# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 200K of event 'cycles'
# Event count (approx.): 74972646679
#
# Overhead  Command     Shared Object         Symbol                                      
# ........  ..........  ....................  ............................................
#
     0.08%  :1363052    python3.10            [.] 0x000000000012160f
     0.08%  :1363052    python3.10            [.] 0x0000000000179c0b
     0.08%  :1363052    python3.10            [.] 0x00000000001215dc
     0.08%  python3.10  python3.10            [.] 0x00000000001215cb
     0.08%  :1363052    python3.10            [.] 0x00000000001215cb
     0.08%  python3.10  python3.10            [.] 0x000000000012159d
     0.07%  :1363052    python3.10            [.] 0x0000000000121628
     0.07%  :1363052    python3.10            [.] 0x0000000000179be6
     0.07%  :1363052    python3.10            [.] 0x0000000000121638
     0.07%  python3.10  python3.10            [.] 0x00000000001215bc
     0.07%  :1363052    python3.10            [.] 0x00000000001215e9
     0.07%  python3.10  python3.10            [.] 0x00000000001215dc
     0.07%  :1363052    [kernel.kallsyms]     [k] psi_group_change
     0.07%  :1363052    python3.10            [.] 0x0000000000121677
     0.07%  :1363052    python3.10            [.] 0x0000000000179be0
     0.07%  :1363052    python3.10            [.] 0x000000000012167f
     0.06%  python3.10  python3.10            [.] 0x00000000001215a2
     0.06%  python3.10  python3.10            [.] 0x0000000000121635
     0.06%  :1363052    python3.10            [.] 0x0000000000121675
     0.06%  :1363052    python3.10            [.] 0x0000000000179c42
     0.06%  python3.10  python3.10            [.] 0x00000000001215e9
     0.06%  :1363052    python3.10            [.] 0x000000000015b537
     0.06%  python3.10  python3.10            [.] 0x00000000001215e5
     0.05%  :1363052    python3.10            [.] 0x00000000001215e5
     0.05%  :1363052    python3.10            [.] 0x0000000000121600
     0.05%  :1363052    python3.10            [.] 0x00000000001215a0
     0.05%  :1363052    python3.10            [.] 0x000000000012159d
     0.05%  :1363052    python3.10            [.] 0x00000000001215e2
     0.04%  :1363052    python3.10            [.] 0x0000000000179c25
     0.04%  python3.10  python3.10            [.] 0x00000000001215e2
     0.04%  :1363052    python3.10            [.] 0x0000000000173d50
     0.04%  :1363052    python3.10            [.] 0x0000000000121653
     0.04%  :1363052    python3.10            [.] 0x0000000000179bee
     0.03%  :1363052    python3.10            [.] 0x0000000000179be8
     0.03%  :1363052    python3.10            [.] 0x0000000000179bfb
     0.03%  :1363052    python3.10            [.] 0x000000000015b50e
     0.03%  :1363052    python3.10            [.] 0x00000000001215a2
     0.03%  :1363052    python3.10            [.] 0x000000000015b520
     0.03%  :1363052    python3.10            [.] 0x0000000000121740
     0.03%  python3.10  python3.10            [.] 0x0000000000121677
     0.03%  :1363052    python3.10            [.] 0x0000000000179c15
     0.03%  python3.10  python3.10            [.] 0x00000000001215a0
     0.03%  :1363052    python3.10            [.] 0x00000000001215ed
     0.03%  :1363052    python3.10            [.] 0x0000000000121754
     0.03%  :1363052    python3.10            [.] 0x0000000000121749
     0.03%  :1363052    python3.10            [.] 0x0000000000179be9
     0.03%  python3.10  python3.10            [.] 0x000000000012167f
     0.02%  :1363052    python3.10            [.] 0x0000000000121751
     0.02%  python3.10  python3.10            [.] 0x0000000000121600
     0.02%  :1363052    python3.10            [.] 0x000000000015b500
     0.02%  python3.10  python3.10            [.] 0x0000000000121628
     0.02%  python3.10  python3.10            [.] 0x0000000000121594
     0.02%  :1363052    python3.10            [.] 0x000000000012166e
     0.02%  python3.10  python3.10            [.] 0x00000000001215d8
     0.02%  python3.10  [kernel.kallsyms]     [k] merge_sched_in
     0.02%  :1363052    python3.10            [.] 0x0000000000179bea
     0.02%  :1363052    python3.10            [.] 0x0000000000121757
     0.02%  :1363052    python3.10            [.] 0x0000000000121594
     0.02%  python3.10  python3.10            [.] _PyObject_GetMethod
     0.02%  :1363052    python3.10            [.] 0x000000000012175a
     0.02%  python3.10  python3.10            [.] 0x0000000000121638
     0.02%  :1363145    python3.10            [.] _PyEval_EvalFrameDefault
     0.02%  :1363052    python3.10            [.] 0x00000000001215d8
     0.02%  python3.10  [kernel.kallsyms]     [k] event_sched_in
     0.02%  :1363184    python3.10            [.] _PyEval_EvalFrameDefault
     0.02%  :1363052    python3.10            [.] 0x000000000015b55b
     0.02%  :1363052    python3.10            [.] 0x0000000000179c2e
     0.02%  :1363052    python3.10            [.] 0x0000000000179be4
     0.02%  :1363052    python3.10            [.] 0x0000000000179c5a
     0.01%  :1363052    python3.10            [.] 0x000000000015b53b
     0.01%  :1363052    python3.10            [.] 0x000000000015b568
     0.01%  :1363052    python3.10            [.] 0x000000000015b56e
     0.01%  :1363052    python3.10            [.] 0x00000000001215c0
     0.01%  :1363052    python3.10            [.] 0x000000000015b53e
     0.01%  python3.10  python3.10            [.] 0x0000000000121599
     0.01%  python3.10  python3.10            [.] 0x00000000001215b2
     0.01%  python3.10  python3.10            [.] 0x00000000001215c0
     0.01%  python3.10  python3.10            [.] 0x00000000001215a6
     0.01%  :1363052    python3.10            [.] 0x0000000000179bfe
     0.01%  :1363052    python3.10            [.] 0x000000000015b50a
     0.01%  python3.10  [kernel.kallsyms]     [k] kfree
     0.01%  :1363052    [kernel.kallsyms]     [k] event_sched_in
     0.01%  :1363052    [kernel.kallsyms]     [k] merge_sched_in
     0.01%  python3.10  python3.10            [.] 0x0000000000175dfe
     0.01%  python3.10  [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.01%  :1363052    [kernel.kallsyms]     [k] __update_load_avg_se
     0.01%  :1363052    python3.10            [.] 0x00000000001215b2
     0.01%  python3.10  [kernel.kallsyms]     [k] update_load_avg
     0.01%  :1363052    python3.10            [.] 0x000000000015b554
     0.01%  :1363052    python3.10            [.] 0x000000000012174d
     0.01%  python3.10  [kernel.kallsyms]     [k] rb_next
     0.01%  :1363052    python3.10            [.] 0x000000000015b55d
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_insert
     0.01%  :1363052    [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.01%  python3.10  [kernel.kallsyms]     [k] inherit_event.constprop.0
     0.01%  python3.10  [kernel.kallsyms]     [k] native_sched_clock
     0.01%  python3.10  [kernel.kallsyms]     [k] ctx_sched_in
     0.01%  :1363052    python3.10            [.] 0x00000000001215c8
     0.01%  :1363052    [kernel.kallsyms]     [k] update_load_avg
     0.01%  :1363052    python3.10            [.] 0x00000000001215a6
     0.01%  python3.10  [kernel.kallsyms]     [k] futex_wake
     0.01%  python3.10  python3.10            [.] 0x000000000012166e
     0.01%  python3.10  [kernel.kallsyms]     [k] update_curr
     0.01%  :1363052    [kernel.kallsyms]     [k] psi_task_change
     0.01%  python3.10  [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.01%  python3.10  [kernel.kallsyms]     [k] zap_pte_range
     0.01%  :1363052    python3.10            [.] 0x0000000000179bf7
     0.01%  python3.10  [kernel.kallsyms]     [k] rb_erase
     0.01%  :1363052    python3.10            [.] 0x0000000000121599
     0.01%  python3.10  [kernel.kallsyms]     [k] enqueue_entity
     0.01%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_se
     0.01%  :1363052    python3.10            [.] PyLong_FromString
     0.01%  :1363052    python3.10            [.] 0x000000000015b54f
     0.01%  python3.10  libc.so.6             [.] ____wcstold_l_internal
     0.01%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.01%  :1363052    [kernel.kallsyms]     [k] update_curr
     0.01%  python3.10  [kernel.kallsyms]     [k] update_cfs_group
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node
     0.01%  :1363052    python3.10            [.] 0x00000000001215df
     0.01%  python3.10  [kernel.kallsyms]     [k] iterate_groups
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_update_userpage
     0.00%  python3.10  python3.10            [.] 0x00000000001215df
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_swevent_add
     0.00%  python3.10  [kernel.kallsyms]     [k] psi_task_switch
     0.00%  python3.10  [kernel.kallsyms]     [k] __calc_delta
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_update_time
     0.00%  python3.10  python3.10            [.] 0x00000000001215c8
     0.00%  python3.10  [kernel.kallsyms]     [k] __schedule
     0.00%  :1363052    [kernel.kallsyms]     [k] rb_insert_color
     0.00%  python3.10  [kernel.kallsyms]     [k] psi_task_change
     0.00%  python3.10  [kernel.kallsyms]     [k] memset_erms
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_trace
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node_trace
     0.00%  :1363052    [kernel.kallsyms]     [k] check_preempt_wakeup
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_alloc
     0.00%  :1363052    [kernel.kallsyms]     [k] psi_task_switch
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_first
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock
     0.00%  :1363052    [kernel.kallsyms]     [k] rb_erase
     0.00%  :1363052    python3.10            [.] 0x000000000012164e
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_insert_color
     0.00%  python3.10  [kernel.kallsyms]     [k] timerqueue_add
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_event_init
     0.00%  python3.10  libc.so.6             [.] ____wcstof_l_internal
     0.00%  :1363052    [kernel.kallsyms]     [k] perf_event_update_time
     0.00%  python3.10  [kernel.kallsyms]     [k] __x64_sys_futex
     0.00%  :1363052    python3.10            [.] 0x000000000015b562
     0.00%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.00%  python3.10  python3.10            [.] PyUnicode_FromFormatV
     0.00%  :1363052    [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.00%  python3.10  [kernel.kallsyms]     [k] arch_perf_update_userpage
     0.00%  :1363052    libc.so.6             [.] re_search_internal
     0.00%  :1363052    [kernel.kallsyms]     [k] iterate_groups
     0.00%  python3.10  [kernel.kallsyms]     [k] __srcu_read_lock
     0.00%  :1363052    [kernel.kallsyms]     [k] futex_wake
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_task_fair
     0.00%  :1363052    [kernel.kallsyms]     [k] enqueue_task_fair
     0.00%  :1363052    [kernel.kallsyms]     [k] native_sched_clock
     0.00%  :1363052    python3.10            [.] 0x000000000012161d
     0.00%  python3.10  libc.so.6             [.] __strcat_ssse3
     0.00%  python3.10  [kernel.kallsyms]     [k] should_failslab
     0.00%  :1363052    python3.10            [.] 0x000000000015b504
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_setup_perfctr
     0.00%  python3.10  [kernel.kallsyms]     [k] __cgroup_account_cputime
     0.00%  :1363052    python3.10            [.] 0x0000000000179c21
     0.00%  python3.10  python3.10            [.] 0x00000000001215ed
     0.00%  python3.10  [kernel.kallsyms]     [k] dequeue_task_fair
     0.00%  :1363052    python3.10            [.] 0x000000000015b50b
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_iterate_ctx
     0.00%  python3.10  [kernel.kallsyms]     [k] __put_user_nocheck_8
     0.00%  python3.10  [kernel.kallsyms]     [k] reweight_entity
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_clock_cpu
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_int
     0.00%  :1363052    [kernel.kallsyms]     [k] __schedule
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.00%  :1363052    [kernel.kallsyms]     [k] __lock_text_start
     0.00%  python3.10  [kernel.kallsyms]     [k] allocate_fake_cpuc
     0.00%  :1363052    python3.10            [.] 0x000000000015b52a
     0.00%  :1363052    [kernel.kallsyms]     [k] perf_event_groups_first
     0.00%  python3.10  python3.10            [.] _PyObject_GenericSetAttrWithDict
     0.00%  :1363052    python3.10            [.] 0x000000000015b512
     0.00%  :1363052    [kernel.kallsyms]     [k] update_rq_clock
     0.00%  python3.10  python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.00%  :1363052    python3.10            [.] _PyObject_MakeTpCall
     0.00%  :1363052    [kernel.kallsyms]     [k] put_prev_entity
     0.00%  :1363052    [kernel.kallsyms]     [k] perf_log_itrace_start
     0.00%  python3.10  [kernel.kallsyms]     [k] switch_fpu_return
     0.00%  :1363052    libc.so.6             [.] parse_expression
     0.00%  python3.10  python3.10            [.] 0x000000000012d229
     0.00%  python3.10  [kernel.kallsyms]     [k] update_min_vruntime
     0.00%  :1363052    [kernel.kallsyms]     [k] rb_next
     0.00%  python3.10  python3.10            [.] _PyObject_MakeTpCall
     0.00%  python3.10  [kernel.kallsyms]     [k] __remove_hrtimer
     0.00%  python3.10  [kernel.kallsyms]     [k] ___perf_sw_event
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_prepare
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_task
     0.00%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.00%  python3.10  [kernel.kallsyms]     [k] hsw_get_event_constraints
     0.00%  :1363052    [kernel.kallsyms]     [k] cpuacct_charge
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_reserve_hardware
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_next_event_base
     0.00%  python3.10  [kernel.kallsyms]     [k] prepare_task_switch
     0.00%  :1363052    [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.00%  :1363052    [kernel.kallsyms]     [k] pick_next_entity
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]     [k] calc_timer_values
     0.00%  python3.10  [kernel.kallsyms]     [k] select_task_rq_fair
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_entity
     0.00%  python3.10  python3.10            [.] _PyObject_LookupSpecial
     0.00%  :1363052    [kernel.kallsyms]     [k] finish_task_switch.isra.0
     0.00%  :1363052    [kernel.kallsyms]     [k] hash_futex
     0.00%  python3.10  python3.10            [.] 0x000000000012e078
     0.00%  :1363052    libc.so.6             [.] 0x00000000001a1100
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_void
     0.00%  :1363052    [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.00%  :1363052    [kernel.kallsyms]     [k] schedule
     0.00%  :1363052    python3.10            [.] _PyUnicode_InsertThousandsGrouping
     0.00%  :1363052    libc.so.6             [.] __strcat_ssse3
     0.00%  :1363052    [kernel.kallsyms]     [k] update_min_vruntime
     0.00%  :1363052    [kernel.kallsyms]     [k] perf_event_update_userpage
     0.00%  :1363052    [kernel.kallsyms]     [k] hrtimer_wakeup
     0.00%  :1363052    python3.10            [.] _PyUnicode_JoinArray
     0.00%  :1363052    python3.10            [.] _PyObject_GetMethod
     0.00%  :1363052    [kernel.kallsyms]     [k] read_tsc
     0.00%  python3.10  libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.00%  :1363052    [kernel.kallsyms]     [k] enqueue_entity
     0.00%  :1363052    libc.so.6             [.] 0x00000000001a0940
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.00%  :1363052    python3.10            [.] _PyUnicode_ToDecimalDigit
     0.00%  :1363052    [kernel.kallsyms]     [k] __calc_delta
     0.00%  :1363052    [kernel.kallsyms]     [k] psi_flags_change
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_txn
     0.00%  :1363052    [kernel.kallsyms]     [k] reweight_entity
     0.00%  :1363052    python3.10            [.] 0x000000000015b534
     0.00%  :1363052    [kernel.kallsyms]     [k] pick_next_task_fair
     0.00%  :1363052    [kernel.kallsyms]     [k] _raw_spin_lock
     0.00%  :1363052    [kernel.kallsyms]     [k] select_task_rq_fair
     0.00%  :1363052    [kernel.kallsyms]     [k] __x64_sys_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_task_output
     0.00%  :1363052    python3.10            [.] 0x0000000000173d54
     0.00%  python3.10  python3.10            [.] PyFunction_NewWithQualName
     0.00%  python3.10  [kernel.kallsyms]     [k] mutex_lock
     0.00%  :1363052    [kernel.kallsyms]     [k] select_idle_sibling
     0.00%  python3.10  [kernel.kallsyms]     [k] set_next_entity
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait_queue_me
     0.00%  :1363052    [kernel.kallsyms]     [k] sched_clock_cpu
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_put_event_constraints
     0.00%  :1363052    [kernel.kallsyms]     [k] __cgroup_account_cputime
     0.00%  python3.10  [kernel.kallsyms]     [k] __cond_resched
     0.00%  python3.10  [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_update_next_event
     0.00%  python3.10  python3.10            [.] 0x0000000000152321
     0.00%  python3.10  python3.10            [.] PyLong_FromString
     0.00%  :1363052    libc.so.6             [.] __vstrfmon_l_internal
     0.00%  python3.10  python3.10            [.] PyTraceBack_Here
     0.00%  python3.10  [kernel.kallsyms]     [k] check_preempt_wakeup
     0.00%  python3.10  [kernel.kallsyms]     [k] finish_task_switch.isra.0
     0.00%  python3.10  python3.10            [.] _PyDict_DelItem_KnownHash
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_free
     0.00%  python3.10  [kernel.kallsyms]     [k] clear_buddies
     0.00%  python3.10  python3.10            [.] PyObject_SetAttr
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait
     0.00%  python3.10  python3.10            [.] 0x000000000015ffde
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_hw_config
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_log_itrace_start
     0.00%  :1363052    [kernel.kallsyms]     [k] ctx_sched_in
     0.00%  :1363052    [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.00%  python3.10  python3.10            [.] 0x000000000012d6e3
     0.00%  python3.10  python3.10            [.] PyDict_GetItemWithError
     0.00%  python3.10  libc.so.6             [.] __stpncpy_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]     [k] __irqentry_text_end
     0.00%  :1363052    [kernel.kallsyms]     [k] ttwu_do_wakeup
     0.00%  python3.10  [kernel.kallsyms]     [k] inherit_task_group.isra.0
     0.00%  :1363052    [kernel.kallsyms]     [k] syscall_return_via_sysret
     0.00%  python3.10  [kernel.kallsyms]     [k] dequeue_entity
     0.00%  :1363052    [kernel.kallsyms]     [k] set_next_entity
     0.00%  python3.10  [kernel.kallsyms]     [k] resched_curr
     0.00%  :1363052    python3.10            [.] 0x000000000015b519
     0.00%  python3.10  [kernel.kallsyms]     [k] __get_user_8
     0.00%  python3.10  [kernel.kallsyms]     [k] psi_flags_change
     0.00%  :1363052    [kernel.kallsyms]     [k] perf_event_task_tick
     0.00%  :1363052    [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.00%  :1363052    [kernel.kallsyms]     [k] perf_swevent_add
     0.00%  :1363052    [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     0.00%  python3.10  python3.10            [.] _PyUnicodeWriter_PrepareInternal
     0.00%  :1363052    libc.so.6             [.] ____wcstof_l_internal
     0.00%  :1363052    [kernel.kallsyms]     [k] __put_user_nocheck_8
     0.00%  python3.10  python3.10            [.] 0x000000000012d811
     0.00%  :1363052    libc.so.6             [.] __GI___strcasecmp_l_sse2
     0.00%  python3.10  [kernel.kallsyms]     [k] select_idle_sibling
     0.00%  :1363052    [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  python3.10  [kernel.kallsyms]     [k] find_vma_prev
     0.00%  python3.10  [kernel.kallsyms]     [k] __alloc_pages
     0.00%  :1363052    [kernel.kallsyms]     [k] dequeue_task
     0.00%  :1363052    [kernel.kallsyms]     [k] dequeue_task_fair
     0.00%  :1363052    [kernel.kallsyms]     [k] do_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] __task_pid_nr_ns
     0.00%  :1363052    [kernel.kallsyms]     [k] task_tick_fair
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_task_tick
     0.00%  :1363052    [kernel.kallsyms]     [k] prepare_task_switch
     0.00%  :1363052    [kernel.kallsyms]     [k] __kmalloc_node_track_caller
     0.00%  :1363052    [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.00%  :1363052    [kernel.kallsyms]     [k] __entry_text_start
     0.00%  :1363052    [kernel.kallsyms]     [k] __remove_hrtimer
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  :1363052    [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.00%  :1363052    [kernel.kallsyms]     [k] __tcp_transmit_skb
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_task_fair
     0.00%  :1363052    [kernel.kallsyms]     [k] hrtimer_interrupt
     0.00%  python3.10  libc.so.6             [.] __strstr_sse2_unaligned
     0.00%  python3.10  python3.10            [.] PyObject_GetAttr
     0.00%  python3.10  [kernel.kallsyms]     [k] account_event
     0.00%  :1363052    libc.so.6             [.] __stpcpy
     0.00%  :1363052    python3.10            [.] 0x0000000000179c56
     0.00%  python3.10  [kernel.kallsyms]     [k] set_task_cpu
     0.00%  python3.10  python3.10            [.] 0x000000000012bd50
     0.00%  python3.10  [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_process
     0.00%  :1363052    python3.10            [.] 0x00000000002b6a20
     0.00%  python3.10  python3.10            [.] 0x0000000000175cf0
     0.00%  :1363052    python3.10            [.] PyErr_CheckSignals
     0.00%  :1363052    [kernel.kallsyms]     [k] dequeue_entity
     0.00%  python3.10  [kernel.kallsyms]     [k] local_clock
     0.00%  python3.10  [kernel.kallsyms]     [k] unmap_page_range
     0.00%  python3.10  python3.10            [.] 0x000000000015fff7
     0.00%  python3.10  [kernel.kallsyms]     [k] hash_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] schedule
     0.00%  python3.10  [kernel.kallsyms]     [k] security_perf_event_alloc
     0.00%  python3.10  python3.10            [.] 0x000000000015fffd
     0.00%  python3.10  [kernel.kallsyms]     [k] native_apic_msr_eoi_write
     0.00%  python3.10  python3.10            [.] PyBool_FromLong
     0.00%  :1363052    python3.10            [.] _PyLong_Format
     0.00%  :1363184    python3.10            [.] 0x000000000012161a
     0.00%  python3.10  python3.10            [.] 0x00000000001595f0
     0.00%  python3.10  python3.10            [.] 0x0000000000137a66
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_extra_regs
     0.00%  python3.10  [kernel.kallsyms]     [k] ___slab_alloc
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.00%  python3.10  python3.10            [.] 0x000000000012e07f
     0.00%  python3.10  libc.so.6             [.] __strncat_ssse3
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_sched_in
     0.00%  python3.10  python3.10            [.] 0x0000000000175de0
     0.00%  python3.10  python3.10            [.] _PyUnicode_JoinArray
     0.00%  python3.10  python3.10            [.] 0x000000000018d589
     0.00%  python3.10  [kernel.kallsyms]     [k] account_user_time
     0.00%  :1363052    python3.10            [.] _PyObject_LookupSpecial
     0.00%  python3.10  python3.10            [.] PyUnicode_Format
     0.00%  python3.10  python3.10            [.] 0x000000000020beee
     0.00%  :1363052    [kernel.kallsyms]     [k] sched_clock
     0.00%  :1363052    [kernel.kallsyms]     [k] rcu_read_unlock_strict
     0.00%  python3.10  python3.10            [.] 0x000000000012d220
     0.00%  :1363184    python3.10            [.] 0x0000000000121590
     0.00%  :1363052    [kernel.kallsyms]     [k] futex_wait_queue_me
     0.00%  python3.10  [kernel.kallsyms]     [k] dequeue_task
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_lruvec_page_state
     0.00%  python3.10  [kernel.kallsyms]     [k] __lock_text_start
     0.00%  python3.10  [kernel.kallsyms]     [k] __unqueue_futex
     0.00%  :1363052    [kernel.kallsyms]     [k] copy_user_generic_unrolled
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_output_begin
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_hw_config.part.0
     0.00%  :1363145    python3.10            [.] 0x00000000001215a2
     0.00%  python3.10  python3.10            [.] _PyObject_GC_New
     0.00%  python3.10  python3.10            [.] 0x000000000015af8e
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_read_unlock_strict
     0.00%  :1363052    [kernel.kallsyms]     [k] _find_next_bit
     0.00%  :1363052    [kernel.kallsyms]     [k] perf_pmu_nop_int
     0.00%  :1363145    python3.10            [.] 0x0000000000121613
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_task
     0.00%  :1363052    python3.10            [.] 0x000000000012162c
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_sleeper_start_expires
     0.00%  :1363052    python3.10            [.] 0x000000000018c4db
     0.00%  python3.10  [kernel.kallsyms]     [k] hsw_hw_config
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_out
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_return_via_sysret
     0.00%  :1363052    [kernel.kallsyms]     [k] raw_spin_rq_unlock
     0.00%  python3.10  [kernel.kallsyms]     [k] put_prev_entity
     0.00%  python3.10  python3.10            [.] 0x000000000015ff7b
     0.00%  python3.10  libc.so.6             [.] __strncat_sse2_unaligned
     0.00%  python3.10  python3.10            [.] 0x00000000001795fe
     0.00%  :1363184    python3.10            [.] 0x0000000000121635
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_context_sched_out
     0.00%  python3.10  python3.10            [.] 0x0000000000175dd2
     0.00%  :1363052    [kernel.kallsyms]     [k] sk_reset_timer
     0.00%  python3.10  [kernel.kallsyms]     [k] ttwu_do_wakeup
     0.00%  :1363145    python3.10            [.] 0x000000000012161a
     0.00%  :1363052    python3.10            [.] 0x0000000000143427
     0.00%  :1363184    python3.10            [.] 0x000000000012160b
     0.00%  :1363184    python3.10            [.] 0x0000000000121616
     0.00%  python3.10  [kernel.kallsyms]     [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] memcpy_erms
     0.00%  :1363052    [i915]                [k] execlists_submission_tasklet
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_swevent_event
     0.00%  :1363184    python3.10            [.] 0x0000000000121737
     0.00%  :1363184    python3.10            [.] 0x00000000001215f7
     0.00%  :1363184    python3.10            [.] 0x00000000001215f2
     0.00%  :1363184    python3.10            [.] 0x0000000000121730
     0.00%  :1363052    python3.10            [.] 0x0000000000162f20
     0.00%  :1363184    python3.10            [.] 0x00000000001215cb
     0.00%  :1363145    python3.10            [.] 0x0000000000121623
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_thread_stack_node
     0.00%  python3.10  python3.10            [.] 0x0000000000167e17
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_init_event
     0.00%  python3.10  [kernel.kallsyms]     [k] free_swap_cache
     0.00%  python3.10  [kernel.kallsyms]     [k] exc_page_fault
     0.00%  python3.10  python3.10            [.] _PyErr_SetObject
     0.00%  :1363052    libc.so.6             [.] 0x00000000001a09a1
     0.00%  :1363052    [kernel.kallsyms]     [k] update_process_times
     0.00%  :1363184    python3.10            [.] 0x000000000012167b
     0.00%  python3.10  [kernel.kallsyms]     [k] __mutex_init
     0.00%  python3.10  python3.10            [.] 0x0000000000127ea0
     0.00%  :1363052    python3.10            [.] 0x000000000017a8e0
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_vmap_area
     0.00%  python3.10  [kernel.kallsyms]     [k] put_task_stack
     0.00%  :1363052    [kernel.kallsyms]     [k] free_pcppages_bulk
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_init
     0.00%  python3.10  python3.10            [.] 0x000000000012bd48
     0.00%  python3.10  python3.10            [.] 0x00000000001d4961
     0.00%  python3.10  python3.10            [.] 0x00000000002773e6
