# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 172K of event 'cycles'
# Event count (approx.): 83401119984
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  python3.10                                [.] 0x00000000001732c6
     0.00%  python3.10  python3.10                                [.] 0x0000000000137ac9
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_event_map
     0.00%  python3.10  python3.10                                [.] 0x000000000018d596
     0.00%  python3.10  python3.10                                [.] 0x0000000000122820
     0.00%  python3.10  [vdso]                                    [.] __vdso_clock_gettime
     0.00%  python3.10  python3.10                                [.] 0x000000000015ffe6
     0.00%  python3.10  python3.10                                [.] 0x0000000000174090
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_sched_in
     0.00%  python3.10  python3.10                                [.] 0x0000000000122930
     0.00%  python3.10  python3.10                                [.] _PyLong_Format
     0.00%  python3.10  python3.10                                [.] PyObject_Malloc
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d7f
     0.00%  python3.10  [kernel.kallsyms]                         [k] recalc_sigpending
     0.00%  python3.10  python3.10                                [.] 0x000000000015efdc
     0.00%  python3.10  python3.10                                [.] 0x00000000002069d2
     0.00%  python3.10  python3.10                                [.] 0x000000000015efe1
     0.00%  python3.10  python3.10                                [.] 0x000000000015e07a
     0.00%  python3.10  python3.10                                [.] 0x00000000001598e3
     0.00%  python3.10  python3.10                                [.] 0x0000000000188de8
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48e8
     0.00%  python3.10  python3.10                                [.] 0x000000000015f01d
     0.00%  python3.10  python3.10                                [.] 0x0000000000206753
     0.00%  python3.10  python3.10                                [.] 0x000000000018c028
     0.00%  python3.10  python3.10                                [.] 0x000000000013fd0e
     0.00%  python3.10  python3.10                                [.] 0x0000000000175de4
     0.00%  python3.10  python3.10                                [.] 0x0000000000129ec6
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a9c
     0.00%  python3.10  python3.10                                [.] 0x0000000000189021
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a68
     0.00%  python3.10  [kernel.kallsyms]                         [k] account_event
     0.00%  python3.10  python3.10                                [.] 0x000000000013fd16
     0.00%  python3.10  python3.10                                [.] 0x0000000000122854
     0.00%  python3.10  python3.10                                [.] 0x0000000000141380
     0.00%  python3.10  [kernel.kallsyms]                         [k] __mod_lruvec_page_state
     0.00%  python3.10  [kernel.kallsyms]                         [k] timerqueue_del
     0.00%  python3.10  libc.so.6                                 [.] re_compile_internal
     0.00%  python3.10  [kernel.kallsyms]                         [k] netdev_core_pick_tx
     0.00%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_post_alloc_hook
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d5ad
     0.00%  python3.10  libc.so.6                                 [.] pthread_rwlock_wrlock@@GLIBC_2.34
     0.00%  python3.10  python3.10                                [.] _PyErr_SetObject
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_cpuc_finish
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_core_si
     0.00%  python3.10  [kernel.kallsyms]                         [k] aa_profile_af_perm
     0.00%  python3.10  python3.10                                [.] 0x0000000000162f9b
     0.00%  python3.10  python3.10                                [.] PyObject_SelfIter
     0.00%  python3.10  python3.10                                [.] 0x0000000000131800
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_bts_config
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d5be
     0.00%  python3.10  python3.10                                [.] 0x0000000000293d50
     0.00%  python3.10  libc.so.6                                 [.] pthread_setattr_default_np@@GLIBC_2.34
     0.00%  python3.10  python3.10                                [.] 0x000000000012d0b4
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d972
     0.00%  python3.10  python3.10                                [.] 0x0000000000162f42
     0.00%  python3.10  python3.10                                [.] 0x00000000002b6a1c
     0.00%  python3.10  python3.10                                [.] 0x00000000001d93c0
     0.00%  python3.10  python3.10                                [.] 0x00000000001776e0
     0.00%  python3.10  python3.10                                [.] 0x000000000011b33f
     0.00%  python3.10  python3.10                                [.] 0x000000000011b514
     0.00%  python3.10  python3.10                                [.] 0x0000000000151db5
     0.00%  python3.10  python3.10                                [.] 0x0000000000127fe8
     0.00%  python3.10  python3.10                                [.] 0x0000000000162f2c
     0.00%  python3.10  python3.10                                [.] 0x000000000015085e
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_task_tick
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_current_mss
     0.00%  python3.10  [kernel.kallsyms]                         [k] kfree_skbmem
     0.00%  python3.10  python3.10                                [.] PyObject_Free
     0.00%  python3.10  python3.10                                [.] 0x00000000002068e6
     0.00%  python3.10  python3.10                                [.] 0x0000000000128094
     0.00%  python3.10  python3.10                                [.] 0x0000000000151ea5
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_group_attach
     0.00%  python3.10  [kernel.kallsyms]                         [k] eth_type_trans
     0.00%  python3.10  python3.10                                [.] 0x0000000000179c3b
     0.00%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_bh
     0.00%  python3.10  [kernel.kallsyms]                         [k] skb_free_head
     0.00%  python3.10  python3.10                                [.] 0x00000000001522e8
     0.00%  python3.10  [kernel.kallsyms]                         [k] __sysvec_thermal
     0.00%  python3.10  [kernel.kallsyms]                         [k] irq_exit_rcu
     0.00%  python3.10  python3.10                                [.] 0x00000000001412d4
     0.00%  python3.10  [kernel.kallsyms]                         [k] __perf_event_header__init_id
     0.00%  python3.10  python3.10                                [.] 0x00000000001281be
     0.00%  python3.10  python3.10                                [.] _PyUnicode_FastFill
     0.00%  python3.10  python3.10                                [.] 0x00000000001523c0
     0.00%  python3.10  [kernel.kallsyms]                         [k] exit_signals
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_v4_rcv
     0.00%  python3.10  python3.10                                [.] 0x0000000000293d52
     0.00%  python3.10  libc.so.6                                 [.] __strncpy_sse2_unaligned
     0.00%  python3.10  python3.10                                [.] 0x000000000015e0c6
     0.00%  python3.10  libc.so.6                                 [.] pthread_rwlock_timedwrlock@@GLIBC_2.34
     0.00%  python3.10  python3.10                                [.] 0x00000000001228f6
     0.00%  python3.10  python3.10                                [.] _Py_Dealloc
     0.00%  python3.10  python3.10                                [.] 0x000000000015b15c
     0.00%  python3.10  python3.10                                [.] 0x00000000001418ed
     0.00%  python3.10  [kernel.kallsyms]                         [k] page_counter_cancel
     0.00%  python3.10  [kernel.kallsyms]                         [k] skb_do_copy_data_nocache
     0.00%  python3.10  [kernel.kallsyms]                         [k] delayed_put_task_struct
     0.00%  python3.10  [kernel.kallsyms]                         [k] __cgroup_bpf_run_filter_skb
     0.00%  python3.10  python3.10                                [.] 0x000000000020691d
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0afb
     0.00%  python3.10  python3.10                                [.] 0x00000000002775a8
     0.00%  python3.10  python3.10                                [.] 0x0000000000162fb4
     0.00%  python3.10  [kernel.kallsyms]                         [k] sched_slice
     0.00%  python3.10  python3.10                                [.] 0x000000000015d662
     0.00%  python3.10  [kernel.kallsyms]                         [k] irq_enter_rcu
     0.00%  python3.10  [kernel.kallsyms]                         [k] propagate_entity_cfs_rq
     0.00%  python3.10  python3.10                                [.] 0x0000000000175dd2
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_exclude_event
     0.00%  python3.10  [kernel.kallsyms]                         [k] gup_pgd_range
     0.00%  python3.10  python3.10                                [.] 0x0000000000293d4b
     0.00%  python3.10  python3.10                                [.] 0x000000000017c5fd
     0.00%  python3.10  python3.10                                [.] 0x000000000017f884
     0.00%  python3.10  python3.10                                [.] 0x000000000015efa1
     0.00%  python3.10  [kernel.kallsyms]                         [k] futex_exit_release
     0.00%  python3.10  python3.10                                [.] 0x000000000015fff3
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_interrupt
     0.00%  python3.10  python3.10                                [.] PyLong_AsSsize_t
     0.00%  python3.10  python3.10                                [.] 0x0000000000277454
     0.00%  python3.10  python3.10                                [.] 0x000000000015ff86
     0.00%  python3.10  python3.10                                [.] 0x00000000001d4924
     0.00%  python3.10  python3.10                                [.] 0x000000000011b529
     0.00%  python3.10  [kernel.kallsyms]                         [k] scheduler_tick
     0.00%  python3.10  python3.10                                [.] 0x000000000015ffb4
     0.00%  python3.10  python3.10                                [.] PyUnicode_AsUTF8AndSize
     0.00%  python3.10  python3.10                                [.] 0x000000000020654d
     0.00%  python3.10  [kernel.kallsyms]                         [k] sysvec_call_function_single
     0.00%  python3.10  python3.10                                [.] 0x0000000000294254
     0.00%  python3.10  python3.10                                [.] 0x0000000000294268
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d97
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e99
     0.00%  python3.10  [vdso]                                    [.] 0x00000000000007f7
     0.00%  python3.10  libc.so.6                                 [.] malloc
     0.00%  python3.10  python3.10                                [.] PyUnicode_Fill
     0.00%  python3.10  [kernel.kallsyms]                         [k] acct_account_cputime
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_user_enhanced_fast_string
     0.00%  python3.10  [kernel.kallsyms]                         [k] __unqueue_futex
     0.00%  python3.10  [kernel.kallsyms]                         [k] find_busiest_group
     0.00%  python3.10  [kernel.kallsyms]                         [k] ktime_get
     0.00%  python3.10  python3.10                                [.] 0x000000000015963a
     0.00%  python3.10  python3.10                                [.] 0x00000000001732de
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0999
     0.00%  python3.10  python3.10                                [.] 0x0000000000151deb
     0.00%  python3.10  [kernel.kallsyms]                         [k] mem_cgroup_handle_over_high
     0.00%  python3.10  python3.10                                [.] 0x0000000000151e7d
     0.00%  python3.10  [kernel.kallsyms]                         [k] enqueue_task
     0.00%  python3.10  python3.10                                [.] 0x000000000015d6a3
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_cleanup_rbuf
     0.00%  python3.10  [kernel.kallsyms]                         [k] pick_next_task
     0.00%  python3.10  [kernel.kallsyms]                         [k] skb_release_head_state
     0.00%  python3.10  [kernel.kallsyms]                         [k] kmalloc_slab
     0.00%  python3.10  [kernel.kallsyms]                         [k] __mod_zone_page_state
     0.00%  python3.10  python3.10                                [.] 0x000000000020698c
     0.00%  python3.10  python3.10                                [.] 0x0000000000188f04
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199ce4
     0.00%  python3.10  python3.10                                [.] 0x00000000001523af
     0.00%  python3.10  [kernel.kallsyms]                         [k] validate_xmit_skb
     0.00%  python3.10  python3.10                                [.] 0x000000000020666e
     0.00%  python3.10  python3.10                                [.] 0x0000000000175dce
     0.00%  python3.10  python3.10                                [.] 0x0000000000178cc0
     0.00%  python3.10  [kernel.kallsyms]                         [k] __usecs_to_jiffies
     0.00%  python3.10  python3.10                                [.] 0x0000000000162f76
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_disable_all
     0.00%  python3.10  libc.so.6                                 [.] pthread_sigqueue@@GLIBC_2.34
     0.00%  python3.10  libc.so.6                                 [.] __GI___pthread_setcanceltype
     0.00%  python3.10  [kernel.kallsyms]                         [k] exit_mm
     0.00%  python3.10  [kernel.kallsyms]                         [k] gup_pte_range
     0.00%  python3.10  [kernel.kallsyms]                         [k] plist_del
     0.00%  python3.10  [kernel.kallsyms]                         [k] tlb_finish_mmu
     0.00%  python3.10  python3.10                                [.] 0x000000000012bd48
     0.00%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_free
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000028670
     0.00%  python3.10  python3.10                                [.] 0x0000000000159aaf
     0.00%  python3.10  python3.10                                [.] 0x0000000000150ba4
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000028624
     0.00%  python3.10  [kernel.kallsyms]                         [k] sk_filter_trim_cap
     0.00%  python3.10  python3.10                                [.] 0x000000000015b56c
     0.00%  python3.10  libc.so.6                                 [.] fputws_unlocked
     0.00%  python3.10  libc.so.6                                 [.] pthread_rwlock_trywrlock@GLIBC_2.2.5
     0.00%  python3.10  [kernel.kallsyms]                         [k] note_gp_changes
     0.00%  python3.10  [kernel.kallsyms]                         [k] sock_sendmsg
     0.00%  python3.10  libc.so.6                                 [.] pthread_rwlock_unlock@@GLIBC_2.34
     0.00%  python3.10  [kernel.kallsyms]                         [k] switch_fpu_return
     0.00%  python3.10  [kernel.kallsyms]                         [k] detach_if_pending
     0.00%  python3.10  python3.10                                [.] 0x0000000000175d43
     0.00%  python3.10  [kernel.kallsyms]                         [k] pud_val
     0.00%  python3.10  python3.10                                [.] 0x00000000001522e3
     0.00%  python3.10  [kernel.kallsyms]                         [k] lru_add_drain_cpu
     0.00%  python3.10  python3.10                                [.] 0x0000000000151f07
     0.00%  python3.10  python3.10                                [.] 0x000000000015d697
     0.00%  python3.10  [kernel.kallsyms]                         [k] zap_page_range
     0.00%  python3.10  python3.10                                [.] 0x0000000000162f6c
     0.00%  python3.10  [kernel.kallsyms]                         [k] mod_objcg_state
     0.00%  python3.10  python3.10                                [.] 0x00000000001732c0
     0.00%  python3.10  python3.10                                [.] _PyObject_FastCallDictTstate
     0.00%  python3.10  [kernel.kallsyms]                         [k] tick_program_event
     0.00%  python3.10  [kernel.kallsyms]                         [k] vmacache_update
     0.00%  python3.10  python3.10                                [.] 0x000000000020bf50
     0.00%  python3.10  [kernel.kallsyms]                         [k] __note_gp_changes
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_wakeup
     0.00%  python3.10  python3.10                                [.] 0x00000000002948dd
     0.00%  python3.10  [kernel.kallsyms]                         [k] __softirqentry_text_start
     0.00%  python3.10  python3.10                                [.] 0x00000000002942ff
     0.00%  python3.10  [kernel.kallsyms]                         [k] ip_finish_output2
     0.00%  python3.10  python3.10                                [.] 0x00000000001d4955
     0.00%  python3.10  [kernel.kallsyms]                         [k] internal_get_user_pages_fast
     0.00%  python3.10  [kernel.kallsyms]                         [k] detach_entity_cfs_rq
     0.00%  python3.10  [kernel.kallsyms]                         [k] irq_work_tick
     0.00%  python3.10  python3.10                                [.] 0x000000000012e12d
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_process_times
     0.00%  python3.10  python3.10                                [.] 0x000000000012291a
     0.00%  python3.10  python3.10                                [.] 0x0000000000151eed
     0.00%  python3.10  python3.10                                [.] 0x0000000000206a23
     0.00%  python3.10  [kernel.kallsyms]                         [k] __raise_softirq_irqoff
     0.00%  python3.10  python3.10                                [.] 0x00000000001435e1
     0.00%  python3.10  [kernel.kallsyms]                         [k] cgroup_rstat_updated
     0.00%  python3.10  python3.10                                [.] 0x000000000029cdf9
     0.00%  python3.10  [kernel.kallsyms]                         [k] syscall_enter_from_user_mode
     0.00%  python3.10  python3.10                                [.] 0x0000000000174293
     0.00%  python3.10  python3.10                                [.] 0x000000000012d74d
     0.00%  python3.10  python3.10                                [.] 0x00000000001228eb
     0.00%  python3.10  python3.10                                [.] PyObject_Format
     0.00%  python3.10  python3.10                                [.] 0x0000000000294f9e
     0.00%  python3.10  python3.10                                [.] 0x0000000000175de0
     0.00%  python3.10  python3.10                                [.] 0x0000000000143440
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_sg_lb_stats
     0.00%  python3.10  [kernel.kallsyms]                         [k] error_entry
     0.00%  python3.10  python3.10                                [.] 0x0000000000175d88
     0.00%  python3.10  python3.10                                [.] 0x0000000000152354
     0.00%  python3.10  python3.10                                [.] 0x0000000000151e76
     0.00%  python3.10  python3.10                                [.] 0x0000000000175d09
     0.00%  python3.10  python3.10                                [.] 0x0000000000244144
     0.00%  python3.10  python3.10                                [.] 0x000000000029500c
     0.00%  python3.10  [kernel.kallsyms]                         [k] cpuacct_account_field
     0.00%  python3.10  python3.10                                [.] 0x000000000015b54b
     0.00%  python3.10  [kernel.kallsyms]                         [k] __bitmap_and
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_forward
     0.00%  python3.10  [kernel.kallsyms]                         [k] task_h_load
     0.00%  python3.10  [kernel.kallsyms]                         [k] free_pcp_prepare
     0.00%  python3.10  python3.10                                [.] 0x0000000000177090
     0.00%  python3.10  python3.10                                [.] 0x000000000017cbc4
     0.00%  python3.10  python3.10                                [.] 0x000000000015aff8
     0.00%  python3.10  python3.10                                [.] 0x0000000000128e0e
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_segcblist_extract_done_cbs
     0.00%  python3.10  python3.10                                [.] 0x00000000001435a2
     0.00%  python3.10  python3.10                                [.] 0x000000000012e088
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_init_event
     0.00%  python3.10  python3.10                                [.] 0x000000000018bf82
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0944
     0.00%  python3.10  python3.10                                [.] 0x00000000002cfec0
     0.00%  python3.10  python3.10                                [.] 0x000000000018d740
     0.00%  python3.10  python3.10                                [.] 0x0000000000128097
     0.00%  python3.10  [kernel.kallsyms]                         [k] mutex_unlock
     0.00%  python3.10  python3.10                                [.] 0x000000000017a8e0
     0.00%  python3.10  python3.10                                [.] 0x0000000000143407
     0.00%  python3.10  [kernel.kallsyms]                         [k] account_kernel_stack.isra.0
     0.00%  python3.10  python3.10                                [.] 0x000000000012d1e3
     0.00%  python3.10  python3.10                                [.] 0x000000000012d0fc
     0.00%  python3.10  [kernel.kallsyms]                         [k] obj_cgroup_uncharge_pages
     0.00%  python3.10  [kernel.kallsyms]                         [k] raw_spin_rq_lock_nested
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0cf
     0.00%  python3.10  python3.10                                [.] PyThread_get_thread_ident
     0.00%  python3.10  python3.10                                [.] 0x0000000000188de0
     0.00%  python3.10  [kernel.kallsyms]                         [k] lapic_next_deadline
     0.00%  python3.10  python3.10                                [.] 0x00000000001418b2
     0.00%  python3.10  python3.10                                [.] 0x000000000018c020
     0.00%  python3.10  python3.10                                [.] 0x000000000015233d
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef8c
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b1b
     0.00%  python3.10  python3.10                                [.] PyIter_Next
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e5e
     0.00%  python3.10  python3.10                                [.] 0x0000000000198e46
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_hw_config.part.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] refill_stock
     0.00%  python3.10  python3.10                                [.] 0x0000000000163100
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a88
     0.00%  python3.10  python3.10                                [.] PyTraceBack_Here
     0.00%  python3.10  [kernel.kallsyms]                         [k] obj_cgroup_charge_pages
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48d5
     0.00%  python3.10  python3.10                                [.] 0x00000000001732ce
     0.00%  python3.10  python3.10                                [.] 0x0000000000243814
     0.00%  python3.10  [kernel.kallsyms]                         [k] allocate_fake_cpuc
     0.00%  python3.10  python3.10                                [.] 0x0000000000169f4b
     0.00%  python3.10  python3.10                                [.] 0x0000000000179553
     0.00%  python3.10  python3.10                                [.] 0x00000000001771e5
     0.00%  python3.10  python3.10                                [.] 0x000000000017a8dc
     0.00%  python3.10  python3.10                                [.] 0x000000000015f014
     0.00%  python3.10  python3.10                                [.] 0x0000000000121960
     0.00%  python3.10  [kernel.kallsyms]                         [k] check_stack_object
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_init_context
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48d4
     0.00%  python3.10  python3.10                                [.] 0x0000000000188fd0
     0.00%  python3.10  [kernel.kallsyms]                         [k] __radix_tree_replace
     0.00%  python3.10  python3.10                                [.] 0x000000000012cff3
     0.00%  python3.10  python3.10                                [.] 0x0000000000280a60
     0.00%  python3.10  python3.10                                [.] 0x00000000002775f9
     0.00%  python3.10  [kernel.kallsyms]                         [k] rmqueue_bulk
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e21
     0.00%  python3.10  python3.10                                [.] 0x0000000000167693
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef7f
     0.00%  python3.10  [kernel.kallsyms]                         [k] idr_preload
     0.00%  python3.10  python3.10                                [.] _PyNumber_Index
     0.00%  python3.10  python3.10                                [.] 0x0000000000188df0
     0.00%  python3.10  python3.10                                [.] 0x0000000000206540
     0.00%  python3.10  python3.10                                [.] 0x000000000023ebe4
     0.00%  python3.10  [kernel.kallsyms]                         [k] find_idlest_group
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_process
     0.00%  python3.10  [kernel.kallsyms]                         [k] p4d_offset
     0.00%  python3.10  libc.so.6                                 [.] __stpncpy_sse2_unaligned
     0.00%  python3.10  python3.10                                [.] 0x00000000001595f0
     0.00%  python3.10  python3.10                                [.] 0x000000000018d510
     0.00%  python3.10  python3.10                                [.] 0x00000000001598c8
     0.00%  python3.10  python3.10                                [.] 0x000000000015c5ec
     0.00%  python3.10  [kernel.kallsyms]                         [k] futex_wait_setup
     0.00%  python3.10  python3.10                                [.] 0x0000000000129cc6
     0.00%  python3.10  python3.10                                [.] 0x000000000018c0b7
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48d6
     0.00%  python3.10  python3.10                                [.] 0x000000000018bfea
     0.00%  python3.10  [kernel.kallsyms]                         [k] __task_pid_nr_ns
     0.00%  python3.10  python3.10                                [.] 0x0000000000179c18
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48f3
     0.00%  python3.10  python3.10                                [.] 0x0000000000188dfe
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef93
     0.00%  python3.10  python3.10                                [.] 0x0000000000188eee
     0.00%  python3.10  python3.10                                [.] 0x000000000018d753
     0.00%  python3.10  python3.10                                [.] 0x00000000001598cd
     0.00%  python3.10  [kernel.kallsyms]                         [k] __perf_event_header_size
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef78
     0.00%  python3.10  python3.10                                [.] 0x00000000001732e7
     0.00%  python3.10  python3.10                                [.] 0x000000000015ffce
     0.00%  python3.10  python3.10                                [.] 0x00000000002cfed2
     0.00%  python3.10  python3.10                                [.] 0x000000000020bf52
     0.00%  python3.10  [kernel.kallsyms]                         [k] __zone_watermark_ok
     0.00%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x00000000000073a6
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a09c5
     0.00%  python3.10  libcrypto.so.3                            [.] EVP_MD_CTX_copy
     0.00%  python3.10  python3.10                                [.] 0x000000000011e8ef
     0.00%  python3.10  python3.10                                [.] 0x0000000000127ff7
     0.00%  python3.10  python3.10                                [.] 0x000000000012d0c5
     0.00%  python3.10  python3.10                                [.] 0x000000000015671f
     0.00%  python3.10  python3.10                                [.] 0x0000000000179622
     0.00%  python3.10  python3.10                                [.] 0x0000000000179fb0
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d49
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e0a
     0.00%  python3.10  python3.10                                [.] 0x000000000018c096
     0.00%  python3.10  python3.10                                [.] 0x000000000018d555
     0.00%  python3.10  python3.10                                [.] 0x000000000018d5bd
     0.00%  python3.10  python3.10                                [.] 0x000000000012d2de
     0.00%  python3.10  python3.10                                [.] PyType_GenericAlloc
     0.00%  python3.10  [kernel.kallsyms]                         [k] fpu_clone
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_cancel
     0.00%  python3.10  python3.10                                [.] 0x0000000000151df2
     0.00%  python3.10  python3.10                                [.] 0x000000000011b2d0
     0.00%  python3.10  python3.10                                [.] 0x000000000015ff8b
     0.00%  python3.10  [kernel.kallsyms]                         [k] find_vma_prev
     0.00%  python3.10  [kernel.kallsyms]                         [k] irqentry_enter
     0.00%  python3.10  python3.10                                [.] 0x0000000000167e2e
     0.00%  python3.10  python3.10                                [.] 0x00000000001d4931
     0.00%  python3.10  python3.10                                [.] 0x000000000012e070
     0.00%  python3.10  python3.10                                [.] 0x000000000015ff92
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_all_qs
     0.00%  python3.10  python3.10                                [.] 0x0000000000188cf6
     0.00%  python3.10  python3.10                                [.] 0x0000000000241480
     0.00%  python3.10  python3.10                                [.] 0x000000000012d119
     0.00%  python3.10  python3.10                                [.] 0x000000000012283d
     0.00%  python3.10  python3.10                                [.] 0x000000000012809b
     0.00%  python3.10  python3.10                                [.] 0x00000000001760eb
     0.00%  python3.10  python3.10                                [.] 0x00000000001775b0
     0.00%  python3.10  python3.10                                [.] 0x000000000018c0d9
     0.00%  python3.10  [kernel.kallsyms]                         [k] __handle_mm_fault
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event__id_header_size
     0.00%  python3.10  python3.10                                [.] 0x000000000018d060
     0.00%  python3.10  python3.10                                [.] 0x000000000012d768
     0.00%  python3.10  [kernel.kallsyms]                         [k] rseq_ip_fixup
     0.00%  python3.10  [kernel.kallsyms]                         [k] up_read
     0.00%  python3.10  python3.10                                [.] PyObject_GC_Del
     0.00%  python3.10  python3.10                                [.] 0x000000000015d120
     0.00%  python3.10  python3.10                                [.] 0x0000000000175dc7
     0.00%  python3.10  python3.10                                [.] 0x000000000018d15e
     0.00%  python3.10  python3.10                                [.] 0x00000000002942bc
     0.00%  python3.10  python3.10                                [.] 0x000000000015d6fb
     0.00%  python3.10  python3.10                                [.] 0x0000000000206bb4
     0.00%  python3.10  python3.10                                [.] 0x0000000000206841
     0.00%  python3.10  libcrypto.so.3                            [.] OPENSSL_cleanse
     0.00%  python3.10  python3.10                                [.] 0x000000000017c06a
     0.00%  python3.10  python3.10                                [.] 0x0000000000294296
     0.00%  python3.10  python3.10                                [.] 0x0000000000293ecf
     0.00%  python3.10  python3.10                                [.] 0x0000000000151ff8
     0.00%  python3.10  python3.10                                [.] 0x0000000000206c54
     0.00%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000006760
     0.00%  python3.10  python3.10                                [.] 0x0000000000169c24
     0.00%  python3.10  python3.10                                [.] 0x0000000000206ba8
     0.00%  python3.10  python3.10                                [.] 0x0000000000151e94
     0.00%  python3.10  python3.10                                [.] 0x00000000002773d1
     0.00%  python3.10  python3.10                                [.] 0x0000000000277507
     0.00%  python3.10  python3.10                                [.] PySequence_List
     0.00%  python3.10  python3.10                                [.] 0x0000000000151fea
     0.00%  python3.10  python3.10                                [.] 0x0000000000151f44
     0.00%  python3.10  python3.10                                [.] 0x00000000002773e6
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000017d81a
     0.00%  python3.10  python3.10                                [.] 0x0000000000127f59
     0.00%  python3.10  python3.10                                [.] 0x0000000000287068
     0.00%  python3.10  python3.10                                [.] 0x0000000000294f90
     0.00%  python3.10  python3.10                                [.] 0x0000000000206951
     0.00%  python3.10  [kernel.kallsyms]                         [k] get_page_from_freelist
     0.00%  python3.10  [kernel.kallsyms]                         [k] __check_object_size
     0.00%  python3.10  python3.10                                [.] 0x000000000011ea06
     0.00%  python3.10  python3.10                                [.] 0x000000000012d76c
     0.00%  python3.10  python3.10                                [.] 0x000000000015236b
     0.00%  python3.10  python3.10                                [.] 0x000000000012d130
     0.00%  python3.10  python3.10                                [.] 0x000000000018d08e
     0.00%  python3.10  python3.10                                [.] 0x0000000000152271
     0.00%  python3.10  python3.10                                [.] 0x00000000001522e0
     0.00%  python3.10  python3.10                                [.] 0x0000000000151d86
     0.00%  python3.10  python3.10                                [.] 0x00000000002949fb
     0.00%  python3.10  python3.10                                [.] 0x0000000000294e92
     0.00%  python3.10  python3.10                                [.] 0x000000000015c5f4
     0.00%  python3.10  python3.10                                [.] 0x000000000017958e
     0.00%  python3.10  python3.10                                [.] 0x000000000020667b
