# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 206K of event 'cycles'
# Event count (approx.): 99825844788
#
# Overhead  Command     Shared Object         Symbol                                   
# ........  ..........  ....................  .........................................
#
     0.00%  python3.10  python3.10         [.] 0x000000000013fd1f
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_txn
     0.00%  python3.10  [kernel.kallsyms]  [k] __unqueue_futex
     0.00%  python3.10  [kernel.kallsyms]  [k] __schedule
     0.00%  python3.10  [kernel.kallsyms]  [k] finish_task_switch.isra.0
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_task_switch
     0.00%  python3.10  [kernel.kallsyms]  [k] __tlb_remove_page_size
     0.00%  python3.10  python3.10         [.] _PyObject_GenericGetAttrWithDict
     0.00%  python3.10  [kernel.kallsyms]  [k] __cgroup_account_cputime
     0.00%  python3.10  [kernel.kallsyms]  [k] switch_fpu_return
     0.00%  python3.10  [kernel.kallsyms]  [k] release_pages
     0.00%  python3.10  [kernel.kallsyms]  [k] kfree
     0.00%  python3.10  python3.10         [.] 0x0000000000151e45
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_context_sched_out
     0.00%  python3.10  [kernel.kallsyms]  [k] dequeue_task
     0.00%  python3.10  [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.00%  python3.10  python3.10         [.] _PyObject_GetMethod
     0.00%  python3.10  [kernel.kallsyms]  [k] select_idle_sibling
     0.00%  python3.10  [kernel.kallsyms]  [k] vm_normal_page
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_log_itrace_start
     0.00%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_loop
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_task_fair
     0.00%  python3.10  python3.10         [.] 0x0000000000294921
     0.00%  python3.10  python3.10         [.] 0x0000000000179bf7
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_trace
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node
     0.00%  python3.10  [kernel.kallsyms]  [k] cyc2ns_read_begin
     0.00%  python3.10  [kernel.kallsyms]  [k] sync_regs
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.00%  python3.10  [kernel.kallsyms]  [k] __sysvec_thermal
     0.00%  python3.10  [kernel.kallsyms]  [k] check_preempt_wakeup
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_hw_config
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_insert_color
     0.00%  python3.10  [kernel.kallsyms]  [k] rseq_get_rseq_cs.isra.0
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a1100
     0.00%  python3.10  python3.10         [.] 0x0000000000122901
     0.00%  python3.10  python3.10         [.] 0x0000000000179c58
     0.00%  python3.10  [kernel.kallsyms]  [k] ttwu_queue_wakelist
     0.00%  python3.10  [kernel.kallsyms]  [k] irq_enter_rcu
     0.00%  python3.10  [kernel.kallsyms]  [k] ttwu_do_wakeup
     0.00%  python3.10  python3.10         [.] 0x0000000000122820
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_update_next_event
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wait_queue_me
     0.00%  python3.10  [kernel.kallsyms]  [k] schedule
     0.00%  python3.10  python3.10         [.] 0x00000000001407d1
     0.00%  python3.10  [kernel.kallsyms]  [k] tcp_delack_timer_handler
     0.00%  python3.10  [kernel.kallsyms]  [k] update_sd_lb_stats.constprop.0
     0.00%  python3.10  python3.10         [.] 0x0000000000162f76
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_interrupt
     0.00%  python3.10  [kernel.kallsyms]  [k] set_next_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] copy_user_generic_unrolled
     0.00%  python3.10  [kernel.kallsyms]  [k] mutex_lock
     0.00%  python3.10  python3.10         [.] 0x0000000000206620
     0.00%  python3.10  [kernel.kallsyms]  [k] calc_timer_values
     0.00%  python3.10  [kernel.kallsyms]  [k] __tcp_push_pending_frames
     0.00%  python3.10  [kernel.kallsyms]  [k] try_to_wake_up
     0.00%  python3.10  python3.10         [.] 0x0000000000127f5d
     0.00%  python3.10  [kernel.kallsyms]  [k] note_gp_changes
     0.00%  python3.10  [kernel.kallsyms]  [k] idle_cpu
     0.00%  python3.10  python3.10         [.] 0x000000000011b2f6
     0.00%  python3.10  [kernel.kallsyms]  [k] nohz_balance_exit_idle
     0.00%  python3.10  [kernel.kallsyms]  [k] task_tick_fair
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_slice
     0.00%  python3.10  libc.so.6          [.] _nss_files_getrpcbyname_r
     0.00%  python3.10  [kernel.kallsyms]  [k] read_tsc
     0.00%  python3.10  [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.00%  python3.10  [kernel.kallsyms]  [k] lapic_next_deadline
     0.00%  python3.10  python3.10         [.] 0x000000000015b56c
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_core
     0.00%  python3.10  [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0951
     0.00%  python3.10  python3.10         [.] 0x0000000000122884
     0.00%  python3.10  python3.10         [.] 0x0000000000162fe7
     0.00%  python3.10  libc.so.6          [.] 0x0000000000199ef9
     0.00%  python3.10  [kernel.kallsyms]  [k] __remove_hrtimer
     0.00%  python3.10  python3.10         [.] _PyFunction_Vectorcall
     0.00%  python3.10  python3.10         [.] 0x00000000001433a9
     0.00%  python3.10  libc.so.6          [.] 0x000000000019d981
     0.00%  python3.10  [kernel.kallsyms]  [k] arch_local_irq_enable
     0.00%  python3.10  python3.10         [.] 0x0000000000294948
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_alloc
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_read
     0.00%  python3.10  [kernel.kallsyms]  [k] update_dl_rq_load_avg
     0.00%  python3.10  [kernel.kallsyms]  [k] __memcg_kmem_uncharge_page
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node_trace
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_run_queues
     0.00%  python3.10  libc.so.6          [.] re_search_internal
     0.00%  python3.10  [kernel.kallsyms]  [k] __cgroup_account_cputime_field
     0.00%  python3.10  python3.10         [.] 0x0000000000151d80
     0.00%  python3.10  [kernel.kallsyms]  [k] error_entry
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_segcblist_advance
     0.00%  python3.10  python3.10         [.] 0x0000000000127f54
     0.00%  python3.10  python3.10         [.] 0x000000000016ab50
     0.00%  python3.10  [kernel.kallsyms]  [k] update_group_capacity
     0.00%  python3.10  [kernel.kallsyms]  [k] update_sg_lb_stats
     0.00%  python3.10  [kernel.kallsyms]  [k] asm_sysvec_thermal
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_put_event_constraints
     0.00%  python3.10  [kernel.kallsyms]  [k] cpumask_next
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_void
     0.00%  python3.10  python3.10         [.] _PyObject_LookupSpecial
     0.00%  python3.10  python3.10         [.] PyLong_FromString
     0.00%  python3.10  python3.10         [.] 0x000000000015efc7
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_task_tick
     0.00%  python3.10  [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_setup_perfctr
     0.00%  python3.10  python3.10         [.] PyObject_SetAttr
     0.00%  python3.10  [kernel.kallsyms]  [k] memset_erms
     0.00%  python3.10  [kernel.kallsyms]  [k] irq_work_tick
     0.00%  python3.10  [kernel.kallsyms]  [k] copy_process
     0.00%  python3.10  python3.10         [.] 0x0000000000152260
     0.00%  python3.10  python3.10         [.] 0x00000000001228f6
     0.00%  python3.10  [kernel.kallsyms]  [k] _find_next_bit
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wake
     0.00%  python3.10  python3.10         [.] PyList_Append
     0.00%  python3.10  [kernel.kallsyms]  [k] raw_spin_rq_unlock
     0.00%  python3.10  python3.10         [.] 0x00000000001d495d
     0.00%  python3.10  libc.so.6          [.] __GI___strncasecmp_l_sse2
     0.00%  python3.10  [kernel.kallsyms]  [k] __update_blocked_fair
     0.00%  python3.10  libc.so.6          [.] pthread_rwlock_tryrdlock@@GLIBC_2.34
     0.00%  python3.10  [kernel.kallsyms]  [k] __rseq_handle_notify_resume
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_iterate_ctx
     0.00%  python3.10  [kernel.kallsyms]  [k] hsw_get_event_constraints
     0.00%  python3.10  python3.10         [.] 0x0000000000121298
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_forward
     0.00%  python3.10  [kernel.kallsyms]  [k] inherit_event.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  python3.10  [kernel.kallsyms]  [k] sysvec_reschedule_ipi
     0.00%  python3.10  libc.so.6          [.] ____wcstof_l_internal
     0.00%  python3.10  python3.10         [.] 0x0000000000179bfe
     0.00%  python3.10  python3.10         [.] 0x0000000000293e61
     0.00%  python3.10  python3.10         [.] PyUnicode_New
     0.00%  python3.10  python3.10         [.] 0x0000000000151db8
     0.00%  python3.10  python3.10         [.] 0x0000000000294e9b
     0.00%  python3.10  python3.10         [.] 0x00000000002773f5
     0.00%  python3.10  python3.10         [.] 0x0000000000294944
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event__id_header_size
     0.00%  python3.10  [kernel.kallsyms]  [k] __get_user_nocheck_4
     0.00%  python3.10  python3.10         [.] 0x0000000000206889
     0.00%  python3.10  python3.10         [.] _PyUnicodeWriter_PrepareInternal
     0.00%  python3.10  [kernel.kallsyms]  [k] nohz_balancer_kick
     0.00%  python3.10  python3.10         [.] 0x0000000000179c35
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0986
     0.00%  python3.10  [kernel.kallsyms]  [k] __task_pid_nr_ns
     0.00%  python3.10  [kernel.kallsyms]  [k] get_nohz_timer_target
     0.00%  python3.10  [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     0.00%  python3.10  [kernel.kallsyms]  [k] page_remove_file_rmap
     0.00%  python3.10  libcrypto.so.3     [.] 0x000000000017d7d0
     0.00%  python3.10  python3.10         [.] PyObject_GC_Del
     0.00%  python3.10  python3.10         [.] 0x0000000000070990
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_adjust_freq_unthr_context
     0.00%  python3.10  [kernel.kallsyms]  [k] syscall_return_via_sysret
     0.00%  python3.10  [kernel.kallsyms]  [k] update_process_times
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0975
     0.00%  python3.10  python3.10         [.] 0x000000000015b55d
     0.00%  python3.10  python3.10         [.] 0x0000000000263cc7
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0940
     0.00%  python3.10  python3.10         [.] PyObject_IsTrue
     0.00%  python3.10  python3.10         [.] 0x0000000000174090
     0.00%  python3.10  python3.10         [.] 0x0000000000137b95
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0944
     0.00%  python3.10  python3.10         [.] 0x000000000017cc8f
     0.00%  python3.10  python3.10         [.] 0x00000000001598c0
     0.00%  python3.10  python3.10         [.] 0x000000000012bd5d
     0.00%  python3.10  python3.10         [.] 0x0000000000151f07
     0.00%  python3.10  python3.10         [.] 0x000000000015eff0
     0.00%  python3.10  python3.10         [.] 0x000000000018c069
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_task_output
     0.00%  python3.10  python3.10         [.] 0x0000000000137bcf
     0.00%  python3.10  [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.00%  python3.10  python3.10         [.] 0x0000000000137ac9
     0.00%  python3.10  python3.10         [.] 0x0000000000137a6b
     0.00%  python3.10  python3.10         [.] 0x00000000001740bb
     0.00%  python3.10  python3.10         [.] 0x00000000001740af
     0.00%  python3.10  python3.10         [.] PyObject_Format
     0.00%  python3.10  python3.10         [.] 0x000000000018d155
     0.00%  python3.10  python3.10         [.] 0x000000000018d66a
     0.00%  python3.10  python3.10         [.] 0x000000000020bec2
     0.00%  python3.10  [kernel.kallsyms]  [k] free_swap_cache
     0.00%  python3.10  python3.10         [.] 0x000000000017953e
     0.00%  python3.10  [kernel.kallsyms]  [k] page_counter_cancel
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_event_map
     0.00%  python3.10  python3.10         [.] 0x0000000000206933
     0.00%  python3.10  python3.10         [.] 0x000000000015ff70
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_hw_config.part.0
     0.00%  python3.10  libc.so.6          [.] round_and_return
     0.00%  python3.10  python3.10         [.] 0x0000000000172ac4
     0.00%  python3.10  python3.10         [.] 0x000000000027748b
     0.00%  python3.10  python3.10         [.] 0x000000000015effa
     0.00%  python3.10  python3.10         [.] 0x0000000000159b1a
     0.00%  python3.10  python3.10         [.] 0x0000000000129e35
     0.00%  python3.10  python3.10         [.] 0x00000000001732c6
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] get_obj_cgroup_from_current
     0.00%  python3.10  [kernel.kallsyms]  [k] idr_get_free
     0.00%  python3.10  [kernel.kallsyms]  [k] pick_next_task
     0.00%  python3.10  libc.so.6          [.] __memmove_sse2_unaligned_erms
     0.00%  python3.10  libc.so.6          [.] 0x000000000019d972
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0a40
     0.00%  python3.10  python3.10         [.] PyLong_FromUnsignedLong
     0.00%  python3.10  python3.10         [.] _PyObject_GC_New
     0.00%  python3.10  python3.10         [.] _PyObject_GenericSetAttrWithDict
     0.00%  python3.10  python3.10         [.] 0x0000000000129c69
     0.00%  python3.10  python3.10         [.] 0x0000000000137b3c
     0.00%  python3.10  python3.10         [.] 0x00000000001440dc
     0.00%  python3.10  python3.10         [.] 0x000000000015680d
     0.00%  python3.10  python3.10         [.] 0x000000000016abeb
     0.00%  python3.10  python3.10         [.] 0x00000000001d4955
     0.00%  python3.10  python3.10         [.] 0x00000000001732c0
     0.00%  python3.10  python3.10         [.] 0x000000000015f01d
     0.00%  python3.10  python3.10         [.] 0x000000000020bef5
     0.00%  python3.10  [kernel.kallsyms]  [k] refill_stock
     0.00%  python3.10  python3.10         [.] 0x000000000011b491
     0.00%  python3.10  python3.10         [.] 0x0000000000137b1b
     0.00%  python3.10  python3.10         [.] 0x000000000015b15c
     0.00%  python3.10  python3.10         [.] 0x0000000000176273
     0.00%  python3.10  python3.10         [.] 0x00000000001d48d0
     0.00%  python3.10  [kernel.kallsyms]  [k] __lock_text_start
     0.00%  python3.10  python3.10         [.] 0x0000000000137a93
     0.00%  python3.10  python3.10         [.] 0x0000000000206742
     0.00%  python3.10  python3.10         [.] 0x0000000000188e88
     0.00%  python3.10  python3.10         [.] 0x000000000017c386
     0.00%  python3.10  [kernel.kallsyms]  [k] do_user_addr_fault
     0.00%  python3.10  [kernel.kallsyms]  [k] find_vm_area
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_finish
     0.00%  python3.10  python3.10         [.] 0x0000000000163f80
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_event_init
     0.00%  python3.10  python3.10         [.] 0x000000000012d130
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_reserve_hardware
     0.00%  python3.10  python3.10         [.] PyTraceBack_Here
     0.00%  python3.10  [kernel.kallsyms]  [k] get_random_u64
     0.00%  python3.10  python3.10         [.] 0x000000000015c611
     0.00%  python3.10  python3.10         [.] 0x00000000001732de
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_sched_in
     0.00%  python3.10  python3.10         [.] _PyStack_AsDict
     0.00%  python3.10  python3.10         [.] 0x0000000000129edd
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_prepare
     0.00%  python3.10  python3.10         [.] 0x000000000015b20c
     0.00%  python3.10  python3.10         [.] 0x000000000017c3b2
     0.00%  python3.10  python3.10         [.] 0x0000000000188efb
     0.00%  python3.10  python3.10         [.] 0x00000000002773e6
     0.00%  python3.10  [kernel.kallsyms]  [k] task_scan_max
     0.00%  python3.10  python3.10         [.] 0x000000000006f800
     0.00%  python3.10  python3.10         [.] 0x0000000000070930
     0.00%  python3.10  python3.10         [.] 0x000000000011b42d
     0.00%  python3.10  [kernel.kallsyms]  [k] __do_sys_clone3
     0.00%  python3.10  [kernel.kallsyms]  [k] __x64_sys_rt_sigprocmask
     0.00%  python3.10  python3.10         [.] PyErr_Occurred
     0.00%  python3.10  python3.10         [.] 0x0000000000122932
     0.00%  python3.10  python3.10         [.] 0x0000000000162f48
     0.00%  python3.10  python3.10         [.] 0x0000000000164e3a
     0.00%  python3.10  python3.10         [.] 0x000000000020beee
     0.00%  python3.10  python3.10         [.] 0x000000000012e070
     0.00%  python3.10  python3.10         [.] 0x0000000000121d93
     0.00%  python3.10  python3.10         [.] 0x0000000000151e6b
     0.00%  python3.10  python3.10         [.] 0x000000000015ef86
     0.00%  python3.10  [kernel.kallsyms]  [k] inherit_task_group.isra.0
     0.00%  python3.10  python3.10         [.] 0x0000000000129e1a
     0.00%  python3.10  python3.10         [.] 0x00000000001566df
     0.00%  python3.10  [kernel.kallsyms]  [k] arch_local_irq_enable
     0.00%  python3.10  python3.10         [.] 0x0000000000128e13
     0.00%  python3.10  python3.10         [.] 0x0000000000198e8b
     0.00%  python3.10  [kernel.kallsyms]  [k] __x64_sys_futex
     0.00%  python3.10  python3.10         [.] _PyLong_Format
     0.00%  python3.10  python3.10         [.] 0x00000000001435a2
     0.00%  python3.10  python3.10         [.] 0x000000000029472a
     0.00%  python3.10  python3.10         [.] _Py_read
     0.00%  python3.10  python3.10         [.] 0x0000000000151ee2
     0.00%  python3.10  python3.10         [.] 0x000000000017c3fc
     0.00%  python3.10  python3.10         [.] 0x0000000000188d4e
     0.00%  python3.10  python3.10         [.] 0x0000000000188e99
     0.00%  python3.10  python3.10         [.] 0x0000000000243814
     0.00%  python3.10  python3.10         [.] 0x00000000002b6a1e
     0.00%  python3.10  python3.10         [.] 0x00000000002d9ece
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wait
     0.00%  python3.10  python3.10         [.] 0x000000000012b30c
     0.00%  python3.10  python3.10         [.] 0x0000000000188de8
     0.00%  python3.10  python3.10         [.] 0x000000000020692f
     0.00%  python3.10  python3.10         [.] 0x0000000000129cca
     0.00%  python3.10  python3.10         [.] 0x0000000000137bfc
     0.00%  python3.10  python3.10         [.] 0x000000000013fd16
     0.00%  python3.10  python3.10         [.] 0x00000000001d491a
     0.00%  python3.10  python3.10         [.] 0x000000000020675b
     0.00%  python3.10  python3.10         [.] 0x00000000002b69e1
     0.00%  python3.10  python3.10         [.] 0x00000000002d9eca
     0.00%  python3.10  libc.so.6          [.] __vstrfmon_l_internal
     0.00%  python3.10  [kernel.kallsyms]  [k] get_page_from_freelist
     0.00%  python3.10  libc.so.6          [.] __stpncpy_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]  [k] page_add_new_anon_rmap
     0.00%  python3.10  [kernel.kallsyms]  [k] vmacache_find
     0.00%  python3.10  [kernel.kallsyms]  [k] propagate_protected_usage
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_output_copy
     0.00%  python3.10  python3.10         [.] 0x0000000000129cc0
     0.00%  python3.10  [kernel.kallsyms]  [k] mem_cgroup_charge_statistics.constprop.0
     0.00%  python3.10  python3.10         [.] 0x0000000000129d20
     0.00%  python3.10  python3.10         [.] 0x000000000018bfd4
     0.00%  python3.10  [kernel.kallsyms]  [k] user_disable_single_step
     0.00%  python3.10  python3.10         [.] 0x000000000015963a
     0.00%  python3.10  [kernel.kallsyms]  [k] find_idlest_group
     0.00%  python3.10  python3.10         [.] 0x000000000016426c
     0.00%  python3.10  python3.10         [.] 0x00000000001771ec
     0.00%  python3.10  [kernel.kallsyms]  [k] flush_tlb_mm_range
     0.00%  python3.10  libc.so.6          [.] __strncat_ssse3
     0.00%  python3.10  python3.10         [.] 0x0000000000165eeb
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a1124
     0.00%  python3.10  [kernel.kallsyms]  [k] account_event
     0.00%  python3.10  python3.10         [.] PyObject_GetAttr
     0.00%  python3.10  python3.10         [.] 0x000000000015c328
     0.00%  python3.10  python3.10         [.] 0x0000000000129e41
     0.00%  python3.10  [kernel.kallsyms]  [k] cgroup_css_set_put_fork
     0.00%  python3.10  [kernel.kallsyms]  [k] clear_buddies
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_active
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_try_init_event
     0.00%  python3.10  python3.10         [.] 0x000000000011ea0c
     0.00%  python3.10  python3.10         [.] 0x000000000011b41e
     0.00%  python3.10  python3.10         [.] 0x0000000000167e24
     0.00%  python3.10  [kernel.kallsyms]  [k] handle_mm_fault
     0.00%  python3.10  python3.10         [.] PyType_GenericAlloc
     0.00%  python3.10  python3.10         [.] 0x000000000012d0b4
     0.00%  python3.10  [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  python3.10         [.] 0x000000000012d743
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] post_init_entity_util_avg
     0.00%  python3.10  [kernel.kallsyms]  [k] rmqueue
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]  [k] do_syscall_64
     0.00%  python3.10  [kernel.kallsyms]  [k] pfn_pte


#
# (Cannot load tips.txt file, please install perf!)
#
