# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 1176919489
#
# Overhead  Command     Shared Object      Symbol                                     
# ........  ..........  .................  ...........................................
#
     0.04%  python3.10  python3.10                                [.] 0x0000000000133a47
     0.04%  python3.10  [kernel.kallsyms]                         [k] tcp_rack_update_reo_wnd
     0.04%  python3.10  python3.10                                [.] 0x00000000001740ab
     0.04%  python3.10  libcrypto.so.3                            [.] EVP_MD_free
     0.04%  python3.10  python3.10                                [.] 0x000000000015c5d0
     0.04%  python3.10  [kernel.kallsyms]                         [k] ip_local_deliver
     0.04%  python3.10  libc.so.6                                 [.] 0x00000000001a0a1b
     0.04%  python3.10  python3.10                                [.] 0x0000000000122932
     0.04%  python3.10  [kernel.kallsyms]                         [k] ip_queue_xmit
     0.04%  python3.10  python3.10                                [.] 0x00000000001795da
     0.04%  python3.10  python3.10                                [.] 0x000000000014f6ef
     0.04%  python3.10  python3.10                                [.] 0x0000000000188e21
     0.04%  python3.10  python3.10                                [.] 0x000000000017c3d0
     0.04%  python3.10  [kernel.kallsyms]                         [k] tcp_release_cb
     0.04%  python3.10  libcrypto.so.3                            [.] SHA256_Init
     0.04%  python3.10  python3.10                                [.] 0x000000000015ef78
     0.04%  python3.10  python3.10                                [.] 0x00000000002948c5
     0.04%  python3.10  python3.10                                [.] PyTuple_New
     0.04%  python3.10  python3.10                                [.] 0x00000000001598c8
     0.04%  python3.10  python3.10                                [.] 0x00000000001598ea
     0.04%  python3.10  python3.10                                [.] 0x0000000000141280
     0.04%  python3.10  python3.10                                [.] _PyUnicodeWriter_Finish
     0.04%  python3.10  [kernel.kallsyms]                         [k] select_idle_sibling
     0.04%  python3.10  python3.10                                [.] 0x0000000000277605
     0.04%  python3.10  python3.10                                [.] 0x0000000000188dfe
     0.04%  python3.10  [kernel.kallsyms]                         [k] do_futex
     0.04%  python3.10  python3.10                                [.] 0x00000000001433c1
     0.04%  python3.10  [kernel.kallsyms]                         [k] perf_adjust_freq_unthr_context
     0.04%  python3.10  libc.so.6                                 [.] 0x00000000001a0984
     0.04%  python3.10  python3.10                                [.] 0x000000000015efbc
     0.04%  python3.10  python3.10                                [.] 0x000000000014f690
     0.04%  python3.10  python3.10                                [.] 0x000000000020bee5
     0.04%  python3.10  python3.10                                [.] 0x00000000001b6298
     0.04%  python3.10  python3.10                                [.] 0x0000000000121653
     0.04%  python3.10  libcrypto.so.3                            [.] OPENSSL_init_crypto
     0.04%  python3.10  python3.10                                [.] 0x000000000018d562
     0.04%  python3.10  python3.10                                [.] 0x000000000015f000
     0.04%  python3.10  python3.10                                [.] 0x0000000000294970
     0.04%  python3.10  python3.10                                [.] 0x00000000001339ef
     0.04%  python3.10  python3.10                                [.] 0x000000000018d4b6
     0.04%  python3.10  python3.10                                [.] 0x0000000000294f1e
     0.04%  python3.10  python3.10                                [.] PyObject_RichCompare
     0.04%  python3.10  libc.so.6                                 [.] 0x00000000001a09c5
     0.04%  python3.10  python3.10                                [.] 0x0000000000188e7a
     0.04%  python3.10  [kernel.kallsyms]                         [k] __ip_queue_xmit
     0.04%  python3.10  python3.10                                [.] 0x00000000000e47b5
     0.04%  python3.10  python3.10                                [.] 0x0000000000286f37
     0.04%  python3.10  python3.10                                [.] 0x000000000015e095
     0.04%  python3.10  python3.10                                [.] 0x000000000024382f
     0.04%  python3.10  python3.10                                [.] 0x000000000016acd0
     0.04%  python3.10  python3.10                                [.] 0x000000000018d19e
     0.04%  python3.10  python3.10                                [.] 0x000000000015b50e
     0.04%  python3.10  libc.so.6                                 [.] 0x00000000001a0b1d
     0.04%  python3.10  python3.10                                [.] 0x000000000015c5be
     0.04%  python3.10  python3.10                                [.] 0x000000000018d64f
     0.04%  python3.10  [kernel.kallsyms]                         [k] futex_wait
     0.04%  python3.10  python3.10                                [.] 0x000000000018d616
     0.04%  python3.10  libc.so.6                                 [.] 0x0000000000198ac0
     0.04%  python3.10  python3.10                                [.] PySlice_Unpack
     0.04%  python3.10  python3.10                                [.] 0x00000000001732d2
     0.04%  python3.10  python3.10                                [.] 0x00000000000e47b6
     0.04%  python3.10  libcrypto.so.3                            [.] 0x0000000000303a80
     0.04%  python3.10  python3.10                                [.] 0x0000000000169ae0
     0.04%  python3.10  python3.10                                [.] 0x0000000000293ebb
     0.04%  python3.10  python3.10                                [.] 0x0000000000169b9c
     0.04%  python3.10  [kernel.kallsyms]                         [k] slab_free_freelist_hook.constprop.0
     0.04%  python3.10  python3.10                                [.] 0x0000000000167e17
     0.04%  python3.10  python3.10                                [.] 0x0000000000143474
     0.04%  python3.10  python3.10                                [.] 0x000000000018d664
     0.04%  python3.10  python3.10                                [.] 0x000000000029b702
     0.04%  python3.10  [kernel.kallsyms]                         [k] __netif_receive_skb_core.constprop.0
     0.04%  python3.10  python3.10                                [.] 0x000000000018bf7d
     0.04%  python3.10  python3.10                                [.] 0x000000000017f968
     0.04%  python3.10  python3.10                                [.] 0x0000000000188dc9
     0.04%  python3.10  [kernel.kallsyms]                         [k] tcp_poll
     0.04%  python3.10  [kernel.kallsyms]                         [k] __skb_clone
     0.04%  python3.10  python3.10                                [.] 0x0000000000122869
     0.04%  python3.10  python3.10                                [.] 0x0000000000137bfc
     0.04%  python3.10  python3.10                                [.] 0x00000000001413c0
     0.04%  python3.10  python3.10                                [.] 0x0000000000151500
     0.04%  python3.10  python3.10                                [.] 0x000000000018d730
     0.04%  python3.10  [kernel.kallsyms]                         [k] __dev_queue_xmit
     0.04%  python3.10  libcrypto.so.3                            [.] EVP_MD_CTX_reset
     0.04%  python3.10  python3.10                                [.] 0x0000000000127f63
     0.04%  python3.10  python3.10                                [.] 0x0000000000206546
     0.04%  python3.10  python3.10                                [.] 0x000000000015b15c
     0.04%  python3.10  python3.10                                [.] 0x0000000000137ae8
     0.04%  python3.10  libc.so.6                                 [.] 0x00000000001a0944
     0.04%  python3.10  python3.10                                [.] 0x000000000018bfb6
     0.04%  python3.10  libc.so.6                                 [.] 0x000000000019d972
     0.04%  python3.10  [kernel.kallsyms]                         [k] __alloc_skb
     0.04%  python3.10  python3.10                                [.] 0x00000000000cfc08
     0.04%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_rt_sigprocmask
     0.04%  python3.10  python3.10                                [.] 0x0000000000151ea5
     0.04%  python3.10  python3.10                                [.] 0x000000000015b201
     0.04%  python3.10  python3.10                                [.] 0x000000000013fd1f
     0.04%  python3.10  python3.10                                [.] 0x0000000000206b61
     0.04%  python3.10  [kernel.kallsyms]                         [k] do_poll.constprop.0
     0.04%  python3.10  python3.10                                [.] 0x000000000015e0d2
     0.04%  python3.10  python3.10                                [.] PyObject_Hash
     0.04%  python3.10  [kernel.kallsyms]                         [k] sk_stream_alloc_skb
     0.04%  python3.10  python3.10                                [.] 0x0000000000188ec2
     0.04%  python3.10  python3.10                                [.] 0x0000000000294940
     0.04%  python3.10  python3.10                                [.] 0x000000000017cf66
     0.04%  python3.10  [kernel.kallsyms]                         [k] rb_erase
     0.04%  python3.10  python3.10                                [.] 0x00000000001795ae
     0.04%  python3.10  libcrypto.so.3                            [.] EVP_DigestUpdate
     0.04%  python3.10  python3.10                                [.] 0x000000000015e116
     0.04%  python3.10  python3.10                                [.] 0x00000000001228c3
     0.04%  python3.10  python3.10                                [.] 0x000000000014137e
     0.04%  python3.10  python3.10                                [.] 0x000000000018d5d0
     0.04%  python3.10  python3.10                                [.] 0x0000000000169bc4
     0.04%  python3.10  python3.10                                [.] 0x000000000018d215
     0.04%  python3.10  python3.10                                [.] 0x000000000017c38c
     0.04%  python3.10  python3.10                                [.] 0x0000000000243810
     0.04%  python3.10  python3.10                                [.] 0x000000000018d7ed
     0.04%  python3.10  [kernel.kallsyms]                         [k] kmalloc_slab
     0.04%  python3.10  python3.10                                [.] 0x000000000018d960
     0.04%  python3.10  python3.10                                [.] 0x0000000000178cf3
     0.04%  python3.10  python3.10                                [.] 0x000000000015b50a
     0.04%  python3.10  python3.10                                [.] PyModule_GetState
     0.04%  python3.10  python3.10                                [.] 0x000000000015227e
     0.04%  python3.10  python3.10                                [.] 0x000000000018d547
     0.04%  python3.10  python3.10                                [.] 0x0000000000294f1a
     0.04%  python3.10  [kernel.kallsyms]                         [k] sk_filter_trim_cap
     0.04%  python3.10  python3.10                                [.] _PyDict_GetItemIdWithError
     0.04%  python3.10  python3.10                                [.] PyUnicode_Substring
     0.04%  python3.10  [kernel.kallsyms]                         [k] __schedule
     0.04%  python3.10  [kernel.kallsyms]                         [k] syscall_exit_to_user_mode
     0.04%  python3.10  python3.10                                [.] _Py_HashBytes
     0.04%  python3.10  [kernel.kallsyms]                         [k] neigh_hh_output
     0.04%  python3.10  python3.10                                [.] 0x000000000029498b
     0.04%  python3.10  python3.10                                [.] 0x000000000015efcc
     0.04%  python3.10  python3.10                                [.] PyObject_GetAttr
     0.04%  python3.10  [kernel.kallsyms]                         [k] ip_rcv_finish_core.constprop.0
     0.04%  python3.10  python3.10                                [.] 0x0000000000280a83
     0.04%  python3.10  python3.10                                [.] 0x0000000000294f08
     0.04%  python3.10  python3.10                                [.] 0x0000000000188dbf
     0.04%  python3.10  python3.10                                [.] 0x00000000001228da
     0.04%  python3.10  python3.10                                [.] 0x0000000000133a67
     0.04%  python3.10  python3.10                                [.] 0x0000000000151f42
     0.04%  python3.10  python3.10                                [.] 0x0000000000152260
     0.04%  python3.10  python3.10                                [.] 0x000000000015f014
     0.04%  python3.10  python3.10                                [.] 0x0000000000294f3d
     0.04%  python3.10  [kernel.kallsyms]                         [k] irqentry_exit_to_user_mode
     0.04%  python3.10  python3.10                                [.] 0x0000000000188f0c
     0.04%  python3.10  python3.10                                [.] 0x00000000001433cc
     0.04%  python3.10  python3.10                                [.] 0x000000000018d185
     0.04%  python3.10  libcrypto.so.3                            [.] 0x000000000030819b
     0.04%  python3.10  python3.10                                [.] 0x00000000002cecd2
     0.04%  python3.10  python3.10                                [.] 0x000000000018d1b3
     0.04%  python3.10  [kernel.kallsyms]                         [k] tcp_send_mss
     0.04%  python3.10  python3.10                                [.] 0x0000000000122913
     0.04%  python3.10  python3.10                                [.] 0x00000000001d48f3
     0.04%  python3.10  python3.10                                [.] 0x000000000018d17a
     0.04%  python3.10  libc.so.6                                 [.] 0x00000000001a0a07
     0.04%  python3.10  python3.10                                [.] 0x0000000000151e0c
     0.04%  python3.10  python3.10                                [.] _PyTime_localtime
     0.04%  python3.10  python3.10                                [.] 0x000000000018c091
     0.04%  python3.10  python3.10                                [.] 0x000000000015b54f
     0.04%  python3.10  python3.10                                [.] 0x000000000017957f
     0.03%  python3.10  python3.10                                [.] 0x000000000017c3c9
     0.03%  python3.10  python3.10                                [.] 0x0000000000198eb9
     0.03%  python3.10  python3.10                                [.] 0x000000000017a866
     0.03%  python3.10  python3.10                                [.] 0x000000000018d525
     0.03%  python3.10  [kernel.kallsyms]                         [k] ip_finish_output2
     0.03%  python3.10  libc.so.6                                 [.] 0x00000000001a09d0
     0.03%  python3.10  libcrypto.so.3                            [.] 0x000000000017d730
     0.03%  python3.10  python3.10                                [.] 0x000000000027742c
     0.03%  python3.10  python3.10                                [.] 0x00000000001d48d5
     0.03%  python3.10  libcrypto.so.3                            [.] 0x000000000017d815
     0.03%  python3.10  python3.10                                [.] 0x000000000018d269
     0.03%  python3.10  python3.10                                [.] 0x000000000018d54e
     0.03%  python3.10  python3.10                                [.] 0x000000000018d592
     0.03%  python3.10  python3.10                                [.] 0x0000000000151d80
     0.03%  python3.10  python3.10                                [.] 0x000000000029e8ea
     0.03%  python3.10  python3.10                                [.] 0x000000000018d96b
     0.03%  python3.10  python3.10                                [.] 0x000000000016ac5d
     0.03%  python3.10  python3.10                                [.] 0x00000000002775dd
     0.03%  python3.10  python3.10                                [.] 0x000000000018d1b7
     0.03%  python3.10  python3.10                                [.] 0x00000000001598d1
     0.03%  python3.10  python3.10                                [.] 0x000000000018d641
     0.03%  python3.10  libc.so.6                                 [.] 0x00000000001a1100
     0.03%  python3.10  python3.10                                [.] 0x000000000017f864
     0.03%  python3.10  python3.10                                [.] 0x000000000017961b
     0.03%  python3.10  python3.10                                [.] 0x0000000000294e90
     0.03%  python3.10  libcrypto.so.3                            [.] 0x000000000030717c
     0.03%  python3.10  python3.10                                [.] 0x000000000016a30c
     0.03%  python3.10  python3.10                                [.] 0x000000000018c072
     0.03%  python3.10  python3.10                                [.] 0x000000000018bfe0
     0.03%  python3.10  python3.10                                [.] 0x0000000000179564
     0.03%  python3.10  python3.10                                [.] 0x0000000000137a77
     0.03%  python3.10  python3.10                                [.] 0x00000000001d4944
     0.03%  python3.10  python3.10                                [.] 0x000000000018d06c
     0.03%  python3.10  python3.10                                [.] 0x0000000000295219
     0.03%  python3.10  [kernel.kallsyms]                         [k] calc_timer_values
     0.03%  python3.10  python3.10                                [.] 0x000000000018c045
     0.03%  python3.10  python3.10                                [.] 0x0000000000167dab
     0.03%  python3.10  python3.10                                [.] 0x00000000001522f3
     0.03%  python3.10  [kernel.kallsyms]                         [k] aa_label_next_confined
     0.03%  python3.10  python3.10                                [.] 0x0000000000151ee2
     0.03%  python3.10  python3.10                                [.] 0x00000000002069da
     0.03%  python3.10  libc.so.6                                 [.] 0x00000000001a09a1
     0.03%  python3.10  python3.10                                [.] 0x000000000015e07a
     0.03%  python3.10  python3.10                                [.] 0x000000000018d15e
     0.03%  python3.10  python3.10                                [.] 0x00000000000707a0
     0.03%  python3.10  python3.10                                [.] 0x00000000001412cf
     0.03%  python3.10  python3.10                                [.] 0x00000000001d493d
     0.03%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x00000000000073a0
     0.03%  python3.10  python3.10                                [.] 0x0000000000188d7f
     0.03%  python3.10  libc.so.6                                 [.] 0x00000000001a0999
     0.03%  python3.10  python3.10                                [.] 0x000000000018d091
     0.03%  python3.10  python3.10                                [.] 0x0000000000277684
     0.03%  python3.10  python3.10                                [.] 0x000000000018d258
     0.03%  python3.10  [kernel.kallsyms]                         [k] tcp_recvmsg
     0.03%  python3.10  python3.10                                [.] 0x0000000000206b6e
     0.03%  python3.10  [kernel.kallsyms]                         [k] __sys_sendto
     0.03%  python3.10  python3.10                                [.] 0x0000000000206742
     0.03%  python3.10  python3.10                                [.] 0x00000000002775f9
     0.03%  python3.10  python3.10                                [.] 0x000000000017c05a
     0.03%  python3.10  python3.10                                [.] 0x000000000020bf48
     0.03%  python3.10  libc.so.6                                 [.] 0x000000000019d981
     0.03%  python3.10  python3.10                                [.] 0x000000000018d0c3
     0.03%  python3.10  python3.10                                [.] 0x0000000000295071
     0.03%  python3.10  [kernel.kallsyms]                         [k] fpregs_assert_state_consistent
     0.03%  python3.10  python3.10                                [.] 0x0000000000241485
     0.03%  python3.10  python3.10                                [.] 0x0000000000179530
     0.03%  python3.10  python3.10                                [.] 0x0000000000206bc8
     0.03%  python3.10  python3.10                                [.] 0x00000000001f6e77
     0.03%  python3.10  python3.10                                [.] 0x0000000000169c54
     0.03%  python3.10  python3.10                                [.] 0x0000000000293e7e
     0.03%  python3.10  python3.10                                [.] 0x0000000000127ff7
     0.03%  python3.10  python3.10                                [.] 0x000000000017f876
     0.03%  python3.10  python3.10                                [.] 0x0000000000188e8c
     0.03%  python3.10  [kernel.kallsyms]                         [k] sched_slice
     0.03%  python3.10  python3.10                                [.] 0x000000000029426d
     0.03%  python3.10  python3.10                                [.] 0x0000000000127fa7
     0.03%  python3.10  python3.10                                [.] 0x00000000001435a2
     0.03%  python3.10  python3.10                                [.] 0x000000000018d060
     0.03%  python3.10  python3.10                                [.] 0x000000000024380b
     0.03%  python3.10  [kernel.kallsyms]                         [k] __ip_finish_output
     0.03%  python3.10  python3.10                                [.] 0x00000000001d48d6
     0.03%  python3.10  python3.10                                [.] 0x000000000012282a
     0.03%  python3.10  [kernel.kallsyms]                         [k] nf_hook_slow
     0.03%  python3.10  python3.10                                [.] 0x0000000000122660
     0.03%  python3.10  python3.10                                [.] 0x000000000015dbc5
     0.03%  python3.10  python3.10                                [.] 0x000000000018c02e
     0.03%  python3.10  [kernel.kallsyms]                         [k] set_next_buddy
     0.03%  python3.10  python3.10                                [.] 0x000000000006fb90
     0.03%  python3.10  [kernel.kallsyms]                         [k] __calc_delta
     0.03%  python3.10  python3.10                                [.] 0x00000000002067dd
     0.03%  python3.10  [kernel.kallsyms]                         [k] __fget_files
     0.03%  python3.10  libc.so.6                                 [.] round_and_return
     0.03%  python3.10  python3.10                                [.] 0x000000000018d06a
     0.03%  python3.10  python3.10                                [.] 0x00000000001795ed
     0.03%  python3.10  python3.10                                [.] 0x000000000018d5fe
     0.02%  python3.10  [kernel.kallsyms]                         [k] schedule
     0.02%  python3.10  libc.so.6                                 [.] 0x00000000001a10e0
     0.02%  python3.10  python3.10                                [.] 0x000000000018d5bd
     0.02%  python3.10  python3.10                                [.] 0x0000000000295047
     0.02%  python3.10  python3.10                                [.] PyObject_GC_Del
     0.02%  python3.10  python3.10                                [.] 0x00000000002b69c0
     0.02%  python3.10  [kernel.kallsyms]                         [k] perf_log_itrace_start
     0.02%  python3.10  python3.10                                [.] 0x0000000000159a21
     0.02%  python3.10  python3.10                                [.] 0x0000000000137bfe
     0.02%  python3.10  python3.10                                [.] 0x0000000000188ffe
     0.02%  python3.10  python3.10                                [.] 0x000000000015d67b
     0.02%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock
     0.02%  python3.10  libc.so.6                                 [.] 0x00000000001a0ae9
     0.02%  python3.10  python3.10                                [.] 0x00000000002b77bd
     0.02%  python3.10  python3.10                                [.] 0x00000000001339f3
     0.02%  python3.10  python3.10                                [.] 0x0000000000152369
     0.02%  python3.10  libc.so.6                                 [.] 0x00000000001a1238
     0.02%  python3.10  python3.10                                [.] 0x000000000018d711
     0.02%  python3.10  python3.10                                [.] 0x0000000000206941
     0.02%  python3.10  [kernel.kallsyms]                         [k] do_sys_poll
     0.02%  python3.10  python3.10                                [.] 0x000000000015ff70
     0.02%  python3.10  python3.10                                [.] 0x000000000015b52a
     0.02%  python3.10  python3.10                                [.] _PyErr_NormalizeException
     0.02%  python3.10  python3.10                                [.] 0x000000000020bf4a
     0.02%  python3.10  python3.10                                [.] 0x0000000000179536
     0.02%  python3.10  python3.10                                [.] 0x000000000018d24b
     0.02%  python3.10  [kernel.kallsyms]                         [k] syscall_return_via_sysret
     0.02%  python3.10  python3.10                                [.] 0x0000000000188e17
     0.02%  python3.10  python3.10                                [.] 0x000000000017cf04
     0.02%  python3.10  python3.10                                [.] 0x000000000017c3d5
     0.02%  python3.10  python3.10                                [.] 0x0000000000167da0
     0.02%  python3.10  python3.10                                [.] 0x0000000000160000
     0.02%  python3.10  python3.10                                [.] 0x0000000000242d45
     0.02%  python3.10  python3.10                                [.] 0x0000000000243793
     0.02%  python3.10  python3.10                                [.] 0x00000000002b77be
     0.02%  python3.10  python3.10                                [.] 0x0000000000188f04
     0.02%  python3.10  libcrypto.so.3                            [.] 0x000000000017d7d6
     0.02%  python3.10  python3.10                                [.] 0x0000000000295001
     0.02%  python3.10  [kernel.kallsyms]                         [k] native_sched_clock
     0.02%  python3.10  python3.10                                [.] PyErr_GivenExceptionMatches
     0.02%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000004aa0
     0.02%  python3.10  python3.10                                [.] 0x0000000000137b2f
     0.02%  python3.10  python3.10                                [.] 0x000000000015232f
     0.02%  python3.10  [kernel.kallsyms]                         [k] perf_event_sched_in
     0.02%  python3.10  python3.10                                [.] 0x0000000000165f0b
     0.02%  python3.10  python3.10                                [.] 0x000000000018d498
     0.02%  python3.10  python3.10                                [.] 0x000000000020bf43
     0.02%  python3.10  python3.10                                [.] _Py_Dealloc
     0.02%  python3.10  python3.10                                [.] 0x000000000023ec62
     0.02%  python3.10  python3.10                                [.] _PyTime_GetMonotonicClock
     0.01%  python3.10  python3.10                                [.] 0x0000000000293e24
     0.01%  python3.10  libc.so.6                                 [.] __strcat_ssse3
     0.01%  python3.10  python3.10                                [.] 0x0000000000151f02
     0.01%  python3.10  python3.10                                [.] 0x000000000018d56f
     0.01%  python3.10  [kernel.kallsyms]                         [k] zap_pte_range
     0.01%  python3.10  python3.10                                [.] 0x000000000018947b
     0.01%  python3.10  python3.10                                [.] 0x000000000018d7e0
     0.01%  python3.10  libc.so.6                                 [.] __GI___strncasecmp_l_sse2
     0.01%  python3.10  python3.10                                [.] _PyErr_SetObject
     0.01%  python3.10  python3.10                                [.] 0x0000000000206b9b
     0.01%  python3.10  [kernel.kallsyms]                         [k] select_task_rq_fair
     0.01%  python3.10  python3.10                                [.] 0x0000000000198e81
     0.01%  python3.10  python3.10                                [.] 0x000000000018d57a
     0.01%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_in
     0.01%  python3.10  [kernel.kallsyms]                         [k] read_tsc
     0.01%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_poll
     0.01%  python3.10  python3.10                                [.] 0x000000000011eb10
     0.01%  python3.10  python3.10                                [.] 0x00000000001228ac
     0.01%  python3.10  python3.10                                [.] 0x0000000000206893
     0.01%  python3.10  [kernel.kallsyms]                         [k] __put_user_nocheck_8
     0.01%  python3.10  python3.10                                [.] 0x000000000011b38c
     0.01%  python3.10  python3.10                                [.] 0x00000000002ec29f
     0.01%  python3.10  [kernel.kallsyms]                         [k] security_file_ioctl
     0.01%  python3.10  [kernel.kallsyms]                         [k] __entry_text_start
     0.01%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_ioctl
     0.01%  python3.10  [vdso]                                    [.] 0x00000000000007f7
     0.01%  python3.10  python3.10                                [.] 0x00000000002b66c4
     0.01%  python3.10  [kernel.kallsyms]                         [k] __cgroup_account_cputime
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_exclude_event
     0.01%  python3.10  [kernel.kallsyms]                         [k] update_min_vruntime
     0.01%  python3.10  python3.10                                [.] 0x000000000027759a
     0.01%  python3.10  python3.10                                [.] 0x000000000006f210
     0.01%  python3.10  python3.10                                [.] 0x0000000000167e2a
     0.01%  python3.10  python3.10                                [.] 0x0000000000277428
     0.01%  python3.10  python3.10                                [.] 0x000000000018c51f
     0.01%  python3.10  [kernel.kallsyms]                         [k] skb_clone
     0.01%  python3.10  [kernel.kallsyms]                         [k] sched_clock
     0.01%  python3.10  libcrypto.so.3                            [.] EVP_DigestFinal_ex
     0.01%  python3.10  [kernel.kallsyms]                         [k] ktime_get_ts64
     0.01%  python3.10  libm.so.6                                 [.] __addtf3
     0.01%  python3.10  python3.10                                [.] 0x0000000000166054
     0.01%  python3.10  python3.10                                [.] 0x00000000002b66dd
     0.01%  python3.10  libc.so.6                                 [.] __stpncpy_sse2_unaligned
     0.01%  python3.10  python3.10                                [.] 0x000000000027749d
     0.01%  python3.10  python3.10                                [.] PyEval_RestoreThread
     0.01%  python3.10  python3.10                                [.] 0x000000000017cf00
     0.01%  python3.10  python3.10                                [.] 0x00000000002775af
     0.01%  python3.10  [kernel.kallsyms]                         [k] sched_clock_cpu
     0.01%  python3.10  python3.10                                [.] 0x000000000017a8aa
     0.01%  python3.10  [kernel.kallsyms]                         [k] timerqueue_add
     0.01%  python3.10  libc.so.6                                 [.] 0x000000000019d960
     0.01%  python3.10  python3.10                                [.] 0x000000000023ec4e
     0.01%  python3.10  python3.10                                [.] 0x000000000020674f
     0.01%  python3.10  python3.10                                [.] PyType_GenericAlloc
     0.01%  python3.10  python3.10                                [.] 0x0000000000286dd0
     0.01%  python3.10  python3.10                                [.] _PyLong_New
     0.01%  python3.10  [kernel.kallsyms]                         [k] __virt_addr_valid
     0.01%  python3.10  [kernel.kallsyms]                         [k] __pollwait
     0.01%  python3.10  [kernel.kallsyms]                         [k] pick_next_task_fair
     0.01%  python3.10  python3.10                                [.] 0x0000000000286dd6
     0.01%  python3.10  python3.10                                [.] 0x0000000000293e6b
     0.01%  python3.10  [kernel.kallsyms]                         [k] ip_rcv
     0.01%  python3.10  [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.01%  python3.10  python3.10                                [.] 0x0000000000165ffb
     0.01%  python3.10  libc.so.6                                 [.] 0x0000000000199f0e
     0.01%  python3.10  python3.10                                [.] _PyArg_ParseTuple_SizeT
     0.01%  python3.10  python3.10                                [.] 0x000000000017f860
     0.01%  python3.10  python3.10                                [.] PyUnicode_RichCompare
     0.01%  python3.10  python3.10                                [.] 0x000000000011b42d
     0.01%  python3.10  python3.10                                [.] 0x0000000000206988
     0.01%  python3.10  python3.10                                [.] 0x000000000015b20c
     0.01%  python3.10  python3.10                                [.] 0x000000000012161a
     0.01%  python3.10  python3.10                                [.] PyFloat_AsDouble
     0.01%  python3.10  [kernel.kallsyms]                         [k] tcp_event_data_recv
     0.01%  python3.10  [kernel.kallsyms]                         [k] __get_user_8
     0.01%  python3.10  python3.10                                [.] 0x00000000002949c7
     0.01%  python3.10  python3.10                                [.] 0x00000000001894ba
     0.01%  python3.10  [kernel.kallsyms]                         [k] dequeue_task
     0.01%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.01%  python3.10  [kernel.kallsyms]                         [k] do_vfs_ioctl
     0.01%  python3.10  [kernel.kallsyms]                         [k] hrtimer_start_range_ns
     0.01%  python3.10  [kernel.kallsyms]                         [k] restore_fpregs_from_fpstate
     0.01%  python3.10  [kernel.kallsyms]                         [k] schedule_hrtimeout_range
     0.01%  python3.10  [kernel.kallsyms]                         [k] set_normalized_timespec64
     0.01%  python3.10  [kernel.kallsyms]                         [k] syscall_enter_from_user_mode
     0.01%  python3.10  python3.10                                [.] 0x0000000000070790
     0.01%  python3.10  python3.10                                [.] 0x000000000012e750
     0.01%  python3.10  python3.10                                [.] 0x00000000002b66e9
     0.01%  python3.10  [kernel.kallsyms]                         [k] xfd_validate_state
     0.01%  python3.10  [kernel.kallsyms]                         [k] should_failslab
     0.01%  python3.10  python3.10                                [.] 0x0000000000286f7f
     0.00%  python3.10  python3.10                                [.] 0x00000000002948f8
     0.00%  python3.10  [kernel.kallsyms]                         [k] task_clock_event_add
     0.00%  python3.10  [kernel.kallsyms]                         [k] skb_push
     0.00%  python3.10  python3.10                                [.] 0x000000000011b3c0
     0.00%  python3.10  python3.10                                [.] 0x00000000002eaa04
     0.00%  python3.10  python3.10                                [.] 0x0000000000198ead
     0.00%  python3.10  python3.10                                [.] PyDict_Contains
     0.00%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_node
     0.00%  python3.10  [kernel.kallsyms]                         [k] __mem_cgroup_threshold
     0.00%  python3.10  [kernel.kallsyms]                         [k] __fget_light
     0.00%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_init
     0.00%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_start_range_ns
     0.00%  python3.10  [kernel.kallsyms]                         [k] __rseq_handle_notify_resume
     0.00%  python3.10  [kernel.kallsyms]                         [k] _copy_from_user
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_user_generic_unrolled
     0.00%  python3.10  [kernel.kallsyms]                         [k] fput_many
     0.00%  python3.10  [kernel.kallsyms]                         [k] get_nohz_timer_target
     0.00%  python3.10  [kernel.kallsyms]                         [k] pick_next_entity
     0.00%  python3.10  [kernel.kallsyms]                         [k] pick_next_task
     0.00%  python3.10  [kernel.kallsyms]                         [k] sock_poll
     0.00%  python3.10  python3.10                                [.] 0x000000000006fbb0
     0.00%  python3.10  python3.10                                [.] 0x000000000011b33f
     0.00%  python3.10  python3.10                                [.] 0x0000000000137afc
     0.00%  python3.10  python3.10                                [.] 0x00000000001433c5
     0.00%  python3.10  python3.10                                [.] 0x000000000015fff7
     0.00%  python3.10  python3.10                                [.] 0x0000000000242cc0
