# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 93K of event 'cycles'
# Event count (approx.): 47388689290
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  python3.10            [.] 0x000000000012d084
     0.00%  python3.10  python3.10            [.] 0x000000000020bf65
     0.00%  python3.10  python3.10            [.] 0x000000000017c393
     0.00%  python3.10  python3.10            [.] 0x0000000000243819
     0.00%  python3.10  [kernel.kallsyms]     [k] rmqueue_bulk
     0.00%  python3.10  [kernel.kallsyms]     [k] check_preempt_curr
     0.00%  python3.10  [kernel.kallsyms]     [k] dequeue_entity
     0.00%  python3.10  [kernel.kallsyms]     [k] __pagevec_lru_add
     0.00%  :2604086    python3.10            [.] 0x000000000012167f
     0.00%  :2604086    python3.10            [.] 0x00000000001215a3
     0.00%  :2603815    python3.10            [.] 0x000000000012167d
     0.00%  :2604086    python3.10            [.] 0x00000000001215bc
     0.00%  :2603691    python3.10            [.] 0x0000000000121638
     0.00%  :2603743    python3.10            [.] 0x0000000000121623
     0.00%  :2603691    [kernel.kallsyms]     [k] psi_group_change
     0.00%  :2604086    python3.10            [.] 0x0000000000121737
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_swevent_event
     0.00%  :2603815    python3.10            [.] 0x0000000000121730
     0.00%  :2603815    python3.10            [.] 0x0000000000121613
     0.00%  :2604086    python3.10            [.] 0x00000000001215c4
     0.00%  python3.10  python3.10            [.] 0x000000000015ff7b
     0.00%  :2603743    python3.10            [.] 0x0000000000121635
     0.00%  :2603815    python3.10            [.] 0x0000000000121605
     0.00%  python3.10  [kernel.kallsyms]     [k] _find_next_bit
     0.00%  :2603691    python3.10            [.] 0x0000000000121605
     0.00%  python3.10  python3.10            [.] 0x0000000000121672
     0.00%  :2603691    python3.10            [.] 0x0000000000121679
     0.00%  python3.10  python3.10            [.] 0x000000000020bea0
     0.00%  python3.10  python3.10            [.] 0x0000000000243814
     0.00%  python3.10  python3.10            [.] PyUnicode_Format
     0.00%  python3.10  [kernel.kallsyms]     [k] set_next_entity
     0.00%  python3.10  python3.10            [.] 0x000000000018c00b
     0.00%  python3.10  python3.10            [.] 0x0000000000188e95
     0.00%  python3.10  python3.10            [.] 0x00000000001215df
     0.00%  python3.10  [kernel.kallsyms]     [k] get_obj_cgroup_from_current
     0.00%  :2603904    python3.10            [.] 0x000000000012159b
     0.00%  python3.10  [kernel.kallsyms]     [k] memcpy_erms
     0.00%  :2604016    python3.10            [.] 0x0000000000121596
     0.00%  python3.10  python3.10            [.] 0x00000000001d48d6
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0986
     0.00%  :2603815    python3.10            [.] 0x000000000012160f
     0.00%  :2603815    python3.10            [.] 0x0000000000121638
     0.00%  :2603691    python3.10            [.] 0x0000000000121635
     0.00%  python3.10  python3.10            [.] 0x0000000000152321
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_init_context
     0.00%  python3.10  python3.10            [.] 0x000000000018d155
     0.00%  python3.10  python3.10            [.] 0x000000000015efdc
     0.00%  python3.10  python3.10            [.] 0x0000000000137a9c
     0.00%  python3.10  python3.10            [.] 0x000000000018d091
     0.00%  python3.10  [kernel.kallsyms]     [k] do_syscall_64
     0.00%  :2603904    python3.10            [.] 0x0000000000121737
     0.00%  python3.10  python3.10            [.] PyObject_SetAttr
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_hw_config
     0.00%  :2603904    python3.10            [.] 0x00000000001215dc
     0.00%  python3.10  libcrypto.so.3        [.] OPENSSL_cleanse
     0.00%  python3.10  [kernel.kallsyms]     [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  python3.10            [.] 0x0000000000188e99
     0.00%  python3.10  python3.10            [.] 0x000000000015b512
     0.00%  python3.10  [kernel.kallsyms]     [k] unmap_page_range
     0.00%  python3.10  python3.10            [.] PyFunction_NewWithQualName
     0.00%  python3.10  python3.10            [.] 0x000000000015b557
     0.00%  python3.10  python3.10            [.] 0x0000000000188d32
     0.00%  python3.10  python3.10            [.] 0x000000000018d0cf
     0.00%  :2603691    python3.10            [.] 0x000000000012159d
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_start_range_ns
     0.00%  python3.10  python3.10            [.] 0x0000000000137abb
     0.00%  python3.10  python3.10            [.] 0x0000000000137a88
     0.00%  python3.10  python3.10            [.] 0x0000000000151e7d
     0.00%  python3.10  python3.10            [.] 0x000000000018c045
     0.00%  :2603691    python3.10            [.] 0x00000000001215e9
     0.00%  python3.10  [kernel.kallsyms]     [k] set_task_cpu
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_hw_config.part.0
     0.00%  python3.10  [kernel.kallsyms]     [k] mark_wake_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_try_init_event
     0.00%  python3.10  python3.10            [.] 0x000000000015b537
     0.00%  python3.10  python3.10            [.] 0x000000000015efcc
     0.00%  python3.10  python3.10            [.] 0x000000000018d169
     0.00%  python3.10  python3.10            [.] 0x00000000001d4902
     0.00%  python3.10  python3.10            [.] 0x000000000012bd48
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_read_unlock_strict
     0.00%  python3.10  [kernel.kallsyms]     [k] mm_update_next_owner
     0.00%  python3.10  python3.10            [.] 0x00000000001740ab
     0.00%  python3.10  [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_cblist_dequeue
     0.00%  python3.10  python3.10            [.] 0x00000000001d48e1
     0.00%  python3.10  python3.10            [.] 0x0000000000294f90
     0.00%  python3.10  python3.10            [.] 0x0000000000175d88
     0.00%  python3.10  python3.10            [.] 0x0000000000151f07
     0.00%  python3.10  [kernel.kallsyms]     [k] flush_smp_call_function_queue
     0.00%  python3.10  [kernel.kallsyms]     [k] idr_get_free
     0.00%  python3.10  libc.so.6             [.] __strncat_ssse3
     0.00%  python3.10  [kernel.kallsyms]     [k] migrate_task_rq_fair
     0.00%  python3.10  python3.10            [.] 0x0000000000122901
     0.00%  python3.10  [kernel.kallsyms]     [k] do_madvise.part.0
     0.00%  python3.10  [kernel.kallsyms]     [k] find_vma_prev
     0.00%  python3.10  python3.10            [.] 0x0000000000276520
     0.00%  python3.10  [kernel.kallsyms]     [k] refill_obj_stock
     0.00%  python3.10  python3.10            [.] 0x0000000000152271
     0.00%  python3.10  python3.10            [.] 0x0000000000137b05
     0.00%  python3.10  python3.10            [.] 0x00000000001d4955
     0.00%  python3.10  [kernel.kallsyms]     [k] __update_blocked_fair
     0.00%  python3.10  python3.10            [.] 0x0000000000175d1f
     0.00%  python3.10  python3.10            [.] 0x0000000000122877
     0.00%  python3.10  python3.10            [.] 0x000000000015b17c
     0.00%  python3.10  [kernel.kallsyms]     [k] _copy_from_user
     0.00%  python3.10  python3.10            [.] 0x00000000002cfec8
     0.00%  python3.10  python3.10            [.] 0x0000000000175dc2
     0.00%  python3.10  [kernel.kallsyms]     [k] scheduler_tick
     0.00%  python3.10  python3.10            [.] 0x0000000000243806
     0.00%  python3.10  [kernel.kallsyms]     [k] ttwu_queue_wakelist
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_hrtimer
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_out
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_segcblist_ready_cbs
     0.00%  python3.10  [kernel.kallsyms]     [k] __slab_free
     0.00%  python3.10  [kernel.kallsyms]     [k] ktime_get_update_offsets_now
     0.00%  python3.10  [kernel.kallsyms]     [k] cgroup_rstat_updated
     0.00%  python3.10  [kernel.kallsyms]     [k] task_clock_event_add
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_task
     0.00%  python3.10  python3.10            [.] 0x0000000000127f59
     0.00%  python3.10  [kernel.kallsyms]     [k] rebalance_domains
     0.00%  python3.10  python3.10            [.] 0x000000000015236f
     0.00%  python3.10  python3.10            [.] 0x00000000001598c0
     0.00%  python3.10  [kernel.kallsyms]     [k] radix_tree_tag_get
     0.00%  python3.10  python3.10            [.] 0x000000000015b520
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wake
     0.00%  python3.10  python3.10            [.] 0x00000000002b69db
     0.00%  python3.10  python3.10            [.] 0x0000000000128097
     0.00%  python3.10  python3.10            [.] 0x000000000012d74d
     0.00%  python3.10  [kernel.kallsyms]     [k] timerqueue_del
     0.00%  python3.10  python3.10            [.] 0x0000000000175d13
     0.00%  python3.10  python3.10            [.] 0x0000000000175df2
     0.00%  python3.10  [kernel.kallsyms]     [k] can_migrate_task
     0.00%  python3.10  [kernel.kallsyms]     [k] taskstats_exit
     0.00%  python3.10  python3.10            [.] 0x000000000015ffe6
     0.00%  python3.10  python3.10            [.] 0x00000000001732c6
     0.00%  python3.10  [kernel.kallsyms]     [k] ktime_get
     0.00%  python3.10  python3.10            [.] 0x0000000000277587
     0.00%  python3.10  python3.10            [.] _PyObject_FastCallDictTstate
     0.00%  python3.10  [kernel.kallsyms]     [k] native_write_msr_safe
     0.00%  python3.10  python3.10            [.] 0x000000000014347a
     0.00%  python3.10  python3.10            [.] 0x0000000000206c5f
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_enter_from_user_mode
     0.00%  python3.10  python3.10            [.] 0x00000000001641d0
     0.00%  python3.10  python3.10            [.] PyType_IsSubtype
     0.00%  python3.10  python3.10            [.] 0x0000000000137ae8
     0.00%  python3.10  python3.10            [.] 0x0000000000175dd6
     0.00%  python3.10  [kernel.kallsyms]     [k] __do_sys_clone3
     0.00%  python3.10  [kernel.kallsyms]     [k] task_h_load
     0.00%  python3.10  python3.10            [.] PyObject_GetItem
     0.00%  python3.10  python3.10            [.] 0x000000000011fef0
     0.00%  python3.10  [kernel.kallsyms]     [k] free_event_rcu
     0.00%  python3.10  python3.10            [.] 0x0000000000175d55
     0.00%  python3.10  python3.10            [.] 0x0000000000152302
     0.00%  python3.10  [kernel.kallsyms]     [k] tick_sched_timer
     0.00%  python3.10  python3.10            [.] 0x0000000000175d5a
     0.00%  python3.10  python3.10            [.] 0x0000000000137bc7
     0.00%  python3.10  [kernel.kallsyms]     [k] arch_perf_update_userpage
     0.00%  python3.10  python3.10            [.] 0x00000000001d4921
     0.00%  python3.10  python3.10            [.] 0x00000000001795ed
     0.00%  python3.10  python3.10            [.] 0x000000000018d09e
     0.00%  python3.10  python3.10            [.] 0x0000000000122930
     0.00%  python3.10  [kernel.kallsyms]     [k] error_entry
     0.00%  python3.10  python3.10            [.] 0x000000000017a8e0
     0.00%  python3.10  python3.10            [.] 0x00000000001434c6
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_init
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0999
     0.00%  python3.10  python3.10            [.] 0x0000000000137b7b
     0.00%  python3.10  python3.10            [.] 0x00000000001740a7
     0.00%  python3.10  python3.10            [.] 0x000000000018bf7a
     0.00%  python3.10  python3.10            [.] 0x000000000018c0b7
     0.00%  python3.10  python3.10            [.] 0x000000000018d66a
     0.00%  python3.10  python3.10            [.] 0x0000000000206c22
     0.00%  python3.10  python3.10            [.] 0x00000000002942ff
     0.00%  python3.10  [kernel.kallsyms]     [k] allocate_fake_cpuc
     0.00%  python3.10  python3.10            [.] 0x000000000013fd0e
     0.00%  python3.10  [kernel.kallsyms]     [k] delayed_put_pid
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_read
     0.00%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_all_versions
     0.00%  python3.10  python3.10            [.] 0x0000000000243810
     0.00%  python3.10  python3.10            [.] 0x0000000000129ca7
     0.00%  python3.10  python3.10            [.] 0x000000000012d2ce
     0.00%  python3.10  [kernel.kallsyms]     [k] gup_pte_range
     0.00%  python3.10  python3.10            [.] PyObject_Free
     0.00%  python3.10  python3.10            [.] 0x00000000001339e8
     0.00%  python3.10  python3.10            [.] 0x00000000001771c5
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_active
     0.00%  python3.10  python3.10            [.] _PyFunction_Vectorcall
     0.00%  python3.10  python3.10            [.] 0x000000000015ef86
     0.00%  python3.10  python3.10            [.] 0x0000000000122820
     0.00%  python3.10  python3.10            [.] 0x000000000011e896
     0.00%  python3.10  python3.10            [.] 0x000000000018d06a
     0.00%  python3.10  [kernel.kallsyms]     [k] rmqueue
     0.00%  python3.10  [kernel.kallsyms]     [k] calc_timer_values
     0.00%  python3.10  python3.10            [.] 0x000000000012d755
     0.00%  python3.10  python3.10            [.] PyErr_Restore
     0.00%  python3.10  python3.10            [.] 0x00000000001740af
     0.00%  python3.10  python3.10            [.] 0x000000000017420b
     0.00%  python3.10  python3.10            [.] 0x00000000001228f6
     0.00%  python3.10  python3.10            [.] 0x0000000000174184
     0.00%  python3.10  [kernel.kallsyms]     [k] ___slab_alloc
     0.00%  python3.10  python3.10            [.] 0x0000000000151e2e
     0.00%  python3.10  python3.10            [.] 0x000000000017f87a
     0.00%  python3.10  python3.10            [.] PyErr_Format
     0.00%  python3.10  python3.10            [.] 0x000000000012d0b4
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc
     0.00%  python3.10  [kernel.kallsyms]     [k] sigprocmask
     0.00%  python3.10  python3.10            [.] PyThread_allocate_lock
     0.00%  python3.10  python3.10            [.] 0x0000000000121653
     0.00%  python3.10  python3.10            [.] 0x0000000000152275
     0.00%  python3.10  python3.10            [.] 0x00000000001740a1
     0.00%  python3.10  python3.10            [.] 0x0000000000188cf6
     0.00%  python3.10  python3.10            [.] 0x000000000020beee
     0.00%  python3.10  python3.10            [.] 0x000000000027761c
     0.00%  python3.10  python3.10            [.] 0x00000000002b38ca
     0.00%  python3.10  python3.10            [.] 0x0000000000151d80
     0.00%  python3.10  python3.10            [.] 0x000000000006efb4
     0.00%  python3.10  python3.10            [.] 0x0000000000137af0
     0.00%  python3.10  python3.10            [.] 0x0000000000137c08
     0.00%  python3.10  python3.10            [.] 0x000000000018c04e
     0.00%  python3.10  python3.10            [.] 0x000000000018d072
     0.00%  python3.10  python3.10            [.] 0x000000000018d5e9
     0.00%  :2603904    python3.10            [.] 0x0000000000121635
     0.00%  python3.10  python3.10            [.] 0x000000000012cff3
     0.00%  python3.10  python3.10            [.] 0x000000000018d5a1
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030817d
     0.00%  python3.10  python3.10            [.] PyMem_Malloc
     0.00%  python3.10  python3.10            [.] PyObject_GetIter
     0.00%  python3.10  python3.10            [.] 0x0000000000122834
     0.00%  python3.10  python3.10            [.] 0x000000000015b500
     0.00%  python3.10  python3.10            [.] 0x000000000018d06e
     0.00%  python3.10  python3.10            [.] 0x000000000018d0af
     0.00%  python3.10  python3.10            [.] 0x000000000018d4ad
     0.00%  python3.10  python3.10            [.] 0x000000000018d592
     0.00%  python3.10  python3.10            [.] 0x0000000000206c70
     0.00%  python3.10  python3.10            [.] 0x000000000027757c
     0.00%  python3.10  libc.so.6             [.] 0x00000000000a4bda
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a09d1
     0.00%  python3.10  python3.10            [.] 0x0000000000151efe
     0.00%  python3.10  python3.10            [.] 0x0000000000152305
     0.00%  python3.10  python3.10            [.] 0x00000000001732ee
     0.00%  python3.10  python3.10            [.] 0x000000000017f864
     0.00%  python3.10  python3.10            [.] 0x0000000000188d4e
     0.00%  python3.10  python3.10            [.] 0x0000000000188eea
     0.00%  python3.10  python3.10            [.] 0x0000000000188ff0
     0.00%  python3.10  python3.10            [.] 0x0000000000189853
     0.00%  python3.10  python3.10            [.] 0x000000000018bf70
     0.00%  python3.10  python3.10            [.] 0x000000000018c069
     0.00%  python3.10  python3.10            [.] 0x000000000018c0e4
     0.00%  python3.10  python3.10            [.] 0x00000000002067b1
     0.00%  python3.10  python3.10            [.] 0x000000000020bee1
     0.00%  python3.10  python3.10            [.] 0x0000000000293d53
     0.00%  python3.10  python3.10            [.] 0x0000000000295030
     0.00%  python3.10  python3.10            [.] 0x00000000002cfed4
     0.00%  python3.10  python3.10            [.] 0x00000000001598c8
     0.00%  python3.10  [kernel.kallsyms]     [k] unlock_page_memcg
     0.00%  python3.10  python3.10            [.] 0x000000000018d151
     0.00%  python3.10  python3.10            [.] 0x0000000000164e3a
     0.00%  python3.10  python3.10            [.] 0x0000000000070990
     0.00%  python3.10  python3.10            [.] 0x00000000002d9ea0
     0.00%  python3.10  [kernel.kallsyms]     [k] __check_object_size
     0.00%  python3.10  libc.so.6             [.] parse_expression
     0.00%  python3.10  libcrypto.so.3        [.] SHA256_Final
     0.00%  python3.10  python3.10            [.] PyObject_GC_Del
     0.00%  python3.10  python3.10            [.] 0x0000000000129f3a
     0.00%  python3.10  python3.10            [.] 0x00000000001435a2
     0.00%  python3.10  python3.10            [.] 0x0000000000151e66
     0.00%  python3.10  python3.10            [.] 0x000000000015e0b8
     0.00%  python3.10  python3.10            [.] 0x000000000016308f
     0.00%  python3.10  python3.10            [.] 0x0000000000188dc9
     0.00%  python3.10  python3.10            [.] 0x00000000001894c3
     0.00%  python3.10  python3.10            [.] 0x0000000000206961
     0.00%  python3.10  python3.10            [.] 0x0000000000206a20
     0.00%  python3.10  python3.10            [.] 0x000000000020becb
     0.00%  python3.10  python3.10            [.] 0x000000000027760a
     0.00%  python3.10  python3.10            [.] 0x0000000000295043
     0.00%  python3.10  python3.10            [.] 0x0000000000188e88
     0.00%  python3.10  python3.10            [.] _PyObject_GC_New
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pebs_constraints
     0.00%  python3.10  python3.10            [.] _PyLong_Format
     0.00%  :2603743    python3.10            [.] 0x000000000012161a
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_pid
     0.00%  python3.10  [kernel.kallsyms]     [k] memcg_slab_post_alloc_hook
     0.00%  python3.10  libc.so.6             [.] __strstr_sse2_unaligned
     0.00%  python3.10  python3.10            [.] PyThread_get_thread_ident
     0.00%  python3.10  python3.10            [.] _PyUnicode_ToDecimalDigit
     0.00%  python3.10  python3.10            [.] 0x000000000012e129
     0.00%  python3.10  python3.10            [.] 0x0000000000143ad0
     0.00%  python3.10  python3.10            [.] 0x000000000015233d
     0.00%  python3.10  python3.10            [.] 0x000000000018d237
     0.00%  python3.10  [kernel.kallsyms]     [k] free_unref_page_commit.constprop.0
     0.00%  python3.10  python3.10            [.] 0x00000000001d4916
     0.00%  python3.10  python3.10            [.] 0x000000000029538b
     0.00%  python3.10  python3.10            [.] _PyDict_GetItemIdWithError
     0.00%  python3.10  [kernel.kallsyms]     [k] __mem_cgroup_uncharge_list
     0.00%  python3.10  python3.10            [.] 0x00000000001732c0
     0.00%  python3.10  [kernel.kallsyms]     [k] __memcg_kmem_charge_page
     0.00%  python3.10  [kernel.kallsyms]     [k] irq_enter_rcu
     0.00%  python3.10  python3.10            [.] 0x000000000013fd1b
     0.00%  python3.10  python3.10            [.] 0x0000000000151db8
     0.00%  python3.10  python3.10            [.] 0x0000000000188e31
     0.00%  python3.10  python3.10            [.] 0x000000000018d1c1
     0.00%  python3.10  python3.10            [.] 0x000000000020698c
     0.00%  python3.10  python3.10            [.] 0x0000000000296faa
     0.00%  python3.10  [kernel.kallsyms]     [k] get_partial_node.part.0
     0.00%  python3.10  [kernel.kallsyms]     [k] free_pcp_prepare
     0.00%  python3.10  [kernel.kallsyms]     [k] __put_anon_vma
     0.00%  python3.10  python3.10            [.] 0x000000000012d550
     0.00%  python3.10  python3.10            [.] 0x0000000000293f42
     0.00%  python3.10  python3.10            [.] 0x000000000020655a
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_group_attach
     0.00%  python3.10  python3.10            [.] PyBool_FromLong
     0.00%  python3.10  python3.10            [.] _PyErr_NormalizeException
     0.00%  python3.10  python3.10            [.] 0x0000000000151ef4
     0.00%  python3.10  python3.10            [.] 0x0000000000172ae3
     0.00%  python3.10  python3.10            [.] 0x000000000018d15e
     0.00%  python3.10  python3.10            [.] 0x00000000002b69d4
     0.00%  python3.10  python3.10            [.] 0x0000000000188d59
     0.00%  python3.10  [kernel.kallsyms]     [k] mem_cgroup_handle_over_high
     0.00%  python3.10  [kernel.kallsyms]     [k] memset
     0.00%  python3.10  [kernel.kallsyms]     [k] page_remove_file_rmap
     0.00%  python3.10  [kernel.kallsyms]     [k] xfd_validate_state
     0.00%  python3.10  python3.10            [.] 0x0000000000121dc5
     0.00%  python3.10  python3.10            [.] 0x0000000000122827
     0.00%  python3.10  python3.10            [.] 0x00000000001228ac
     0.00%  python3.10  python3.10            [.] 0x000000000012290a
     0.00%  python3.10  python3.10            [.] 0x000000000012290f
     0.00%  python3.10  python3.10            [.] 0x000000000012e0a0
     0.00%  python3.10  python3.10            [.] 0x0000000000137b77
     0.00%  python3.10  python3.10            [.] 0x0000000000137ba2
     0.00%  python3.10  python3.10            [.] 0x00000000001435b1
     0.00%  python3.10  python3.10            [.] 0x00000000001435b7
     0.00%  python3.10  python3.10            [.] 0x00000000001599eb
     0.00%  python3.10  python3.10            [.] 0x000000000015b56c
     0.00%  python3.10  python3.10            [.] 0x000000000015c5b0
     0.00%  python3.10  python3.10            [.] 0x000000000015ef74
     0.00%  python3.10  python3.10            [.] 0x000000000015ef8c
     0.00%  python3.10  python3.10            [.] 0x000000000017c3a0
     0.00%  python3.10  python3.10            [.] 0x000000000017c3bb
     0.00%  python3.10  python3.10            [.] 0x000000000018d06d
     0.00%  python3.10  python3.10            [.] 0x000000000018d098
     0.00%  python3.10  python3.10            [.] 0x000000000018d22d
     0.00%  python3.10  python3.10            [.] 0x00000000001d48d4
     0.00%  python3.10  python3.10            [.] 0x00000000001d491a
     0.00%  python3.10  python3.10            [.] 0x00000000001d494a
     0.00%  python3.10  python3.10            [.] 0x0000000000206a23
     0.00%  python3.10  python3.10            [.] 0x0000000000206c4d
     0.00%  python3.10  python3.10            [.] 0x0000000000293f7e
     0.00%  python3.10  python3.10            [.] 0x0000000000293fc3
     0.00%  python3.10  [kernel.kallsyms]     [k] find_idlest_group
     0.00%  python3.10  python3.10            [.] 0x000000000012bd50
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_adjust_freq_unthr_context
     0.00%  python3.10  [kernel.kallsyms]     [k] propagate_entity_cfs_rq
     0.00%  python3.10  python3.10            [.] 0x000000000012e070
     0.00%  python3.10  [kernel.kallsyms]     [k] page_remove_rmap
     0.00%  python3.10  python3.10            [.] 0x000000000012d858
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a1180
     0.00%  python3.10  python3.10            [.] 0x000000000016766b
     0.00%  python3.10  python3.10            [.] 0x00000000001762fe
     0.00%  python3.10  python3.10            [.] 0x0000000000177140
     0.00%  python3.10  python3.10            [.] 0x0000000000277680
     0.00%  python3.10  python3.10            [.] PyArg_ParseTupleAndKeywords
     0.00%  python3.10  python3.10            [.] 0x0000000000151fdb
     0.00%  python3.10  python3.10            [.] 0x00000000001598c4
     0.00%  python3.10  python3.10            [.] 0x000000000017613f
     0.00%  python3.10  python3.10            [.] 0x000000000017953a
     0.00%  python3.10  python3.10            [.] 0x000000000017953e
     0.00%  python3.10  python3.10            [.] 0x000000000018c091
     0.00%  python3.10  python3.10            [.] 0x000000000020beab
     0.00%  python3.10  python3.10            [.] 0x0000000000243825
     0.00%  python3.10  python3.10            [.] 0x0000000000277486
     0.00%  python3.10  python3.10            [.] 0x000000000027759a
     0.00%  python3.10  python3.10            [.] 0x00000000002cfee1
     0.00%  python3.10  libc.so.6             [.] re_search_internal
     0.00%  python3.10  python3.10            [.] 0x00000000002775d6
     0.00%  python3.10  python3.10            [.] 0x0000000000294a0e
     0.00%  python3.10  python3.10            [.] 0x0000000000159b29
     0.00%  python3.10  python3.10            [.] 0x000000000018bf89
     0.00%  python3.10  python3.10            [.] 0x000000000018bfea
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000017d834
     0.00%  python3.10  python3.10            [.] 0x000000000028a54c
     0.00%  python3.10  python3.10            [.] 0x00000000001795fe
     0.00%  python3.10  python3.10            [.] 0x0000000000122913
     0.00%  python3.10  python3.10            [.] 0x0000000000294250
     0.00%  python3.10  python3.10            [.] 0x00000000001b0613
     0.00%  python3.10  python3.10            [.] 0x0000000000167ddb
     0.00%  python3.10  python3.10            [.] 0x000000000015f007
     0.00%  python3.10  python3.10            [.] 0x0000000000198e4d
     0.00%  python3.10  python3.10            [.] 0x000000000012162c
     0.00%  python3.10  python3.10            [.] _PyUnicodeWriter_Init
     0.00%  python3.10  python3.10            [.] 0x0000000000152000
     0.00%  python3.10  python3.10            [.] 0x00000000001d944a
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_perf_context
     0.00%  python3.10  python3.10            [.] 0x0000000000152289
     0.00%  python3.10  python3.10            [.] 0x0000000000178d50
     0.00%  python3.10  python3.10            [.] 0x0000000000294ed9
     0.00%  python3.10  libc.so.6             [.] re_compile_internal
     0.00%  python3.10  python3.10            [.] 0x000000000015ff74
     0.00%  python3.10  libc.so.6             [.] 0x0000000000199f08
     0.00%  python3.10  python3.10            [.] 0x000000000012b2fa
     0.00%  python3.10  python3.10            [.] 0x000000000012e07f
     0.00%  python3.10  [kernel.kallsyms]     [k] get_page_from_freelist
     0.00%  python3.10  [kernel.kallsyms]     [k] lru_cache_add
     0.00%  python3.10  python3.10            [.] 0x000000000015963a
     0.00%  python3.10  python3.10            [.] 0x000000000015b173
     0.00%  python3.10  [kernel.kallsyms]     [k] update_process_times
     0.00%  python3.10  [kernel.kallsyms]     [k] exit_thread
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait
     0.00%  python3.10  [kernel.kallsyms]     [k] cgroup_post_fork
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  python3.10  python3.10            [.] 0x00000000002068ea
     0.00%  python3.10  python3.10            [.] PyObject_LengthHint
     0.00%  python3.10  python3.10            [.] 0x0000000000293e83
     0.00%  python3.10  [kernel.kallsyms]     [k] __handle_mm_fault
     0.00%  python3.10  python3.10            [.] 0x000000000006ff90
     0.00%  python3.10  python3.10            [.] 0x0000000000150ba4
     0.00%  python3.10  python3.10            [.] 0x000000000016a55c
     0.00%  python3.10  python3.10            [.] 0x000000000017a8dc
     0.00%  python3.10  python3.10            [.] 0x000000000012d0be
     0.00%  python3.10  python3.10            [.] 0x000000000015d75d
     0.00%  python3.10  python3.10            [.] 0x000000000015c5f0
     0.00%  python3.10  [kernel.kallsyms]     [k] try_to_wake_up
     0.00%  python3.10  python3.10            [.] 0x00000000001228b7
     0.00%  python3.10  [kernel.kallsyms]     [k] __bitmap_intersects
     0.00%  python3.10  libc.so.6             [.] 0x00000000000a287c
     0.00%  python3.10  python3.10            [.] 0x0000000000129cfb
     0.00%  python3.10  python3.10            [.] 0x0000000000129eca
     0.00%  python3.10  python3.10            [.] 0x000000000012d0c5
     0.00%  python3.10  python3.10            [.] 0x000000000012d2a6
     0.00%  python3.10  python3.10            [.] 0x00000000001598cd
     0.00%  python3.10  python3.10            [.] 0x000000000015efb8
     0.00%  python3.10  python3.10            [.] 0x0000000000179564
     0.00%  python3.10  python3.10            [.] 0x0000000000188d36
     0.00%  python3.10  python3.10            [.] 0x0000000000188e5e
     0.00%  python3.10  python3.10            [.] 0x000000000018d12a
     0.00%  python3.10  python3.10            [.] 0x00000000001d48d0
     0.00%  python3.10  python3.10            [.] 0x00000000001d48e8
     0.00%  python3.10  python3.10            [.] 0x00000000002067b6
     0.00%  python3.10  python3.10            [.] 0x000000000015b50e
     0.00%  python3.10  python3.10            [.] 0x0000000000294ee8
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_header_size
     0.00%  python3.10  python3.10            [.] 0x0000000000175dc7
