# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 47K of event 'cycles'
# Event count (approx.): 23886930447
#
# Overhead  Command     Shared Object         Symbol                                      
# ........  ..........  ....................  ............................................
#
     0.02%  python3.10  python3.10         [.] 0x000000000012159d
     0.02%  :1952495    python3.10         [.] 0x0000000000173d54
     0.02%  python3.10  python3.10         [.] 0x0000000000121677
     0.02%  python3.10  python3.10         [.] 0x0000000000121616
     0.02%  python3.10  python3.10         [.] 0x00000000001215ab
     0.02%  python3.10  python3.10         [.] 0x0000000000121594
     0.02%  :1952495    python3.10         [.] 0x00000000001215df
     0.02%  python3.10  python3.10         [.] 0x00000000001215b2
     0.02%  python3.10  python3.10         [.] 0x00000000001215bc
     0.02%  :1952495    python3.10         [.] 0x000000000012174d
     0.02%  python3.10  python3.10         [.] 0x000000000012160f
     0.02%  python3.10  python3.10         [.] 0x000000000012167b
     0.01%  :1952495    [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.01%  python3.10  python3.10         [.] 0x00000000001215a2
     0.01%  python3.10  python3.10         [.] 0x00000000001215dc
     0.01%  :1952495    python3.10         [.] 0x0000000000179c56
     0.01%  python3.10  python3.10         [.] 0x00000000001215e9
     0.01%  :1952495    python3.10         [.] 0x000000000015b512
     0.01%  python3.10  python3.10         [.] 0x00000000001215e5
     0.01%  python3.10  python3.10         [.] 0x00000000001215d8
     0.01%  :1952495    python3.10         [.] 0x000000000015b509
     0.01%  python3.10  python3.10         [.] 0x0000000000121599
     0.01%  :1952495    python3.10         [.] 0x0000000000121672
     0.01%  python3.10  python3.10         [.] 0x00000000001215a0
     0.01%  python3.10  python3.10         [.] 0x00000000001215a6
     0.01%  :1952495    python3.10         [.] 0x000000000012164e
     0.01%  :1952495    [kernel.kallsyms]  [k] event_sched_in
     0.01%  :1952495    python3.10         [.] 0x000000000015b519
     0.01%  :1952495    python3.10         [.] 0x000000000015b50b
     0.01%  python3.10  python3.10         [.] 0x00000000001215c0
     0.01%  python3.10  [kernel.kallsyms]  [k] event_sched_in
     0.01%  python3.10  [kernel.kallsyms]  [k] merge_sched_in
     0.01%  python3.10  python3.10         [.] 0x00000000001215df
     0.01%  :1952495    [kernel.kallsyms]  [k] __update_load_avg_se
     0.01%  python3.10  libc.so.6          [.] ____wcstold_l_internal
     0.01%  :1952495    python3.10         [.] PyLong_FromString
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_swevent_add
     0.01%  :1952495    python3.10         [.] 0x000000000015b52a
     0.01%  :1952495    python3.10         [.] 0x0000000000179c35
     0.01%  :1952495    python3.10         [.] _PyObject_MakeTpCall
     0.01%  python3.10  python3.10         [.] 0x0000000000121600
     0.01%  :1952495    libc.so.6          [.] ____wcstold_l_internal
     0.01%  :1952495    [kernel.kallsyms]  [k] perf_pmu_nop_int
     0.01%  :1952495    python3.10         [.] 0x00000000001630ee
     0.01%  :1952495    [kernel.kallsyms]  [k] task_tick_fair
     0.01%  :1952495    [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.01%  :1952495    [kernel.kallsyms]  [k] schedule
     0.01%  python3.10  python3.10         [.] 0x00000000001215c8
     0.01%  python3.10  python3.10         [.] PyObject_Hash
     0.01%  :1952495    [kernel.kallsyms]  [k] perf_event_update_time
     0.01%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_alloc
     0.01%  python3.10  [kernel.kallsyms]  [k] rb_next
     0.01%  :1952495    python3.10         [.] 0x000000000015b56d
     0.01%  python3.10  [kernel.kallsyms]  [k] select_task_rq_fair
     0.01%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_se
     0.00%  python3.10  python3.10         [.] 0x00000000001215ed
     0.00%  python3.10  [kernel.kallsyms]  [k] zap_pte_range
     0.00%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_loop
     0.00%  :1952495    python3.10         [.] 0x0000000000179bfe
     0.00%  :1952495    [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wait
     0.00%  :1952495    [kernel.kallsyms]  [k] merge_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_clock_cpu
     0.00%  python3.10  [kernel.kallsyms]  [k] rseq_ip_fixup
     0.00%  :1952495    python3.10         [.] 0x000000000015b562
     0.00%  python3.10  [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.00%  :1952495    libc.so.6          [.] 0x0000000000199cee
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_insert
     0.00%  :1952495    [kernel.kallsyms]  [k] select_idle_cpu
     0.00%  :1952495    [kernel.kallsyms]  [k] pick_next_entity
     0.00%  :1952495    python3.10         [.] 0x000000000015b534
     0.00%  :1952495    python3.10         [.] 0x0000000000179bf7
     0.00%  python3.10  python3.10         [.] _PyUnicode_InsertThousandsGrouping
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_trace
     0.00%  :1952495    [kernel.kallsyms]  [k] prepare_task_switch
     0.00%  :1952495    python3.10         [.] _PyUnicodeWriter_Init
     0.00%  :1952495    python3.10         [.] 0x00000000001b63ff
     0.00%  :1952495    [kernel.kallsyms]  [k] ctx_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_insert_color
     0.00%  :1952495    [kernel.kallsyms]  [k] native_apic_msr_eoi_write
     0.00%  python3.10  python3.10         [.] PyUnicode_Format
     0.00%  :1952495    [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.00%  :1952495    python3.10         [.] 0x0000000000151db5
     0.00%  :1952495    python3.10         [.] 0x0000000000206b1a
     0.00%  :1952495    [kernel.kallsyms]  [k] irq_enter_rcu
     0.00%  :1952495    [kernel.kallsyms]  [k] hrtimer_interrupt
     0.00%  :1952495    [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  :1952495    [kernel.kallsyms]  [k] hash_futex
     0.00%  :1952495    python3.10         [.] 0x000000000015ef70
     0.00%  :1952495    [kernel.kallsyms]  [k] pick_next_task_fair
     0.00%  :1952495    python3.10         [.] PyObject_GetAttr
     0.00%  :1952495    python3.10         [.] _PyUnicode_JoinArray
     0.00%  :1952495    [kernel.kallsyms]  [k] scheduler_tick
     0.00%  python3.10  [kernel.kallsyms]  [k] iterate_groups
     0.00%  :1952495    [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%  :1952495    python3.10         [.] 0x00000000002773cd
     0.00%  :1952495    python3.10         [.] 0x0000000000296faa
     0.00%  :1952495    libc.so.6          [.] __strncpy_sse2_unaligned
     0.00%  :1952495    [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     0.00%  :1952495    python3.10         [.] 0x0000000000127f5d
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_void
     0.00%  :1952495    python3.10         [.] 0x0000000000206589
     0.00%  :1952495    python3.10         [.] 0x000000000012161d
     0.00%  :1952495    [kernel.kallsyms]  [k] update_process_times
     0.00%  :1952495    [kernel.kallsyms]  [k] tcp_v4_rcv
     0.00%  :1952495    python3.10         [.] 0x00000000002067be
     0.00%  :1952495    python3.10         [.] 0x0000000000121641
     0.00%  :1952495    [kernel.kallsyms]  [k] update_load_avg
     0.00%  :1952495    [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.00%  :1952495    python3.10         [.] 0x0000000000294254
     0.00%  python3.10  python3.10         [.] _PyObject_GenericGetAttrWithDict
     0.00%  :1952495    [kernel.kallsyms]  [k] dequeue_task_fair
     0.00%  :1952495    libc.so.6          [.] __GI___pthread_setcancelstate
     0.00%  python3.10  [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.00%  :1952495    [kernel.kallsyms]  [k] native_sched_clock
     0.00%  :1952495    python3.10         [.] 0x00000000001a3030
     0.00%  :1952495    python3.10         [.] 0x0000000000293d40
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node_trace
     0.00%  :1952495    [kernel.kallsyms]  [k] check_preempt_wakeup
     0.00%  :1952495    python3.10         [.] 0x000000000013fd16
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] update_load_avg
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_task_change
     0.00%  python3.10  python3.10         [.] 0x0000000000121734
     0.00%  :1952495    python3.10         [.] 0x0000000000179c18
     0.00%  :1952495    [kernel.kallsyms]  [k] perf_event_sched_in
     0.00%  :1952495    [kernel.kallsyms]  [k] is_cpu_allowed
     0.00%  :1952495    [kernel.kallsyms]  [k] iterate_groups
     0.00%  python3.10  python3.10         [.] _PyObject_MakeTpCall
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_hrtimer
     0.00%  :1952495    [kernel.kallsyms]  [k] ttwu_queue_wakelist
     0.00%  python3.10  python3.10         [.] 0x0000000000151dc4
     0.00%  :1952495    [kernel.kallsyms]  [k] read_tsc
     0.00%  :1952495    python3.10         [.] 0x0000000000143407
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_event_init
     0.00%  python3.10  [kernel.kallsyms]  [k] inherit_event.constprop.0
     0.00%  :1952495    python3.10         [.] 0x00000000001228d1
     0.00%  :1952495    libc.so.6          [.] re_compile_internal
     0.00%  python3.10  python3.10         [.] 0x0000000000188dec
     0.00%  :1952495    libc.so.6          [.] __GI___strcasecmp_l_sse2
     0.00%  python3.10  [kernel.kallsyms]  [k] __srcu_read_unlock
     0.00%  :1952495    [kernel.kallsyms]  [k] check_cpu_stall
     0.00%  python3.10  [kernel.kallsyms]  [k] update_sg_wakeup_stats
     0.00%  python3.10  [kernel.kallsyms]  [k] kfree
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_flags_change
     0.00%  python3.10  [kernel.kallsyms]  [k] __calc_delta
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node
     0.00%  python3.10  [kernel.kallsyms]  [k] pick_next_entity
     0.00%  :1952495    [kernel.kallsyms]  [k] restore_fpregs_from_fpstate
     0.00%  :1952495    [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.00%  python3.10  python3.10         [.] PyUnicode_FromFormatV
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_group_attach
     0.00%  python3.10  python3.10         [.] 0x000000000028e0a9
     0.00%  python3.10  python3.10         [.] 0x0000000000152321
     0.00%  :1952495    python3.10         [.] 0x0000000000162fb4
     0.00%  :1952495    python3.10         [.] 0x000000000017a8e0
     0.00%  python3.10  [kernel.kallsyms]  [k] prepare_task_switch
     0.00%  python3.10  python3.10         [.] _PyObject_GenericSetAttrWithDict
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0975
     0.00%  python3.10  [kernel.kallsyms]  [k] memcpy_erms
     0.00%  :1952495    [kernel.kallsyms]  [k] rcu_note_context_switch
     0.00%  :1952495    python3.10         [.] 0x00000000001599eb
     0.00%  python3.10  [kernel.kallsyms]  [k] __x64_sys_futex
     0.00%  :1952495    [kernel.kallsyms]  [k] kmem_cache_free
     0.00%  python3.10  python3.10         [.] 0x000000000012166e
     0.00%  :1952495    [kernel.kallsyms]  [k] __hrtimer_next_event_base
     0.00%  :1952495    python3.10         [.] 0x0000000000141e32
     0.00%  python3.10  [kernel.kallsyms]  [k] handle_pte_fault
     0.00%  python3.10  python3.10         [.] 0x0000000000169f4b
     0.00%  :1952495    python3.10         [.] 0x0000000000179c58
     0.00%  :1952495    libc.so.6          [.] 0x0000000000199ee0
     0.00%  :1952495    [kernel.kallsyms]  [k] rb_next
     0.00%  :1952495    [kernel.kallsyms]  [k] reweight_entity
     0.00%  :1952495    [kernel.kallsyms]  [k] lapic_next_deadline
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.00%  python3.10  [kernel.kallsyms]  [k] sync_mm_rss
     0.00%  :1952495    [kernel.kallsyms]  [k] irq_exit_rcu
     0.00%  python3.10  python3.10         [.] _PyObject_GetMethod
     0.00%  :1952495    python3.10         [.] 0x000000000015b570
     0.00%  :1952495    [kernel.kallsyms]  [k] __sysvec_thermal
     0.00%  :1952495    python3.10         [.] 0x00000000002d0489
     0.00%  python3.10  [kernel.kallsyms]  [k] arch_perf_update_userpage
     0.00%  :1952495    [kernel.kallsyms]  [k] perf_event_context_sched_out
     0.00%  :1952495    python3.10         [.] 0x000000000015b54b
     0.00%  :1952495    [kernel.kallsyms]  [k] refill_obj_stock
     0.00%  python3.10  [kernel.kallsyms]  [k] alloc_pages_vma
     0.00%  python3.10  [kernel.kallsyms]  [k] hash_futex
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a1147
     0.00%  python3.10  python3.10         [.] 0x000000000011e990
     0.00%  python3.10  libc.so.6          [.] __strncat_sse2_unaligned
     0.00%  python3.10  libc.so.6          [.] __memmove_sse2_unaligned_erms
     0.00%  :1952495    [kernel.kallsyms]  [k] run_posix_cpu_timers
     0.00%  :1952495    [kernel.kallsyms]  [k] __rseq_handle_notify_resume
     0.00%  python3.10  python3.10         [.] 0x00000000001d495d
     0.00%  python3.10  [kernel.kallsyms]  [k] __bitmap_intersects
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_task_switch
     0.00%  python3.10  [kernel.kallsyms]  [k] __bitmap_and
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_clock_stable
     0.00%  python3.10  libc.so.6          [.] __GI___strncasecmp_l_sse2
     0.00%  python3.10  [kernel.kallsyms]  [k] dequeue_entity
     0.00%  python3.10  python3.10         [.] 0x0000000000192bcf
     0.00%  python3.10  python3.10         [.] 0x000000000015b541
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_log_itrace_start
     0.00%  python3.10  python3.10         [.] 0x0000000000164484
     0.00%  python3.10  python3.10         [.] 0x00000000001750a3
     0.00%  python3.10  [kernel.kallsyms]  [k] copy_process
     0.00%  python3.10  python3.10         [.] 0x0000000000128da0
     0.00%  python3.10  [kernel.kallsyms]  [k] find_vma
     0.00%  python3.10  [kernel.kallsyms]  [k] get_nohz_timer_target
     0.00%  python3.10  [kernel.kallsyms]  [k] mem_cgroup_handle_over_high
     0.00%  python3.10  [kernel.kallsyms]  [k] plist_del
     0.00%  python3.10  [kernel.kallsyms]  [k] schedule_hrtimeout_range
     0.00%  python3.10  [kernel.kallsyms]  [k] set_next_entity
     0.00%  python3.10  python3.10         [.] 0x0000000000150bcb
     0.00%  python3.10  python3.10         [.] 0x000000000016abeb
     0.00%  python3.10  python3.10         [.] 0x000000000015b15c
     0.00%  python3.10  [kernel.kallsyms]  [k] alloc_pages
     0.00%  python3.10  python3.10         [.] 0x000000000014074f
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_update_time
     0.00%  python3.10  python3.10         [.] 0x00000000001418ed
     0.00%  python3.10  [kernel.kallsyms]  [k] timerqueue_add
     0.00%  python3.10  [kernel.kallsyms]  [k] __mutex_init
     0.00%  python3.10  [kernel.kallsyms]  [k] lock_page_memcg
     0.00%  python3.10  [kernel.kallsyms]  [k] memset_erms
     0.00%  python3.10  [kernel.kallsyms]  [k] restore_fpregs_from_fpstate
     0.00%  python3.10  [kernel.kallsyms]  [k] __srcu_read_lock
     0.00%  python3.10  [kernel.kallsyms]  [k] hsw_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]  [k] security_perf_event_alloc
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_setup_perfctr
     0.00%  python3.10  libc.so.6          [.] __strncat_ssse3
     0.00%  python3.10  python3.10         [.] 0x0000000000070990
     0.00%  python3.10  python3.10         [.] 0x0000000000164480
     0.00%  python3.10  python3.10         [.] 0x000000000017f88c
     0.00%  python3.10  [kernel.kallsyms]  [k] update_cfs_group
     0.00%  python3.10  [kernel.kallsyms]  [k] update_curr
     0.00%  python3.10  python3.10         [.] 0x000000000012bd84
     0.00%  python3.10  [kernel.kallsyms]  [k] __schedule
     0.00%  python3.10  python3.10         [.] 0x00000000001435b7
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_put_event_constraints
     0.00%  python3.10  [kernel.kallsyms]  [k] update_min_vruntime
     0.00%  python3.10  python3.10         [.] PyTraceBack_Here
     0.00%  python3.10  python3.10         [.] _PyErr_NormalizeException
     0.00%  python3.10  [kernel.kallsyms]  [k] do_syscall_64
     0.00%  python3.10  [kernel.kallsyms]  [k] update_rq_clock
     0.00%  python3.10  [kernel.kallsyms]  [k] do_select
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_prepare
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_iterate_ctx
     0.00%  python3.10  [kernel.kallsyms]  [k] put_ctx
     0.00%  python3.10  [kernel.kallsyms]  [k] __task_pid_nr_ns
     0.00%  python3.10  [kernel.kallsyms]  [k] handle_mm_fault
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]  [k] list_add_event
     0.00%  python3.10  python3.10         [.] 0x00000000001776e0
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_qs
     0.00%  python3.10  python3.10         [.] 0x0000000000172abc
     0.00%  python3.10  [kernel.kallsyms]  [k] put_pid.part.0
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0940
     0.00%  python3.10  [kernel.kallsyms]  [k] clear_page_erms
     0.00%  python3.10  python3.10         [.] 0x000000000012e078
     0.00%  python3.10  python3.10         [.] 0x000000000012d121
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_output_end
     0.00%  python3.10  [kernel.kallsyms]  [k] get_futex_key
     0.00%  python3.10  python3.10         [.] 0x000000000011e943
     0.00%  python3.10  python3.10         [.] 0x00000000001641f9
     0.00%  python3.10  python3.10         [.] 0x000000000015efb8
     0.00%  python3.10  [kernel.kallsyms]  [k] put_prev_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] account_event
     0.00%  python3.10  python3.10         [.] 0x0000000000177090
     0.00%  python3.10  python3.10         [.] 0x00000000001771f8
     0.00%  python3.10  libc.so.6          [.] ____wcstof_l_internal
     0.00%  python3.10  [kernel.kallsyms]  [k] cgroup_post_fork
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_hw_config.part.0
     0.00%  python3.10  [kernel.kallsyms]  [k] ctx_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] task_clock_event_add
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wait_queue_me
     0.00%  python3.10  python3.10         [.] _PyObject_LookupSpecial
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_update_userpage
     0.00%  python3.10  [kernel.kallsyms]  [k] native_sched_clock
     0.00%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.00%  python3.10  python3.10         [.] 0x00000000001d4961
     0.00%  python3.10  [kernel.kallsyms]  [k] chacha_block_generic
     0.00%  python3.10  python3.10         [.] 0x000000000017c386
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_sched_in
     0.00%  :1952495    [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  python3.10         [.] 0x0000000000277486
     0.00%  python3.10  python3.10         [.] 0x0000000000122820
     0.00%  python3.10  python3.10         [.] 0x0000000000188de8
     0.00%  python3.10  python3.10         [.] 0x00000000001d48d5
     0.00%  python3.10  [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1952495    [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.00%  :1952495    [kernel.kallsyms]  [k] rcu_accelerate_cbs
     0.00%  python3.10  [kernel.kallsyms]  [k] chacha_permute
     0.00%  :1952495    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  python3.10  [kernel.kallsyms]  [k] find_vma_prev
     0.00%  python3.10  [kernel.kallsyms]  [k] native_read_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  libc.so.6          [.] round_and_return
     0.00%  python3.10  [kernel.kallsyms]  [k] try_to_wake_up
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_cancel
     0.00%  python3.10  [kernel.kallsyms]  [k] blkcg_maybe_throttle_current
     0.00%  python3.10  [kernel.kallsyms]  [k] native_write_msr_safe
     0.00%  :1952495    [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_disable
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_first
     0.00%  python3.10  python3.10         [.] 0x0000000000151d80
     0.00%  :1952495    [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_task_fair
     0.00%  :1952495    [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  :1952919    [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  python3.10         [.] 0x000000000020b0ad


#
# (Cannot load tips.txt file, please install perf!)
#
