_id,userInputs,userID,sessionID,stationID,spaceID,siteID,clusterID,connectionTime,disconnectTime,kWhDelivered,doneChargingTime,timezone
5e51d59ff9af8b68ac24a011,"[{'userID': 1153, 'milesRequested': 30, 'WhPerMile': 600, 'minutesAvailable': 434, 'modifiedAt': 'Thu, 06 Feb 2020 16:30:49 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 06 Feb 2020 23:44:31 GMT', 'kWhRequested': 18.0}]",000001153,2_39_125_21_2020-02-06 16:30:31.287014,2-39-125-21,CA-311,0002,0039,2020-02-06 08:30:31-08:00,2020-02-06 15:02:49-08:00,8.857,,America/Los_Angeles
5e51d59ff9af8b68ac24a012,"[{'userID': 68, 'milesRequested': 70, 'WhPerMile': 214, 'minutesAvailable': 234, 'modifiedAt': 'Thu, 06 Feb 2020 16:31:21 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 06 Feb 2020 20:24:42 GMT', 'kWhRequested': 14.98}]",000000068,2_39_79_377_2020-02-06 16:30:42.274120,2-39-79-377,CA-325,0002,0039,2020-02-06 08:30:42-08:00,2020-02-06 15:08:11-08:00,14.9,,America/Los_Angeles
5e51d59ff9af8b68ac24a013,"[{'userID': 1366, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Thu, 06 Feb 2020 16:34:45 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 06 Feb 2020 17:34:17 GMT', 'kWhRequested': 8.0}]",000001366,2_39_138_29_2020-02-06 16:34:16.726912,2-39-138-29,CA-304,0002,0039,2020-02-06 08:34:17-08:00,2020-02-06 10:45:50-08:00,1.002,,America/Los_Angeles
5e51d59ff9af8b68ac24a014,"[{'userID': 1470, 'milesRequested': 80, 'WhPerMile': 292, 'minutesAvailable': 252, 'modifiedAt': 'Thu, 06 Feb 2020 16:35:19 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 06 Feb 2020 20:47:03 GMT', 'kWhRequested': 23.36}]",000001470,2_39_91_441_2020-02-06 16:35:02.926987,2-39-91-441,CA-499,0002,0039,2020-02-06 08:35:03-08:00,2020-02-06 16:44:57-08:00,8.942,,America/Los_Angeles
5e51d59ff9af8b68ac24a015,"[{'userID': 751, 'milesRequested': 100, 'WhPerMile': 400, 'minutesAvailable': 717, 'modifiedAt': 'Thu, 06 Feb 2020 16:35:50 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 04:32:31 GMT', 'kWhRequested': 40.0}]",000000751,2_39_79_378_2020-02-06 16:35:30.881711,2-39-79-378,CA-326,0002,0039,2020-02-06 08:35:31-08:00,2020-02-06 17:22:59-08:00,8.134,,America/Los_Angeles
5e51d59ff9af8b68ac24a016,"[{'userID': 431, 'milesRequested': 50, 'WhPerMile': 300, 'minutesAvailable': 219, 'modifiedAt': 'Thu, 06 Feb 2020 16:39:13 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 06 Feb 2020 20:17:52 GMT', 'kWhRequested': 15.0}]",000000431,2_39_91_437_2020-02-06 16:38:51.886165,2-39-91-437,CA-317,0002,0039,2020-02-06 08:38:52-08:00,2020-02-06 17:33:49-08:00,7.551,,America/Los_Angeles
5e51d59ff9af8b68ac24a017,"[{'userID': 2275, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Thu, 06 Feb 2020 16:42:23 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 06 Feb 2020 17:41:03 GMT', 'kWhRequested': 8.0}]",000002275,2_39_89_439_2020-02-06 16:41:03.072065,2-39-89-439,CA-501,0002,0039,2020-02-06 08:41:03-08:00,2020-02-06 14:54:58-08:00,7.924,,America/Los_Angeles
5e51d59ff9af8b68ac24a018,,,2_39_127_19_2020-02-06 16:44:08.282343,2-39-127-19,CA-309,0002,0039,2020-02-06 08:44:08-08:00,2020-02-06 18:53:58-08:00,0.954,,America/Los_Angeles
5e51d59ff9af8b68ac24a019,"[{'userID': 1104, 'milesRequested': 150, 'WhPerMile': 250, 'minutesAvailable': 373, 'modifiedAt': 'Thu, 06 Feb 2020 16:58:11 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 06 Feb 2020 23:08:56 GMT', 'kWhRequested': 37.5}]",000001104,2_39_79_380_2020-02-06 16:55:55.778683,2-39-79-380,CA-489,0002,0039,2020-02-06 08:55:56-08:00,2020-02-06 17:57:46-08:00,22.75,,America/Los_Angeles
5e51d59ff9af8b68ac24a01a,,,2_39_90_440_2020-02-06 17:08:26.915499,2-39-90-440,CA-500,0002,0039,2020-02-06 09:08:27-08:00,2020-02-06 18:06:05-08:00,0.925,,America/Los_Angeles
5e51d59ff9af8b68ac24a01b,"[{'userID': 567, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 411, 'modifiedAt': 'Thu, 06 Feb 2020 17:10:15 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 00:01:02 GMT', 'kWhRequested': 8.0}, {'userID': 567, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 411, 'modifiedAt': 'Thu, 06 Feb 2020 17:10:23 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 00:01:02 GMT', 'kWhRequested': 8.0}, {'userID': 567, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 411, 'modifiedAt': 'Thu, 06 Feb 2020 17:10:39 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 00:01:02 GMT', 'kWhRequested': 8.0}, {'userID': 567, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 496, 'modifiedAt': 'Thu, 06 Feb 2020 17:11:00 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 01:26:02 GMT', 'kWhRequested': 8.0}, {'userID': 567, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 496, 'modifiedAt': 'Thu, 06 Feb 2020 17:11:19 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 01:26:02 GMT', 'kWhRequested': 8.0}, {'userID': 567, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 519, 'modifiedAt': 'Thu, 06 Feb 2020 17:33:45 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 01:49:02 GMT', 'kWhRequested': 8.0}, {'userID': 567, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 887, 'modifiedAt': 'Thu, 06 Feb 2020 23:42:44 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 07:57:02 GMT', 'kWhRequested': 8.0}]",000000567,2_39_89_25_2020-02-06 17:10:01.711426,2-39-89-25,CA-315,0002,0039,2020-02-06 09:10:02-08:00,2020-02-06 19:16:45-08:00,3.873,,America/Los_Angeles
5e51d59ff9af8b68ac24a01c,"[{'userID': 3977, 'milesRequested': 20, 'WhPerMile': 600, 'minutesAvailable': 168, 'modifiedAt': 'Thu, 06 Feb 2020 17:13:33 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 06 Feb 2020 20:00:44 GMT', 'kWhRequested': 12.0}]",000003977,2_39_78_365_2020-02-06 17:12:44.237384,2-39-78-365,CA-321,0002,0039,2020-02-06 09:12:44-08:00,2020-02-06 16:29:24-08:00,11.893,,America/Los_Angeles
5e51d59ff9af8b68ac24a01d,"[{'userID': 743, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 479, 'modifiedAt': 'Thu, 06 Feb 2020 17:13:26 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 01:12:10 GMT', 'kWhRequested': 8.0}]",000000743,2_39_95_444_2020-02-06 17:13:10.001108,2-39-95-444,CA-497,0002,0039,2020-02-06 09:13:10-08:00,2020-02-06 17:57:25-08:00,5.541,,America/Los_Angeles
5e51d59ff9af8b68ac24a01e,"[{'userID': 2170, 'milesRequested': 70, 'WhPerMile': 400, 'minutesAvailable': 426, 'modifiedAt': 'Thu, 06 Feb 2020 17:17:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 00:23:20 GMT', 'kWhRequested': 28.0}]",000002170,2_39_123_23_2020-02-06 17:17:19.853987,2-39-123-23,CA-313,0002,0039,2020-02-06 09:17:20-08:00,2020-02-06 15:15:33-08:00,12.224,,America/Los_Angeles
5e51d59ff9af8b68ac24a01f,"[{'userID': 324, 'milesRequested': 20, 'WhPerMile': 444, 'minutesAvailable': 45, 'modifiedAt': 'Thu, 06 Feb 2020 17:32:56 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 06 Feb 2020 18:17:44 GMT', 'kWhRequested': 8.88}, {'userID': 324, 'milesRequested': 20, 'WhPerMile': 444, 'minutesAvailable': 158, 'modifiedAt': 'Thu, 06 Feb 2020 17:33:09 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 06 Feb 2020 20:10:44 GMT', 'kWhRequested': 8.88}, {'userID': 324, 'milesRequested': 20, 'WhPerMile': 444, 'minutesAvailable': 162, 'modifiedAt': 'Thu, 06 Feb 2020 17:38:38 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 06 Feb 2020 20:14:44 GMT', 'kWhRequested': 8.88}, {'userID': 324, 'milesRequested': 20, 'WhPerMile': 444, 'minutesAvailable': 163, 'modifiedAt': 'Thu, 06 Feb 2020 17:38:55 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 06 Feb 2020 20:15:44 GMT', 'kWhRequested': 8.88}]",000000324,2_39_92_436_2020-02-06 17:32:44.064174,2-39-92-436,CA-318,0002,0039,2020-02-06 09:32:44-08:00,2020-02-06 20:59:16-08:00,1.565,,America/Los_Angeles
5e51d59ff9af8b68ac24a020,"[{'userID': 620, 'milesRequested': 30, 'WhPerMile': 400, 'minutesAvailable': 386, 'modifiedAt': 'Thu, 06 Feb 2020 17:37:31 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 00:00:59 GMT', 'kWhRequested': 12.0}]",000000620,2_39_90_26_2020-02-06 17:34:58.826108,2-39-90-26,CA-316,0002,0039,2020-02-06 09:34:59-08:00,2020-02-06 17:11:00-08:00,7.97,,America/Los_Angeles
5e51d59ff9af8b68ac24a021,"[{'userID': 1137, 'milesRequested': 100, 'WhPerMile': 400, 'minutesAvailable': 380, 'modifiedAt': 'Thu, 06 Feb 2020 17:36:08 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 06 Feb 2020 23:55:50 GMT', 'kWhRequested': 40.0}]",000001137,2_39_78_364_2020-02-06 17:35:50.126747,2-39-78-364,CA-495,0002,0039,2020-02-06 09:35:50-08:00,2020-02-06 16:40:47-08:00,20.564,,America/Los_Angeles
5e51d59ff9af8b68ac24a022,"[{'userID': 1912, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 392, 'modifiedAt': 'Thu, 06 Feb 2020 17:38:54 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 00:10:36 GMT', 'kWhRequested': 20.0}]",000001912,2_39_88_24_2020-02-06 17:38:36.055166,2-39-88-24,CA-314,0002,0039,2020-02-06 09:38:36-08:00,2020-02-06 16:04:35-08:00,13.081,,America/Los_Angeles
5e51d59ff9af8b68ac24a023,,,2_39_78_363_2020-02-06 18:15:02.385705,2-39-78-363,CA-320,0002,0039,2020-02-06 10:15:02-08:00,2020-02-06 13:40:54-08:00,1.373,,America/Los_Angeles
5e51d59ff9af8b68ac24a024,,,2_39_78_367_2020-02-06 18:26:16.371409,2-39-78-367,CA-494,0002,0039,2020-02-06 10:26:16-08:00,2020-02-06 13:25:21-08:00,0.917,,America/Los_Angeles
5e51d59ff9af8b68ac24a025,,,2_39_78_367_2020-02-06 21:25:54.595342,2-39-78-367,CA-494,0002,0039,2020-02-06 13:25:55-08:00,2020-02-06 17:23:09-08:00,0.909,,America/Los_Angeles
5e51d59ff9af8b68ac24a026,"[{'userID': 1124, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Thu, 06 Feb 2020 21:29:49 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 06 Feb 2020 22:28:44 GMT', 'kWhRequested': 8.0}]",000001124,2_39_126_20_2020-02-06 21:28:43.545169,2-39-126-20,CA-310,0002,0039,2020-02-06 13:28:44-08:00,2020-02-06 18:32:57-08:00,6.601,,America/Los_Angeles
5e51d59ff9af8b68ac24a027,,,2_39_78_363_2020-02-06 21:58:18.744157,2-39-78-363,CA-320,0002,0039,2020-02-06 13:58:19-08:00,2020-02-06 17:43:22-08:00,0.833,,America/Los_Angeles
5e51d59ff9af8b68ac24a028,"[{'userID': 1236, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 67, 'modifiedAt': 'Thu, 06 Feb 2020 23:48:23 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 06 Feb 2020 23:36:33 GMT', 'kWhRequested': 8.0}]",000001236,2_39_79_383_2020-02-06 22:29:32.577008,2-39-79-383,CA-492,0002,0039,2020-02-06 14:29:33-08:00,2020-02-06 15:53:05-08:00,1.069,,America/Los_Angeles
5e51d59ff9af8b68ac24a029,"[{'userID': 2170, 'milesRequested': 70, 'WhPerMile': 400, 'minutesAvailable': 417, 'modifiedAt': 'Thu, 06 Feb 2020 23:16:29 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 06:13:28 GMT', 'kWhRequested': 28.0}]",000002170,2_39_123_23_2020-02-06 23:16:28.080258,2-39-123-23,CA-313,0002,0039,2020-02-06 15:16:28-08:00,2020-02-06 18:17:24-08:00,1.233,,America/Los_Angeles
5e51d59ff9af8b68ac24a02a,"[{'userID': 1366, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Fri, 07 Feb 2020 01:38:01 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 02:37:15 GMT', 'kWhRequested': 8.0}]",000001366,2_39_138_29_2020-02-07 01:37:14.560397,2-39-138-29,CA-304,0002,0039,2020-02-06 17:37:15-08:00,2020-02-06 18:24:56-08:00,2.555,,America/Los_Angeles
5e51d59ff9af8b68ac24a02b,"[{'userID': 3123, 'milesRequested': 10, 'WhPerMile': 400, 'minutesAvailable': 154, 'modifiedAt': 'Fri, 07 Feb 2020 01:58:07 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 04:32:02 GMT', 'kWhRequested': 4.0}]",000003123,2_39_131_30_2020-02-07 01:58:02.246968,2-39-131-30,CA-305,0002,0039,2020-02-06 17:58:02-08:00,2020-02-06 19:18:46-08:00,3.902,,America/Los_Angeles
5e51d59ff9af8b68ac24a02c,"[{'userID': 67, 'milesRequested': 200, 'WhPerMile': 250, 'minutesAvailable': 473, 'modifiedAt': 'Fri, 07 Feb 2020 01:58:34 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 09:51:11 GMT', 'kWhRequested': 50.0}, {'userID': 67, 'milesRequested': 200, 'WhPerMile': 250, 'minutesAvailable': 60, 'modifiedAt': 'Fri, 07 Feb 2020 01:58:42 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 02:58:11 GMT', 'kWhRequested': 50.0}, {'userID': 67, 'milesRequested': 200, 'WhPerMile': 250, 'minutesAvailable': 515, 'modifiedAt': 'Fri, 07 Feb 2020 01:59:33 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 10:33:11 GMT', 'kWhRequested': 50.0}, {'userID': 67, 'milesRequested': 200, 'WhPerMile': 250, 'minutesAvailable': 64, 'modifiedAt': 'Fri, 07 Feb 2020 02:03:51 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 03:02:11 GMT', 'kWhRequested': 50.0}, {'userID': 67, 'milesRequested': 200, 'WhPerMile': 250, 'minutesAvailable': 472, 'modifiedAt': 'Fri, 07 Feb 2020 02:04:06 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 09:50:11 GMT', 'kWhRequested': 50.0}, {'userID': 67, 'milesRequested': 200, 'WhPerMile': 250, 'minutesAvailable': 472, 'modifiedAt': 'Fri, 07 Feb 2020 02:04:26 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 09:50:11 GMT', 'kWhRequested': 50.0}]",000000067,2_39_139_28_2020-02-07 01:58:11.479615,2-39-139-28,CA-303,0002,0039,2020-02-06 17:58:11-08:00,2020-02-06 18:04:45-08:00,0.668,,America/Los_Angeles
5e51d59ff9af8b68ac24a02d,"[{'userID': 67, 'milesRequested': 200, 'WhPerMile': 250, 'minutesAvailable': 472, 'modifiedAt': 'Fri, 07 Feb 2020 02:07:35 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 09:59:16 GMT', 'kWhRequested': 50.0}, {'userID': 67, 'milesRequested': 200, 'WhPerMile': 250, 'minutesAvailable': 472, 'modifiedAt': 'Fri, 07 Feb 2020 06:06:43 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 09:59:16 GMT', 'kWhRequested': 50.0}]",000000067,2_39_130_31_2020-02-07 02:07:15.769009,2-39-130-31,CA-306,0002,0039,2020-02-06 18:07:16-08:00,2020-02-06 22:06:55-08:00,25.921,,America/Los_Angeles
5e51d59ff9af8b68ac24a02e,,,2_39_139_28_2020-02-07 02:17:57.353501,2-39-139-28,CA-303,0002,0039,2020-02-06 18:17:57-08:00,2020-02-06 19:33:09-08:00,0.898,,America/Los_Angeles
5e51d59ff9af8b68ac24a02f,"[{'userID': 1263, 'milesRequested': 30, 'WhPerMile': 400, 'minutesAvailable': 115, 'modifiedAt': 'Fri, 07 Feb 2020 04:26:38 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 06:21:10 GMT', 'kWhRequested': 12.0}]",000001263,2_39_139_28_2020-02-07 04:26:09.904479,2-39-139-28,CA-303,0002,0039,2020-02-06 20:26:10-08:00,2020-02-06 21:49:07-08:00,4.525,,America/Los_Angeles
5e51d59ff9af8b68ac24a030,"[{'userID': 4622, 'milesRequested': 20, 'WhPerMile': 300, 'minutesAvailable': 62, 'modifiedAt': 'Fri, 07 Feb 2020 05:34:18 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 06:35:57 GMT', 'kWhRequested': 6.0}]",000004622,2_39_126_20_2020-02-07 05:33:57.325049,2-39-126-20,CA-310,0002,0039,2020-02-06 21:33:57-08:00,2020-02-06 22:30:23-08:00,2.975,,America/Los_Angeles
5e53271ff9af8b6cadce9b66,,,2_39_95_27_2020-02-07 08:18:00.438774,2-39-95-27,CA-319,0002,0039,2020-02-07 00:18:00-08:00,2020-02-07 01:27:49-08:00,0.902,,America/Los_Angeles
5e53271ff9af8b6cadce9b67,,,2_39_78_363_2020-02-07 09:28:12.051684,2-39-78-363,CA-320,0002,0039,2020-02-07 01:28:12-08:00,2020-02-07 07:18:04-08:00,0.881,,America/Los_Angeles
5e53271ff9af8b6cadce9b68,"[{'userID': 4913, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 720, 'modifiedAt': 'Fri, 07 Feb 2020 14:44:00 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 08 Feb 2020 02:43:33 GMT', 'kWhRequested': 20.0}]",000004913,2_39_79_383_2020-02-07 14:43:32.988737,2-39-79-383,CA-492,0002,0039,2020-02-07 06:43:33-08:00,2020-02-07 14:12:20-08:00,13.141,,America/Los_Angeles
5e53271ff9af8b6cadce9b69,"[{'userID': 743, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 479, 'modifiedAt': 'Fri, 07 Feb 2020 14:53:01 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 22:51:53 GMT', 'kWhRequested': 8.0}, {'userID': 743, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 557, 'modifiedAt': 'Fri, 07 Feb 2020 14:53:22 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 08 Feb 2020 00:09:53 GMT', 'kWhRequested': 8.0}, {'userID': 743, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Fri, 07 Feb 2020 14:53:56 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 15:52:53 GMT', 'kWhRequested': 8.0}]",000000743,2_39_89_25_2020-02-07 14:52:52.713288,2-39-89-25,CA-315,0002,0039,2020-02-07 06:52:53-08:00,2020-02-07 16:59:21-08:00,3.503,,America/Los_Angeles
5e53271ff9af8b6cadce9b6a,"[{'userID': 347, 'milesRequested': 20, 'WhPerMile': 600, 'minutesAvailable': 77, 'modifiedAt': 'Fri, 07 Feb 2020 15:55:07 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 17:11:51 GMT', 'kWhRequested': 12.0}]",000000347,2_39_131_30_2020-02-07 15:54:50.847679,2-39-131-30,CA-305,0002,0039,2020-02-07 07:54:51-08:00,2020-02-07 16:58:08-08:00,4.206,,America/Los_Angeles
5e53271ff9af8b6cadce9b6b,"[{'userID': 4701, 'milesRequested': 40, 'WhPerMile': 300, 'minutesAvailable': 311, 'modifiedAt': 'Fri, 07 Feb 2020 16:06:53 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 21:16:40 GMT', 'kWhRequested': 12.0}]",000004701,2_39_79_382_2020-02-07 16:05:39.921197,2-39-79-382,CA-491,0002,0039,2020-02-07 08:05:40-08:00,2020-02-07 17:38:46-08:00,3.292,,America/Los_Angeles
5e53271ff9af8b6cadce9b6c,,,2_39_79_380_2020-02-07 16:06:39.769968,2-39-79-380,CA-489,0002,0039,2020-02-07 08:06:40-08:00,2020-02-07 09:29:44-08:00,0.788,,America/Los_Angeles
5e53271ff9af8b6cadce9b6d,"[{'userID': 1564, 'milesRequested': 40, 'WhPerMile': 300, 'minutesAvailable': 241, 'modifiedAt': 'Fri, 07 Feb 2020 16:13:26 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 20:14:24 GMT', 'kWhRequested': 12.0}]",000001564,2_39_130_31_2020-02-07 16:13:23.923912,2-39-130-31,CA-306,0002,0039,2020-02-07 08:13:24-08:00,2020-02-07 14:10:13-08:00,5.062,,America/Los_Angeles
5e53271ff9af8b6cadce9b6e,"[{'userID': 3424, 'milesRequested': 200, 'WhPerMile': 295, 'minutesAvailable': 609, 'modifiedAt': 'Fri, 07 Feb 2020 16:16:56 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 08 Feb 2020 02:25:19 GMT', 'kWhRequested': 59.0}]",000003424,2_39_79_381_2020-02-07 16:16:19.103607,2-39-79-381,CA-490,0002,0039,2020-02-07 08:16:19-08:00,2020-02-07 17:38:07-08:00,34.528,,America/Los_Angeles
5e53271ff9af8b6cadce9b6f,"[{'userID': 3449, 'milesRequested': 145, 'WhPerMile': 276, 'minutesAvailable': 494, 'modifiedAt': 'Fri, 07 Feb 2020 16:20:03 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 08 Feb 2020 00:33:42 GMT', 'kWhRequested': 40.02}]",000003449,2_39_95_444_2020-02-07 16:19:42.264036,2-39-95-444,CA-497,0002,0039,2020-02-07 08:19:42-08:00,2020-02-07 11:59:52-08:00,24.17,,America/Los_Angeles
5e53271ff9af8b6cadce9b70,"[{'userID': 4947, 'milesRequested': 30, 'WhPerMile': 380, 'minutesAvailable': 499, 'modifiedAt': 'Fri, 07 Feb 2020 16:22:00 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 08 Feb 2020 00:40:37 GMT', 'kWhRequested': 11.4}]",000004947,2_39_127_19_2020-02-07 16:21:37.310769,2-39-127-19,CA-309,0002,0039,2020-02-07 08:21:37-08:00,2020-02-07 17:25:10-08:00,6.86,,America/Los_Angeles
5e53271ff9af8b6cadce9b71,"[{'userID': 751, 'milesRequested': 100, 'WhPerMile': 400, 'minutesAvailable': 717, 'modifiedAt': 'Fri, 07 Feb 2020 16:33:22 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 08 Feb 2020 04:28:57 GMT', 'kWhRequested': 40.0}]",000000751,2_39_79_379_2020-02-07 16:31:56.561550,2-39-79-379,CA-327,0002,0039,2020-02-07 08:31:57-08:00,2020-02-07 18:07:05-08:00,1.958,,America/Los_Angeles
5e53271ff9af8b6cadce9b72,"[{'userID': 3853, 'milesRequested': 130, 'WhPerMile': 360, 'minutesAvailable': 523, 'modifiedAt': 'Fri, 07 Feb 2020 16:33:32 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 08 Feb 2020 01:16:16 GMT', 'kWhRequested': 46.8}]",000003853,2_39_78_366_2020-02-07 16:33:16.373420,2-39-78-366,CA-323,0002,0039,2020-02-07 08:33:16-08:00,2020-02-07 17:43:11-08:00,17.31,,America/Los_Angeles
5e53271ff9af8b6cadce9b73,"[{'userID': 5594, 'milesRequested': 20, 'WhPerMile': 360, 'minutesAvailable': 151, 'modifiedAt': 'Fri, 07 Feb 2020 16:37:20 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 19:08:21 GMT', 'kWhRequested': 7.2}, {'userID': 5594, 'milesRequested': 20, 'WhPerMile': 360, 'minutesAvailable': 177, 'modifiedAt': 'Fri, 07 Feb 2020 19:04:23 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 19:34:21 GMT', 'kWhRequested': 7.2}, {'userID': 5594, 'milesRequested': 20, 'WhPerMile': 360, 'minutesAvailable': 207, 'modifiedAt': 'Fri, 07 Feb 2020 21:19:36 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 20:04:21 GMT', 'kWhRequested': 7.2}]",000005594,2_39_91_441_2020-02-07 16:36:59.193152,2-39-91-441,CA-499,0002,0039,2020-02-07 08:37:21-08:00,2020-02-07 17:08:40-08:00,6.373,,America/Los_Angeles
5e53271ff9af8b6cadce9b74,"[{'userID': 1470, 'milesRequested': 60, 'WhPerMile': 292, 'minutesAvailable': 252, 'modifiedAt': 'Fri, 07 Feb 2020 16:41:57 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 20:53:35 GMT', 'kWhRequested': 17.52}]",000001470,2_39_78_362_2020-02-07 16:41:35.494383,2-39-78-362,CA-496,0002,0039,2020-02-07 08:41:35-08:00,2020-02-07 11:31:04-08:00,5.375,,America/Los_Angeles
5e53271ff9af8b6cadce9b75,"[{'userID': 562, 'milesRequested': 20, 'WhPerMile': 325, 'minutesAvailable': 199, 'modifiedAt': 'Fri, 07 Feb 2020 16:44:38 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 20:03:17 GMT', 'kWhRequested': 6.5}]",000000562,2_39_129_17_2020-02-07 16:44:17.173591,2-39-129-17,CA-307,0002,0039,2020-02-07 08:44:17-08:00,2020-02-07 11:55:11-08:00,4.946,,America/Los_Angeles
5e53271ff9af8b6cadce9b76,"[{'userID': 712, 'milesRequested': 40, 'WhPerMile': 400, 'minutesAvailable': 306, 'modifiedAt': 'Fri, 07 Feb 2020 16:46:07 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 07 Feb 2020 21:51:38 GMT', 'kWhRequested': 16.0}]",000000712,2_39_125_21_2020-02-07 16:45:37.778983,2-39-125-21,CA-311,0002,0039,2020-02-07 08:45:38-08:00,2020-02-07 17:22:12-08:00,8.511,,America/Los_Angeles
