# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 27K of event 'cycles'
# Event count (approx.): 13263806617
#
# Overhead  Command     Shared Object      Symbol                                     
# ........  ..........  .................  ...........................................
#
     0.01%  python3.10  [kernel.kallsyms]     [k] ctx_sched_in
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_setup_perfctr
     0.01%  :1964149    python3.10            [.] 0x000000000015b53e
     0.01%  :1964149    python3.10            [.] 0x00000000002b6a1c
     0.01%  python3.10  [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.01%  python3.10  [kernel.kallsyms]     [k] dequeue_task_fair
     0.01%  python3.10  [kernel.kallsyms]     [k] intel_pmu_hw_config.part.0
     0.01%  :1964149    python3.10            [.] 0x000000000012175a
     0.01%  :1964149    [kernel.kallsyms]     [k] finish_task_switch.isra.0
     0.01%  :1964149    [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     0.01%  :1964149    [kernel.kallsyms]     [k] cpuacct_charge
     0.01%  :1964149    [kernel.kallsyms]     [k] schedule
     0.01%  :1964149    [kernel.kallsyms]     [k] task_clock_event_add
     0.01%  :1964149    python3.10            [.] 0x0000000000287060
     0.01%  :1964149    python3.10            [.] 0x000000000015b512
     0.01%  :1964149    python3.10            [.] 0x000000000015f004
     0.01%  python3.10  python3.10            [.] 0x00000000001215c8
     0.01%  :1964149    python3.10            [.] _PyUnicodeWriter_WriteASCIIString
     0.01%  :1964149    python3.10            [.] 0x0000000000163001
     0.01%  :1964149    python3.10            [.] 0x000000000015af8e
     0.01%  :1964149    libc.so.6             [.] realloc
     0.01%  python3.10  [kernel.kallsyms]     [k] hash_futex
     0.01%  python3.10  python3.10            [.] 0x00000000001598c8
     0.01%  :1964149    python3.10            [.] 0x000000000015b56d
     0.01%  python3.10  [kernel.kallsyms]     [k] raise_softirq
     0.01%  :1964149    python3.10            [.] _PyUnicodeWriter_Finish
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_reserve_hardware
     0.01%  :1964149    python3.10            [.] PyUnicode_FromFormatV
     0.01%  python3.10  [kernel.kallsyms]     [k] do_madvise.part.0
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_sched_in
     0.01%  python3.10  [kernel.kallsyms]     [k] xfd_validate_state
     0.01%  python3.10  [kernel.kallsyms]     [k] inc_rlimit_ucounts
     0.01%  python3.10  [kernel.kallsyms]     [k] unmapped_area_topdown
     0.01%  python3.10  libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.00%  python3.10  [kernel.kallsyms]     [k] __lock_text_start
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_get_event_constraints
     0.00%  :1964149    [kernel.kallsyms]     [k] check_preempt_wakeup
     0.00%  python3.10  python3.10            [.] 0x0000000000175dfe
     0.00%  python3.10  python3.10            [.] 0x00000000001566df
     0.00%  :1964149    python3.10            [.] 0x00000000001b6190
     0.00%  python3.10  [kernel.kallsyms]     [k] switch_fpu_return
     0.00%  :1964149    python3.10            [.] 0x00000000002069da
     0.00%  :1964149    [kernel.kallsyms]     [k] tcp_clean_rtx_queue.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_update_time
     0.00%  :1964149    python3.10            [.] 0x000000000015b562
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_slice
     0.00%  :1964149    python3.10            [.] 0x000000000015b50b
     0.00%  python3.10  python3.10            [.] 0x00000000001d4961
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0986
     0.00%  python3.10  python3.10            [.] 0x0000000000159b46
     0.00%  python3.10  [kernel.kallsyms]     [k] ___perf_sw_event
     0.00%  python3.10  python3.10            [.] 0x0000000000294250
     0.00%  python3.10  python3.10            [.] 0x0000000000188f04
     0.00%  python3.10  python3.10            [.] 0x00000000001406e8
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_put_event_constraints
     0.00%  :1964149    python3.10            [.] 0x000000000012161d
     0.00%  python3.10  [kernel.kallsyms]     [k] select_idle_cpu
     0.00%  :1964149    [kernel.kallsyms]     [k] calc_wheel_index
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wake
     0.00%  python3.10  [kernel.kallsyms]     [k] release_pages
     0.00%  python3.10  python3.10            [.] 0x00000000001644b4
     0.00%  python3.10  [kernel.kallsyms]     [k] memcg_check_events
     0.00%  python3.10  [kernel.kallsyms]     [k] update_process_times
     0.00%  python3.10  [kernel.kallsyms]     [k] ktime_get
     0.00%  python3.10  [kernel.kallsyms]     [k] __put_user_nocheck_8
     0.00%  :1964149    libc.so.6             [.] re_compile_internal
     0.00%  python3.10  python3.10            [.] 0x000000000029cdf9
     0.00%  :1964149    [kernel.kallsyms]     [k] perf_swevent_add
     0.00%  :1964149    [kernel.kallsyms]     [k] set_next_buddy
     0.00%  python3.10  [kernel.kallsyms]     [k] vm_normal_page
     0.00%  python3.10  libc.so.6             [.] ____wcstof_l_internal
     0.00%  :1964149    [kernel.kallsyms]     [k] reweight_entity
     0.00%  :1964149    [kernel.kallsyms]     [k] perf_pmu_nop_int
     0.00%  python3.10  python3.10            [.] 0x000000000013fd02
     0.00%  python3.10  python3.10            [.] 0x000000000017c3fc
     0.00%  :1964149    python3.10            [.] 0x0000000000179c38
     0.00%  python3.10  [kernel.kallsyms]     [k] __mutex_init
     0.00%  python3.10  [kernel.kallsyms]     [k] get_mem_cgroup_from_mm
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]     [k] __srcu_read_lock
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_task_fair
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_insert_color
     0.00%  python3.10  python3.10            [.] PyObject_GetAttr
     0.00%  python3.10  python3.10            [.] 0x000000000006f214
     0.00%  python3.10  python3.10            [.] 0x000000000011ea1d
     0.00%  :1964149    python3.10            [.] 0x0000000000162fa4
     0.00%  :1964149    libc.so.6             [.] __strncat_sse2_unaligned
     0.00%  :1964149    python3.10            [.] 0x0000000000070990
     0.00%  :1964149    libc.so.6             [.] 0x0000000000199ee0
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_context_sched_out
     0.00%  :1964149    [kernel.kallsyms]     [k] __dev_queue_xmit
     0.00%  :1964149    python3.10            [.] 0x00000000001434c6
     0.00%  python3.10  python3.10            [.] 0x0000000000175dc2
     0.00%  :1964149    python3.10            [.] 0x0000000000179c3b
     0.00%  :1964149    [kernel.kallsyms]     [k] account_user_time
     0.00%  :1964149    [kernel.kallsyms]     [k] release_sock
     0.00%  :1964149    [kernel.kallsyms]     [k] kmem_cache_free
     0.00%  :1964149    [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.00%  :1964149    [kernel.kallsyms]     [k] perf_log_itrace_start
     0.00%  python3.10  python3.10            [.] _PyUnicodeWriter_PrepareInternal
     0.00%  :1964149    python3.10            [.] 0x000000000016301b
     0.00%  python3.10  python3.10            [.] 0x000000000012bd84
     0.00%  :1964149    [kernel.kallsyms]     [k] update_min_vruntime
     0.00%  :1964149    [kernel.kallsyms]     [k] select_idle_sibling
     0.00%  :1964149    python3.10            [.] 0x0000000000179c56
     0.00%  :1964149    [kernel.kallsyms]     [k] set_next_entity
     0.00%  python3.10  python3.10            [.] 0x0000000000176709
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0975
     0.00%  :1964149    python3.10            [.] PyObject_Format
     0.00%  python3.10  python3.10            [.] _PyType_Lookup
     0.00%  :1964149    [kernel.kallsyms]     [k] _copy_from_iter
     0.00%  python3.10  python3.10            [.] 0x000000000012e078
     0.00%  python3.10  python3.10            [.] 0x000000000012d1da
     0.00%  python3.10  python3.10            [.] 0x000000000012161d
     0.00%  python3.10  python3.10            [.] 0x00000000002774a1
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_header__init_id
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_clone_args_from_user
     0.00%  python3.10  [kernel.kallsyms]     [k] handle_mm_fault
     0.00%  python3.10  [kernel.kallsyms]     [k] raw_spin_rq_unlock
     0.00%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_all_versions
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0970
     0.00%  python3.10  python3.10            [.] _PyObject_MakeTpCall
     0.00%  python3.10  python3.10            [.] 0x0000000000128e0e
     0.00%  python3.10  python3.10            [.] 0x0000000000162fc2
     0.00%  python3.10  python3.10            [.] 0x000000000016a3e9
     0.00%  python3.10  python3.10            [.] 0x000000000012e07f
     0.00%  python3.10  python3.10            [.] PyType_GenericAlloc
     0.00%  python3.10  [kernel.kallsyms]     [k] __schedule
     0.00%  python3.10  python3.10            [.] 0x000000000012e0a4
     0.00%  python3.10  [kernel.kallsyms]     [k] reweight_entity
     0.00%  python3.10  [kernel.kallsyms]     [k] calc_timer_values
     0.00%  python3.10  [kernel.kallsyms]     [k] get_futex_key
     0.00%  python3.10  [kernel.kallsyms]     [k] finish_task_switch.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] available_idle_cpu
     0.00%  python3.10  python3.10            [.] 0x00000000001228d1
     0.00%  python3.10  [kernel.kallsyms]     [k] page_counter_cancel
     0.00%  python3.10  [kernel.kallsyms]     [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] get_obj_cgroup_from_current
     0.00%  python3.10  python3.10            [.] 0x000000000017c380
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock
     0.00%  python3.10  python3.10            [.] 0x0000000000127f5d
     0.00%  python3.10  python3.10            [.] 0x0000000000159bcc
     0.00%  python3.10  python3.10            [.] PyDict_GetItemWithError
     0.00%  python3.10  python3.10            [.] 0x0000000000159960
     0.00%  python3.10  python3.10            [.] 0x0000000000138921
     0.00%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.00%  python3.10  [kernel.kallsyms]     [k] free_swap_cache
     0.00%  python3.10  [kernel.kallsyms]     [k] mem_cgroup_update_lru_size
     0.00%  python3.10  python3.10            [.] 0x0000000000151e45
     0.00%  python3.10  [kernel.kallsyms]     [k] uncharge_page
     0.00%  python3.10  python3.10            [.] 0x000000000017f87a
     0.00%  python3.10  python3.10            [.] 0x0000000000206a23
     0.00%  python3.10  [kernel.kallsyms]     [k] __rseq_handle_notify_resume
     0.00%  python3.10  [kernel.kallsyms]     [k] rseq_ip_fixup
     0.00%  python3.10  python3.10            [.] 0x000000000018d656
     0.00%  python3.10  [kernel.kallsyms]     [k] pmd_val
     0.00%  python3.10  [kernel.kallsyms]     [k] __cond_resched
     0.00%  python3.10  [kernel.kallsyms]     [k] wp_page_copy
     0.00%  python3.10  python3.10            [.] 0x0000000000188cf6
     0.00%  python3.10  python3.10            [.] 0x000000000020bf65
     0.00%  python3.10  [kernel.kallsyms]     [k] __alloc_skb
     0.00%  python3.10  [kernel.kallsyms]     [k] do_syscall_64
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_clock
     0.00%  python3.10  python3.10            [.] 0x00000000001595f4
     0.00%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.00%  python3.10  [kernel.kallsyms]     [k] vmap_pages_pud_range
     0.00%  python3.10  [kernel.kallsyms]     [k] __radix_tree_replace
     0.00%  python3.10  [kernel.kallsyms]     [k] should_failslab
     0.00%  python3.10  python3.10            [.] 0x000000000012e116
     0.00%  python3.10  [kernel.kallsyms]     [k] page_remove_file_rmap
     0.00%  python3.10  [kernel.kallsyms]     [k] unlock_page_memcg
     0.00%  python3.10  [kernel.kallsyms]     [k] up_read
     0.00%  python3.10  python3.10            [.] 0x0000000000167664
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_txn
     0.00%  python3.10  python3.10            [.] 0x000000000012d152
     0.00%  python3.10  python3.10            [.] 0x0000000000152321
     0.00%  python3.10  libc.so.6             [.] __stpncpy_sse2_unaligned
     0.00%  python3.10  python3.10            [.] PyBool_FromLong
     0.00%  python3.10  python3.10            [.] PyObject_RichCompare
     0.00%  python3.10  python3.10            [.] 0x000000000012b0e8
     0.00%  python3.10  python3.10            [.] PyErr_GivenExceptionMatches
     0.00%  python3.10  python3.10            [.] 0x000000000012d6c6
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_lruvec_page_state
     0.00%  python3.10  [kernel.kallsyms]     [k] psi_task_switch
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_bts_config
     0.00%  python3.10  [kernel.kallsyms]     [k] __mem_cgroup_charge
     0.00%  python3.10  python3.10            [.] PyThread_acquire_lock_timed
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]     [k] cgroup_can_fork
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0940
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_update_userpage
     0.00%  python3.10  [kernel.kallsyms]     [k] vma_adjust_trans_huge
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_event_map
     0.00%  python3.10  [kernel.kallsyms]     [k] task_fork_fair
     0.00%  python3.10  libc.so.6             [.] __strncat_ssse3
     0.00%  python3.10  python3.10            [.] PyObject_Malloc
     0.00%  python3.10  python3.10            [.] _PyUnicode_FromId
     0.00%  python3.10  [kernel.kallsyms]     [k] ___slab_alloc
     0.00%  python3.10  python3.10            [.] 0x00000000001641c0
     0.00%  python3.10  python3.10            [.] 0x000000000016a001
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irq
     0.00%  python3.10  python3.10            [.] 0x0000000000165f8b
     0.00%  python3.10  [kernel.kallsyms]     [k] __x64_sys_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] inherit_task_group.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_all_qs
     0.00%  python3.10  [kernel.kallsyms]     [k] __softirqentry_text_start
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.00%  python3.10  python3.10            [.] 0x00000000001215a6
     0.00%  python3.10  [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] error_return
     0.00%  python3.10  [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] tick_program_event
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_void
     0.00%  python3.10  python3.10            [.] 0x00000000002cfec0
     0.00%  python3.10  [kernel.kallsyms]     [k] trigger_load_balance
     0.00%  python3.10  [kernel.kallsyms]     [k] put_pid.part.0
     0.00%  :1964149    [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_adjust_freq_unthr_context
     0.00%  python3.10  [kernel.kallsyms]     [k] scheduler_tick
     0.00%  :1964149    [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  :1964149    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  :1964149    [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]     [k] native_read_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_next_event_base
     0.00%  python3.10  [kernel.kallsyms]     [k] irq_exit_rcu


#
# (Cannot load tips.txt file, please install perf!)
#
