# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 38K of event 'cycles'
# Event count (approx.): 21539653069
#
# Overhead  Command     Shared Object      Symbol                                     
# ........  ..........  .................  ...........................................
#
     0.00%  python3.10  [kernel.kallsyms]  [k] ctx_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] inherit_task_group.isra.0
     0.00%  :1506060    python3.10         [.] 0x000000000014f6ef
     0.00%  python3.10  python3.10         [.] _PyObject_GenericSetAttrWithDict
     0.00%  :1506060    [kernel.kallsyms]  [k] fpregs_assert_state_consistent
     0.00%  python3.10  [kernel.kallsyms]  [k] error_entry
     0.00%  python3.10  python3.10         [.] PyObject_Format
     0.00%  python3.10  [kernel.kallsyms]  [k] memset_erms
     0.00%  python3.10  [kernel.kallsyms]  [k] ___perf_sw_event
     0.00%  :1506060    [kernel.kallsyms]  [k] irqentry_enter
     0.00%  :1506060    python3.10         [.] 0x000000000017c388
     0.00%  python3.10  python3.10         [.] 0x0000000000152321
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node
     0.00%  python3.10  python3.10         [.] 0x00000000001598cd
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_alloc
     0.00%  python3.10  [kernel.kallsyms]  [k] __task_pid_nr_ns
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_swevent_add
     0.00%  python3.10  [kernel.kallsyms]  [k] inherit_event.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] set_next_entity
     0.00%  python3.10  python3.10         [.] PyUnicode_FromFormatV
     0.00%  python3.10  [kernel.kallsyms]  [k] update_curr
     0.00%  python3.10  python3.10         [.] 0x000000000020beee
     0.00%  python3.10  python3.10         [.] PyLong_FromString
     0.00%  :1506060    [kernel.kallsyms]  [k] psi_task_change
     0.00%  python3.10  python3.10         [.] _PyObject_GenericGetAttrWithDict
     0.00%  python3.10  python3.10         [.] 0x000000000015b506
     0.00%  python3.10  [kernel.kallsyms]  [k] free_swap_cache
     0.00%  python3.10  python3.10         [.] 0x000000000015b568
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node_trace
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a1100
     0.00%  python3.10  python3.10         [.] _PyUnicode_InsertThousandsGrouping
     0.00%  python3.10  [kernel.kallsyms]  [k] copy_process
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_int
     0.00%  python3.10  [kernel.kallsyms]  [k] arch_perf_update_userpage
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_update_userpage
     0.00%  python3.10  python3.10         [.] 0x000000000015eff0
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.00%  python3.10  [kernel.kallsyms]  [k] merge_sched_in
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0970
     0.00%  python3.10  [kernel.kallsyms]  [k] raw_spin_rq_unlock
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_event_init
     0.00%  python3.10  python3.10         [.] 0x0000000000152260
     0.00%  :1506060    python3.10         [.] 0x000000000017f87a
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_start_range_ns
     0.00%  :1506060    python3.10         [.] 0x000000000012162c
     0.00%  python3.10  [kernel.kallsyms]  [k] ttwu_do_activate
     0.00%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.00%  python3.10  [kernel.kallsyms]  [k] _find_next_bit
     0.00%  python3.10  python3.10         [.] 0x0000000000188d97
     0.00%  python3.10  python3.10         [.] 0x00000000001215c8
     0.00%  python3.10  python3.10         [.] 0x000000000017c3a6
     0.00%  python3.10  python3.10         [.] 0x000000000017c3ef
     0.00%  python3.10  libc.so.6          [.] __strncat_ssse3
     0.00%  python3.10  python3.10         [.] 0x0000000000122892
     0.00%  python3.10  python3.10         [.] 0x000000000015ef74
     0.00%  python3.10  python3.10         [.] 0x000000000020bf3d
     0.00%  :1506060    [kernel.kallsyms]  [k] cpumask_next_and
     0.00%  python3.10  [kernel.kallsyms]  [k] __srcu_read_lock
     0.00%  python3.10  [kernel.kallsyms]  [k] __srcu_read_unlock
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_cancel
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_update_time
     0.00%  python3.10  python3.10         [.] 0x0000000000151eed
     0.00%  python3.10  python3.10         [.] 0x0000000000206742
     0.00%  python3.10  python3.10         [.] 0x000000000020beaa
     0.00%  python3.10  python3.10         [.] 0x000000000020bf52
     0.00%  python3.10  python3.10         [.] 0x0000000000277440
     0.00%  python3.10  python3.10         [.] 0x00000000002d9ec6
     0.00%  python3.10  libcrypto.so.3     [.] OPENSSL_cleanse
     0.00%  python3.10  libc.so.6          [.] ____wcstof_l_internal
     0.00%  :1506060    [kernel.kallsyms]  [k] __calc_delta
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_entity
     0.00%  :1506060    [kernel.kallsyms]  [k] rb_next
     0.00%  :1506060    python3.10         [.] 0x000000000015b55b
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_prepare
     0.00%  python3.10  python3.10         [.] 0x0000000000188e95
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_task_output
     0.00%  python3.10  python3.10         [.] 0x000000000012d130
     0.00%  python3.10  python3.10         [.] 0x000000000012285d
     0.00%  python3.10  [kernel.kallsyms]  [k] handle_pte_fault
     0.00%  python3.10  [kernel.kallsyms]  [k] lapic_next_deadline
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_reserve_hardware
     0.00%  python3.10  libc.so.6          [.] __GI___strncasecmp_l_sse2
     0.00%  :1506060    [kernel.kallsyms]  [k] perf_event_context_sched_out
     0.00%  python3.10  python3.10         [.] 0x000000000017c380
     0.00%  python3.10  [kernel.kallsyms]  [k] dequeue_task_fair
     0.00%  :1506060    [kernel.kallsyms]  [k] nohz_balancer_kick
     0.00%  python3.10  [kernel.kallsyms]  [k] should_failslab
     0.00%  :1506060    [kernel.kallsyms]  [k] __put_user_nocheck_8
     0.00%  python3.10  python3.10         [.] 0x0000000000121734
     0.00%  python3.10  python3.10         [.] 0x000000000015b546
     0.00%  :1506060    [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.00%  python3.10  [kernel.kallsyms]  [k] do_madvise.part.0
     0.00%  :1506060    python3.10         [.] 0x000000000015b56d
     0.00%  :1506060    [kernel.kallsyms]  [k] __cgroup_account_cputime_field
     0.00%  :1506060    [kernel.kallsyms]  [k] psi_task_switch
     0.00%  :1506060    python3.10         [.] 0x000000000011d519
     0.00%  python3.10  libcrypto.so.3     [.] EVP_DigestFinal_ex
     0.00%  python3.10  python3.10         [.] 0x000000000015af8e
     0.00%  python3.10  python3.10         [.] 0x0000000000295074
     0.00%  python3.10  python3.10         [.] 0x000000000015c609
     0.00%  python3.10  [kernel.kallsyms]  [k] security_perf_event_alloc
     0.00%  python3.10  python3.10         [.] PyTraceBack_Here
     0.00%  python3.10  python3.10         [.] 0x0000000000188efb
     0.00%  python3.10  python3.10         [.] 0x00000000002774c6
     0.00%  python3.10  python3.10         [.] 0x0000000000198e69
     0.00%  :1506060    libc.so.6          [.] unwind_stop
     0.00%  python3.10  python3.10         [.] 0x000000000018d06d
     0.00%  python3.10  python3.10         [.] 0x000000000018d077
     0.00%  python3.10  python3.10         [.] 0x000000000018c028
     0.00%  python3.10  python3.10         [.] _PyUnicodeWriter_Init
     0.00%  python3.10  [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] __mutex_init
     0.00%  python3.10  python3.10         [.] 0x00000000002774b8
     0.00%  python3.10  python3.10         [.] 0x000000000020bea0
     0.00%  python3.10  python3.10         [.] 0x0000000000294f27
     0.00%  python3.10  python3.10         [.] 0x000000000018d589
     0.00%  python3.10  python3.10         [.] 0x00000000001795e5
     0.00%  python3.10  python3.10         [.] 0x0000000000174090
     0.00%  python3.10  python3.10         [.] 0x000000000015effa
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_put_event_constraints
     0.00%  python3.10  libc.so.6          [.] ____wcstold_l_internal
     0.00%  python3.10  python3.10         [.] 0x00000000001215df
     0.00%  python3.10  python3.10         [.] 0x0000000000137a88
     0.00%  python3.10  python3.10         [.] 0x000000000018d740
     0.00%  python3.10  [kernel.kallsyms]  [k] native_sched_clock
     0.00%  python3.10  python3.10         [.] 0x0000000000137b77
     0.00%  python3.10  python3.10         [.] 0x000000000018d0af
     0.00%  python3.10  [kernel.kallsyms]  [k] release_pages
     0.00%  python3.10  [kernel.kallsyms]  [k] charge_memcg
     0.00%  python3.10  python3.10         [.] 0x00000000001d495d
     0.00%  python3.10  python3.10         [.] 0x0000000000127f54
     0.00%  python3.10  python3.10         [.] 0x00000000002d9ea0
     0.00%  python3.10  python3.10         [.] 0x000000000020655a
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_hw_config.part.0
     0.00%  python3.10  python3.10         [.] 0x00000000001228d1
     0.00%  python3.10  python3.10         [.] 0x000000000018d0cf
     0.00%  python3.10  python3.10         [.] 0x00000000001795a2
     0.00%  python3.10  python3.10         [.] PyObject_RichCompare
     0.00%  python3.10  [kernel.kallsyms]  [k] __memcg_kmem_charge_page
     0.00%  python3.10  [kernel.kallsyms]  [k] hsw_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_try_init_event
     0.00%  python3.10  libc.so.6          [.] round_and_return
     0.00%  python3.10  python3.10         [.] 0x0000000000137a96
     0.00%  python3.10  python3.10         [.] 0x00000000001433cc
     0.00%  python3.10  python3.10         [.] 0x0000000000188e88
     0.00%  python3.10  python3.10         [.] 0x000000000018947b
     0.00%  python3.10  python3.10         [.] 0x000000000018bfc0
     0.00%  python3.10  python3.10         [.] 0x000000000018c065
     0.00%  python3.10  [kernel.kallsyms]  [k] finish_task_switch.isra.0
     0.00%  python3.10  python3.10         [.] 0x000000000018c03d
     0.00%  python3.10  python3.10         [.] 0x0000000000152395
     0.00%  python3.10  python3.10         [.] 0x00000000001740af
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wait_queue_me
     0.00%  python3.10  python3.10         [.] 0x000000000016ab50
     0.00%  python3.10  python3.10         [.] 0x0000000000070990
     0.00%  python3.10  python3.10         [.] _PyUnicode_ToDecimalDigit
     0.00%  python3.10  python3.10         [.] 0x000000000011b4eb
     0.00%  python3.10  python3.10         [.] 0x000000000018d547
     0.00%  python3.10  [kernel.kallsyms]  [k] copy_signal
     0.00%  python3.10  python3.10         [.] 0x0000000000137a6b
     0.00%  python3.10  python3.10         [.] 0x00000000001732c0
     0.00%  python3.10  python3.10         [.] 0x0000000000189014
     0.00%  python3.10  [kernel.kallsyms]  [k] __check_heap_object
     0.00%  python3.10  [kernel.kallsyms]  [k] memcpy_erms
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0975
     0.00%  python3.10  python3.10         [.] 0x000000000018c00b
     0.00%  python3.10  python3.10         [.] 0x00000000001795fe
     0.00%  python3.10  python3.10         [.] 0x000000000015236f
     0.00%  python3.10  [kernel.kallsyms]  [k] ___slab_alloc
     0.00%  python3.10  [kernel.kallsyms]  [k] __lock_text_start
     0.00%  python3.10  [kernel.kallsyms]  [k] attach_entity_load_avg
     0.00%  python3.10  [kernel.kallsyms]  [k] place_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] rmqueue
     0.00%  python3.10  python3.10         [.] 0x00000000001435e1
     0.00%  python3.10  python3.10         [.] 0x00000000001795c3
     0.00%  python3.10  python3.10         [.] 0x0000000000179530
     0.00%  python3.10  python3.10         [.] 0x000000000027742c
     0.00%  python3.10  python3.10         [.] 0x00000000001598e3
     0.00%  python3.10  python3.10         [.] 0x0000000000137b3c
     0.00%  python3.10  python3.10         [.] 0x0000000000189010
     0.00%  python3.10  python3.10         [.] 0x000000000017961b
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0940
     0.00%  python3.10  python3.10         [.] 0x0000000000137aa8
     0.00%  python3.10  python3.10         [.] 0x000000000017c3d5
     0.00%  python3.10  python3.10         [.] 0x000000000018bf74
     0.00%  python3.10  [kernel.kallsyms]  [k] __page_set_anon_rmap
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_event_map
     0.00%  python3.10  [kernel.kallsyms]  [k] security_task_alloc
     0.00%  python3.10  python3.10         [.] 0x000000000015b564
     0.00%  python3.10  python3.10         [.] 0x0000000000188eb2
     0.00%  python3.10  python3.10         [.] 0x0000000000243806
     0.00%  python3.10  python3.10         [.] 0x000000000015b53b
     0.00%  python3.10  python3.10         [.] 0x000000000017c3aa
     0.00%  python3.10  python3.10         [.] 0x00000000001598c0
     0.00%  python3.10  python3.10         [.] 0x000000000012d1da
     0.00%  python3.10  python3.10         [.] 0x000000000018c039
     0.00%  python3.10  python3.10         [.] 0x000000000015ef8c
     0.00%  python3.10  python3.10         [.] 0x00000000001766f8
     0.00%  python3.10  python3.10         [.] 0x0000000000188d90
     0.00%  python3.10  python3.10         [.] 0x0000000000176ae1
     0.00%  python3.10  [kernel.kallsyms]  [k] do_wp_page
     0.00%  python3.10  python3.10         [.] 0x0000000000188ef6
     0.00%  python3.10  [kernel.kallsyms]  [k] should_fail_alloc_page
     0.00%  python3.10  python3.10         [.] 0x000000000020beb4
     0.00%  python3.10  [kernel.kallsyms]  [k] alloc_pages_vma
     0.00%  python3.10  libc.so.6          [.] str_to_mpn
     0.00%  python3.10  python3.10         [.] 0x0000000000137a64
     0.00%  python3.10  python3.10         [.] 0x000000000015efcc
     0.00%  python3.10  python3.10         [.] 0x00000000001732ee
     0.00%  python3.10  python3.10         [.] 0x000000000017c403
     0.00%  python3.10  python3.10         [.] 0x0000000000188fd0
     0.00%  python3.10  python3.10         [.] 0x00000000001d48d5
     0.00%  python3.10  python3.10         [.] 0x00000000001d48fe
     0.00%  python3.10  python3.10         [.] 0x000000000020666e
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_init_context
     0.00%  python3.10  python3.10         [.] PyType_GenericAlloc
     0.00%  python3.10  python3.10         [.] 0x0000000000129c69
     0.00%  python3.10  python3.10         [.] 0x00000000001743d5
     0.00%  python3.10  [kernel.kallsyms]  [k] __alloc_pages
     0.00%  python3.10  [kernel.kallsyms]  [k] _find_first_bit
     0.00%  python3.10  python3.10         [.] 0x0000000000176138
     0.00%  python3.10  python3.10         [.] 0x000000000017c386
     0.00%  python3.10  python3.10         [.] 0x000000000012d6c0
     0.00%  python3.10  [kernel.kallsyms]  [k] __mem_cgroup_charge
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_bts_config
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_trace
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_swevent_event
     0.00%  python3.10  [kernel.kallsyms]  [k] pick_next_task_fair
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_flags_change
     0.00%  python3.10  [kernel.kallsyms]  [k] xfd_validate_state
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_log_itrace_start
     0.00%  python3.10  [kernel.kallsyms]  [k] switch_fpu_return
     0.00%  python3.10  libc.so.6          [.] ____wcstod_l_internal
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a1233
     0.00%  python3.10  python3.10         [.] 0x000000000016426c
     0.00%  python3.10  [kernel.kallsyms]  [k] timerqueue_add
     0.00%  python3.10  python3.10         [.] 0x00000000001732ca
     0.00%  python3.10  python3.10         [.] 0x0000000000188d49
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] allocate_fake_cpuc
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_init_task
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_iterate_ctx
     0.00%  python3.10  python3.10         [.] PyArg_UnpackTuple
     0.00%  python3.10  python3.10         [.] 0x0000000000129e67
     0.00%  python3.10  python3.10         [.] 0x0000000000151d80
     0.00%  python3.10  python3.10         [.] 0x00000000001732c6
     0.00%  python3.10  python3.10         [.] 0x000000000017c05a
     0.00%  python3.10  python3.10         [.] 0x0000000000188dd7
     0.00%  python3.10  python3.10         [.] 0x0000000000294e99
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_context_sched_out
     0.00%  python3.10  libc.so.6          [.] parse_qtd_backslash
     0.00%  python3.10  python3.10         [.] _PyUnicode_FromId
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_header__init_id
     0.00%  python3.10  [kernel.kallsyms]  [k] calc_timer_values
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_hrtimer
     0.00%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_loop
     0.00%  python3.10  libc.so.6          [.] __strcat_ssse3
     0.00%  python3.10  python3.10         [.] PyMember_SetOne
     0.00%  python3.10  python3.10         [.] 0x0000000000151efe
     0.00%  python3.10  python3.10         [.] 0x000000000015ef93
     0.00%  python3.10  python3.10         [.] 0x0000000000172970
     0.00%  python3.10  python3.10         [.] 0x0000000000188da5
     0.00%  python3.10  python3.10         [.] 0x0000000000188f04
     0.00%  python3.10  python3.10         [.] 0x0000000000206794
     0.00%  python3.10  python3.10         [.] 0x000000000020bec2
     0.00%  python3.10  python3.10         [.] 0x000000000020bf65
     0.00%  python3.10  python3.10         [.] 0x000000000027748b
     0.00%  python3.10  python3.10         [.] 0x0000000000293ea7
     0.00%  python3.10  python3.10         [.] 0x0000000000294fea
     0.00%  python3.10  python3.10         [.] 0x00000000001732da
     0.00%  python3.10  python3.10         [.] 0x000000000012e07f
     0.00%  python3.10  [kernel.kallsyms]  [k] __get_user_nocheck_4
     0.00%  python3.10  [kernel.kallsyms]  [k] put_prev_entity
     0.00%  python3.10  python3.10         [.] PyMem_Free
     0.00%  python3.10  python3.10         [.] PyObject_SetAttr
     0.00%  python3.10  python3.10         [.] 0x0000000000129f2a
     0.00%  python3.10  python3.10         [.] 0x000000000015b1ea
     0.00%  python3.10  [kernel.kallsyms]  [k] update_min_vruntime
     0.00%  python3.10  python3.10         [.] 0x000000000015d12e
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_hw_config
     0.00%  python3.10  python3.10         [.] 0x0000000000129e5d
     0.00%  python3.10  python3.10         [.] 0x000000000015ffe6
     0.00%  python3.10  [kernel.kallsyms]  [k] __mod_lruvec_state
     0.00%  python3.10  [kernel.kallsyms]  [k] list_add_event
     0.00%  python3.10  python3.10         [.] PyObject_GetItem
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_out
     0.00%  python3.10  [kernel.kallsyms]  [k] reweight_entity
     0.00%  python3.10  python3.10         [.] 0x0000000000129c32
     0.00%  python3.10  python3.10         [.] 0x0000000000172ac9
     0.00%  python3.10  [kernel.kallsyms]  [k] obj_cgroup_charge_pages
     0.00%  python3.10  [kernel.kallsyms]  [k] restore_fpregs_from_fpstate
     0.00%  :1506060    [kernel.kallsyms]  [k] iterate_groups
     0.00%  python3.10  [kernel.kallsyms]  [k] handle_mm_fault
     0.00%  python3.10  python3.10         [.] PyUnicode_Format
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_sleeper_start_expires
     0.00%  python3.10  libc.so.6          [.] round_and_return
     0.00%  python3.10  [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] task_clock_event_add
     0.00%  python3.10  [kernel.kallsyms]  [k] pids_can_fork
     0.00%  :1506060    [kernel.kallsyms]  [k] finish_task_switch.isra.0
     0.00%  python3.10  [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] yama_task_free
     0.00%  python3.10  [kernel.kallsyms]  [k] put_pid.part.0
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_void
     0.00%  :1506060    [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] read_tsc
     0.00%  python3.10  python3.10         [.] PyFloat_AsDouble
     0.00%  :1506060    [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  :1506060    [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  :1506060    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_txn
     0.00%  python3.10  python3.10         [.] 0x00000000001674ee


#
# (Cannot load tips.txt file, please install perf!)
#
