# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 4K of event 'cycles'
# Event count (approx.): 602680337
#
# Overhead  Command     Shared Object                             Symbol                                        
# ........  ..........  ........................................  ..............................................
#
     0.10%  python3.10  [kernel.kallsyms]                         [k] sched_clock_cpu
     0.09%  python3.10  python3.10                                [.] 0x00000000001795a2
     0.09%  python3.10  python3.10                                [.] PyType_GenericAlloc
     0.09%  python3.10  python3.10                                [.] 0x0000000000121605
     0.09%  python3.10  python3.10                                [.] 0x0000000000206956
     0.09%  python3.10  python3.10                                [.] 0x0000000000295003
     0.09%  python3.10  python3.10                                [.] 0x000000000018d59d
     0.09%  python3.10  python3.10                                [.] 0x00000000001795d2
     0.09%  python3.10  [kernel.kallsyms]                         [k] __fget_files
     0.09%  python3.10  [kernel.kallsyms]                         [k] neigh_hh_output
     0.09%  python3.10  python3.10                                [.] 0x000000000018d0c7
     0.09%  python3.10  python3.10                                [.] 0x000000000018d964
     0.09%  python3.10  [kernel.kallsyms]                         [k] native_sched_clock
     0.09%  python3.10  python3.10                                [.] 0x0000000000137bfc
     0.08%  python3.10  python3.10                                [.] 0x00000000001228d1
     0.08%  python3.10  python3.10                                [.] 0x000000000018c04e
     0.08%  python3.10  python3.10                                [.] 0x000000000017c3ef
     0.08%  python3.10  python3.10                                [.] 0x00000000002cfed2
     0.08%  python3.10  python3.10                                [.] 0x000000000015ef8c
     0.08%  python3.10  [kernel.kallsyms]                         [k] pick_next_task_fair
     0.08%  python3.10  python3.10                                [.] 0x000000000018bfd8
     0.08%  python3.10  python3.10                                [.] 0x000000000015b568
     0.08%  python3.10  [kernel.kallsyms]                         [k] check_stack_object
     0.08%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_in
     0.08%  python3.10  python3.10                                [.] 0x000000000018d19e
     0.08%  python3.10  python3.10                                [.] PyObject_GetBuffer
     0.08%  python3.10  python3.10                                [.] 0x000000000018d0cf
     0.08%  python3.10  python3.10                                [.] 0x0000000000122884
     0.08%  python3.10  python3.10                                [.] 0x000000000012287d
     0.08%  python3.10  python3.10                                [.] 0x00000000001313d8
     0.08%  python3.10  python3.10                                [.] 0x000000000015d6d4
     0.08%  python3.10  python3.10                                [.] 0x000000000015b56d
     0.08%  python3.10  python3.10                                [.] 0x0000000000294f08
     0.08%  python3.10  python3.10                                [.] 0x000000000015ef86
     0.08%  python3.10  python3.10                                [.] 0x000000000015b50e
     0.08%  python3.10  python3.10                                [.] 0x00000000001522f3
     0.08%  python3.10  python3.10                                [.] 0x0000000000120ce9
     0.08%  python3.10  python3.10                                [.] 0x0000000000188dae
     0.08%  python3.10  python3.10                                [.] 0x000000000012809b
     0.08%  python3.10  python3.10                                [.] 0x0000000000179ddd
     0.08%  python3.10  python3.10                                [.] 0x00000000001894b1
     0.07%  python3.10  python3.10                                [.] 0x000000000015b54f
     0.07%  python3.10  [kernel.kallsyms]                         [k] security_sock_rcv_skb
     0.07%  python3.10  python3.10                                [.] 0x00000000001b0607
     0.07%  python3.10  libc.so.6                                 [.] 0x000000000019d981
     0.07%  python3.10  libc.so.6                                 [.] 0x0000000000199ce8
     0.07%  python3.10  python3.10                                [.] 0x000000000018d20a
     0.07%  python3.10  python3.10                                [.] 0x000000000016a3c3
     0.07%  python3.10  libcrypto.so.3                            [.] EVP_MD_CTX_reset
     0.07%  python3.10  python3.10                                [.] 0x0000000000188ec7
     0.07%  python3.10  python3.10                                [.] 0x000000000017958e
     0.07%  python3.10  [kernel.kallsyms]                         [k] __fget_light
     0.07%  python3.10  python3.10                                [.] 0x00000000001d48e1
     0.07%  python3.10  python3.10                                [.] 0x0000000000206848
     0.07%  python3.10  python3.10                                [.] 0x000000000018d1c6
     0.07%  python3.10  python3.10                                [.] 0x00000000002d9edb
     0.07%  python3.10  python3.10                                [.] 0x000000000018d555
     0.07%  python3.10  python3.10                                [.] 0x00000000001740a7
     0.07%  python3.10  python3.10                                [.] 0x000000000018d0dc
     0.07%  python3.10  python3.10                                [.] 0x00000000000cfbbf
     0.07%  python3.10  python3.10                                [.] 0x00000000001d4939
     0.07%  python3.10  python3.10                                [.] 0x0000000000179564
     0.07%  python3.10  python3.10                                [.] 0x000000000018d26e
     0.07%  python3.10  python3.10                                [.] 0x00000000001598e3
     0.07%  python3.10  python3.10                                [.] PyTraceBack_Here
     0.07%  python3.10  python3.10                                [.] 0x0000000000189083
     0.07%  python3.10  python3.10                                [.] 0x000000000015b169
     0.07%  python3.10  python3.10                                [.] 0x000000000018c0f0
     0.07%  python3.10  python3.10                                [.] 0x000000000014123d
     0.07%  python3.10  libc.so.6                                 [.] 0x0000000000199ef9
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_rack_update_reo_wnd
     0.07%  python3.10  python3.10                                [.] 0x00000000001732c0
     0.07%  python3.10  python3.10                                [.] 0x00000000002068a4
     0.07%  python3.10  python3.10                                [.] 0x000000000018d121
     0.07%  python3.10  python3.10                                [.] 0x00000000001598f9
     0.07%  python3.10  python3.10                                [.] 0x000000000029425d
     0.07%  python3.10  python3.10                                [.] 0x0000000000243814
     0.07%  python3.10  python3.10                                [.] 0x0000000000137a60
     0.07%  python3.10  python3.10                                [.] 0x000000000017c06e
     0.07%  python3.10  python3.10                                [.] 0x000000000018d060
     0.07%  python3.10  [kernel.kallsyms]                         [k] __sys_recvfrom
     0.07%  python3.10  python3.10                                [.] 0x0000000000179c6e
     0.07%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock
     0.07%  python3.10  python3.10                                [.] 0x000000000011b3e3
     0.07%  python3.10  python3.10                                [.] 0x0000000000122923
     0.07%  python3.10  python3.10                                [.] 0x000000000020bee1
     0.07%  python3.10  python3.10                                [.] 0x000000000012291a
     0.07%  python3.10  python3.10                                [.] 0x0000000000188f04
     0.07%  python3.10  [kernel.kallsyms]                         [k] migrate_enable
     0.07%  python3.10  python3.10                                [.] 0x00000000002d0743
     0.07%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_cfs_rq
     0.07%  python3.10  [kernel.kallsyms]                         [k] netdev_core_pick_tx
     0.07%  python3.10  python3.10                                [.] 0x0000000000137bf0
     0.07%  python3.10  python3.10                                [.] 0x00000000001d493d
     0.07%  python3.10  python3.10                                [.] 0x000000000018d616
     0.07%  python3.10  python3.10                                [.] 0x000000000020beb0
     0.07%  python3.10  [kernel.kallsyms]                         [k] sk_stream_alloc_skb
     0.07%  python3.10  libc.so.6                                 [.] 0x0000000000198b04
     0.07%  python3.10  python3.10                                [.] 0x0000000000206988
     0.07%  python3.10  [kernel.kallsyms]                         [k] is_cpu_allowed
     0.07%  python3.10  [kernel.kallsyms]                         [k] copy_user_enhanced_fast_string
     0.07%  python3.10  python3.10                                [.] 0x0000000000122854
     0.07%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.07%  python3.10  python3.10                                [.] 0x0000000000206580
     0.07%  python3.10  python3.10                                [.] 0x0000000000295214
     0.07%  python3.10  python3.10                                [.] 0x000000000020bf52
     0.07%  python3.10  python3.10                                [.] 0x00000000002069b9
     0.07%  python3.10  python3.10                                [.] 0x000000000018d5e9
     0.07%  python3.10  python3.10                                [.] 0x0000000000151db8
     0.07%  python3.10  [kernel.kallsyms]                         [k] perf_swevent_add
     0.07%  python3.10  python3.10                                [.] PyNumber_AsSsize_t
     0.07%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_userpage
     0.07%  python3.10  python3.10                                [.] 0x0000000000137ada
     0.07%  python3.10  python3.10                                [.] 0x000000000015d7b7
     0.07%  python3.10  [kernel.kallsyms]                         [k] ip_send_check
     0.07%  python3.10  python3.10                                [.] PyUnicode_AsEncodedString
     0.07%  python3.10  python3.10                                [.] 0x000000000017f876
     0.07%  python3.10  python3.10                                [.] 0x000000000020beaa
     0.07%  python3.10  python3.10                                [.] 0x0000000000174094
     0.07%  python3.10  [kernel.kallsyms]                         [k] syscall_enter_from_user_mode
     0.07%  python3.10  python3.10                                [.] 0x000000000015b18f
     0.07%  python3.10  python3.10                                [.] 0x000000000017c403
     0.07%  python3.10  python3.10                                [.] _PyTime_localtime
     0.07%  python3.10  python3.10                                [.] _PyDict_GetItemIdWithError
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_sendmsg_locked
     0.07%  python3.10  python3.10                                [.] 0x0000000000206694
     0.07%  python3.10  python3.10                                [.] 0x000000000017f872
     0.07%  python3.10  python3.10                                [.] 0x0000000000294f9e
     0.07%  python3.10  python3.10                                [.] _PyObject_GenericGetAttrWithDict
     0.07%  python3.10  python3.10                                [.] 0x00000000002b69c6
     0.07%  python3.10  python3.10                                [.] 0x00000000001f6b40
     0.07%  python3.10  python3.10                                [.] 0x000000000018bfef
     0.07%  python3.10  python3.10                                [.] 0x0000000000294f4d
     0.06%  python3.10  [kernel.kallsyms]                         [k] ip_rcv_core
     0.06%  python3.10  python3.10                                [.] 0x000000000015e11b
     0.06%  python3.10  python3.10                                [.] 0x000000000018c483
     0.06%  python3.10  python3.10                                [.] 0x000000000020bf3d
     0.06%  python3.10  libc.so.6                                 [.] round_and_return
     0.06%  python3.10  python3.10                                [.] 0x00000000001740ab
     0.06%  python3.10  python3.10                                [.] 0x000000000016ace6
     0.06%  python3.10  python3.10                                [.] 0x000000000018d56f
     0.06%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_free_hook
     0.06%  python3.10  python3.10                                [.] 0x0000000000293df9
     0.06%  python3.10  python3.10                                [.] 0x0000000000137bfe
     0.06%  python3.10  python3.10                                [.] 0x000000000029498e
     0.06%  python3.10  python3.10                                [.] 0x000000000018d0d5
     0.06%  python3.10  python3.10                                [.] 0x00000000001228ac
     0.06%  python3.10  python3.10                                [.] 0x00000000002cfec8
     0.06%  python3.10  python3.10                                [.] 0x00000000001732e7
     0.06%  python3.10  [kernel.kallsyms]                         [k] __ip_queue_xmit
     0.06%  python3.10  python3.10                                [.] 0x00000000002942dd
     0.06%  python3.10  python3.10                                [.] 0x00000000001893f1
     0.06%  python3.10  python3.10                                [.] 0x000000000029500c
     0.06%  python3.10  [kernel.kallsyms]                         [k] inet_recvmsg
     0.06%  python3.10  python3.10                                [.] 0x00000000002b6a1c
     0.06%  python3.10  python3.10                                [.] 0x000000000018d151
     0.06%  python3.10  python3.10                                [.] 0x000000000018bfea
     0.06%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_time
     0.06%  python3.10  python3.10                                [.] 0x00000000002942a2
     0.06%  python3.10  python3.10                                [.] 0x0000000000167e36
     0.06%  python3.10  python3.10                                [.] 0x000000000012289b
     0.06%  python3.10  python3.10                                [.] 0x000000000018c082
     0.06%  python3.10  python3.10                                [.] 0x0000000000206776
     0.06%  python3.10  python3.10                                [.] 0x000000000015b564
     0.06%  python3.10  python3.10                                [.] 0x000000000018c0a4
     0.06%  python3.10  python3.10                                [.] 0x0000000000151eed
     0.06%  python3.10  python3.10                                [.] PyObject_GetAttr
     0.06%  python3.10  python3.10                                [.] 0x000000000018c0c4
     0.06%  python3.10  python3.10                                [.] 0x0000000000171c7d
     0.06%  python3.10  python3.10                                [.] 0x0000000000179613
     0.06%  python3.10  libc.so.6                                 [.] 0x00000000001a09c5
     0.06%  python3.10  python3.10                                [.] 0x000000000016a2a0
     0.06%  python3.10  python3.10                                [.] _PyUnicode_FromASCII
     0.06%  python3.10  libc.so.6                                 [.] __stpncpy_sse2_unaligned
     0.06%  python3.10  python3.10                                [.] 0x0000000000137be8
     0.06%  python3.10  python3.10                                [.] 0x0000000000206933
     0.06%  python3.10  python3.10                                [.] 0x0000000000122827
     0.06%  python3.10  [kernel.kallsyms]                         [k] __virt_addr_valid
     0.06%  python3.10  python3.10                                [.] 0x000000000017f860
     0.06%  python3.10  python3.10                                [.] 0x000000000018d07c
     0.06%  python3.10  python3.10                                [.] 0x000000000012284e
     0.06%  python3.10  python3.10                                [.] 0x0000000000189014
     0.06%  python3.10  python3.10                                [.] 0x000000000018d57a
     0.06%  python3.10  python3.10                                [.] 0x00000000001d48fe
     0.06%  python3.10  [kernel.kallsyms]                         [k] jiffies_to_usecs
     0.06%  python3.10  [kernel.kallsyms]                         [k] calc_wheel_index
     0.06%  python3.10  python3.10                                [.] 0x00000000001509b3
     0.06%  python3.10  python3.10                                [.] 0x000000000018d656
     0.06%  python3.10  python3.10                                [.] 0x000000000018d08e
     0.06%  python3.10  python3.10                                [.] 0x0000000000206c22
     0.06%  python3.10  libcrypto.so.3                            [.] SHA256_Final
     0.06%  python3.10  python3.10                                [.] 0x0000000000150896
     0.06%  python3.10  python3.10                                [.] 0x000000000016a31a
     0.06%  python3.10  python3.10                                [.] 0x000000000018d06d
     0.06%  python3.10  python3.10                                [.] 0x0000000000137a84
     0.06%  python3.10  python3.10                                [.] 0x0000000000206877
     0.06%  python3.10  python3.10                                [.] 0x0000000000128097
     0.06%  python3.10  python3.10                                [.] 0x00000000001566fe
     0.06%  python3.10  [kernel.kallsyms]                         [k] queued_spin_unlock
     0.06%  python3.10  python3.10                                [.] 0x000000000020bf47
     0.06%  python3.10  python3.10                                [.] 0x000000000018c091
     0.06%  python3.10  python3.10                                [.] 0x0000000000188d7f
     0.06%  python3.10  python3.10                                [.] 0x000000000012282a
     0.06%  python3.10  python3.10                                [.] 0x000000000011d4fc
     0.06%  python3.10  libc.so.6                                 [.] 0x00000000001a0a3a
     0.06%  python3.10  python3.10                                [.] 0x0000000000137ab1
     0.05%  python3.10  python3.10                                [.] 0x0000000000293f6e
     0.05%  python3.10  python3.10                                [.] 0x000000000018d592
     0.05%  python3.10  libc.so.6                                 [.] 0x00000000001a0a2e
     0.05%  python3.10  python3.10                                [.] 0x00000000001522e3
     0.05%  python3.10  python3.10                                [.] 0x00000000002cfed4
     0.05%  python3.10  python3.10                                [.] 0x000000000018bf8d
     0.05%  python3.10  python3.10                                [.] 0x00000000001f6e77
     0.05%  python3.10  python3.10                                [.] 0x000000000018d61c
     0.05%  python3.10  python3.10                                [.] 0x0000000000206bf5
     0.05%  python3.10  python3.10                                [.] 0x000000000006fb94
     0.05%  python3.10  python3.10                                [.] 0x0000000000198eb1
     0.05%  python3.10  python3.10                                [.] 0x0000000000137a6a
     0.05%  python3.10  python3.10                                [.] 0x0000000000293d40
     0.05%  python3.10  libc.so.6                                 [.] 0x0000000000199ee0
     0.05%  python3.10  python3.10                                [.] 0x000000000015b55b
     0.05%  python3.10  python3.10                                [.] 0x000000000015b53e
     0.05%  python3.10  python3.10                                [.] 0x00000000001435a2
     0.05%  python3.10  python3.10                                [.] 0x000000000018d0f2
     0.05%  python3.10  python3.10                                [.] 0x0000000000137a88
     0.05%  python3.10  python3.10                                [.] 0x000000000015b557
     0.05%  python3.10  [kernel.kallsyms]                         [k] enqueue_task_fair
     0.05%  python3.10  python3.10                                [.] 0x000000000018d06c
     0.05%  python3.10  [kernel.kallsyms]                         [k] set_next_buddy
     0.05%  python3.10  [kernel.kallsyms]                         [k] arch_perf_update_userpage
     0.05%  python3.10  [kernel.kallsyms]                         [k] update_curr
     0.05%  python3.10  python3.10                                [.] 0x00000000002069d2
     0.05%  python3.10  python3.10                                [.] 0x000000000018d765
     0.05%  python3.10  python3.10                                [.] 0x000000000018d269
     0.05%  python3.10  python3.10                                [.] 0x0000000000178cc0
     0.05%  python3.10  python3.10                                [.] 0x000000000018d185
     0.05%  python3.10  python3.10                                [.] 0x00000000002949c7
     0.05%  python3.10  python3.10                                [.] 0x0000000000127f70
     0.05%  python3.10  python3.10                                [.] 0x000000000018bf70
     0.05%  python3.10  python3.10                                [.] 0x0000000000188d97
     0.05%  python3.10  libcrypto.so.3                            [.] 0x000000000017dffe
     0.05%  python3.10  python3.10                                [.] 0x0000000000179622
     0.05%  python3.10  python3.10                                [.] 0x000000000018d74c
     0.05%  python3.10  python3.10                                [.] 0x0000000000206c54
     0.05%  python3.10  python3.10                                [.] 0x000000000015e095
     0.05%  python3.10  python3.10                                [.] 0x000000000015b504
     0.05%  python3.10  python3.10                                [.] 0x0000000000169ab0
     0.05%  python3.10  python3.10                                [.] 0x0000000000243810
     0.05%  python3.10  python3.10                                [.] 0x00000000002a0225
     0.05%  python3.10  python3.10                                [.] 0x000000000018d165
     0.05%  python3.10  python3.10                                [.] 0x00000000002773f8
     0.05%  python3.10  python3.10                                [.] 0x0000000000189fc0
     0.05%  python3.10  python3.10                                [.] 0x0000000000293e4f
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_write_xmit
     0.05%  python3.10  python3.10                                [.] 0x0000000000159b46
     0.05%  python3.10  python3.10                                [.] 0x0000000000169c2c
     0.05%  python3.10  python3.10                                [.] 0x000000000018d53e
     0.05%  python3.10  [kernel.kallsyms]                         [k] tcp_ack
     0.05%  python3.10  python3.10                                [.] PyEval_RestoreThread
     0.05%  python3.10  python3.10                                [.] 0x0000000000150bcb
     0.05%  python3.10  python3.10                                [.] 0x000000000018d149
     0.04%  python3.10  python3.10                                [.] _PyLong_New
     0.04%  python3.10  [kernel.kallsyms]                         [k] tcp_v4_rcv
     0.04%  python3.10  python3.10                                [.] 0x0000000000296faa
     0.04%  python3.10  python3.10                                [.] 0x0000000000206742
     0.04%  python3.10  [kernel.kallsyms]                         [k] tcp_release_cb
     0.04%  python3.10  python3.10                                [.] 0x000000000015e106
     0.04%  python3.10  python3.10                                [.] 0x0000000000293e33
     0.04%  python3.10  [kernel.kallsyms]                         [k] __entry_text_start
     0.04%  python3.10  [kernel.kallsyms]                         [k] perf_log_itrace_start
     0.04%  python3.10  python3.10                                [.] 0x0000000000167da0
     0.04%  python3.10  python3.10                                [.] 0x000000000018d75d
     0.04%  python3.10  python3.10                                [.] 0x000000000015d6c2
     0.04%  python3.10  libc.so.6                                 [.] __strncpy_sse2_unaligned
     0.04%  python3.10  python3.10                                [.] 0x0000000000206b87
     0.04%  python3.10  [kernel.kallsyms]                         [k] pick_next_entity
     0.04%  python3.10  python3.10                                [.] 0x0000000000137b95
     0.04%  python3.10  python3.10                                [.] 0x00000000001d4908
     0.04%  python3.10  python3.10                                [.] 0x0000000000286dda
     0.04%  python3.10  python3.10                                [.] 0x0000000000188e17
     0.04%  python3.10  python3.10                                [.] PyLong_FromUnicodeObject
     0.04%  python3.10  python3.10                                [.] 0x000000000017c5f0
     0.04%  python3.10  python3.10                                [.] 0x00000000001732ce
     0.04%  python3.10  python3.10                                [.] 0x000000000018c089
     0.04%  python3.10  python3.10                                [.] 0x000000000018bf7d
     0.04%  python3.10  [kernel.kallsyms]                         [k] ctx_sched_in
     0.03%  python3.10  python3.10                                [.] 0x0000000000244430
     0.03%  python3.10  python3.10                                [.] _PyErr_NormalizeException
     0.03%  python3.10  python3.10                                [.] 0x00000000001228c3
     0.03%  python3.10  python3.10                                [.] _PyFunction_Vectorcall
     0.03%  python3.10  python3.10                                [.] 0x000000000018d0e4
     0.03%  python3.10  python3.10                                [.] 0x000000000018d091
     0.03%  python3.10  python3.10                                [.] 0x000000000018c02e
     0.03%  python3.10  libcrypto.so.3                            [.] EVP_MD_CTX_copy_ex
     0.03%  python3.10  [kernel.kallsyms]                         [k] dequeue_task_fair
     0.03%  python3.10  libc.so.6                                 [.] 0x00000000001a0975
     0.03%  python3.10  [kernel.kallsyms]                         [k] rcu_read_unlock_strict
     0.03%  python3.10  python3.10                                [.] 0x000000000016ab7a
     0.03%  python3.10  python3.10                                [.] 0x000000000013fd16
     0.03%  python3.10  python3.10                                [.] 0x000000000018d0af
     0.03%  python3.10  python3.10                                [.] 0x000000000016ac52
     0.03%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x00000000000049f0
     0.03%  python3.10  libc.so.6                                 [.] 0x0000000000198ae6
     0.03%  python3.10  [kernel.kallsyms]                         [k] calc_timer_values
     0.03%  python3.10  python3.10                                [.] 0x000000000020bf50
     0.03%  python3.10  python3.10                                [.] 0x000000000017961b
     0.03%  python3.10  python3.10                                [.] 0x0000000000152321
     0.03%  python3.10  [kernel.kallsyms]                         [k] refill_obj_stock
     0.03%  python3.10  python3.10                                [.] 0x000000000018d064
     0.03%  python3.10  python3.10                                [.] 0x000000000018c0a9
     0.03%  python3.10  python3.10                                [.] 0x00000000001d4931
     0.03%  python3.10  [kernel.kallsyms]                         [k] switch_fpu_return
     0.03%  python3.10  python3.10                                [.] 0x0000000000188ff0
     0.03%  python3.10  [kernel.kallsyms]                         [k] tcp_mtu_probe
     0.03%  python3.10  python3.10                                [.] 0x000000000018d068
     0.03%  python3.10  python3.10                                [.] 0x0000000000188ef6
     0.03%  python3.10  python3.10                                [.] PyMem_Realloc
     0.03%  python3.10  python3.10                                [.] PyDict_Contains
     0.02%  python3.10  python3.10                                [.] 0x0000000000188d36
     0.02%  python3.10  libc.so.6                                 [.] 0x0000000000199eee
     0.02%  python3.10  python3.10                                [.] 0x00000000001d3c24
     0.02%  python3.10  python3.10                                [.] 0x00000000001732c8
     0.02%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_prepare
     0.02%  python3.10  python3.10                                [.] 0x0000000000286905
     0.02%  python3.10  python3.10                                [.] 0x0000000000277595
     0.02%  python3.10  [kernel.kallsyms]                         [k] kfree_skbmem
     0.02%  python3.10  python3.10                                [.] 0x0000000000206d04
     0.02%  python3.10  python3.10                                [.] 0x0000000000294993
     0.02%  python3.10  python3.10                                [.] 0x00000000001d4916
     0.02%  python3.10  python3.10                                [.] _PyObject_LookupSpecial
     0.02%  python3.10  [kernel.kallsyms]                         [k] rb_insert_color
     0.02%  python3.10  [kernel.kallsyms]                         [k] do_poll.constprop.0
     0.02%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_txn
     0.02%  python3.10  python3.10                                [.] 0x00000000002b8420
     0.02%  python3.10  python3.10                                [.] 0x000000000011b41b
     0.02%  python3.10  python3.10                                [.] 0x0000000000188e0a
     0.02%  python3.10  python3.10                                [.] 0x00000000002069b0
     0.02%  python3.10  python3.10                                [.] 0x000000000017cf66
     0.02%  python3.10  python3.10                                [.] 0x000000000015ef7f
     0.02%  python3.10  [kernel.kallsyms]                         [k] irq_exit_rcu
     0.02%  python3.10  [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.02%  python3.10  python3.10                                [.] 0x000000000011eafb
     0.02%  python3.10  [kernel.kallsyms]                         [k] update_load_avg
     0.02%  python3.10  python3.10                                [.] _PyTime_GetMonotonicClock
     0.02%  python3.10  python3.10                                [.] 0x000000000015ffe6
     0.02%  python3.10  python3.10                                [.] 0x0000000000167de4
     0.02%  python3.10  python3.10                                [.] 0x000000000029b72b
     0.02%  python3.10  [kernel.kallsyms]                         [k] update_min_vruntime
     0.02%  python3.10  [kernel.kallsyms]                         [k] fput
     0.02%  python3.10  python3.10                                [.] 0x00000000002430d4
     0.02%  python3.10  python3.10                                [.] 0x000000000018947b
     0.02%  python3.10  python3.10                                [.] PyObject_GetItem
     0.01%  python3.10  python3.10                                [.] 0x0000000000188d4e
     0.01%  python3.10  python3.10                                [.] PyUnicode_RichCompare
     0.01%  python3.10  [kernel.kallsyms]                         [k] tcp_v4_do_rcv
     0.01%  python3.10  python3.10                                [.] 0x0000000000188eea
     0.01%  python3.10  python3.10                                [.] 0x000000000017c3bb
     0.01%  python3.10  python3.10                                [.] PyObject_GC_UnTrack
     0.01%  python3.10  python3.10                                [.] 0x00000000001732d2
     0.01%  python3.10  python3.10                                [.] 0x000000000016ac7b
     0.01%  python3.10  python3.10                                [.] 0x0000000000169b32
     0.01%  python3.10  python3.10                                [.] 0x00000000001229d5
     0.01%  python3.10  python3.10                                [.] 0x00000000001599f1
     0.01%  python3.10  [kernel.kallsyms]                         [k] aa_profile_af_perm
     0.01%  python3.10  [kernel.kallsyms]                         [k] ip_output
     0.01%  python3.10  python3.10                                [.] 0x000000000011eaf4
     0.01%  python3.10  [kernel.kallsyms]                         [k] tcp_rcv_space_adjust
     0.01%  python3.10  python3.10                                [.] 0x000000000018d0e8
     0.01%  python3.10  [kernel.kallsyms]                         [k] __pollwait
     0.01%  python3.10  [kernel.kallsyms]                         [k] finish_task_switch.isra.0
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_sched_in
     0.01%  python3.10  [kernel.kallsyms]                         [k] syscall_exit_to_user_mode
     0.01%  python3.10  python3.10                                [.] 0x00000000000b6401
     0.01%  python3.10  python3.10                                [.] 0x0000000000165ef8
     0.01%  python3.10  [kernel.kallsyms]                         [k] __calc_delta
     0.01%  python3.10  [kernel.kallsyms]                         [k] __schedule
     0.01%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_poll
     0.01%  python3.10  [kernel.kallsyms]                         [k] do_syscall_64
     0.01%  python3.10  [kernel.kallsyms]                         [k] timerqueue_add
     0.01%  python3.10  python3.10                                [.] _PyTime_FromSecondsObject
     0.01%  python3.10  python3.10                                [.] 0x000000000011eb10
     0.01%  python3.10  python3.10                                [.] 0x0000000000121596
     0.01%  python3.10  python3.10                                [.] 0x0000000000121623
     0.01%  python3.10  python3.10                                [.] 0x0000000000165e60
     0.01%  python3.10  python3.10                                [.] 0x0000000000243797
     0.01%  python3.10  libc.so.6                                 [.] 0x0000000000199c00
     0.01%  python3.10  python3.10                                [.] 0x0000000000137a8f
     0.01%  python3.10  [kernel.kallsyms]                         [k] sk_wait_data
     0.01%  python3.10  python3.10                                [.] 0x0000000000152369
     0.01%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_ioctl
     0.01%  python3.10  [kernel.kallsyms]                         [k] do_vfs_ioctl
     0.01%  python3.10  [kernel.kallsyms]                         [k] schedule_hrtimeout_range
     0.01%  python3.10  python3.10                                [.] 0x000000000018bf76
     0.01%  python3.10  [kernel.kallsyms]                         [k] __fdget
     0.01%  python3.10  [kernel.kallsyms]                         [k] set_normalized_timespec64
     0.01%  python3.10  python3.10                                [.] 0x0000000000293e24
     0.01%  python3.10  [kernel.kallsyms]                         [k] enqueue_task
     0.01%  python3.10  [kernel.kallsyms]                         [k] sock_poll
     0.01%  python3.10  [kernel.kallsyms]                         [k] syscall_return_via_sysret
     0.01%  python3.10  [kernel.kallsyms]                         [k] update_rq_clock
     0.01%  python3.10  python3.10                                [.] PyFloat_AsDouble
     0.01%  python3.10  python3.10                                [.] 0x000000000011ea03
     0.01%  python3.10  python3.10                                [.] 0x00000000002437b2
     0.01%  python3.10  [kernel.kallsyms]                         [k] fput_many
     0.01%  python3.10  libc.so.6                                 [.] 0x00000000001a1147
     0.01%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_disable
     0.01%  python3.10  libm.so.6                                 [.] __addtf3
     0.01%  python3.10  python3.10                                [.] PyObject_GC_Del
     0.01%  python3.10  python3.10                                [.] 0x0000000000242cc4
     0.01%  python3.10  python3.10                                [.] 0x0000000000243720
     0.01%  python3.10  python3.10                                [.] 0x0000000000167e17
     0.01%  python3.10  libc.so.6                                 [.] __strcat_ssse3
     0.01%  python3.10  [kernel.kallsyms]                         [k] schedule_hrtimeout_range_clock
     0.01%  python3.10  python3.10                                [.] 0x00000000002d0480
     0.01%  python3.10  libcrypto.so.3                            [.] 0x00000000003081eb
     0.01%  python3.10  python3.10                                [.] 0x0000000000294eb9
     0.01%  python3.10  python3.10                                [.] 0x000000000017f981
     0.01%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_bh
     0.01%  python3.10  python3.10                                [.] 0x0000000000294252
     0.01%  python3.10  python3.10                                [.] 0x00000000001d93c6
     0.01%  python3.10  [kernel.kallsyms]                         [k] ip_rcv
     0.01%  python3.10  libcrypto.so.3                            [.] 0x000000000017d859
     0.00%  python3.10  [kernel.kallsyms]                         [k] note_gp_changes
     0.00%  python3.10  python3.10                                [.] 0x0000000000159a06
     0.00%  python3.10  [kernel.kallsyms]                         [k] select_task_rq_fair
