# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 167K of event 'cycles'
# Event count (approx.): 83984841921
#
# Overhead  Command     Shared Object         Symbol                                      
# ........  ..........  ....................  ............................................
#
     0.00%  python3.10  [kernel.kallsyms]  [k] do_madvise.part.0
     0.00%  python3.10  [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  :1587595    [kernel.kallsyms]  [k] rb_next
     0.00%  python3.10  [kernel.kallsyms]  [k] copy_user_generic_unrolled
     0.00%  python3.10  libc.so.6          [.] __strcat_ssse3
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1587595    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  :1587595    [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  :1587595    [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  python3.10         [.] 0x000000000012d084
     0.00%  python3.10  [kernel.kallsyms]  [k] do_wp_page
     0.00%  python3.10  [kernel.kallsyms]  [k] sync_regs
     0.00%  python3.10  libcrypto.so.3     [.] SHA256_Init
     0.00%  python3.10  python3.10         [.] 0x000000000011b469


# Samples: 169K of event 'branch'
# Event count (approx.): 24928667671
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
    61.07%  :1587595    python3.10         [.] _PyEval_EvalFrameDefault
     6.25%  :1587595    python3.10         [.] 0x000000000012161a
     5.54%  :1587595    python3.10         [.] PyObject_RichCompare
     1.53%  :1587595    python3.10         [.] 0x0000000000121676
     1.37%  :1587595    python3.10         [.] 0x0000000000121590
     1.31%  python3.10  python3.10         [.] _PyEval_EvalFrameDefault
     1.29%  :1587595    python3.10         [.] 0x000000000015b537
     1.19%  :1587595    python3.10         [.] 0x0000000000179c52
     0.97%  :1587595    python3.10         [.] 0x0000000000121679
     0.92%  :1587595    python3.10         [.] 0x0000000000121734
     0.87%  :1587595    python3.10         [.] 0x0000000000121737
     0.81%  :1587595    python3.10         [.] 0x0000000000121730
     0.69%  :1587595    python3.10         [.] 0x000000000015b546
     0.61%  :1587595    python3.10         [.] 0x000000000012159b
     0.60%  :1587595    python3.10         [.] 0x000000000015b541
     0.53%  :1587595    python3.10         [.] 0x00000000001215f2
     0.51%  :1587595    python3.10         [.] 0x0000000000121613
     0.51%  :1587595    python3.10         [.] 0x000000000012167d
     0.47%  :1587595    python3.10         [.] 0x0000000000121623
     0.47%  :1587595    python3.10         [.] 0x0000000000121596
     0.46%  :1587595    python3.10         [.] 0x00000000001215a3
     0.45%  :1587595    python3.10         [.] 0x000000000012160b
     0.43%  :1587595    python3.10         [.] 0x0000000000121635
     0.42%  :1587595    python3.10         [.] 0x00000000001215e9
     0.41%  :1587595    python3.10         [.] 0x00000000001215ab
     0.38%  :1587595    python3.10         [.] 0x000000000015b56e
     0.38%  :1587595    python3.10         [.] 0x00000000001215f7
     0.37%  :1587595    python3.10         [.] 0x000000000015b53b
     0.37%  :1587595    python3.10         [.] 0x00000000001215c4
     0.36%  :1587595    python3.10         [.] 0x000000000012167b
     0.34%  :1587595    python3.10         [.] 0x0000000000121605
     0.34%  :1587595    python3.10         [.] 0x0000000000121616
     0.34%  :1587595    python3.10         [.] 0x000000000015b568
     0.30%  :1587595    python3.10         [.] 0x0000000000121667
     0.28%  :1587595    python3.10         [.] 0x0000000000179c5a
     0.27%  :1587595    python3.10         [.] 0x000000000015b506
     0.25%  :1587595    python3.10         [.] 0x00000000001215dc
     0.25%  :1587595    python3.10         [.] 0x00000000001215a7
     0.20%  :1587595    python3.10         [.] 0x00000000001215bc
     0.20%  :1587595    python3.10         [.] 0x0000000000121677
     0.19%  :1587595    python3.10         [.] 0x00000000001215cb
     0.19%  :1587595    python3.10         [.] 0x000000000012159d
     0.19%  :1587595    python3.10         [.] 0x00000000001215e5
     0.17%  :1587595    python3.10         [.] 0x0000000000179be6
     0.17%  :1587595    python3.10         [.] 0x000000000015b50e
     0.15%  :1587595    python3.10         [.] 0x0000000000179be0
     0.15%  :1587595    python3.10         [.] 0x0000000000121628
     0.14%  :1587595    python3.10         [.] 0x000000000012160f
     0.14%  :1587595    python3.10         [.] 0x0000000000121660
     0.14%  :1587595    python3.10         [.] 0x000000000015b557
     0.13%  :1587595    python3.10         [.] 0x0000000000179bee
     0.13%  :1587595    python3.10         [.] 0x00000000001215a2
     0.13%  :1587595    python3.10         [.] 0x0000000000121653
     0.12%  :1587595    python3.10         [.] 0x000000000015b554
     0.12%  :1587595    python3.10         [.] 0x000000000012167f
     0.11%  :1587595    python3.10         [.] 0x0000000000121638
     0.11%  :1587595    python3.10         [.] 0x000000000015b562
     0.11%  :1587595    python3.10         [.] 0x000000000015b520
     0.11%  :1587595    python3.10         [.] 0x0000000000121751
     0.11%  :1587595    python3.10         [.] 0x0000000000121594
     0.10%  :1587595    python3.10         [.] 0x00000000001215ed
     0.10%  :1587595    python3.10         [.] 0x000000000012175a
     0.10%  :1587595    python3.10         [.] 0x000000000015b55b
     0.09%  :1587595    python3.10         [.] 0x0000000000179c42
     0.09%  :1587595    python3.10         [.] 0x0000000000121675
     0.08%  :1587595    python3.10         [.] 0x00000000001215a0
     0.08%  :1587595    python3.10         [.] 0x0000000000179c4e
     0.08%  :1587595    python3.10         [.] 0x0000000000121757
     0.08%  :1587595    python3.10         [.] 0x0000000000179bfe
     0.08%  :1587595    python3.10         [.] 0x00000000001215e2
     0.06%  :1587595    python3.10         [.] 0x0000000000121749
     0.06%  :1587595    python3.10         [.] 0x000000000015b54f
     0.06%  :1587595    python3.10         [.] 0x0000000000121600
     0.06%  :1587595    python3.10         [.] 0x0000000000179c13
     0.05%  :1587595    python3.10         [.] 0x00000000001215a6
     0.05%  :1587595    python3.10         [.] 0x0000000000179c0e
     0.05%  :1587595    python3.10         [.] 0x00000000001215b2
     0.05%  :1587595    python3.10         [.] 0x0000000000121740
     0.05%  :1587595    python3.10         [.] 0x0000000000173d58
     0.05%  :1587595    python3.10         [.] 0x00000000001215c8
     0.05%  :1587595    python3.10         [.] 0x0000000000179be8
     0.05%  :1587595    python3.10         [.] 0x000000000015b50a
     0.05%  :1587595    python3.10         [.] 0x000000000015b500
     0.05%  :1587595    python3.10         [.] 0x0000000000121754
     0.04%  python3.10  python3.10         [.] 0x000000000012161a
     0.04%  :1587595    python3.10         [.] 0x000000000012174d
     0.04%  :1587595    python3.10         [.] 0x0000000000179c15
     0.04%  :1587595    python3.10         [.] 0x000000000012166e
     0.03%  :1587595    python3.10         [.] 0x00000000001215c0
     0.03%  :1587595    python3.10         [.] 0x000000000015b55d
     0.03%  :1587595    python3.10         [.] 0x00000000001215df
     0.03%  :1587595    python3.10         [.] 0x0000000000179c2e
     0.03%  :1587595    python3.10         [.] 0x00000000001215d8
     0.03%  :1587595    python3.10         [.] 0x000000000015b570
     0.03%  :1587595    python3.10         [.] 0x000000000015b56d
     0.03%  :1587595    python3.10         [.] 0x0000000000179be4
     0.03%  :1587595    python3.10         [.] 0x000000000015b50b
     0.03%  :1587595    python3.10         [.] 0x0000000000179c02
     0.02%  :1587595    python3.10         [.] 0x0000000000179c46
     0.02%  :1587595    python3.10         [.] 0x0000000000173d50
     0.02%  :1587595    python3.10         [.] 0x0000000000179c3b
     0.02%  :1587595    python3.10         [.] 0x0000000000179bea
     0.02%  :1587595    python3.10         [.] 0x000000000015b564
     0.02%  python3.10  python3.10         [.] 0x00000000001215f7
     0.02%  :1587595    python3.10         [.] 0x0000000000179c25
     0.02%  :1587595    python3.10         [.] 0x000000000015b53e
     0.02%  :1587595    python3.10         [.] 0x000000000015b512
     0.02%  :1587595    python3.10         [.] 0x000000000015b56c
     0.02%  :1587595    python3.10         [.] 0x0000000000121599
     0.02%  python3.10  python3.10         [.] 0x0000000000121676
     0.01%  python3.10  python3.10         [.] 0x0000000000121596
     0.01%  :1587595    python3.10         [.] 0x0000000000179bfb
     0.01%  python3.10  python3.10         [.] 0x0000000000121679
     0.01%  python3.10  python3.10         [.] 0x0000000000121730
     0.01%  python3.10  python3.10         [.] 0x000000000012159b
     0.01%  python3.10  python3.10         [.] 0x0000000000121590
     0.01%  python3.10  python3.10         [.] 0x00000000001215a3
     0.01%  :1587595    [kernel.kallsyms]  [k] psi_group_change
     0.01%  :1587595    python3.10         [.] 0x0000000000179c5c
     0.01%  :1587595    python3.10         [.] 0x000000000015b52a
     0.01%  python3.10  python3.10         [.] 0x00000000001215f2
     0.01%  :1587595    python3.10         [.] 0x0000000000173d54
     0.01%  :1587595    python3.10         [.] 0x0000000000179c21
     0.01%  :1587595    python3.10         [.] 0x000000000012164e
     0.01%  python3.10  python3.10         [.] 0x00000000001215c4
     0.01%  python3.10  python3.10         [.] 0x0000000000121737
     0.01%  python3.10  python3.10         [.] 0x00000000001215a7
     0.01%  :1587595    python3.10         [.] 0x0000000000179c0b
     0.01%  python3.10  python3.10         [.] 0x000000000012159d
     0.01%  python3.10  python3.10         [.] 0x0000000000121613
     0.01%  :1587595    python3.10         [.] 0x000000000015b519
     0.01%  :1587595    python3.10         [.] 0x000000000015b534
     0.01%  :1587595    python3.10         [.] 0x000000000015b504
     0.01%  python3.10  python3.10         [.] 0x0000000000121605
     0.01%  python3.10  python3.10         [.] 0x00000000001215bc
     0.01%  python3.10  python3.10         [.] 0x00000000001215cb
     0.01%  :1587595    [kernel.kallsyms]  [k] __update_load_avg_se
     0.01%  python3.10  python3.10         [.] 0x00000000001215dc
     0.01%  :1587595    python3.10         [.] 0x0000000000179c38
     0.01%  python3.10  python3.10         [.] 0x000000000012167d
     0.01%  python3.10  [kernel.kallsyms]  [k] psi_group_change
     0.01%  python3.10  python3.10         [.] 0x000000000012160f
     0.01%  python3.10  python3.10         [.] 0x00000000001215ab
     0.00%  :1587595    [kernel.kallsyms]  [k] update_curr
     0.00%  python3.10  python3.10         [.] 0x00000000001215a0
     0.00%  python3.10  python3.10         [.] 0x000000000012160b
     0.00%  :1587595    python3.10         [.] 0x0000000000179be9
     0.00%  python3.10  python3.10         [.] 0x000000000012167b
     0.00%  python3.10  python3.10         [.] 0x00000000001215e5
     0.00%  python3.10  python3.10         [.] 0x00000000001215e9
     0.00%  :1587595    [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.00%  :1587595    python3.10         [.] 0x0000000000179c56
     0.00%  python3.10  python3.10         [.] 0x00000000001215a2
     0.00%  :1587595    [kernel.kallsyms]  [k] event_sched_in
     0.00%  :1587595    [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.00%  python3.10  python3.10         [.] 0x0000000000121594
     0.00%  :1587595    [kernel.kallsyms]  [k] perf_event_update_time
     0.00%  :1587595    python3.10         [.] 0x0000000000179c58
     0.00%  python3.10  python3.10         [.] 0x00000000001215b2
     0.00%  :1587595    [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%  :1587595    [kernel.kallsyms]  [k] task_tick_fair
     0.00%  python3.10  [kernel.kallsyms]  [k] event_sched_in
     0.00%  :1587595    [kernel.kallsyms]  [k] merge_sched_in
     0.00%  :1587595    [kernel.kallsyms]  [k] psi_task_change
     0.00%  :1587595    [kernel.kallsyms]  [k] update_load_avg
     0.00%  :1587595    [kernel.kallsyms]  [k] check_preempt_wakeup
     0.00%  :1587595    [kernel.kallsyms]  [k] ktime_get
     0.00%  :1587595    python3.10         [.] 0x000000000012161d
     0.00%  python3.10  python3.10         [.] 0x000000000012167f
     0.00%  :1587595    python3.10         [.] 0x00000000001b640a
     0.00%  :1587595    [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.00%  :1587595    python3.10         [.] 0x000000000015b525
     0.00%  :1587595    [kernel.kallsyms]  [k] finish_task_switch.isra.0
     0.00%  :1587595    python3.10         [.] 0x0000000000121672
     0.00%  :1587595    [kernel.kallsyms]  [k] native_sched_clock
     0.00%  python3.10  python3.10         [.] 0x0000000000121616
     0.00%  python3.10  python3.10         [.] 0x00000000001215d8
     0.00%  :1587595    [kernel.kallsyms]  [k] ___perf_sw_event
     0.00%  python3.10  python3.10         [.] 0x00000000001215e2
     0.00%  :1587595    [kernel.kallsyms]  [k] reweight_entity
     0.00%  :1587595    [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.00%  python3.10  python3.10         [.] 0x00000000001215a6
     0.00%  :1587595    [kernel.kallsyms]  [k] __schedule
     0.00%  :1587595    [kernel.kallsyms]  [k] hrtimer_forward
     0.00%  python3.10  [kernel.kallsyms]  [k] scheduler_tick
     0.00%  :1587595    [kernel.kallsyms]  [k] __hrtimer_next_event_base
     0.00%  python3.10  python3.10         [.] 0x0000000000121599
     0.00%  :1587595    [kernel.kallsyms]  [k] futex_wait
     0.00%  :1587595    [kernel.kallsyms]  [k] update_cfs_group
     0.00%  :1587595    [kernel.kallsyms]  [k] perf_event_groups_first
     0.00%  :1587595    [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.00%  python3.10  [kernel.kallsyms]  [k] prepare_task_switch
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.00%  python3.10  python3.10         [.] 0x0000000000121677
     0.00%  :1587595    python3.10         [.] 0x00000000001d93c0
     0.00%  :1587595    [kernel.kallsyms]  [k] account_user_time
     0.00%  :1587595    [kernel.kallsyms]  [k] perf_pmu_nop_int
     0.00%  :1587595    [kernel.kallsyms]  [k] exit_to_user_mode_loop
     0.00%  :1587595    [kernel.kallsyms]  [k] perf_log_itrace_start
     0.00%  :1587595    [kernel.kallsyms]  [k] hrtimer_active
     0.00%  :1587595    [kernel.kallsyms]  [k] enqueue_task_fair
     0.00%  :1587595    [kernel.kallsyms]  [k] perf_event_context_sched_out
     0.00%  :1587595    [kernel.kallsyms]  [k] profile_tick
     0.00%  :1587595    [kernel.kallsyms]  [k] ctx_sched_in
     0.00%  :1587595    [kernel.kallsyms]  [k] perf_swevent_add
     0.00%  :1587595    python3.10         [.] 0x0000000000121641
     0.00%  :1587595    [kernel.kallsyms]  [k] rb_next
     0.00%  :1587595    [kernel.kallsyms]  [k] pick_next_task_fair
     0.00%  python3.10  python3.10         [.] 0x00000000001215c0
     0.00%  :1587595    [kernel.kallsyms]  [k] timerqueue_del
     0.00%  :1587595    [kernel.kallsyms]  [k] timerqueue_add
     0.00%  :1587595    libc.so.6          [.] pthread_rwlock_unlock@@GLIBC_2.34
     0.00%  :1587595    python3.10         [.] 0x0000000000179c35
     0.00%  :1587595    [kernel.kallsyms]  [k] read_tsc
     0.00%  :1587595    [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     0.00%  :1587595    [kernel.kallsyms]  [k] __calc_delta
     0.00%  :1587595    [kernel.kallsyms]  [k] update_rq_clock
     0.00%  python3.10  [kernel.kallsyms]  [k] merge_sched_in
     0.00%  python3.10  python3.10         [.] 0x0000000000121600
     0.00%  python3.10  python3.10         [.] _PyObject_MakeTpCall
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_clock_cpu
     0.00%  python3.10  [kernel.kallsyms]  [k] update_load_avg
     0.00%  python3.10  python3.10         [.] _PyFunction_Vectorcall
     0.00%  :1587595    [kernel.kallsyms]  [k] intel_thermal_interrupt
     0.00%  :1587595    python3.10         [.] 0x000000000015b509
     0.00%  :1587595    [kernel.kallsyms]  [k] rb_erase
     0.00%  :1587595    [kernel.kallsyms]  [k] __get_user_8
     0.00%  :1587595    python3.10         [.] 0x000000000015b54b
     0.00%  :1587595    [kernel.kallsyms]  [k] hrtimer_update_next_event
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_next
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node
     0.00%  python3.10  libc.so.6          [.] __strcat_ssse3
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node_trace
     0.00%  python3.10  python3.10         [.] _PyObject_GenericSetAttrWithDict
     0.00%  python3.10  [kernel.kallsyms]  [k] __unqueue_futex
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_task_change
     0.00%  :1587595    python3.10         [.] _PyUnicode_ToDecimalDigit
     0.00%  python3.10  python3.10         [.] 0x000000000012d7a3
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_alloc
     0.00%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_se
     0.00%  python3.10  [kernel.kallsyms]  [k] mutex_lock
     0.00%  :1587595    [kernel.kallsyms]  [k] update_dl_rq_load_avg
     0.00%  :1587595    [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.00%  :1587595    [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  :1587595    libc.so.6          [.] re_compile_internal
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_log_itrace_start
     0.00%  :1587595    python3.10         [.] 0x000000000011b491
     0.00%  :1587595    [kernel.kallsyms]  [k] perf_event_task_tick
     0.00%  :1587595    python3.10         [.] _PyUnicode_JoinArray
     0.00%  :1587595    python3.10         [.] PyFunction_NewWithQualName
     0.00%  :1587595    [kernel.kallsyms]  [k] calc_global_load_tick
     0.00%  :1587595    [kernel.kallsyms]  [k] ttwu_queue_wakelist
     0.00%  python3.10  python3.10         [.] PyUnicode_FromFormatV
     0.00%  :1587595    [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] vmacache_find
     0.00%  :1587595    python3.10         [.] 0x0000000000198ea2
     0.00%  :1587595    [kernel.kallsyms]  [k] select_idle_sibling
     0.00%  :1587595    [kernel.kallsyms]  [k] __bitmap_and
     0.00%  python3.10  [kernel.kallsyms]  [k] __schedule
     0.00%  :1587595    [kernel.kallsyms]  [k] check_preempt_curr
     0.00%  :1587595    python3.10         [.] 0x0000000000294250
     0.00%  :1587595    [kernel.kallsyms]  [k] cpuacct_charge
     0.00%  python3.10  python3.10         [.] PyObject_Format
     0.00%  :1587595    [kernel.kallsyms]  [k] native_apic_msr_eoi_write
     0.00%  :1587595    libc.so.6          [.] parse_expression
     0.00%  :1587595    [kernel.kallsyms]  [k] therm_throt_process
     0.00%  :1587595    [kernel.kallsyms]  [k] is_cpu_allowed
     0.00%  python3.10  python3.10         [.] 0x000000000018d165
     0.00%  :1587595    [kernel.kallsyms]  [k] ip_rcv
     0.00%  :1587595    libc.so.6          [.] unwind_stop
     0.00%  :1587595    libc.so.6          [.] __strncat_ssse3
     0.00%  :1587595    [kernel.kallsyms]  [k] mem_cgroup_handle_over_high
     0.00%  :1587595    [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  python3.10         [.] 0x000000000012d220
     0.00%  :1587595    [kernel.kallsyms]  [k] hrtimer_interrupt
     0.00%  :1587595    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1587595    [kernel.kallsyms]  [k] put_prev_entity
     0.00%  :1587595    libc.so.6          [.] 0x00000000001a0b18
     0.00%  :1587595    [kernel.kallsyms]  [k] perf_pmu_nop_void
     0.00%  :1587595    [kernel.kallsyms]  [k] update_process_times
     0.00%  :1587595    python3.10         [.] _PyUnicodeWriter_Init
     0.00%  :1587595    [kernel.kallsyms]  [k] arch_local_save_flags
     0.00%  :1587595    [kernel.kallsyms]  [k] select_task_rq_fair
     0.00%  :1587595    [kernel.kallsyms]  [k] pick_next_entity
     0.00%  :1587595    python3.10         [.] _PyObject_MakeTpCall
     0.00%  :1587595    python3.10         [.] _PyObject_LookupSpecial
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_insert
     0.00%  :1587595    libc.so.6          [.] pthread_rwlock_wrlock@@GLIBC_2.34
     0.00%  :1587595    [kernel.kallsyms]  [k] intel_pmu_read_event
     0.00%  :1587595    python3.10         [.] PyUnicode_FromFormatV
     0.00%  :1587595    [kernel.kallsyms]  [k] enqueue_task
     0.00%  :1587595    [kernel.kallsyms]  [k] lapic_next_deadline
     0.00%  :1587595    python3.10         [.] 0x0000000000179c18
     0.00%  :1587595    libc.so.6          [.] 0x000000000019d97d
     0.00%  :1587595    [kernel.kallsyms]  [k] x86_pmu_disable
     0.00%  :1587595    python3.10         [.] 0x0000000000151eed
     0.00%  :1587595    [kernel.kallsyms]  [k] queue_delayed_work_on
     0.00%  :1587595    [kernel.kallsyms]  [k] idle_cpu
     0.00%  python3.10  [kernel.kallsyms]  [k] __srcu_read_unlock
     0.00%  python3.10  [kernel.kallsyms]  [k] native_sched_clock
     0.00%  :1587595    python3.10         [.] 0x000000000013fd1f
     0.00%  python3.10  python3.10         [.] 0x000000000012166e
     0.00%  :1587595    [kernel.kallsyms]  [k] tick_sched_timer
     0.00%  :1587595    python3.10         [.] 0x00000000001795ed
     0.00%  :1587595    [kernel.kallsyms]  [k] prepare_task_switch
     0.00%  python3.10  python3.10         [.] _PyUnicode_JoinArray
     0.00%  :1587595    [kernel.kallsyms]  [k] __cgroup_account_cputime
     0.00%  python3.10  [kernel.kallsyms]  [k] update_rq_clock
     0.00%  :1587595    [kernel.kallsyms]  [k] raw_spin_rq_lock_nested
     0.00%  :1587595    [kernel.kallsyms]  [k] update_sg_lb_stats
     0.00%  :1587595    [kernel.kallsyms]  [k] scheduler_tick
     0.00%  python3.10  [kernel.kallsyms]  [k] __get_user_8
     0.00%  python3.10  [kernel.kallsyms]  [k] reweight_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] __get_user_nocheck_4
     0.00%  python3.10  python3.10         [.] 0x00000000001215c8
     0.00%  :1587595    [kernel.kallsyms]  [k] psi_task_switch
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  python3.10  python3.10         [.] 0x0000000000172a46
     0.00%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_loop
     0.00%  python3.10  [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.00%  python3.10  python3.10         [.] 0x0000000000175d09
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_iterate_ctx
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_swevent_add
     0.00%  :1587595    [kernel.kallsyms]  [k] native_read_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%  python3.10  [kernel.kallsyms]  [k] list_add_event
     0.00%  python3.10  python3.10         [.] 0x0000000000175e8e
     0.00%  python3.10  python3.10         [.] 0x000000000015b541
     0.00%  python3.10  libc.so.6          [.] ____wcstof_l_internal
     0.00%  python3.10  python3.10         [.] 0x000000000015232f
     0.00%  python3.10  python3.10         [.] 0x0000000000174293
     0.00%  python3.10  [kernel.kallsyms]  [k] mutex_unlock
     0.00%  python3.10  libc.so.6          [.] 0x000000000019d30f
     0.00%  :1587595    [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.00%  python3.10  [kernel.kallsyms]  [k] kfree
     0.00%  python3.10  python3.10         [.] 0x00000000001d495d
     0.00%  python3.10  python3.10         [.] _PyObject_GenericGetAttrWithDict
     0.00%  python3.10  python3.10         [.] 0x0000000000218a96
     0.00%  python3.10  libc.so.6          [.] ____wcstold_l_internal
     0.00%  python3.10  [kernel.kallsyms]  [k] inherit_event.constprop.0
     0.00%  python3.10  python3.10         [.] 0x000000000020bf65
     0.00%  python3.10  [kernel.kallsyms]  [k] ctx_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] __calc_delta
     0.00%  python3.10  python3.10         [.] 0x0000000000277486
     0.00%  python3.10  python3.10         [.] PyList_Append
     0.00%  python3.10  python3.10         [.] 0x0000000000137be8
     0.00%  python3.10  python3.10         [.] 0x0000000000151da0
     0.00%  python3.10  python3.10         [.] 0x0000000000190198
     0.00%  :1587595    [kernel.kallsyms]  [k] error_return
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a1100
     0.00%  :1587595    python3.10         [.] 0x000000000012162c
     0.00%  python3.10  [kernel.kallsyms]  [k] hash_futex
     0.00%  :1587595    python3.10         [.] 0x0000000000179bf7
     0.00%  python3.10  [kernel.kallsyms]  [k] arch_perf_update_userpage
     0.00%  python3.10  python3.10         [.] 0x0000000000122901
     0.00%  python3.10  python3.10         [.] 0x000000000015efdc
     0.00%  :1587595    [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a1201
     0.00%  python3.10  python3.10         [.] 0x000000000020675b
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0986
     0.00%  python3.10  python3.10         [.] 0x0000000000206a23
     0.00%  python3.10  python3.10         [.] 0x0000000000137bcf
     0.00%  :1587595    [kernel.kallsyms]  [k] __remove_hrtimer
     0.00%  python3.10  python3.10         [.] _PyUnicodeWriter_PrepareInternal
     0.00%  python3.10  python3.10         [.] 0x0000000000295047
     0.00%  python3.10  python3.10         [.] 0x000000000018d0af
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_int
     0.00%  python3.10  [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_update_userpage
     0.00%  python3.10  python3.10         [.] PyObject_GetAttr
     0.00%  python3.10  python3.10         [.] 0x000000000018d068
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_insert_color
     0.00%  python3.10  [kernel.kallsyms]  [k] memset
     0.00%  python3.10  python3.10         [.] 0x0000000000179570
     0.00%  :1587595    [kernel.kallsyms]  [k] perf_swevent_event
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_lock_task_context
     0.00%  python3.10  python3.10         [.] 0x000000000018bfd8
     0.00%  python3.10  [kernel.kallsyms]  [k] update_sg_wakeup_stats
     0.00%  python3.10  python3.10         [.] 0x00000000001795d2
     0.00%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.00%  python3.10  python3.10         [.] 0x000000000015b546
     0.00%  python3.10  python3.10         [.] 0x0000000000137b95
     0.00%  python3.10  [kernel.kallsyms]  [k] security_perf_event_alloc
     0.00%  python3.10  python3.10         [.] 0x000000000018c028
     0.00%  python3.10  python3.10         [.] 0x000000000018c04e
     0.00%  python3.10  [kernel.kallsyms]  [k] dequeue_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] pick_next_task_fair
     0.00%  python3.10  python3.10         [.] _PyObject_GetMethod
     0.00%  python3.10  [kernel.kallsyms]  [k] calc_timer_values
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_update_time
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_active
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_finish
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event__id_header_size
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_get_event_constraints
     0.00%  python3.10  python3.10         [.] 0x0000000000122628
     0.00%  python3.10  python3.10         [.] 0x00000000001522b2
     0.00%  python3.10  python3.10         [.] 0x00000000001d4961
     0.00%  python3.10  python3.10         [.] 0x000000000015b564
     0.00%  python3.10  python3.10         [.] 0x0000000000151e2e
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_header_size
     0.00%  python3.10  [kernel.kallsyms]  [k] clear_buddies
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_bts_config
     0.00%  python3.10  python3.10         [.] PyType_GenericAlloc
     0.00%  python3.10  [kernel.kallsyms]  [k] syscall_return_via_sysret
     0.00%  python3.10  [kernel.kallsyms]  [k] finish_task_switch.isra.0
     0.00%  python3.10  [kernel.kallsyms]  [k] set_user_sigmask
