# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 153K of event 'cycles'
# Event count (approx.): 81893266464
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d5c8
     0.00%  python3.10  python3.10                                [.] 0x000000000015d67b
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199cf1
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_cleanup_rbuf
     0.00%  python3.10  python3.10                                [.] 0x0000000000122884
     0.00%  python3.10  python3.10                                [.] 0x000000000017f864
     0.00%  python3.10  libc.so.6                                 [.] _nss_files_getrpcbyname_r
     0.00%  python3.10  [kernel.kallsyms]                         [k] __sk_dst_check
     0.00%  python3.10  python3.10                                [.] 0x0000000000163033
     0.00%  python3.10  [kernel.kallsyms]                         [k] migrate_enable
     0.00%  python3.10  python3.10                                [.] 0x000000000015d7b3
     0.00%  python3.10  [kernel.kallsyms]                         [k] __softirqentry_text_start
     0.00%  python3.10  [kernel.kallsyms]                         [k] __next_timer_interrupt
     0.00%  python3.10  python3.10                                [.] 0x000000000012e081
     0.00%  python3.10  python3.10                                [.] 0x00000000002cef55
     0.00%  python3.10  [kernel.kallsyms]                         [k] ktime_get
     0.00%  python3.10  python3.10                                [.] 0x0000000000162f48
     0.00%  python3.10  [kernel.kallsyms]                         [k] native_read_msr
     0.00%  python3.10  [kernel.kallsyms]                         [k] native_write_msr_safe
     0.00%  python3.10  python3.10                                [.] 0x0000000000164dd9
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199c00
     0.00%  python3.10  [kernel.kallsyms]                         [k] netif_skb_features
     0.00%  python3.10  [kernel.kallsyms]                         [k] ktime_get_update_offsets_now
     0.00%  python3.10  [kernel.kallsyms]                         [k] zap_page_range
     0.00%  python3.10  python3.10                                [.] 0x000000000015e119
     0.00%  python3.10  [kernel.kallsyms]                         [k] task_h_load
     0.00%  python3.10  python3.10                                [.] 0x0000000000150836
     0.00%  python3.10  python3.10                                [.] 0x00000000002068a4
     0.00%  python3.10  python3.10                                [.] 0x000000000027be40
     0.00%  python3.10  [kernel.kallsyms]                         [k] aa_label_sk_perm.part.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] raw_spin_rq_unlock
     0.00%  python3.10  [kernel.kallsyms]                         [k] nohz_balance_exit_idle
     0.00%  python3.10  python3.10                                [.] _PyBytes_Resize
     0.00%  python3.10  [kernel.kallsyms]                         [k] tick_sched_timer
     0.00%  python3.10  python3.10                                [.] 0x00000000002b69c0
     0.00%  python3.10  python3.10                                [.] 0x0000000000162f26
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_user_generic_unrolled
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_get_event_constraints
     0.00%  python3.10  python3.10                                [.] 0x000000000029472e
     0.00%  python3.10  python3.10                                [.] 0x0000000000137bdc
     0.00%  python3.10  python3.10                                [.] 0x0000000000151f07
     0.00%  python3.10  python3.10                                [.] 0x0000000000150830
     0.00%  python3.10  python3.10                                [.] 0x0000000000296f80
     0.00%  python3.10  python3.10                                [.] 0x000000000020692a
     0.00%  python3.10  python3.10                                [.] 0x00000000002948d3
     0.00%  python3.10  python3.10                                [.] 0x0000000000277470
     0.00%  python3.10  python3.10                                [.] 0x000000000029498b
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_ack_update_rtt
     0.00%  python3.10  python3.10                                [.] 0x0000000000179570
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d90
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199f13
     0.00%  python3.10  [kernel.kallsyms]                         [k] security_task_free
     0.00%  python3.10  [kernel.kallsyms]                         [k] aa_profile_af_perm
     0.00%  python3.10  [kernel.kallsyms]                         [k] ftrace_profile_free_filter
     0.00%  python3.10  [kernel.kallsyms]                         [k] cubictcp_acked
     0.00%  python3.10  [kernel.kallsyms]                         [k] do_exit
     0.00%  python3.10  python3.10                                [.] 0x0000000000294f08
     0.00%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_out
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d5ad
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0ae9
     0.00%  python3.10  python3.10                                [.] 0x0000000000122870
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_segcblist_advance
     0.00%  python3.10  python3.10                                [.] 0x00000000002b69db
     0.00%  python3.10  [kernel.kallsyms]                         [k] acct_account_cputime
     0.00%  python3.10  [vdso]                                    [.] 0x00000000000006e8
     0.00%  python3.10  python3.10                                [.] 0x0000000000293e7a
     0.00%  python3.10  [kernel.kallsyms]                         [k] llist_reverse_order
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000198ac0
     0.00%  python3.10  python3.10                                [.] 0x000000000017c10f
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_data_queue
     0.00%  python3.10  python3.10                                [.] 0x000000000016a31a
     0.00%  python3.10  [kernel.kallsyms]                         [k] entry_SYSCALL_64_safe_stack
     0.00%  python3.10  [kernel.kallsyms]                         [k] recalc_sigpending
     0.00%  python3.10  libc.so.6                                 [.] parse_qtd_backslash
     0.00%  python3.10  python3.10                                [.] PyThread_allocate_lock
     0.00%  python3.10  python3.10                                [.] 0x0000000000137c02
     0.00%  python3.10  python3.10                                [.] 0x00000000001674d9
     0.00%  python3.10  python3.10                                [.] 0x0000000000176554
     0.00%  python3.10  python3.10                                [.] 0x0000000000177188
     0.00%  python3.10  python3.10                                [.] 0x000000000018d237
     0.00%  python3.10  [kernel.kallsyms]                         [k] unmap_page_range
     0.00%  python3.10  python3.10                                [.] 0x00000000001d93c4
     0.00%  python3.10  python3.10                                [.] 0x000000000018c085
     0.00%  python3.10  [kernel.kallsyms]                         [k] __rseq_handle_notify_resume
     0.00%  python3.10  [kernel.kallsyms]                         [k] ip_finish_output2
     0.00%  python3.10  python3.10                                [.] 0x000000000018d70d
     0.00%  python3.10  python3.10                                [.] 0x000000000015bb20
     0.00%  python3.10  python3.10                                [.] 0x0000000000286dd0
     0.00%  python3.10  python3.10                                [.] 0x000000000015fff9
     0.00%  python3.10  python3.10                                [.] _PyObject_FastCallDictTstate
     0.00%  python3.10  python3.10                                [.] 0x00000000001732c6
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a6f
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_update_next_event
     0.00%  python3.10  [kernel.kallsyms]                         [k] __sys_recvfrom
     0.00%  python3.10  python3.10                                [.] 0x0000000000175dce
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_established_options
     0.00%  python3.10  python3.10                                [.] 0x000000000015e0cd
     0.00%  python3.10  [kernel.kallsyms]                         [k] bpf_skops_write_hdr_opt.isra.0
     0.00%  python3.10  python3.10                                [.] 0x000000000015d299
     0.00%  python3.10  python3.10                                [.] 0x000000000015ffaf
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0a8b
     0.00%  python3.10  [kernel.kallsyms]                         [k] _find_next_bit
     0.00%  python3.10  [kernel.kallsyms]                         [k] run_posix_cpu_timers
     0.00%  python3.10  python3.10                                [.] 0x00000000002069e0
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_segcblist_pend_cbs
     0.00%  python3.10  python3.10                                [.] 0x000000000012d110
     0.00%  python3.10  python3.10                                [.] 0x00000000001215df
     0.00%  python3.10  python3.10                                [.] 0x000000000020674f
     0.00%  python3.10  python3.10                                [.] 0x000000000015236b
     0.00%  python3.10  python3.10                                [.] 0x0000000000162fe7
     0.00%  python3.10  [kernel.kallsyms]                         [k] irq_work_tick
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d97
     0.00%  python3.10  [kernel.kallsyms]                         [k] security_perf_event_alloc
     0.00%  python3.10  python3.10                                [.] 0x0000000000151dbc
     0.00%  python3.10  python3.10                                [.] 0x00000000001795ed
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_sd_pick_busiest
     0.00%  python3.10  [kernel.kallsyms]                         [k] exit_signals
     0.00%  python3.10  python3.10                                [.] 0x0000000000127ea4
     0.00%  python3.10  python3.10                                [.] 0x000000000015fff8
     0.00%  python3.10  python3.10                                [.] 0x000000000014191b
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0944
     0.00%  python3.10  python3.10                                [.] _PyTime_GetSystemClock
     0.00%  python3.10  python3.10                                [.] 0x000000000017503d
     0.00%  python3.10  python3.10                                [.] 0x0000000000128df5
     0.00%  python3.10  python3.10                                [.] 0x0000000000206c5f
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_disable
     0.00%  python3.10  python3.10                                [.] 0x0000000000137bc7
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_process
     0.00%  python3.10  python3.10                                [.] 0x00000000002a0201
     0.00%  python3.10  python3.10                                [.] 0x000000000015b1e2
     0.00%  python3.10  python3.10                                [.] 0x0000000000175d63
     0.00%  python3.10  python3.10                                [.] 0x000000000015fff7
     0.00%  python3.10  python3.10                                [.] 0x000000000018c028
     0.00%  python3.10  [kernel.kallsyms]                         [k] obj_cgroup_uncharge_pages
     0.00%  python3.10  python3.10                                [.] 0x000000000006f214
     0.00%  python3.10  python3.10                                [.] 0x000000000017597e
     0.00%  python3.10  python3.10                                [.] PyObject_GetAttr
     0.00%  python3.10  [kernel.kallsyms]                         [k] detach_entity_cfs_rq
     0.00%  python3.10  python3.10                                [.] 0x0000000000244186
     0.00%  python3.10  python3.10                                [.] 0x000000000018d596
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_task_tick
     0.00%  python3.10  python3.10                                [.] 0x000000000015e0ee
     0.00%  python3.10  python3.10                                [.] 0x000000000017413f
     0.00%  python3.10  python3.10                                [.] 0x000000000012d1e1
     0.00%  python3.10  python3.10                                [.] 0x000000000018d585
     0.00%  python3.10  python3.10                                [.] 0x000000000018d54e
     0.00%  python3.10  python3.10                                [.] 0x0000000000175dd6
     0.00%  python3.10  [kernel.kallsyms]                         [k] __mod_lruvec_page_state
     0.00%  python3.10  [kernel.kallsyms]                         [k] syscall_enter_from_user_mode
     0.00%  python3.10  python3.10                                [.] 0x0000000000121959
     0.00%  python3.10  python3.10                                [.] 0x00000000001338a0
     0.00%  python3.10  python3.10                                [.] 0x0000000000162f40
     0.00%  python3.10  python3.10                                [.] 0x0000000000172b07
     0.00%  python3.10  python3.10                                [.] 0x000000000017958b
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0af
     0.00%  python3.10  python3.10                                [.] 0x000000000018d15e
     0.00%  python3.10  python3.10                                [.] 0x000000000018d17a
     0.00%  python3.10  python3.10                                [.] 0x00000000001732d2
     0.00%  python3.10  [kernel.kallsyms]                         [k] __sysvec_thermal
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a09c0
     0.00%  python3.10  python3.10                                [.] 0x0000000000122826
     0.00%  python3.10  [kernel.kallsyms]                         [k] __memcg_kmem_charge_page
     0.00%  python3.10  [kernel.kallsyms]                         [k] nohz_balancer_kick
     0.00%  python3.10  python3.10                                [.] 0x000000000006fb90
     0.00%  python3.10  python3.10                                [.] 0x00000000001742a8
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b77
     0.00%  python3.10  python3.10                                [.] 0x000000000018bf96
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_active
     0.00%  python3.10  [kernel.kallsyms]                         [k] __do_sys_clone3
     0.00%  python3.10  python3.10                                [.] 0x0000000000188ff0
     0.00%  python3.10  python3.10                                [.] 0x00000000001740af
     0.00%  python3.10  python3.10                                [.] 0x0000000000179584
     0.00%  python3.10  python3.10                                [.] 0x000000000013867b
     0.00%  python3.10  python3.10                                [.] 0x00000000001732ee
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_process_times
     0.00%  python3.10  [kernel.kallsyms]                         [k] fpregs_assert_state_consistent
     0.00%  python3.10  python3.10                                [.] 0x000000000018c00b
     0.00%  python3.10  python3.10                                [.] 0x000000000017cbdb
     0.00%  python3.10  python3.10                                [.] 0x000000000018bf70
     0.00%  python3.10  python3.10                                [.] 0x0000000000128097
     0.00%  python3.10  libc.so.6                                 [.] __strstr_sse2_unaligned
     0.00%  python3.10  python3.10                                [.] PyBool_FromLong
     0.00%  python3.10  python3.10                                [.] 0x000000000017cc31
     0.00%  python3.10  [kernel.kallsyms]                         [k] account_event
     0.00%  python3.10  python3.10                                [.] 0x000000000018d1c6
     0.00%  python3.10  python3.10                                [.] _PyType_Lookup
     0.00%  python3.10  python3.10                                [.] PyObject_Free
     0.00%  python3.10  python3.10                                [.] 0x0000000000295003
     0.00%  python3.10  python3.10                                [.] 0x0000000000179592
     0.00%  python3.10  python3.10                                [.] 0x000000000012d789
     0.00%  python3.10  python3.10                                [.] 0x0000000000122913
     0.00%  python3.10  python3.10                                [.] 0x0000000000138930
     0.00%  python3.10  python3.10                                [.] 0x0000000000174110
     0.00%  python3.10  python3.10                                [.] 0x000000000015e11d
     0.00%  python3.10  python3.10                                [.] 0x0000000000165fbf
     0.00%  python3.10  python3.10                                [.] 0x0000000000206c70
     0.00%  python3.10  python3.10                                [.] 0x000000000012d1f3
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d300
     0.00%  python3.10  python3.10                                [.] 0x000000000014343c
     0.00%  python3.10  python3.10                                [.] 0x000000000017f965
     0.00%  python3.10  python3.10                                [.] 0x0000000000188cf6
     0.00%  python3.10  python3.10                                [.] 0x0000000000188eea
     0.00%  python3.10  python3.10                                [.] 0x000000000018c0a9
     0.00%  python3.10  python3.10                                [.] 0x00000000001740a7
     0.00%  python3.10  [vdso]                                    [.] 0x00000000000007f7
     0.00%  python3.10  python3.10                                [.] 0x0000000000151e45
     0.00%  python3.10  python3.10                                [.] 0x0000000000129d3f
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b05
     0.00%  python3.10  python3.10                                [.] 0x0000000000152302
     0.00%  python3.10  python3.10                                [.] 0x000000000015d8f8
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef7f
     0.00%  python3.10  python3.10                                [.] 0x0000000000165b90
     0.00%  python3.10  python3.10                                [.] 0x000000000017f876
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0fb
     0.00%  python3.10  python3.10                                [.] 0x000000000018d5d8
     0.00%  python3.10  python3.10                                [.] 0x0000000000138672
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3e0
     0.00%  python3.10  python3.10                                [.] 0x00000000001b1c0e
     0.00%  python3.10  python3.10                                [.] 0x000000000018d599
     0.00%  python3.10  python3.10                                [.] 0x0000000000162f20
     0.00%  python3.10  python3.10                                [.] 0x0000000000172af9
     0.00%  python3.10  python3.10                                [.] 0x0000000000129eb2
     0.00%  python3.10  python3.10                                [.] 0x000000000013857c
     0.00%  python3.10  python3.10                                [.] 0x000000000016bf30
     0.00%  python3.10  python3.10                                [.] 0x0000000000179c56
     0.00%  python3.10  [kernel.kallsyms]                         [k] __handle_mm_fault
     0.00%  python3.10  python3.10                                [.] 0x000000000021b659
     0.00%  python3.10  python3.10                                [.] 0x0000000000138532
     0.00%  python3.10  libc.so.6                                 [.] send_vc
     0.00%  python3.10  python3.10                                [.] PyObject_GetItem
     0.00%  python3.10  python3.10                                [.] 0x00000000001228eb
     0.00%  python3.10  python3.10                                [.] 0x0000000000122901
     0.00%  python3.10  python3.10                                [.] 0x0000000000122930
     0.00%  python3.10  python3.10                                [.] 0x0000000000128094
     0.00%  python3.10  python3.10                                [.] 0x000000000012d0b4
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a96
     0.00%  python3.10  python3.10                                [.] 0x000000000015b56c
     0.00%  python3.10  python3.10                                [.] 0x000000000015c60d
     0.00%  python3.10  python3.10                                [.] 0x000000000017953a
     0.00%  python3.10  python3.10                                [.] 0x0000000000179dfb
     0.00%  python3.10  python3.10                                [.] 0x000000000017f872
     0.00%  python3.10  python3.10                                [.] 0x0000000000188de0
     0.00%  python3.10  python3.10                                [.] 0x00000000001893e8
     0.00%  python3.10  python3.10                                [.] 0x000000000018bfef
     0.00%  python3.10  python3.10                                [.] 0x000000000018c069
     0.00%  python3.10  python3.10                                [.] 0x000000000018d151
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48d6
     0.00%  python3.10  python3.10                                [.] 0x000000000020655a
     0.00%  python3.10  python3.10                                [.] 0x0000000000206599
     0.00%  python3.10  python3.10                                [.] 0x00000000002067ab
     0.00%  python3.10  python3.10                                [.] 0x000000000023ec4e
     0.00%  python3.10  python3.10                                [.] 0x00000000002773f5
     0.00%  python3.10  python3.10                                [.] 0x00000000002774b6
     0.00%  python3.10  python3.10                                [.] 0x00000000002774d7
     0.00%  python3.10  python3.10                                [.] 0x0000000000294250
     0.00%  python3.10  python3.10                                [.] 0x00000000002948c4
     0.00%  python3.10  python3.10                                [.] 0x0000000000294e95
     0.00%  python3.10  python3.10                                [.] 0x000000000030e43f
     0.00%  python3.10  python3.10                                [.] 0x0000000000151ef8
     0.00%  python3.10  libc.so.6                                 [.] __strncpy_sse2_unaligned
     0.00%  python3.10  python3.10                                [.] PyMem_Free
     0.00%  python3.10  python3.10                                [.] 0x000000000017cc1a
     0.00%  python3.10  python3.10                                [.] 0x000000000021b6c5
     0.00%  python3.10  [kernel.kallsyms]                         [k] free_event_rcu
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_bts_config
     0.00%  python3.10  [kernel.kallsyms]                         [k] list_add_event
     0.00%  python3.10  python3.10                                [.] 0x0000000000137bbb
     0.00%  python3.10  python3.10                                [.] 0x0000000000162fa4
     0.00%  python3.10  python3.10                                [.] 0x00000000001642f4
     0.00%  python3.10  libc.so.6                                 [.] round_and_return
     0.00%  python3.10  python3.10                                [.] 0x0000000000189083
     0.00%  python3.10  python3.10                                [.] 0x000000000013861c
     0.00%  python3.10  [kernel.kallsyms]                         [k] insert_vmap_area.constprop.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] wake_affine
     0.00%  python3.10  python3.10                                [.] 0x000000000012193f
     0.00%  python3.10  python3.10                                [.] 0x000000000012291a
     0.00%  python3.10  python3.10                                [.] 0x000000000012dd44
     0.00%  python3.10  python3.10                                [.] 0x0000000000143c75
     0.00%  python3.10  python3.10                                [.] 0x00000000001440e3
     0.00%  python3.10  python3.10                                [.] 0x00000000001522f3
     0.00%  python3.10  python3.10                                [.] 0x00000000001630aa
     0.00%  python3.10  python3.10                                [.] 0x0000000000164407
     0.00%  python3.10  python3.10                                [.] 0x000000000020becb
     0.00%  python3.10  python3.10                                [.] 0x0000000000175d5a
     0.00%  python3.10  [kernel.kallsyms]                         [k] alloc_perf_context
     0.00%  python3.10  python3.10                                [.] 0x0000000000122869
     0.00%  python3.10  python3.10                                [.] 0x0000000000294729
     0.00%  python3.10  python3.10                                [.] 0x000000000020beaa
     0.00%  python3.10  [kernel.kallsyms]                         [k] local_clock
     0.00%  python3.10  python3.10                                [.] 0x0000000000151ebb
     0.00%  python3.10  python3.10                                [.] _PyTime_FromSecondsObject
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_creds
     0.00%  python3.10  [kernel.kallsyms]                         [k] cpumask_next
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event__id_header_size
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d9a0
     0.00%  python3.10  python3.10                                [.] PyArg_UnpackTuple
     0.00%  python3.10  python3.10                                [.] PyErr_Restore
     0.00%  python3.10  python3.10                                [.] PyMember_SetOne
     0.00%  python3.10  python3.10                                [.] 0x000000000006ff90
     0.00%  python3.10  python3.10                                [.] 0x000000000015b158
     0.00%  python3.10  python3.10                                [.] 0x0000000000165fdf
     0.00%  python3.10  python3.10                                [.] 0x000000000016653d
     0.00%  python3.10  python3.10                                [.] 0x000000000018c0be
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0cf
     0.00%  python3.10  python3.10                                [.] 0x00000000002971fd
     0.00%  python3.10  python3.10                                [.] 0x000000000016ab6e
     0.00%  python3.10  python3.10                                [.] 0x0000000000206bc1
     0.00%  python3.10  python3.10                                [.] 0x0000000000293d46
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199efd
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0999
     0.00%  python3.10  [kernel.kallsyms]                         [k] get_random_u64
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b4f
     0.00%  python3.10  python3.10                                [.] 0x000000000012d6c6
     0.00%  python3.10  python3.10                                [.] 0x0000000000152305
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_extra_regs
     0.00%  python3.10  python3.10                                [.] 0x000000000016ab95
     0.00%  python3.10  [kernel.kallsyms]                         [k] native_queued_spin_lock_slowpath.part.0
     0.00%  python3.10  python3.10                                [.] 0x0000000000152275
     0.00%  python3.10  python3.10                                [.] 0x000000000015e082
     0.00%  python3.10  python3.10                                [.] PyThread_get_thread_ident
     0.00%  python3.10  python3.10                                [.] 0x00000000001228c0
     0.00%  python3.10  python3.10                                [.] 0x00000000001435b1
     0.00%  python3.10  python3.10                                [.] 0x00000000001598f3
     0.00%  python3.10  python3.10                                [.] 0x00000000001598fd
     0.00%  python3.10  python3.10                                [.] 0x000000000015d232
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef8c
     0.00%  python3.10  python3.10                                [.] 0x000000000016659c
     0.00%  python3.10  python3.10                                [.] 0x0000000000169f36
     0.00%  python3.10  python3.10                                [.] 0x00000000001732c0
     0.00%  python3.10  python3.10                                [.] 0x0000000000179541
     0.00%  python3.10  python3.10                                [.] 0x000000000017958e
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d4e
     0.00%  python3.10  python3.10                                [.] 0x000000000018c04e
     0.00%  python3.10  python3.10                                [.] 0x000000000018d16d
     0.00%  python3.10  python3.10                                [.] 0x000000000018d185
     0.00%  python3.10  python3.10                                [.] 0x000000000018d227
     0.00%  python3.10  python3.10                                [.] 0x000000000016a3c3
     0.00%  python3.10  python3.10                                [.] 0x0000000000169ae0
     0.00%  python3.10  python3.10                                [.] 0x000000000015c5fe
     0.00%  python3.10  python3.10                                [.] 0x0000000000206742
     0.00%  python3.10  python3.10                                [.] 0x0000000000295047
     0.00%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000007610
     0.00%  python3.10  python3.10                                [.] 0x00000000002942bc
     0.00%  python3.10  python3.10                                [.] 0x000000000016a3f1
     0.00%  python3.10  python3.10                                [.] 0x00000000002949f7
     0.00%  python3.10  [kernel.kallsyms]                         [k] flush_tlb_func
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_txn
     0.00%  python3.10  libc.so.6                                 [.] __memmove_sse2_unaligned_erms
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0986
     0.00%  python3.10  python3.10                                [.] 0x0000000000121db0
     0.00%  python3.10  python3.10                                [.] 0x000000000012d7b5
     0.00%  python3.10  python3.10                                [.] 0x000000000014410a
     0.00%  python3.10  python3.10                                [.] 0x00000000001643f3
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3a0
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3a6
     0.00%  python3.10  python3.10                                [.] 0x0000000000188da5
     0.00%  python3.10  python3.10                                [.] 0x000000000018d559
     0.00%  python3.10  python3.10                                [.] 0x000000000018d753
     0.00%  python3.10  python3.10                                [.] 0x00000000001d4955
     0.00%  python3.10  python3.10                                [.] 0x000000000020bed3
     0.00%  python3.10  python3.10                                [.] 0x0000000000129ed5
     0.00%  python3.10  python3.10                                [.] 0x000000000012d2e4
     0.00%  python3.10  python3.10                                [.] 0x000000000017c403
     0.00%  python3.10  python3.10                                [.] 0x0000000000295061
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a09a1
     0.00%  python3.10  python3.10                                [.] 0x000000000013fd1f
     0.00%  python3.10  [kernel.kallsyms]                         [k] dup_task_struct
     0.00%  python3.10  [kernel.kallsyms]                         [k] find_idlest_group
     0.00%  python3.10  [kernel.kallsyms]                         [k] raw_spin_rq_lock_nested
     0.00%  python3.10  [kernel.kallsyms]                         [k] try_charge_memcg
     0.00%  python3.10  python3.10                                [.] 0x0000000000122601
     0.00%  python3.10  python3.10                                [.] 0x0000000000128e0e
     0.00%  python3.10  python3.10                                [.] 0x0000000000133987
     0.00%  python3.10  python3.10                                [.] 0x0000000000137ae4
     0.00%  python3.10  python3.10                                [.] 0x0000000000137ae8
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b4c
     0.00%  python3.10  python3.10                                [.] 0x0000000000137be8
     0.00%  python3.10  python3.10                                [.] 0x0000000000188de4
     0.00%  python3.10  python3.10                                [.] 0x0000000000188ffe
     0.00%  python3.10  python3.10                                [.] 0x00000000001893f1
     0.00%  python3.10  python3.10                                [.] 0x0000000000294eb9
     0.00%  python3.10  python3.10                                [.] 0x0000000000277507
     0.00%  python3.10  python3.10                                [.] 0x0000000000151da0
     0.00%  python3.10  python3.10                                [.] 0x000000000015b173
     0.00%  python3.10  python3.10                                [.] 0x00000000002067a3
     0.00%  python3.10  python3.10                                [.] 0x0000000000159b29
     0.00%  python3.10  python3.10                                [.] 0x00000000001434c6
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0984
     0.00%  python3.10  python3.10                                [.] 0x00000000001229d5
     0.00%  python3.10  python3.10                                [.] 0x00000000002068ef
     0.00%  python3.10  python3.10                                [.] 0x0000000000151fee
     0.00%  python3.10  python3.10                                [.] 0x00000000002b6a1e
     0.00%  python3.10  python3.10                                [.] 0x0000000000179dc8
     0.00%  python3.10  python3.10                                [.] 0x00000000002069d2
     0.00%  python3.10  python3.10                                [.] 0x0000000000241485
     0.00%  python3.10  python3.10                                [.] 0x00000000002773d5
     0.00%  python3.10  python3.10                                [.] 0x0000000000206988
     0.00%  python3.10  python3.10                                [.] 0x00000000001598d1
     0.00%  python3.10  python3.10                                [.] 0x00000000002773de
     0.00%  python3.10  python3.10                                [.] 0x0000000000156650
     0.00%  python3.10  python3.10                                [.] 0x0000000000179e8f
     0.00%  python3.10  python3.10                                [.] _PyLong_Format
     0.00%  python3.10  python3.10                                [.] 0x000000000020698c
     0.00%  python3.10  python3.10                                [.] 0x000000000015b254
     0.00%  python3.10  python3.10                                [.] 0x000000000018c079
     0.00%  python3.10  python3.10                                [.] 0x0000000000151ee2
     0.00%  python3.10  python3.10                                [.] 0x000000000015f26a
     0.00%  python3.10  python3.10                                [.] 0x000000000018d562
     0.00%  python3.10  python3.10                                [.] 0x000000000018d5e0
     0.00%  python3.10  python3.10                                [.] 0x0000000000206c4f
     0.00%  python3.10  python3.10                                [.] 0x000000000012290a
     0.00%  python3.10  python3.10                                [.] 0x000000000012809b
     0.00%  python3.10  python3.10                                [.] PyLong_FromLong
     0.00%  python3.10  python3.10                                [.] 0x0000000000150916
     0.00%  python3.10  python3.10                                [.] 0x000000000017961b
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_event_map
     0.00%  python3.10  python3.10                                [.] 0x000000000018c0a4
     0.00%  python3.10  python3.10                                [.] 0x000000000018d06a
     0.00%  python3.10  python3.10                                [.] 0x0000000000293d44
     0.00%  python3.10  python3.10                                [.] 0x000000000012287d
     0.00%  python3.10  python3.10                                [.] 0x000000000018d555
     0.00%  python3.10  python3.10                                [.] 0x000000000017bffc
     0.00%  python3.10  python3.10                                [.] 0x00000000002cfec0
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a6a
     0.00%  python3.10  python3.10                                [.] 0x000000000018d573
     0.00%  python3.10  python3.10                                [.] 0x000000000018c045
     0.00%  python3.10  python3.10                                [.] 0x00000000001795a2
     0.00%  python3.10  python3.10                                [.] 0x000000000012d2dd
