# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 82K of event 'cycles'
# Event count (approx.): 38837669601
#
# Overhead  Command     Shared Object                             Symbol                                        
# ........  ..........  ........................................  ..............................................
#
     0.00%  python3.10  python3.10                                [.] _PyErr_SetObject
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d36
     0.00%  python3.10  libc.so.6                                 [.] re_compile_internal
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_output_end
     0.00%  python3.10  python3.10                                [.] 0x000000000011fef4
     0.00%  python3.10  python3.10                                [.] 0x000000000017f860
     0.00%  python3.10  python3.10                                [.] 0x00000000002949ff
     0.00%  python3.10  python3.10                                [.] 0x00000000002d0731
     0.00%  python3.10  python3.10                                [.] 0x0000000000206bb0
     0.00%  python3.10  python3.10                                [.] 0x000000000012d6e3
     0.00%  python3.10  [kernel.kallsyms]                         [k] allocate_fake_cpuc
     0.00%  python3.10  python3.10                                [.] 0x000000000018d964
     0.00%  python3.10  [kernel.kallsyms]                         [k] lapic_next_deadline
     0.00%  python3.10  python3.10                                [.] 0x00000000002b69db
     0.00%  python3.10  python3.10                                [.] 0x000000000018d081
     0.00%  python3.10  [kernel.kallsyms]                         [k] restore_fpregs_from_fpstate
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_bts_config
     0.00%  python3.10  libc.so.6                                 [.] __strncat_ssse3
     0.00%  python3.10  python3.10                                [.] 0x00000000001771e5
     0.00%  python3.10  python3.10                                [.] 0x00000000001280a5
     0.00%  python3.10  python3.10                                [.] 0x00000000001522e8
     0.00%  python3.10  python3.10                                [.] 0x00000000001d491e
     0.00%  python3.10  python3.10                                [.] 0x0000000000188df0
     0.00%  python3.10  python3.10                                [.] 0x000000000017331c
     0.00%  python3.10  python3.10                                [.] 0x000000000017c380
     0.00%  python3.10  [kernel.kallsyms]                         [k] dequeue_entity
     0.00%  python3.10  [kernel.kallsyms]                         [k] pids_can_fork
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_lock_task_context
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a09cb
     0.00%  python3.10  [vdso]                                    [.] 0x00000000000006e8
     0.00%  python3.10  python3.10                                [.] PyThread_acquire_lock_timed
     0.00%  python3.10  python3.10                                [.] 0x000000000012e088
     0.00%  python3.10  python3.10                                [.] 0x00000000001434a1
     0.00%  python3.10  python3.10                                [.] 0x0000000000151e21
     0.00%  python3.10  python3.10                                [.] 0x0000000000173dff
     0.00%  python3.10  python3.10                                [.] 0x0000000000293e7a
     0.00%  python3.10  python3.10                                [.] 0x0000000000294254
     0.00%  python3.10  python3.10                                [.] 0x0000000000295035
     0.00%  python3.10  python3.10                                [.] 0x0000000000121960
     0.00%  python3.10  python3.10                                [.] _PyLong_Format
     0.00%  python3.10  python3.10                                [.] 0x000000000015b15c
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_extra_regs
     0.00%  python3.10  python3.10                                [.] 0x0000000000189296
     0.00%  python3.10  python3.10                                [.] 0x000000000012d520
     0.00%  python3.10  [kernel.kallsyms]                         [k] __task_pid_nr_ns
     0.00%  python3.10  python3.10                                [.] 0x0000000000188dec
     0.00%  python3.10  python3.10                                [.] 0x00000000001736e0
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a11ef
     0.00%  python3.10  python3.10                                [.] 0x000000000017953c
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef8c
     0.00%  python3.10  python3.10                                [.] 0x0000000000122930
     0.00%  python3.10  python3.10                                [.] 0x000000000012b412
     0.00%  python3.10  python3.10                                [.] 0x000000000013fd02
     0.00%  python3.10  python3.10                                [.] 0x0000000000151f05
     0.00%  python3.10  python3.10                                [.] 0x000000000017c403
     0.00%  python3.10  python3.10                                [.] 0x0000000000188ed5
     0.00%  python3.10  python3.10                                [.] 0x000000000018d71a
     0.00%  python3.10  python3.10                                [.] 0x00000000002067dd
     0.00%  python3.10  python3.10                                [.] 0x0000000000277507
     0.00%  python3.10  python3.10                                [.] 0x000000000027760a
     0.00%  python3.10  python3.10                                [.] _PyFunction_Vectorcall
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_semundo
     0.00%  python3.10  python3.10                                [.] 0x00000000001d494a
     0.00%  python3.10  python3.10                                [.] 0x000000000015d198
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199cf1
     0.00%  python3.10  python3.10                                [.] 0x000000000015227e
     0.00%  python3.10  python3.10                                [.] 0x0000000000137ba2
     0.00%  python3.10  python3.10                                [.] PyObject_SetItem
     0.00%  python3.10  python3.10                                [.] 0x00000000002067ab
     0.00%  python3.10  python3.10                                [.] 0x0000000000152354
     0.00%  python3.10  [kernel.kallsyms]                         [k] schedule
     0.00%  python3.10  python3.10                                [.] 0x000000000014f690
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_sched_clock_irq
     0.00%  python3.10  python3.10                                [.] 0x00000000001740f0
     0.00%  python3.10  python3.10                                [.] 0x000000000012d084
     0.00%  python3.10  python3.10                                [.] 0x0000000000150bcb
     0.00%  python3.10  python3.10                                [.] 0x000000000015ff7b
     0.00%  python3.10  python3.10                                [.] 0x00000000001228da
     0.00%  python3.10  python3.10                                [.] 0x00000000002773de
     0.00%  python3.10  python3.10                                [.] 0x0000000000138655
     0.00%  python3.10  python3.10                                [.] 0x000000000015b564
     0.00%  python3.10  python3.10                                [.] 0x0000000000295047
     0.00%  python3.10  python3.10                                [.] 0x000000000016a34d
     0.00%  python3.10  python3.10                                [.] 0x0000000000138921
     0.00%  python3.10  python3.10                                [.] 0x00000000001385b6
     0.00%  python3.10  python3.10                                [.] 0x0000000000294fa9
     0.00%  python3.10  python3.10                                [.] PyObject_GC_Del
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3af
     0.00%  python3.10  python3.10                                [.] 0x000000000015e098
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b17
     0.00%  python3.10  python3.10                                [.] 0x00000000002774e1
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d300
     0.00%  python3.10  python3.10                                [.] 0x0000000000128094
     0.00%  python3.10  python3.10                                [.] 0x00000000001509b7
     0.00%  python3.10  python3.10                                [.] 0x000000000012284a
     0.00%  python3.10  [kernel.kallsyms]                         [k] mod_objcg_state
     0.00%  python3.10  python3.10                                [.] 0x0000000000294993
     0.00%  python3.10  python3.10                                [.] 0x0000000000174293
     0.00%  python3.10  python3.10                                [.] 0x0000000000206be4
     0.00%  python3.10  python3.10                                [.] 0x00000000002b6a1e
     0.00%  python3.10  python3.10                                [.] 0x0000000000198e60
     0.00%  python3.10  python3.10                                [.] 0x000000000017f96d
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e29
     0.00%  python3.10  python3.10                                [.] 0x000000000018d740
     0.00%  python3.10  python3.10                                [.] 0x000000000027742f
     0.00%  python3.10  python3.10                                [.] 0x0000000000293e61
     0.00%  python3.10  python3.10                                [.] 0x00000000001740f6
     0.00%  python3.10  python3.10                                [.] 0x0000000000206b87
     0.00%  python3.10  python3.10                                [.] 0x000000000017967f
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3e0
     0.00%  python3.10  python3.10                                [.] 0x000000000015b1ea
     0.00%  python3.10  python3.10                                [.] 0x000000000015233d
     0.00%  python3.10  python3.10                                [.] 0x00000000001783f5
     0.00%  python3.10  [kernel.kallsyms]                         [k] pmd_pfn
     0.00%  python3.10  python3.10                                [.] 0x0000000000151fdb
     0.00%  python3.10  python3.10                                [.] 0x000000000012b308
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000017d73d
     0.00%  python3.10  python3.10                                [.] 0x0000000000294ea0
     0.00%  python3.10  libc.so.6                                 [.] ____wcstod_l_internal
     0.00%  python3.10  python3.10                                [.] 0x00000000002a65c1
     0.00%  python3.10  python3.10                                [.] 0x0000000000287060
     0.00%  python3.10  python3.10                                [.] 0x00000000002d9edb
     0.00%  python3.10  python3.10                                [.] 0x0000000000206753
     0.00%  python3.10  python3.10                                [.] 0x000000000017f7b7
     0.00%  python3.10  python3.10                                [.] 0x0000000000295071
     0.00%  python3.10  python3.10                                [.] 0x0000000000206bc4
     0.00%  python3.10  python3.10                                [.] 0x0000000000277454
     0.00%  python3.10  [kernel.kallsyms]                         [k] task_nr_scan_windows.isra.0
     0.00%  python3.10  ld-linux-x86-64.so.2                      [.] 0x000000000002afe0
     0.00%  python3.10  python3.10                                [.] 0x000000000015f01d
     0.00%  python3.10  python3.10                                [.] 0x0000000000169e90
     0.00%  python3.10  python3.10                                [.] 0x0000000000179570
     0.00%  python3.10  python3.10                                [.] 0x0000000000188de0
     0.00%  python3.10  python3.10                                [.] 0x000000000018d146
     0.00%  python3.10  python3.10                                [.] 0x000000000018d581
     0.00%  python3.10  python3.10                                [.] 0x000000000018d5a1
     0.00%  python3.10  python3.10                                [.] 0x0000000000293e6b
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000017d859
     0.00%  python3.10  python3.10                                [.] 0x0000000000218bd3
     0.00%  python3.10  python3.10                                [.] 0x000000000015b56c
     0.00%  python3.10  python3.10                                [.] 0x000000000015e06d
     0.00%  python3.10  libc.so.6                                 [.] round_and_return
     0.00%  python3.10  python3.10                                [.] 0x00000000002773cd
     0.00%  python3.10  [kernel.kallsyms]                         [k] exit_signals
     0.00%  python3.10  python3.10                                [.] 0x000000000012282a
     0.00%  python3.10  python3.10                                [.] 0x000000000015b165
     0.00%  python3.10  python3.10                                [.] 0x0000000000138506
     0.00%  python3.10  python3.10                                [.] 0x0000000000241485
     0.00%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_init
     0.00%  python3.10  libcrypto.so.3                            [.] HMAC_Init_ex
     0.00%  python3.10  [kernel.kallsyms]                         [k] free_swap_cache
     0.00%  python3.10  [kernel.kallsyms]                         [k] __tlb_remove_page_size
     0.00%  python3.10  python3.10                                [.] 0x00000000002068d6
     0.00%  python3.10  python3.10                                [.] 0x000000000012e081
     0.00%  python3.10  [kernel.kallsyms]                         [k] free_unref_page_list
     0.00%  python3.10  python3.10                                [.] 0x000000000015c5fe
     0.00%  python3.10  python3.10                                [.] 0x0000000000152302
     0.00%  python3.10  [kernel.kallsyms]                         [k] __mod_lruvec_state
     0.00%  python3.10  python3.10                                [.] 0x0000000000122906
     0.00%  python3.10  [kernel.kallsyms]                         [k] ftrace_graph_init_task
     0.00%  python3.10  [kernel.kallsyms]                         [k] flush_tlb_mm_range
     0.00%  python3.10  python3.10                                [.] 0x000000000015b541
     0.00%  python3.10  python3.10                                [.] 0x0000000000152321
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000255d34
     0.00%  python3.10  python3.10                                [.] PyObject_LengthHint
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307229
     0.00%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000006f48
     0.00%  python3.10  python3.10                                [.] 0x000000000020692c
     0.00%  python3.10  [kernel.kallsyms]                         [k] nohz_balance_exit_idle
     0.00%  python3.10  python3.10                                [.] 0x000000000015e09b
     0.00%  python3.10  python3.10                                [.] 0x000000000012285d
     0.00%  python3.10  python3.10                                [.] 0x000000000021b83b
     0.00%  python3.10  [kernel.kallsyms]                         [k] tick_program_event
     0.00%  python3.10  python3.10                                [.] 0x00000000002b6a0a
     0.00%  python3.10  python3.10                                [.] 0x000000000018d16d
     0.00%  python3.10  python3.10                                [.] PyMem_Free
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3c0
     0.00%  python3.10  python3.10                                [.] 0x0000000000206913
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0986
     0.00%  python3.10  python3.10                                [.] 0x0000000000122841
     0.00%  python3.10  python3.10                                [.] 0x000000000017953e
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_output_begin
     0.00%  python3.10  python3.10                                [.] PyObject_IsTrue
     0.00%  python3.10  python3.10                                [.] 0x000000000012e0b3
     0.00%  python3.10  python3.10                                [.] 0x00000000001418be
     0.00%  python3.10  python3.10                                [.] 0x0000000000151e0c
     0.00%  python3.10  python3.10                                [.] 0x0000000000241480
     0.00%  python3.10  python3.10                                [.] 0x0000000000206546
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b1b
     0.00%  python3.10  python3.10                                [.] 0x000000000011ea06
     0.00%  python3.10  python3.10                                [.] 0x000000000018c0d9
     0.00%  python3.10  python3.10                                [.] 0x000000000018d1b7
     0.00%  python3.10  python3.10                                [.] 0x0000000000243814
     0.00%  python3.10  python3.10                                [.] 0x000000000024382d
     0.00%  python3.10  python3.10                                [.] 0x00000000001228c0
     0.00%  python3.10  python3.10                                [.] 0x0000000000293e83
     0.00%  python3.10  python3.10                                [.] 0x0000000000294fdd
     0.00%  python3.10  [kernel.kallsyms]                         [k] find_idlest_group
     0.00%  python3.10  python3.10                                [.] 0x0000000000128097
     0.00%  python3.10  python3.10                                [.] 0x000000000015efe1
     0.00%  python3.10  python3.10                                [.] 0x0000000000137aa8
     0.00%  python3.10  python3.10                                [.] 0x0000000000294f96
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_try_to_cancel.part.0
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a66
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a6f
     0.00%  python3.10  python3.10                                [.] 0x0000000000163f80
     0.00%  python3.10  python3.10                                [.] 0x000000000018d06a
     0.00%  python3.10  python3.10                                [.] 0x000000000020bf48
     0.00%  python3.10  python3.10                                [.] 0x000000000018d12a
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0984
     0.00%  python3.10  python3.10                                [.] 0x000000000018c039
     0.00%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000006ecb
     0.00%  python3.10  python3.10                                [.] 0x000000000017c5f0
     0.00%  python3.10  python3.10                                [.] 0x000000000018d1c1
     0.00%  python3.10  python3.10                                [.] 0x000000000011e93f
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a097a
     0.00%  python3.10  python3.10                                [.] 0x000000000018d06c
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000000a4bdb
     0.00%  python3.10  python3.10                                [.] 0x0000000000179622
     0.00%  python3.10  python3.10                                [.] 0x000000000018d08e
     0.00%  python3.10  python3.10                                [.] 0x000000000017b16b
     0.00%  python3.10  python3.10                                [.] 0x0000000000206691
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a6a
     0.00%  python3.10  python3.10                                [.] 0x000000000018d6fb
     0.00%  python3.10  python3.10                                [.] 0x000000000018d977
     0.00%  python3.10  python3.10                                [.] PySequence_List
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0f2
     0.00%  python3.10  python3.10                                [.] 0x000000000018d75d
     0.00%  python3.10  python3.10                                [.] 0x00000000001771c5
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_hw_config
     0.00%  python3.10  python3.10                                [.] 0x000000000018d765
     0.00%  python3.10  python3.10                                [.] 0x0000000000121ddc
     0.00%  python3.10  python3.10                                [.] 0x000000000018d237
     0.00%  python3.10  python3.10                                [.] 0x0000000000151ef4
     0.00%  python3.10  python3.10                                [.] 0x000000000018bfb6
     0.00%  python3.10  python3.10                                [.] 0x000000000018d09e
     0.00%  python3.10  [kernel.kallsyms]                         [k] find_vma
     0.00%  python3.10  [kernel.kallsyms]                         [k] asm_exc_page_fault
     0.00%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc
     0.00%  python3.10  [kernel.kallsyms]                         [k] unlock_page_memcg
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a111a
     0.00%  python3.10  python3.10                                [.] PyDict_GetItemWithError
     0.00%  python3.10  python3.10                                [.] 0x000000000011ea0c
     0.00%  python3.10  python3.10                                [.] 0x0000000000164480
     0.00%  python3.10  python3.10                                [.] 0x0000000000165f3c
     0.00%  python3.10  python3.10                                [.] 0x000000000018bfd8
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a8f
     0.00%  python3.10  python3.10                                [.] 0x000000000018d07c
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0d2
     0.00%  python3.10  python3.10                                [.] 0x000000000012290f
     0.00%  python3.10  python3.10                                [.] 0x0000000000179530
     0.00%  python3.10  python3.10                                [.] 0x0000000000293d62
     0.00%  python3.10  python3.10                                [.] 0x000000000018d25c
     0.00%  python3.10  python3.10                                [.] 0x0000000000179564
     0.00%  python3.10  python3.10                                [.] 0x000000000015b56e
     0.00%  python3.10  [kernel.kallsyms]                         [k] lru_cache_add
     0.00%  python3.10  python3.10                                [.] 0x0000000000152269
     0.00%  python3.10  python3.10                                [.] 0x000000000017953a
     0.00%  python3.10  python3.10                                [.] 0x0000000000179613
     0.00%  python3.10  python3.10                                [.] 0x000000000018d510
     0.00%  python3.10  python3.10                                [.] 0x00000000001339ac
     0.00%  python3.10  python3.10                                [.] 0x0000000000122877
     0.00%  python3.10  python3.10                                [.] 0x000000000015efb8
     0.00%  python3.10  python3.10                                [.] 0x000000000018d252
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48d0
     0.00%  python3.10  python3.10                                [.] 0x00000000002971d0
     0.00%  python3.10  python3.10                                [.] 0x0000000000293d53
     0.00%  python3.10  libc.so.6                                 [.] __strstr_sse2_unaligned
     0.00%  python3.10  python3.10                                [.] 0x000000000011d4fc
     0.00%  python3.10  python3.10                                [.] 0x000000000015085e
     0.00%  python3.10  python3.10                                [.] 0x00000000002949fb
     0.00%  python3.10  python3.10                                [.] 0x00000000001f6b40
     0.00%  python3.10  libc.so.6                                 [.] __strrchr_sse2
     0.00%  python3.10  [kernel.kallsyms]                         [k] __sched_fork
     0.00%  python3.10  python3.10                                [.] 0x000000000011e89c
     0.00%  python3.10  python3.10                                [.] 0x0000000000121d93
     0.00%  python3.10  python3.10                                [.] 0x000000000012291a
     0.00%  python3.10  python3.10                                [.] 0x0000000000131338
     0.00%  python3.10  python3.10                                [.] 0x0000000000137ac9
     0.00%  python3.10  python3.10                                [.] 0x0000000000137ada
     0.00%  python3.10  python3.10                                [.] 0x00000000001771c0
     0.00%  python3.10  python3.10                                [.] 0x000000000017961b
     0.00%  python3.10  python3.10                                [.] 0x0000000000294e92
     0.00%  python3.10  [kernel.kallsyms]                         [k] cgroup_move_task
     0.00%  python3.10  python3.10                                [.] 0x0000000000128e22
     0.00%  python3.10  [kernel.kallsyms]                         [k] __perf_sw_event
     0.00%  python3.10  [kernel.kallsyms]                         [k] page_counter_try_charge
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a09d0
     0.00%  python3.10  python3.10                                [.] 0x0000000000137bb7
     0.00%  python3.10  python3.10                                [.] 0x00000000001598ea
     0.00%  python3.10  python3.10                                [.] 0x000000000015b500
     0.00%  python3.10  python3.10                                [.] 0x0000000000179620
     0.00%  python3.10  python3.10                                [.] 0x0000000000188dcf
     0.00%  python3.10  python3.10                                [.] 0x000000000018d072
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a77
     0.00%  python3.10  python3.10                                [.] 0x0000000000189083
     0.00%  python3.10  python3.10                                [.] 0x0000000000206b1a
     0.00%  python3.10  python3.10                                [.] _PyUnicodeWriter_Finish
     0.00%  python3.10  python3.10                                [.] 0x000000000018d162
     0.00%  python3.10  python3.10                                [.] 0x0000000000122628
     0.00%  python3.10  python3.10                                [.] 0x0000000000188da5
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_hw_config.part.0
     0.00%  python3.10  python3.10                                [.] 0x000000000018d51f
     0.00%  python3.10  python3.10                                [.] 0x00000000002949b8
     0.00%  python3.10  python3.10                                [.] 0x0000000000151eca
     0.00%  python3.10  python3.10                                [.] 0x0000000000188ef6
     0.00%  python3.10  python3.10                                [.] PyObject_CheckBuffer
     0.00%  python3.10  python3.10                                [.] 0x00000000001795e5
     0.00%  python3.10  [kernel.kallsyms]                         [k] _copy_from_user
     0.00%  python3.10  [kernel.kallsyms]                         [k] find_vm_area
     0.00%  python3.10  python3.10                                [.] 0x0000000000173315
     0.00%  python3.10  python3.10                                [.] 0x0000000000206589
     0.00%  python3.10  python3.10                                [.] PyLong_FromUnicodeObject
     0.00%  python3.10  python3.10                                [.] 0x0000000000137bcf
     0.00%  python3.10  python3.10                                [.] 0x00000000001522f9
     0.00%  python3.10  python3.10                                [.] 0x0000000000172b18
     0.00%  python3.10  python3.10                                [.] 0x00000000001732fc
     0.00%  python3.10  python3.10                                [.] 0x000000000018d63d
     0.00%  python3.10  python3.10                                [.] 0x00000000002b6a1c
     0.00%  python3.10  [kernel.kallsyms]                         [k] cpumask_any_but
     0.00%  python3.10  python3.10                                [.] 0x0000000000129f15
     0.00%  python3.10  [kernel.kallsyms]                         [k] dup_task_struct
     0.00%  python3.10  python3.10                                [.] 0x0000000000121749
     0.00%  python3.10  python3.10                                [.] 0x000000000012d38c
     0.00%  python3.10  python3.10                                [.] 0x00000000001434c6
     0.00%  python3.10  python3.10                                [.] 0x000000000016400f
     0.00%  python3.10  python3.10                                [.] 0x000000000017f971
     0.00%  python3.10  python3.10                                [.] 0x000000000018c045
     0.00%  python3.10  python3.10                                [.] 0x00000000001215df
     0.00%  python3.10  python3.10                                [.] 0x000000000018d75f
     0.00%  python3.10  python3.10                                [.] 0x000000000018bfe5
     0.00%  python3.10  python3.10                                [.] 0x00000000001598c8
     0.00%  python3.10  python3.10                                [.] 0x00000000001795c3
     0.00%  python3.10  python3.10                                [.] 0x00000000002068fd
     0.00%  python3.10  python3.10                                [.] 0x0000000000137bfb
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0af
     0.00%  python3.10  python3.10                                [.] 0x00000000001795fa
     0.00%  python3.10  python3.10                                [.] _Py_HashPointer
     0.00%  python3.10  python3.10                                [.] 0x000000000018d165
     0.00%  python3.10  python3.10                                [.] 0x00000000001598d3
     0.00%  python3.10  [kernel.kallsyms]                         [k] arch_local_save_flags
     0.00%  python3.10  [kernel.kallsyms]                         [k] insert_vmap_area.constprop.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] radix_tree_iter_replace
     0.00%  python3.10  python3.10                                [.] 0x000000000015b50e
     0.00%  python3.10  python3.10                                [.] 0x000000000015b554
     0.00%  python3.10  python3.10                                [.] 0x000000000015b570
     0.00%  python3.10  python3.10                                [.] 0x000000000015c5ba
     0.00%  python3.10  python3.10                                [.] 0x000000000016ab50
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d32
     0.00%  python3.10  python3.10                                [.] 0x0000000000188ffe
     0.00%  python3.10  python3.10                                [.] 0x00000000001d4916
     0.00%  python3.10  python3.10                                [.] 0x000000000020beb0
     0.00%  python3.10  python3.10                                [.] 0x000000000029494d
     0.00%  python3.10  python3.10                                [.] 0x000000000018d608
     0.00%  python3.10  [kernel.kallsyms]                         [k] get_nohz_timer_target
     0.00%  python3.10  python3.10                                [.] PyErr_Format
     0.00%  python3.10  python3.10                                [.] 0x0000000000121740
     0.00%  python3.10  python3.10                                [.] 0x000000000015af65
     0.00%  python3.10  python3.10                                [.] 0x0000000000206b4e
     0.00%  python3.10  python3.10                                [.] 0x0000000000294925
     0.00%  python3.10  python3.10                                [.] PyNumber_Xor
     0.00%  python3.10  python3.10                                [.] 0x000000000011d510
     0.00%  python3.10  python3.10                                [.] 0x00000000001229d0
     0.00%  python3.10  python3.10                                [.] 0x0000000000129e83
     0.00%  python3.10  python3.10                                [.] 0x0000000000129edd
     0.00%  python3.10  python3.10                                [.] 0x00000000001641db
     0.00%  python3.10  python3.10                                [.] 0x0000000000179584
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3bb
     0.00%  python3.10  python3.10                                [.] 0x0000000000188dc2
     0.00%  python3.10  python3.10                                [.] 0x0000000000188dc9
     0.00%  python3.10  python3.10                                [.] 0x0000000000188eee
     0.00%  python3.10  python3.10                                [.] 0x0000000000188ff9
     0.00%  python3.10  python3.10                                [.] 0x000000000020674f
     0.00%  python3.10  python3.10                                [.] 0x000000000020bf4e
     0.00%  python3.10  python3.10                                [.] 0x000000000027746d
     0.00%  python3.10  python3.10                                [.] 0x00000000002774ad
     0.00%  python3.10  python3.10                                [.] 0x00000000002775ef
     0.00%  python3.10  python3.10                                [.] 0x000000000028bd90
     0.00%  python3.10  python3.10                                [.] 0x0000000000293dfc
     0.00%  python3.10  python3.10                                [.] 0x0000000000294a0e
     0.00%  python3.10  python3.10                                [.] 0x000000000020bf3d
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d7f
     0.00%  python3.10  [kernel.kallsyms]                         [k] idle_cpu
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d342
     0.00%  python3.10  python3.10                                [.] 0x000000000018c08c
     0.00%  python3.10  python3.10                                [.] 0x000000000030e43f
     0.00%  python3.10  python3.10                                [.] 0x00000000001795ed
     0.00%  python3.10  python3.10                                [.] 0x000000000018c0a4
     0.00%  python3.10  python3.10                                [.] 0x000000000020beb4
     0.00%  python3.10  python3.10                                [.] 0x000000000018d5bd
     0.00%  python3.10  [kernel.kallsyms]                         [k] alloc_pages_vma
     0.00%  python3.10  [kernel.kallsyms]                         [k] memset
     0.00%  python3.10  python3.10                                [.] 0x000000000012d2f0
     0.00%  python3.10  python3.10                                [.] 0x000000000015d6d4
     0.00%  python3.10  python3.10                                [.] 0x0000000000129e93
     0.00%  python3.10  [kernel.kallsyms]                         [k] alloc_vmap_area
     0.00%  python3.10  [kernel.kallsyms]                         [k] cgroup_post_fork
     0.00%  python3.10  [kernel.kallsyms]                         [k] set_pte
     0.00%  python3.10  [kernel.kallsyms]                         [k] sysvec_thermal
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a094d
     0.00%  python3.10  python3.10                                [.] PyLong_FromLongLong
     0.00%  python3.10  python3.10                                [.] _PyThreadState_Prealloc
     0.00%  python3.10  python3.10                                [.] 0x0000000000121086
     0.00%  python3.10  python3.10                                [.] 0x0000000000121628
     0.00%  python3.10  python3.10                                [.] 0x0000000000129cd9
     0.00%  python3.10  python3.10                                [.] 0x0000000000129edf
     0.00%  python3.10  python3.10                                [.] 0x0000000000143438
     0.00%  python3.10  python3.10                                [.] 0x00000000001595f0
     0.00%  python3.10  python3.10                                [.] 0x0000000000163063
     0.00%  python3.10  [kernel.kallsyms]                         [k] __bitmap_intersects
     0.00%  python3.10  python3.10                                [.] 0x00000000001772e4
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d90
     0.00%  python3.10  python3.10                                [.] 0x00000000001732ca
     0.00%  python3.10  python3.10                                [.] PyCallable_Check
     0.00%  python3.10  python3.10                                [.] 0x0000000000129e8e
     0.00%  python3.10  python3.10                                [.] 0x000000000012a06a
     0.00%  python3.10  python3.10                                [.] 0x000000000018c0a9
     0.00%  python3.10  python3.10                                [.] 0x000000000017c384
     0.00%  python3.10  python3.10                                [.] PyUnicode_Format
     0.00%  python3.10  python3.10                                [.] 0x0000000000129f23
     0.00%  python3.10  python3.10                                [.] 0x0000000000162fe7
     0.00%  :2337188    python3.10                                [.] 0x000000000012159b
     0.00%  python3.10  python3.10                                [.] 0x00000000001c8820
     0.00%  :2337332    python3.10                                [.] 0x00000000001215c4
     0.00%  python3.10  python3.10                                [.] 0x000000000015af50
     0.00%  python3.10  [kernel.kallsyms]                         [k] cyc2ns_read_begin
     0.00%  python3.10  python3.10                                [.] 0x0000000000162c34
     0.00%  python3.10  python3.10                                [.] 0x000000000018928c
     0.00%  python3.10  python3.10                                [.] 0x000000000015f00e
     0.00%  python3.10  python3.10                                [.] PyErr_Restore
     0.00%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_post_alloc_hook
     0.00%  python3.10  python3.10                                [.] 0x0000000000129c42
     0.00%  python3.10  python3.10                                [.] 0x0000000000151ee2
