# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 79K of event 'cycles'
# Event count (approx.): 39665687302
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  [kernel.kallsyms]     [k] kernel_init_free_pages.part.0
     0.00%  python3.10  python3.10            [.] 0x000000000015e0d2
     0.00%  python3.10  python3.10            [.] 0x00000000001641c0
     0.00%  python3.10  [kernel.kallsyms]     [k] place_entity
     0.00%  python3.10  python3.10            [.] 0x000000000012d09a
     0.00%  python3.10  python3.10            [.] PyObject_Hash
     0.00%  :2338049    python3.10            [.] 0x0000000000121676
     0.00%  python3.10  [kernel.kallsyms]     [k] task_active_pid_ns
     0.00%  python3.10  python3.10            [.] 0x000000000020675b
     0.00%  python3.10  [kernel.kallsyms]     [k] find_vma_prev
     0.00%  :2338360    python3.10            [.] 0x0000000000121679
     0.00%  python3.10  [kernel.kallsyms]     [k] lapic_next_deadline
     0.00%  python3.10  python3.10            [.] 0x000000000015d120
     0.00%  python3.10  [kernel.kallsyms]     [k] remove_entity_load_avg
     0.00%  python3.10  [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  :2337763    [kernel.kallsyms]     [k] update_load_avg
     0.00%  :2337763    [kernel.kallsyms]     [k] __softirqentry_text_start
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]     [k] native_queued_spin_lock_slowpath.part.0
     0.00%  python3.10  [kernel.kallsyms]     [k] do_wp_page
     0.00%  :2337763    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :2337883    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :2338027    python3.10            [.] 0x00000000001215cb
     0.00%  :2338193    python3.10            [.] 0x0000000000121590
     0.00%  :2337763    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  :2337923    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :2337959    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :2338005    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :2338027    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  :2338027    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :2338131    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :2338193    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  :2338331    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :2338360    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :2338391    [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  python3.10            [.] 0x000000000015d126


# Samples: 80K of event 'branch'
# Event count (approx.): 9079713651
#
# Overhead  Command     Shared Object         Symbol                                     
# ........  ..........  ....................  ...........................................
#
    89.21%  python3.10  python3.10            [.] _PyEval_EvalFrameDefault
     1.29%  python3.10  python3.10            [.] 0x000000000012161a
     0.66%  python3.10  python3.10            [.] 0x0000000000121590
     0.46%  python3.10  python3.10            [.] 0x00000000001215f7
     0.44%  python3.10  python3.10            [.] 0x00000000001215c4
     0.39%  python3.10  python3.10            [.] 0x0000000000121596
     0.36%  python3.10  python3.10            [.] 0x00000000001215f2
     0.31%  python3.10  python3.10            [.] 0x000000000012159b
     0.30%  python3.10  python3.10            [.] 0x0000000000121676
     0.27%  python3.10  python3.10            [.] 0x0000000000121605
     0.25%  python3.10  python3.10            [.] 0x00000000001215a3
     0.24%  python3.10  python3.10            [.] 0x0000000000121613
     0.23%  python3.10  python3.10            [.] 0x00000000001215a7
     0.22%  python3.10  python3.10            [.] 0x00000000001215bc
     0.20%  python3.10  python3.10            [.] 0x0000000000121679
     0.20%  python3.10  python3.10            [.] 0x0000000000121730
     0.19%  python3.10  python3.10            [.] 0x000000000012159d
     0.19%  python3.10  python3.10            [.] 0x00000000001215cb
     0.18%  python3.10  python3.10            [.] 0x0000000000121737
     0.18%  python3.10  [kernel.kallsyms]     [k] psi_group_change
     0.17%  python3.10  python3.10            [.] 0x000000000012160b
     0.16%  python3.10  python3.10            [.] 0x00000000001215a2
     0.16%  python3.10  python3.10            [.] 0x00000000001215ab
     0.14%  python3.10  python3.10            [.] 0x00000000001215dc
     0.13%  python3.10  python3.10            [.] 0x00000000001215e9
     0.13%  python3.10  python3.10            [.] 0x000000000012167d
     0.12%  python3.10  python3.10            [.] 0x00000000001215e2
     0.09%  python3.10  python3.10            [.] 0x00000000001215e5
     0.08%  python3.10  python3.10            [.] 0x000000000012167b
     0.08%  :2337763    python3.10            [.] _PyEval_EvalFrameDefault
     0.08%  :2338049    python3.10            [.] _PyEval_EvalFrameDefault
     0.08%  python3.10  python3.10            [.] 0x000000000012160f
     0.07%  python3.10  python3.10            [.] 0x0000000000121616
     0.07%  :2338005    python3.10            [.] _PyEval_EvalFrameDefault
     0.06%  :2338331    python3.10            [.] _PyEval_EvalFrameDefault
     0.06%  :2338193    python3.10            [.] _PyEval_EvalFrameDefault
     0.06%  :2338360    python3.10            [.] _PyEval_EvalFrameDefault
     0.06%  python3.10  python3.10            [.] 0x0000000000121594
     0.05%  :2338131    python3.10            [.] _PyEval_EvalFrameDefault
     0.05%  python3.10  python3.10            [.] 0x00000000001215d8
     0.05%  python3.10  python3.10            [.] 0x000000000012167f
     0.04%  python3.10  python3.10            [.] _PyObject_MakeTpCall
     0.04%  python3.10  python3.10            [.] 0x00000000001215a0
     0.04%  :2338391    python3.10            [.] _PyEval_EvalFrameDefault
     0.04%  :2337883    python3.10            [.] _PyEval_EvalFrameDefault
     0.04%  python3.10  python3.10            [.] 0x00000000001215c0
     0.03%  python3.10  python3.10            [.] 0x0000000000121599
     0.03%  python3.10  [kernel.kallsyms]     [k] merge_sched_in
     0.03%  :2337959    python3.10            [.] _PyEval_EvalFrameDefault
     0.03%  python3.10  python3.10            [.] 0x0000000000121677
     0.03%  python3.10  python3.10            [.] 0x00000000001215b2
     0.03%  :2338027    python3.10            [.] _PyEval_EvalFrameDefault
     0.02%  python3.10  python3.10            [.] 0x0000000000121600
     0.02%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_se
     0.02%  python3.10  python3.10            [.] 0x00000000001215a6
     0.02%  python3.10  [kernel.kallsyms]     [k] event_sched_in
     0.02%  python3.10  [kernel.kallsyms]     [k] rb_next
     0.02%  python3.10  [kernel.kallsyms]     [k] kfree
     0.02%  python3.10  libc.so.6             [.] ____wcstold_l_internal
     0.02%  python3.10  [kernel.kallsyms]     [k] zap_pte_range
     0.02%  python3.10  python3.10            [.] _PyUnicode_JoinArray
     0.02%  python3.10  [kernel.kallsyms]     [k] native_sched_clock
     0.02%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_insert
     0.01%  python3.10  [kernel.kallsyms]     [k] update_load_avg
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_alloc
     0.01%  python3.10  libc.so.6             [.] ____wcstof_l_internal
     0.01%  python3.10  python3.10            [.] 0x000000000012166e
     0.01%  python3.10  [kernel.kallsyms]     [k] memset_erms
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node
     0.01%  python3.10  python3.10            [.] PyUnicode_FromFormatV
     0.01%  python3.10  [kernel.kallsyms]     [k] update_curr
     0.01%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_first
     0.01%  python3.10  [kernel.kallsyms]     [k] update_sg_wakeup_stats
     0.01%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.01%  python3.10  [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.01%  python3.10  [kernel.kallsyms]     [k] ctx_sched_in
     0.01%  python3.10  [kernel.kallsyms]     [k] inherit_event.constprop.0
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_swevent_add
     0.01%  python3.10  python3.10            [.] 0x00000000001d4961
     0.01%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.01%  python3.10  [kernel.kallsyms]     [k] select_idle_sibling
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_pmu_event_init
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_trace
     0.01%  python3.10  [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node_trace
     0.01%  python3.10  [kernel.kallsyms]     [k] dequeue_task_fair
     0.01%  python3.10  [kernel.kallsyms]     [k] hash_futex
     0.01%  python3.10  python3.10            [.] 0x00000000001215ed
     0.01%  python3.10  python3.10            [.] 0x000000000015effa
     0.01%  python3.10  python3.10            [.] PyLong_FromString
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_update_userpage
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_setup_perfctr
     0.01%  python3.10  python3.10            [.] 0x00000000001215c8
     0.01%  python3.10  [kernel.kallsyms]     [k] __srcu_read_lock
     0.01%  python3.10  python3.10            [.] 0x0000000000174090
     0.01%  :2338331    python3.10            [.] 0x000000000012161a
     0.01%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.01%  python3.10  python3.10            [.] 0x0000000000127f5d
     0.01%  python3.10  [kernel.kallsyms]     [k] switch_fpu_return
     0.01%  python3.10  [kernel.kallsyms]     [k] rb_insert_color
     0.01%  python3.10  [kernel.kallsyms]     [k] update_cfs_group
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_get_event_constraints
     0.01%  python3.10  python3.10            [.] PyList_Append
     0.01%  python3.10  python3.10            [.] 0x00000000001215df
     0.01%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.01%  python3.10  python3.10            [.] 0x00000000001d495d
     0.01%  python3.10  [kernel.kallsyms]     [k] should_failslab
     0.01%  python3.10  [kernel.kallsyms]     [k] enqueue_entity
     0.01%  python3.10  [kernel.kallsyms]     [k] __schedule
     0.01%  python3.10  [kernel.kallsyms]     [k] arch_perf_update_userpage
     0.01%  python3.10  [kernel.kallsyms]     [k] __srcu_read_unlock
     0.01%  python3.10  [kernel.kallsyms]     [k] psi_task_switch
     0.01%  :2338331    python3.10            [.] 0x0000000000121590
     0.01%  python3.10  [kernel.kallsyms]     [k] __calc_delta
     0.01%  python3.10  [kernel.kallsyms]     [k] __cond_resched
     0.01%  python3.10  python3.10            [.] _PyObject_GetMethod
     0.01%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_out
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_iterate_ctx
     0.01%  python3.10  [kernel.kallsyms]     [k] update_min_vruntime
     0.01%  python3.10  [kernel.kallsyms]     [k] ___perf_sw_event
     0.01%  python3.10  python3.10            [.] _PyDict_DelItem_KnownHash
     0.01%  python3.10  python3.10            [.] _PyObject_GenericSetAttrWithDict
     0.01%  python3.10  python3.10            [.] _PyUnicodeWriter_PrepareInternal
     0.01%  python3.10  python3.10            [.] 0x0000000000152321
     0.01%  python3.10  python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.01%  python3.10  python3.10            [.] 0x000000000015ef70
     0.01%  python3.10  python3.10            [.] 0x0000000000188dd7
     0.01%  python3.10  python3.10            [.] _PyObject_LookupSpecial
     0.01%  python3.10  python3.10            [.] 0x00000000001d48e8
     0.01%  python3.10  [kernel.kallsyms]     [k] hsw_get_event_constraints
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_log_itrace_start
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_update_time
     0.01%  :2338049    python3.10            [.] 0x000000000012161a
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_int
     0.01%  python3.10  [kernel.kallsyms]     [k] rb_erase
     0.00%  python3.10  [kernel.kallsyms]     [k] __lock_text_start
     0.00%  python3.10  libc.so.6             [.] __strncat_ssse3
     0.00%  python3.10  libc.so.6             [.] __strncat_sse2_unaligned
     0.00%  python3.10  libc.so.6             [.] ____wcstod_l_internal
     0.00%  python3.10  [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_task_fair
     0.00%  python3.10  [kernel.kallsyms]     [k] prepare_task_switch
     0.00%  python3.10  python3.10            [.] PyObject_GetAttr
     0.00%  python3.10  [kernel.kallsyms]     [k] allocate_fake_cpuc
     0.00%  python3.10  [kernel.kallsyms]     [k] __x64_sys_futex
     0.00%  python3.10  python3.10            [.] 0x000000000015b546
     0.00%  python3.10  python3.10            [.] 0x000000000020bf65
     0.00%  python3.10  [kernel.kallsyms]     [k] fpregs_assert_state_consistent
     0.00%  python3.10  python3.10            [.] 0x0000000000206a23
     0.00%  python3.10  [kernel.kallsyms]     [k] update_rq_clock
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_reserve_hardware
     0.00%  python3.10  [kernel.kallsyms]     [k] inherit_task_group.isra.0
     0.00%  python3.10  python3.10            [.] 0x000000000017c3fc
     0.00%  python3.10  python3.10            [.] 0x00000000001795d6
     0.00%  :2338391    python3.10            [.] 0x0000000000121596
     0.00%  python3.10  [kernel.kallsyms]     [k] hsw_hw_config
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_all_qs
     0.00%  :2337763    python3.10            [.] 0x0000000000121737
     0.00%  python3.10  python3.10            [.] 0x0000000000152260
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0986
     0.00%  :2337763    python3.10            [.] 0x0000000000121590
     0.00%  :2338005    python3.10            [.] 0x0000000000121737
     0.00%  python3.10  [kernel.kallsyms]     [k] psi_task_change
     0.00%  python3.10  python3.10            [.] 0x000000000015efdc
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_read_unlock_strict
     0.00%  python3.10  python3.10            [.] 0x000000000017f87a
     0.00%  python3.10  python3.10            [.] 0x00000000001228d1
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0970
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_next_event_base
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_event_map
     0.00%  python3.10  python3.10            [.] 0x0000000000121734
     0.00%  python3.10  python3.10            [.] 0x000000000012e078
     0.00%  python3.10  python3.10            [.] 0x000000000018d589
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_init_event
     0.00%  :2338005    python3.10            [.] 0x00000000001215a3
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_task_output
     0.00%  python3.10  [kernel.kallsyms]     [k] iterate_groups
     0.00%  python3.10  python3.10            [.] 0x000000000020bef5
     0.00%  :2338005    python3.10            [.] 0x0000000000121590
     0.00%  :2337959    python3.10            [.] 0x000000000012161a
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_hw_config.part.0
     0.00%  python3.10  python3.10            [.] 0x000000000018d599
     0.00%  python3.10  [kernel.kallsyms]     [k] __put_user_nocheck_8
     0.00%  :2338391    python3.10            [.] 0x0000000000121605
     0.00%  python3.10  [kernel.kallsyms]     [k] reweight_entity
     0.00%  python3.10  python3.10            [.] 0x000000000012809b
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wake
     0.00%  python3.10  python3.10            [.] _PyUnicode_InsertThousandsGrouping
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_return_via_sysret
     0.00%  python3.10  [kernel.kallsyms]     [k] account_event
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_finish
     0.00%  :2338049    python3.10            [.] 0x0000000000121605
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0940
     0.00%  python3.10  python3.10            [.] 0x000000000017f860
     0.00%  python3.10  python3.10            [.] PyObject_Format
     0.00%  python3.10  python3.10            [.] 0x00000000001522f3
     0.00%  python3.10  [kernel.kallsyms]     [k] schedule
     0.00%  python3.10  python3.10            [.] 0x000000000015efc7
     0.00%  python3.10  [kernel.kallsyms]     [k] try_to_wake_up
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_task
     0.00%  python3.10  [kernel.kallsyms]     [k] find_idlest_group
     0.00%  :2338131    python3.10            [.] 0x0000000000121679
     0.00%  :2338331    python3.10            [.] 0x00000000001215f7
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.00%  python3.10  python3.10            [.] 0x00000000001795fe
     0.00%  python3.10  [kernel.kallsyms]     [k] check_preempt_wakeup
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_context_sched_out
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_txn
     0.00%  :2338360    python3.10            [.] 0x000000000012159d
     0.00%  :2338131    python3.10            [.] 0x000000000012159b
     0.00%  python3.10  [kernel.kallsyms]     [k] set_next_entity
     0.00%  python3.10  python3.10            [.] 0x0000000000188de8
     0.00%  python3.10  libc.so.6             [.] __strcat_ssse3
     0.00%  python3.10  python3.10            [.] _PyUnicode_ToDecimalDigit
     0.00%  python3.10  [kernel.kallsyms]     [k] available_idle_cpu
     0.00%  python3.10  [kernel.kallsyms]     [k] error_entry
     0.00%  python3.10  python3.10            [.] PyType_GenericAlloc
     0.00%  python3.10  [kernel.kallsyms]     [k] put_prev_entity
     0.00%  python3.10  python3.10            [.] _PyDict_GetItemIdWithError
     0.00%  :2338131    python3.10            [.] 0x000000000012161a
     0.00%  python3.10  [kernel.kallsyms]     [k] get_futex_key
     0.00%  python3.10  python3.10            [.] 0x00000000001795a2
     0.00%  python3.10  [kernel.kallsyms]     [k] select_task_rq_fair
     0.00%  python3.10  python3.10            [.] 0x0000000000206c54
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_try_init_event
     0.00%  python3.10  [kernel.kallsyms]     [k] __slab_free
     0.00%  python3.10  python3.10            [.] _PyErr_NormalizeException
     0.00%  python3.10  python3.10            [.] 0x00000000001598c0
     0.00%  python3.10  [kernel.kallsyms]     [k] finish_task_switch.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_process
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_hw_config
     0.00%  python3.10  libc.so.6             [.] round_and_return
     0.00%  python3.10  [kernel.kallsyms]     [k] cpumask_next
     0.00%  python3.10  [kernel.kallsyms]     [k] __rseq_handle_notify_resume
     0.00%  python3.10  python3.10            [.] 0x0000000000127f54
     0.00%  python3.10  python3.10            [.] 0x000000000018d060
     0.00%  python3.10  [kernel.kallsyms]     [k] __get_user_8
     0.00%  python3.10  python3.10            [.] 0x000000000018c03d
     0.00%  python3.10  python3.10            [.] _PyObject_FastCallDictTstate
     0.00%  python3.10  [kernel.kallsyms]     [k] timerqueue_add
     0.00%  python3.10  python3.10            [.] 0x000000000015ef7f
     0.00%  python3.10  python3.10            [.] 0x000000000018c028
     0.00%  python3.10  libc.so.6             [.] __stpncpy_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]     [k] ttwu_do_wakeup
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_segcblist_extract_done_cbs
     0.00%  python3.10  python3.10            [.] 0x000000000015f000
     0.00%  :2338005    python3.10            [.] 0x000000000012160b
     0.00%  python3.10  [kernel.kallsyms]     [k] recalc_sigpending
     0.00%  python3.10  python3.10            [.] 0x0000000000206c70
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_entity
     0.00%  python3.10  [kernel.kallsyms]     [k] list_add_event
     0.00%  python3.10  python3.10            [.] 0x0000000000137a60
     0.00%  python3.10  python3.10            [.] 0x000000000018d066
     0.00%  python3.10  [kernel.kallsyms]     [k] mutex_lock
     0.00%  python3.10  python3.10            [.] 0x00000000001740bb
     0.00%  python3.10  python3.10            [.] 0x000000000018c04e
     0.00%  python3.10  python3.10            [.] 0x0000000000277486
     0.00%  python3.10  [kernel.kallsyms]     [k] ttwu_do_activate
     0.00%  python3.10  python3.10            [.] 0x000000000015b21b
     0.00%  python3.10  python3.10            [.] 0x00000000002942ff
     0.00%  python3.10  [kernel.kallsyms]     [k] rseq_ip_fixup
     0.00%  python3.10  python3.10            [.] PyErr_GivenExceptionMatches
     0.00%  python3.10  python3.10            [.] 0x000000000018d077
     0.00%  python3.10  python3.10            [.] 0x0000000000137b1b
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_task_fair
     0.00%  python3.10  python3.10            [.] PyFunction_NewWithQualName
     0.00%  python3.10  libc.so.6             [.] parse_expression
     0.00%  python3.10  python3.10            [.] 0x000000000017a860
     0.00%  python3.10  python3.10            [.] 0x0000000000188e95
     0.00%  python3.10  python3.10            [.] 0x000000000018bf76
     0.00%  :2338360    python3.10            [.] 0x000000000012161a
     0.00%  python3.10  python3.10            [.] 0x00000000001d48d0
     0.00%  python3.10  python3.10            [.] 0x000000000015b537
     0.00%  python3.10  python3.10            [.] 0x00000000001229d0
     0.00%  :2337883    python3.10            [.] 0x00000000001215b2
     0.00%  python3.10  python3.10            [.] PyObject_SetAttr
     0.00%  python3.10  python3.10            [.] 0x0000000000122820
     0.00%  python3.10  python3.10            [.] 0x0000000000188e69
     0.00%  python3.10  libc.so.6             [.] parse_qtd_backslash
     0.00%  python3.10  python3.10            [.] 0x000000000015b568
     0.00%  python3.10  python3.10            [.] _PyUnicodeWriter_Init
     0.00%  :2338027    python3.10            [.] 0x000000000012161a
     0.00%  python3.10  python3.10            [.] 0x00000000001228eb
     0.00%  python3.10  python3.10            [.] 0x0000000000188dd3
     0.00%  python3.10  python3.10            [.] 0x000000000012282a
     0.00%  python3.10  python3.10            [.] 0x000000000015b520
     0.00%  :2338131    python3.10            [.] 0x0000000000121596
     0.00%  python3.10  [kernel.kallsyms]     [k] obj_cgroup_charge_pages
     0.00%  :2337883    [kernel.kallsyms]     [k] pick_next_entity
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     0.00%  python3.10  python3.10            [.] 0x000000000015ef93
     0.00%  python3.10  python3.10            [.] 0x000000000018d0ee
     0.00%  python3.10  python3.10            [.] 0x000000000017f864
     0.00%  python3.10  python3.10            [.] PyObject_GC_Del
     0.00%  :2338027    python3.10            [.] 0x0000000000121596
     0.00%  python3.10  python3.10            [.] _PyFunction_Vectorcall
     0.00%  python3.10  [kernel.kallsyms]     [k] audit_alloc
     0.00%  python3.10  python3.10            [.] 0x00000000001d4955
     0.00%  python3.10  [kernel.kallsyms]     [k] __irqentry_text_end
     0.00%  python3.10  python3.10            [.] 0x0000000000137ada
     0.00%  python3.10  [kernel.kallsyms]     [k] __unqueue_futex
     0.00%  :2338331    python3.10            [.] 0x00000000001215c4
     0.00%  :2338005    python3.10            [.] 0x0000000000121596
     0.00%  python3.10  python3.10            [.] 0x000000000018d155
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a1100
     0.00%  :2338331    python3.10            [.] 0x0000000000121737
     0.00%  python3.10  [kernel.kallsyms]     [k] local_clock
     0.00%  :2337763    python3.10            [.] 0x0000000000121613
     0.00%  python3.10  python3.10            [.] 0x000000000018d596
     0.00%  python3.10  python3.10            [.] 0x000000000012d130
     0.00%  python3.10  python3.10            [.] PyLong_AsLong
     0.00%  python3.10  [kernel.kallsyms]     [k] security_perf_event_alloc
     0.00%  :2338005    python3.10            [.] 0x000000000012159b
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_thread_stack_node
     0.00%  python3.10  python3.10            [.] 0x0000000000188d7f
     0.00%  :2338005    python3.10            [.] 0x000000000012161a
     0.00%  :2338005    python3.10            [.] 0x0000000000121605
     0.00%  python3.10  python3.10            [.] 0x000000000020beee
     0.00%  python3.10  python3.10            [.] 0x000000000015b16f
     0.00%  python3.10  python3.10            [.] 0x000000000012e07f
     0.00%  python3.10  python3.10            [.] 0x0000000000188fd0
     0.00%  :2338049    python3.10            [.] 0x00000000001215e9
     0.00%  :2338360    python3.10            [.] 0x00000000001215f7
     0.00%  python3.10  python3.10            [.] 0x000000000015ef78
     0.00%  :2338193    python3.10            [.] 0x00000000001215f2
     0.00%  :2338391    python3.10            [.] 0x00000000001215a3
     0.00%  python3.10  libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.00%  python3.10  python3.10            [.] 0x0000000000137af0
     0.00%  :2338360    python3.10            [.] 0x0000000000121590
     0.00%  :2338360    python3.10            [.] 0x0000000000121605
     0.00%  python3.10  python3.10            [.] 0x000000000017c380
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait_queue_me
     0.00%  :2338049    python3.10            [.] 0x000000000012167d
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_exclude_event
     0.00%  :2338391    python3.10            [.] 0x0000000000121590
     0.00%  python3.10  python3.10            [.] 0x000000000018d081
     0.00%  :2338331    python3.10            [.] 0x000000000012167d
     0.00%  :2337763    python3.10            [.] 0x0000000000121605
     0.00%  python3.10  python3.10            [.] _PyObject_GC_New
     0.00%  :2337763    python3.10            [.] 0x00000000001215f7
     0.00%  :2337763    python3.10            [.] 0x00000000001215e5
     0.00%  :2337959    python3.10            [.] 0x0000000000121730
     0.00%  :2338131    python3.10            [.] 0x000000000012160f
     0.00%  python3.10  python3.10            [.] PyUnicode_Format
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait
     0.00%  python3.10  python3.10            [.] 0x000000000012d229
     0.00%  :2337763    python3.10            [.] 0x00000000001215f2
     0.00%  :2338131    python3.10            [.] 0x0000000000121730
     0.00%  :2338049    python3.10            [.] 0x0000000000121616
     0.00%  python3.10  [kernel.kallsyms]     [k] check_preempt_curr
     0.00%  python3.10  python3.10            [.] 0x00000000002d9ea0
     0.00%  python3.10  python3.10            [.] 0x0000000000206c5f
     0.00%  python3.10  [kernel.kallsyms]     [k] __mutex_init
     0.00%  python3.10  [kernel.kallsyms]     [k] raw_spin_rq_unlock
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_clock
     0.00%  python3.10  [kernel.kallsyms]     [k] uncharge_page
     0.00%  python3.10  [kernel.kallsyms]     [k] arch_scale_freq_tick
     0.00%  python3.10  python3.10            [.] PyTraceBack_Here
     0.00%  :2337959    python3.10            [.] 0x0000000000121596
     0.00%  python3.10  python3.10            [.] 0x0000000000152275
     0.00%  python3.10  python3.10            [.] 0x000000000018c0e0
     0.00%  python3.10  [kernel.kallsyms]     [k] tick_sched_timer
     0.00%  :2338391    python3.10            [.] 0x00000000001215bc
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_update_next_event
     0.00%  python3.10  [kernel.kallsyms]     [k] free_pcp_prepare
     0.00%  :2337959    python3.10            [.] 0x000000000012159b
     0.00%  :2338131    python3.10            [.] 0x00000000001215ab
     0.00%  python3.10  [kernel.kallsyms]     [k] resched_curr
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_qs
     0.00%  python3.10  [kernel.kallsyms]     [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  python3.10            [.] 0x000000000012291a
     0.00%  python3.10  [kernel.kallsyms]     [k] cpuacct_charge
     0.00%  python3.10  python3.10            [.] _PyUnicodeWriter_Finish
     0.00%  python3.10  [kernel.kallsyms]     [k] unmap_page_range
     0.00%  python3.10  [kernel.kallsyms]     [k] lapic_next_deadline
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_sched_clock_irq
     0.00%  :2338193    python3.10            [.] 0x00000000001215bc
     0.00%  python3.10  python3.10            [.] 0x000000000020bea0
     0.00%  :2338391    python3.10            [.] 0x000000000012167d
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_extra_regs
     0.00%  python3.10  [kernel.kallsyms]     [k] cgroup_rstat_updated
     0.00%  python3.10  python3.10            [.] 0x000000000013fd16
     0.00%  python3.10  python3.10            [.] PyObject_Hash
     0.00%  python3.10  python3.10            [.] 0x000000000015ff70
