# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 137K of event 'cycles'
# Event count (approx.): 68414781190
#
# Overhead  Command     Shared Object                             Symbol                                        
# ........  ..........  ........................................  ..............................................
#
     0.00%  python3.10  [kernel.kallsyms]                         [k] memset_erms
     0.00%  python3.10  [kernel.kallsyms]                         [k] inherit_event.constprop.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]                         [k] pick_next_entity
     0.00%  python3.10  python3.10                                [.] 0x000000000012164e
     0.00%  python3.10  python3.10                                [.] 0x000000000018d589
     0.00%  python3.10  [kernel.kallsyms]                         [k] iterate_groups
     0.00%  python3.10  [kernel.kallsyms]                         [k] __srcu_read_unlock
     0.00%  python3.10  [kernel.kallsyms]                         [k] __srcu_read_lock
     0.00%  python3.10  [kernel.kallsyms]                         [k] mutex_lock
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_cfs_group
     0.00%  python3.10  [kernel.kallsyms]                         [k] inherit_task_group.isra.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] should_failslab
     0.00%  python3.10  python3.10                                [.] _PyUnicode_InsertThousandsGrouping
     0.00%  python3.10  [kernel.kallsyms]                         [k] native_sched_clock
     0.00%  python3.10  python3.10                                [.] 0x000000000015b570
     0.00%  python3.10  python3.10                                [.] _PyObject_LookupSpecial
     0.00%  python3.10  [kernel.kallsyms]                         [k] switch_fpu_return
     0.00%  python3.10  python3.10                                [.] 0x000000000015b52a
     0.00%  python3.10  libc.so.6                                 [.] __strcat_ssse3
     0.00%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.00%  python3.10  python3.10                                [.] 0x000000000015b50b
     0.00%  python3.10  [kernel.kallsyms]                         [k] enqueue_task
     0.00%  python3.10  python3.10                                [.] 0x0000000000179c5c
     0.00%  python3.10  [kernel.kallsyms]                         [k] __lock_text_start
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_task_output
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_groups_first
     0.00%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_trace
     0.00%  python3.10  python3.10                                [.] 0x000000000015b504
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_min_vruntime
     0.00%  python3.10  [kernel.kallsyms]                         [k] dequeue_entity
     0.00%  python3.10  python3.10                                [.] 0x00000000001d4902
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]                         [k] sched_clock_cpu
     0.00%  python3.10  python3.10                                [.] 0x0000000000179bf7
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_int
     0.00%  python3.10  python3.10                                [.] PyObject_Format
     0.00%  python3.10  python3.10                                [.] 0x000000000012174d
     0.00%  python3.10  [kernel.kallsyms]                         [k] __cond_resched
     0.00%  python3.10  python3.10                                [.] 0x0000000000277486
     0.00%  python3.10  [kernel.kallsyms]                         [k] rb_erase
     0.00%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_run_queues
     0.00%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_futex
     0.00%  python3.10  python3.10                                [.] 0x000000000020bf65
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_time
     0.00%  python3.10  [kernel.kallsyms]                         [k] reweight_entity
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b1b
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0940
     0.00%  python3.10  python3.10                                [.] 0x000000000015efc7
     0.00%  python3.10  [kernel.kallsyms]                         [k] native_write_msr
     0.00%  python3.10  python3.10                                [.] 0x000000000020bef5
     0.00%  python3.10  python3.10                                [.] 0x000000000012e07f
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48d5
     0.00%  python3.10  [kernel.kallsyms]                         [k] futex_wake
     0.00%  python3.10  python3.10                                [.] 0x0000000000127f54
     0.00%  python3.10  python3.10                                [.] 0x000000000015b21b
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_read_unlock_strict
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_userpage
     0.00%  python3.10  [kernel.kallsyms]                         [k] ___perf_sw_event
     0.00%  python3.10  [kernel.kallsyms]                         [k] __put_user_nocheck_8
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_event_init
     0.00%  python3.10  libc.so.6                                 [.] __strncat_sse2_unaligned
     0.00%  python3.10  libc.so.6                                 [.] parse_expression
     0.00%  python3.10  [kernel.kallsyms]                         [k] select_idle_cpu
     0.00%  python3.10  [kernel.kallsyms]                         [k] cpuacct_charge
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_rq_clock
     0.00%  python3.10  [kernel.kallsyms]                         [k] finish_task_switch.isra.0
     0.00%  python3.10  python3.10                                [.] _PyObject_GenericGetAttrWithDict
     0.00%  python3.10  python3.10                                [.] 0x0000000000121641
     0.00%  python3.10  python3.10                                [.] 0x0000000000188dd7
     0.00%  python3.10  python3.10                                [.] 0x00000000001740bb
     0.00%  python3.10  [kernel.kallsyms]                         [k] __schedule
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef86
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a9c
     0.00%  python3.10  libc.so.6                                 [.] __strncat_ssse3
     0.00%  python3.10  python3.10                                [.] 0x000000000015b534
     0.00%  python3.10  [kernel.kallsyms]                         [k] enqueue_task_fair
     0.00%  python3.10  [kernel.kallsyms]                         [k] ttwu_do_wakeup
     0.00%  python3.10  [kernel.kallsyms]                         [k] dequeue_task_fair
     0.00%  python3.10  python3.10                                [.] 0x0000000000121672
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_setup_perfctr
     0.00%  python3.10  [kernel.kallsyms]                         [k] ttwu_do_activate
     0.00%  python3.10  python3.10                                [.] _PyLong_New
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_sg_wakeup_stats
     0.00%  python3.10  libc.so.6                                 [.] sem_open@GLIBC_2.2.5
     0.00%  python3.10  python3.10                                [.] 0x000000000015b54f
     0.00%  python3.10  [kernel.kallsyms]                         [k] release_pages
     0.00%  python3.10  [kernel.kallsyms]                         [k] __remove_hrtimer
     0.00%  python3.10  [kernel.kallsyms]                         [k] sched_slice
     0.00%  python3.10  [kernel.kallsyms]                         [k] put_prev_entity
     0.00%  python3.10  [kernel.kallsyms]                         [k] syscall_return_via_sysret
     0.00%  python3.10  python3.10                                [.] 0x0000000000127f59
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_log_itrace_start
     0.00%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_out
     0.00%  python3.10  python3.10                                [.] 0x0000000000122820
     0.00%  python3.10  python3.10                                [.] 0x0000000000206a23
     0.00%  python3.10  [kernel.kallsyms]                         [k] pick_next_task
     0.00%  python3.10  python3.10                                [.] 0x000000000015b56c
     0.00%  python3.10  [kernel.kallsyms]                         [k] __get_user_8
     0.00%  python3.10  [kernel.kallsyms]                         [k] scheduler_tick
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef70
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e95
     0.00%  python3.10  [kernel.kallsyms]                         [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  python3.10                                [.] 0x000000000012162c
     0.00%  python3.10  python3.10                                [.] 0x000000000015b512
     0.00%  python3.10  python3.10                                [.] 0x000000000018d060
     0.00%  python3.10  python3.10                                [.] 0x0000000000179c38
     0.00%  python3.10  python3.10                                [.] _PyUnicodeWriter_Init
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef93
     0.00%  python3.10  python3.10                                [.] 0x0000000000137bfb
     0.00%  python3.10  python3.10                                [.] 0x000000000015af8e
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_iterate_ctx
     0.00%  python3.10  [kernel.kallsyms]                         [k] __cgroup_account_cputime
     0.00%  python3.10  python3.10                                [.] PyObject_SetAttr
     0.00%  python3.10  [kernel.kallsyms]                         [k] allocate_fake_cpuc
     0.00%  python3.10  python3.10                                [.] 0x0000000000293d00
     0.00%  python3.10  python3.10                                [.] 0x000000000020bea0
     0.00%  python3.10  python3.10                                [.] 0x0000000000179564
     0.00%  python3.10  python3.10                                [.] 0x000000000017958b
     0.00%  python3.10  libc.so.6                                 [.] round_and_return
     0.00%  python3.10  [kernel.kallsyms]                         [k] resched_curr
     0.00%  python3.10  libc.so.6                                 [.] re_compile_internal
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b95
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d5ad
     0.00%  python3.10  python3.10                                [.] 0x000000000015efdc
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_all_qs
     0.00%  python3.10  [kernel.kallsyms]                         [k] do_syscall_64
     0.00%  python3.10  [kernel.kallsyms]                         [k] raw_spin_rq_lock_nested
     0.00%  python3.10  [kernel.kallsyms]                         [k] schedule
     0.00%  python3.10  python3.10                                [.] 0x000000000020674f
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_event_map
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48d6
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a1100
     0.00%  python3.10  python3.10                                [.] 0x0000000000152321
     0.00%  python3.10  [kernel.kallsyms]                         [k] enqueue_hrtimer
     0.00%  python3.10  libc.so.6                                 [.] __vstrfmon_l_internal
     0.00%  python3.10  python3.10                                [.] 0x00000000001d495d
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_swevent_event
     0.00%  python3.10  [kernel.kallsyms]                         [k] unmap_page_range
     0.00%  python3.10  libc.so.6                                 [.] __GI___strcasecmp_l_sse2
     0.00%  python3.10  [kernel.kallsyms]                         [k] wake_up_q
     0.00%  python3.10  [kernel.kallsyms]                         [k] find_vma_prev
     0.00%  python3.10  [kernel.kallsyms]                         [k] error_entry
     0.00%  python3.10  python3.10                                [.] 0x0000000000121630
     0.00%  python3.10  [kernel.kallsyms]                         [k] task_clock_event_add
     0.00%  python3.10  python3.10                                [.] 0x000000000018d162
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_reserve_hardware
     0.00%  python3.10  python3.10                                [.] PyObject_GetAttr
     0.00%  python3.10  [kernel.kallsyms]                         [k] timerqueue_del
     0.00%  python3.10  libc.so.6                                 [.] pthread_rwlock_wrlock@@GLIBC_2.34
     0.00%  python3.10  python3.10                                [.] _PyErr_NormalizeException
     0.00%  python3.10  [kernel.kallsyms]                         [k] page_remove_rmap
     0.00%  python3.10  python3.10                                [.] 0x00000000001795d6
     0.00%  python3.10  [kernel.kallsyms]                         [k] arch_perf_update_userpage
     0.00%  python3.10  python3.10                                [.] _PyUnicode_ToDecimalDigit
     0.00%  python3.10  python3.10                                [.] 0x0000000000188dec
     0.00%  python3.10  [kernel.kallsyms]                         [k] tick_program_event
     0.00%  python3.10  python3.10                                [.] 0x0000000000070990
     0.00%  python3.10  python3.10                                [.] 0x0000000000188ff0
     0.00%  python3.10  [kernel.kallsyms]                         [k] get_nohz_timer_target
     0.00%  python3.10  python3.10                                [.] _PyDict_GetItemIdWithError
     0.00%  python3.10  [kernel.kallsyms]                         [k] security_perf_event_alloc
     0.00%  python3.10  python3.10                                [.] 0x000000000017f87a
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0986
     0.00%  python3.10  python3.10                                [.] 0x0000000000137ada
     0.00%  python3.10  [kernel.kallsyms]                         [k] hsw_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]                         [k] futex_wait
     0.00%  python3.10  python3.10                                [.] _PyUnicodeWriter_Finish
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a60
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_bts_config
     0.00%  python3.10  python3.10                                [.] 0x000000000024380b
     0.00%  python3.10  python3.10                                [.] _PyType_Lookup
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_adjust_freq_unthr_context
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_orphan_update
     0.00%  python3.10  [kernel.kallsyms]                         [k] therm_throt_process
     0.00%  python3.10  python3.10                                [.] 0x0000000000122913
     0.00%  python3.10  libc.so.6                                 [.] ____wcstod_l_internal
     0.00%  python3.10  python3.10                                [.] 0x000000000018d592
     0.00%  python3.10  python3.10                                [.] 0x000000000015e0d2
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_init_context
     0.00%  python3.10  [kernel.kallsyms]                         [k] get_futex_key
     0.00%  python3.10  python3.10                                [.] 0x000000000018d066
     0.00%  python3.10  [kernel.kallsyms]                         [k] mutex_unlock
     0.00%  python3.10  python3.10                                [.] 0x000000000029ca5e
     0.00%  python3.10  [kernel.kallsyms]                         [k] list_add_event
     0.00%  python3.10  [kernel.kallsyms]                         [k] restore_fpregs_from_fpstate
     0.00%  python3.10  python3.10                                [.] 0x00000000001795c3
     0.00%  python3.10  python3.10                                [.] 0x000000000018d155
     0.00%  python3.10  python3.10                                [.] 0x000000000018c0be
     0.00%  python3.10  python3.10                                [.] 0x00000000001732de
     0.00%  python3.10  [kernel.kallsyms]                         [k] set_next_entity
     0.00%  python3.10  [kernel.kallsyms]                         [k] wake_up_process
     0.00%  python3.10  [kernel.kallsyms]                         [k] ___slab_alloc
     0.00%  python3.10  [kernel.kallsyms]                         [k] clear_buddies
     0.00%  python3.10  [kernel.kallsyms]                         [k] hsw_hw_config
     0.00%  python3.10  [kernel.kallsyms]                         [k] calc_timer_values
     0.00%  python3.10  python3.10                                [.] 0x00000000001228d1
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_hw_config
     0.00%  python3.10  python3.10                                [.] 0x0000000000294252
     0.00%  python3.10  python3.10                                [.] 0x000000000017953a
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_txn
     0.00%  python3.10  python3.10                                [.] PyFunction_NewWithQualName
     0.00%  python3.10  python3.10                                [.] 0x00000000002068c1
     0.00%  python3.10  python3.10                                [.] 0x0000000000188de8
     0.00%  python3.10  python3.10                                [.] 0x000000000015232f
     0.00%  python3.10  python3.10                                [.] 0x000000000015efe1
     0.00%  python3.10  python3.10                                [.] 0x000000000015c5f4
     0.00%  python3.10  python3.10                                [.] _PyFunction_Vectorcall
     0.00%  python3.10  python3.10                                [.] _PyObject_GenericSetAttrWithDict
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0994
     0.00%  python3.10  python3.10                                [.] 0x000000000029500c
     0.00%  python3.10  python3.10                                [.] 0x00000000001795fe
     0.00%  python3.10  python3.10                                [.] 0x000000000017c393
     0.00%  python3.10  python3.10                                [.] _Py_Dealloc
     0.00%  python3.10  python3.10                                [.] 0x000000000015effa
     0.00%  python3.10  python3.10                                [.] PyThread_free_lock
     0.00%  python3.10  [kernel.kallsyms]                         [k] hash_futex
     0.00%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irq
     0.00%  python3.10  [kernel.kallsyms]                         [k] native_apic_msr_eoi_write
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_hw_config.part.0
     0.00%  python3.10  python3.10                                [.] 0x0000000000122870
     0.00%  python3.10  python3.10                                [.] 0x00000000001228f6
     0.00%  python3.10  libc.so.6                                 [.] __memmove_sse2_unaligned_erms
     0.00%  python3.10  libcrypto.so.3                            [.] OPENSSL_cleanse
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0970
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a88
     0.00%  python3.10  python3.10                                [.] 0x000000000015efcc
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_cpuc_finish
     0.00%  python3.10  [kernel.kallsyms]                         [k] __memcg_kmem_charge_page
     0.00%  python3.10  python3.10                                [.] 0x00000000001795ed
     0.00%  python3.10  python3.10                                [.] 0x0000000000151fea
     0.00%  python3.10  [kernel.kallsyms]                         [k] __handle_mm_fault
     0.00%  python3.10  [kernel.kallsyms]                         [k] refill_obj_stock
     0.00%  python3.10  [kernel.kallsyms]                         [k] sk_wait_data
     0.00%  python3.10  python3.10                                [.] 0x000000000016a34d
     0.00%  python3.10  python3.10                                [.] 0x00000000002cfec8
     0.00%  python3.10  [kernel.kallsyms]                         [k] do_futex
     0.00%  python3.10  python3.10                                [.] 0x00000000001522f3
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d7f
     0.00%  python3.10  python3.10                                [.] 0x000000000028e084
     0.00%  python3.10  python3.10                                [.] 0x000000000015f000
     0.00%  python3.10  python3.10                                [.] 0x0000000000174090
     0.00%  python3.10  [kernel.kallsyms]                         [k] __mod_memcg_lruvec_state
     0.00%  python3.10  python3.10                                [.] 0x000000000017c386
     0.00%  python3.10  [kernel.kallsyms]                         [k] _copy_to_iter
     0.00%  python3.10  python3.10                                [.] 0x00000000002949e4
     0.00%  python3.10  python3.10                                [.] 0x0000000000122841
     0.00%  python3.10  python3.10                                [.] 0x00000000001598e3
     0.00%  python3.10  python3.10                                [.] 0x00000000001740af
     0.00%  python3.10  [kernel.kallsyms]                         [k] futex_wait_queue_me
     0.00%  python3.10  python3.10                                [.] 0x000000000012284c
     0.00%  python3.10  python3.10                                [.] 0x0000000000277454
     0.00%  python3.10  python3.10                                [.] 0x000000000018c085
     0.00%  python3.10  python3.10                                [.] 0x00000000001d4929
     0.00%  python3.10  python3.10                                [.] 0x0000000000167da0
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_process
     0.00%  python3.10  [kernel.kallsyms]                         [k] __note_gp_changes
     0.00%  python3.10  python3.10                                [.] 0x000000000017c380
     0.00%  python3.10  python3.10                                [.] 0x00000000002773d1
     0.00%  python3.10  libc.so.6                                 [.] __stpncpy_sse2_unaligned
     0.00%  python3.10  python3.10                                [.] 0x000000000013fd16
     0.00%  python3.10  python3.10                                [.] _PyErr_SetObject
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_try_init_event
     0.00%  python3.10  python3.10                                [.] 0x00000000002942ff
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_segcblist_pend_cbs
     0.00%  python3.10  [kernel.kallsyms]                         [k] entry_SYSCALL_64_after_hwframe
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_group_attach
     0.00%  python3.10  python3.10                                [.] 0x00000000001228da
     0.00%  python3.10  python3.10                                [.] 0x0000000000296f80
     0.00%  python3.10  python3.10                                [.] PyTraceBack_Here
     0.00%  python3.10  python3.10                                [.] 0x0000000000131800
     0.00%  python3.10  libc.so.6                                 [.] pthread_setconcurrency@@GLIBC_2.34
     0.00%  python3.10  python3.10                                [.] 0x000000000015b17c
     0.00%  python3.10  python3.10                                [.] 0x0000000000294eac
     0.00%  python3.10  python3.10                                [.] 0x000000000014f694
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_qs
     0.00%  python3.10  python3.10                                [.] 0x0000000000163024
     0.00%  python3.10  python3.10                                [.] 0x0000000000150bb7
     0.00%  python3.10  libc.so.6                                 [.] cfree@GLIBC_2.2.5
     0.00%  python3.10  python3.10                                [.] 0x000000000018d596
     0.00%  python3.10  python3.10                                [.] 0x0000000000151ea5
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199ce8
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e21
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0e8
     0.00%  python3.10  [kernel.kallsyms]                         [k] clockevents_program_event
     0.00%  python3.10  python3.10                                [.] 0x0000000000159abd
     0.00%  python3.10  python3.10                                [.] 0x000000000012b308
     0.00%  python3.10  python3.10                                [.] 0x0000000000294ee8
     0.00%  python3.10  python3.10                                [.] 0x0000000000151e1b
     0.00%  python3.10  python3.10                                [.] 0x0000000000295394
     0.00%  python3.10  python3.10                                [.] 0x0000000000294ffe
     0.00%  python3.10  python3.10                                [.] 0x0000000000163001
     0.00%  python3.10  [kernel.kallsyms]                         [k] gup_pgd_range
     0.00%  python3.10  python3.10                                [.] 0x00000000002773cd
     0.00%  python3.10  python3.10                                [.] 0x000000000013fd1f
     0.00%  python3.10  python3.10                                [.] 0x000000000011d4d0
     0.00%  python3.10  python3.10                                [.] 0x00000000002f86ae
     0.00%  python3.10  python3.10                                [.] 0x000000000030e437
     0.00%  python3.10  python3.10                                [.] 0x000000000027748b
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_cpuc_prepare
     0.00%  python3.10  libc.so.6                                 [.] __stpcpy
     0.00%  python3.10  [kernel.kallsyms]                         [k] acct_account_cputime
     0.00%  python3.10  [kernel.kallsyms]                         [k] ktime_get
     0.00%  python3.10  python3.10                                [.] 0x000000000029472a
     0.00%  python3.10  python3.10                                [.] 0x0000000000151f42
     0.00%  python3.10  python3.10                                [.] 0x000000000015d7b7
     0.00%  python3.10  python3.10                                [.] 0x00000000002069d2
     0.00%  python3.10  python3.10                                [.] 0x0000000000162fb4
     0.00%  python3.10  python3.10                                [.] 0x0000000000176554
     0.00%  python3.10  [kernel.kallsyms]                         [k] __entry_text_start
     0.00%  python3.10  python3.10                                [.] 0x0000000000293f6e
     0.00%  python3.10  libc.so.6                                 [.] __GI___pthread_setcancelstate
     0.00%  python3.10  [kernel.kallsyms]                         [k] sched_clock
     0.00%  python3.10  python3.10                                [.] 0x0000000000293e15
     0.00%  python3.10  python3.10                                [.] 0x0000000000163100
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a09a1
     0.00%  python3.10  python3.10                                [.] 0x000000000015e07a
     0.00%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_start_range_ns
     0.00%  python3.10  python3.10                                [.] 0x0000000000133990
     0.00%  python3.10  libc.so.6                                 [.] malloc
     0.00%  python3.10  python3.10                                [.] PyType_GenericAlloc
     0.00%  python3.10  python3.10                                [.] 0x00000000002f870d
     0.00%  python3.10  python3.10                                [.] 0x000000000029429c
     0.00%  python3.10  python3.10                                [.] 0x0000000000296fa7
     0.00%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc
     0.00%  python3.10  [kernel.kallsyms]                         [k] __task_pid_nr_ns
     0.00%  python3.10  [kernel.kallsyms]                         [k] __tlb_remove_page_size
     0.00%  python3.10  python3.10                                [.] _PyUnicodeWriter_WriteASCIIString
     0.00%  python3.10  python3.10                                [.] 0x000000000015ff70
     0.00%  python3.10  [kernel.kallsyms]                         [k] mem_cgroup_handle_over_high
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000007358b
     0.00%  python3.10  python3.10                                [.] 0x0000000000179c35
     0.00%  python3.10  [kernel.kallsyms]                         [k] rseq_get_rseq_cs.isra.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_init_event
     0.00%  python3.10  python3.10                                [.] 0x000000000028bd90
     0.00%  python3.10  [vdso]                                    [.] 0x00000000000006e8
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d4e
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_cblist_dequeue
     0.00%  python3.10  python3.10                                [.] 0x0000000000241490
     0.00%  python3.10  python3.10                                [.] 0x00000000002b69e1
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3bb
     0.00%  python3.10  python3.10                                [.] 0x000000000020bf50
     0.00%  python3.10  libc.so.6                                 [.] __wcscoll_l
     0.00%  python3.10  libc.so.6                                 [.] __GI___pthread_setcanceltype
     0.00%  python3.10  libc.so.6                                 [.] pthread_sigqueue@@GLIBC_2.34
     0.00%  python3.10  python3.10                                [.] 0x00000000001d9443
     0.00%  python3.10  python3.10                                [.] 0x000000000015e064
     0.00%  python3.10  python3.10                                [.] PyNumber_AsSsize_t
     0.00%  python3.10  python3.10                                [.] 0x000000000012e078
     0.00%  python3.10  libc.so.6                                 [.] unwind_stop
     0.00%  python3.10  python3.10                                [.] 0x000000000015b519
     0.00%  python3.10  python3.10                                [.] 0x0000000000188dd3
     0.00%  python3.10  python3.10                                [.] 0x0000000000294f00
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_mux_hrtimer_handler
     0.00%  python3.10  python3.10                                [.] 0x00000000001566df
     0.00%  python3.10  python3.10                                [.] 0x0000000000189fc0
     0.00%  python3.10  libc.so.6                                 [.] _nss_files_getrpcbyname_r
     0.00%  python3.10  python3.10                                [.] 0x00000000002775ac
     0.00%  python3.10  python3.10                                [.] 0x0000000000295047
     0.00%  python3.10  python3.10                                [.] 0x0000000000206c7a
     0.00%  python3.10  [kernel.kallsyms]                         [k] can_migrate_task.part.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event__id_header_size
     0.00%  python3.10  python3.10                                [.] 0x000000000020679f
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3f8
     0.00%  python3.10  python3.10                                [.] 0x000000000020beaa
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3d0
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e31
     0.00%  python3.10  python3.10                                [.] 0x00000000002068f4
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_wakeup
     0.00%  python3.10  [kernel.kallsyms]                         [k] __perf_event_read
     0.00%  python3.10  python3.10                                [.] _PyThreadState_DeleteCurrent
     0.00%  python3.10  [kernel.kallsyms]                         [k] exit_signals
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e99
     0.00%  python3.10  python3.10                                [.] PyDict_SetItem
     0.00%  python3.10  python3.10                                [.] 0x00000000001228b7
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_context_sched_out
     0.00%  python3.10  [kernel.kallsyms]                         [k] __slab_free
     0.00%  python3.10  [kernel.kallsyms]                         [k] psi_flags_change
     0.00%  python3.10  python3.10                                [.] 0x0000000000179c56
     0.00%  python3.10  [kernel.kallsyms]                         [k] mm_release
     0.00%  python3.10  [kernel.kallsyms]                         [k] __unqueue_futex
     0.00%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_apic_timer_interrupt
     0.00%  python3.10  [kernel.kallsyms]                         [k] lapic_next_deadline
     0.00%  python3.10  [kernel.kallsyms]                         [k] _find_next_bit
     0.00%  python3.10  [kernel.kallsyms]                         [k] native_read_msr
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_interrupt
     0.00%  python3.10  [kernel.kallsyms]                         [k] wake_up_new_task
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_extra_regs
     0.00%  python3.10  python3.10                                [.] 0x000000000015eff0
     0.00%  python3.10  [kernel.kallsyms]                         [k] __rseq_handle_notify_resume
     0.00%  python3.10  [kernel.kallsyms]                         [k] sync_mm_rss
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_exit_task
     0.00%  python3.10  [kernel.kallsyms]                         [k] free_unref_page_list
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d580
     0.00%  python3.10  python3.10                                [.] 0x0000000000294725
     0.00%  python3.10  python3.10                                [.] 0x00000000001598c4
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_sleeper_start_expires
     0.00%  python3.10  python3.10                                [.] 0x00000000002d048a
     0.00%  python3.10  python3.10                                [.] 0x00000000001795dd
     0.00%  python3.10  python3.10                                [.] 0x0000000000128089
     0.00%  python3.10  [kernel.kallsyms]                         [k] page_counter_try_charge
     0.00%  python3.10  [kernel.kallsyms]                         [k] check_preempt_wakeup
     0.00%  python3.10  libc.so.6                                 [.] __strncmp_ssse3
     0.00%  python3.10  python3.10                                [.] 0x00000000000e4796
     0.00%  python3.10  [kernel.kallsyms]                         [k] ktime_add_safe
     0.00%  python3.10  [kernel.kallsyms]                         [k] zap_pmd_range.isra.0
     0.00%  python3.10  python3.10                                [.] 0x0000000000188efb
     0.00%  python3.10  python3.10                                [.] 0x0000000000188fd0
     0.00%  python3.10  [kernel.kallsyms]                         [k] invoke_rcu_core
