# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 121K of event 'cycles'
# Event count (approx.): 45536139830
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.01%  python3.10  [kernel.kallsyms]     [k] update_rq_clock
     0.01%  python3.10  python3.10            [.] _PyObject_LookupSpecial
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_update_time
     0.01%  python3.10  [kernel.kallsyms]     [k] should_failslab
     0.01%  python3.10  [kernel.kallsyms]     [k] rb_insert_color
     0.01%  python3.10  [kernel.kallsyms]     [k] __lock_text_start
     0.01%  python3.10  [kernel.kallsyms]     [k] inherit_task_group.isra.0
     0.01%  python3.10  libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_setup_perfctr
     0.01%  python3.10  [kernel.kallsyms]     [k] iterate_groups
     0.01%  python3.10  python3.10            [.] 0x00000000001215c0
     0.01%  python3.10  [kernel.kallsyms]     [k] set_next_entity
     0.01%  python3.10  [kernel.kallsyms]     [k] sched_clock_cpu
     0.01%  python3.10  [kernel.kallsyms]     [k] pick_next_entity
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_iterate_ctx
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_task_output
     0.01%  python3.10  python3.10            [.] 0x00000000001228f6
     0.01%  python3.10  [kernel.kallsyms]     [k] psi_task_switch
     0.01%  python3.10  [kernel.kallsyms]     [k] mutex_lock
     0.01%  python3.10  [kernel.kallsyms]     [k] arch_perf_update_userpage
     0.00%  python3.10  python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_event_init
     0.00%  python3.10  [kernel.kallsyms]     [k] switch_fpu_return
     0.00%  python3.10  python3.10            [.] 0x00000000001215c8
     0.00%  python3.10  [kernel.kallsyms]     [k] ___perf_sw_event
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_int
     0.00%  python3.10  python3.10            [.] _PyObject_GenericSetAttrWithDict
     0.00%  :1991173    python3.10            [.] 0x000000000012161a
     0.00%  python3.10  [kernel.kallsyms]     [k] reweight_entity
     0.00%  python3.10  [kernel.kallsyms]     [k] update_cfs_group
     0.00%  python3.10  [kernel.kallsyms]     [k] __cond_resched
     0.00%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.00%  python3.10  python3.10            [.] PyTraceBack_Here
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_read_unlock_strict
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sg_wakeup_stats
     0.00%  python3.10  python3.10            [.] 0x000000000017f87a
     0.00%  python3.10  python3.10            [.] 0x000000000012161d
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_hw_config.part.0
     0.00%  python3.10  [kernel.kallsyms]     [k] __srcu_read_unlock
     0.00%  python3.10  [kernel.kallsyms]     [k] mutex_unlock
     0.00%  python3.10  [kernel.kallsyms]     [k] psi_flags_change
     0.00%  python3.10  python3.10            [.] _PyUnicodeWriter_Finish
     0.00%  python3.10  python3.10            [.] 0x0000000000294e92
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_prepare
     0.00%  python3.10  python3.10            [.] 0x00000000001215a6
     0.00%  python3.10  [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_task_fair
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event__id_header_size
     0.00%  python3.10  python3.10            [.] 0x000000000015ffde
     0.00%  python3.10  [kernel.kallsyms]     [k] list_add_event
     0.00%  python3.10  python3.10            [.] 0x0000000000175cf0
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait
     0.00%  :1991294    python3.10            [.] 0x0000000000121590
     0.00%  python3.10  libc.so.6             [.] __strncat_ssse3
     0.00%  :1991261    python3.10            [.] 0x0000000000121605
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0940
     0.00%  python3.10  [kernel.kallsyms]     [k] prepare_task_switch
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_put_event_constraints
     0.00%  python3.10  python3.10            [.] 0x0000000000121599
     0.00%  python3.10  libc.so.6             [.] __strncat_sse2_unaligned
     0.00%  :1991006    python3.10            [.] 0x0000000000121590
     0.00%  python3.10  [kernel.kallsyms]     [k] check_preempt_wakeup
     0.00%  python3.10  python3.10            [.] 0x00000000001215ed
     0.00%  python3.10  [kernel.kallsyms]     [k] schedule
     0.00%  python3.10  [kernel.kallsyms]     [k] trigger_load_balance
     0.00%  python3.10  libc.so.6             [.] __strncpy_sse2_unaligned
     0.00%  python3.10  python3.10            [.] PyObject_SetAttr
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_txn
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_memcg_lruvec_state
     0.00%  :1991099    python3.10            [.] 0x00000000001215f2
     0.00%  :1991099    python3.10            [.] 0x00000000001215e2
     0.00%  python3.10  [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.00%  python3.10  [kernel.kallsyms]     [k] update_min_vruntime
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_update_userpage
     0.00%  python3.10  python3.10            [.] 0x00000000001215df
     0.00%  python3.10  python3.10            [.] 0x000000000015b568
     0.00%  python3.10  python3.10            [.] 0x00000000001215b2
     0.00%  python3.10  [kernel.kallsyms]     [k] ___slab_alloc
     0.00%  python3.10  [kernel.kallsyms]     [k] dequeue_entity
     0.00%  python3.10  libc.so.6             [.] ____wcstod_l_internal
     0.00%  python3.10  [kernel.kallsyms]     [k] __irqentry_text_end
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_task_fair
     0.00%  python3.10  python3.10            [.] 0x000000000027760a
     0.00%  python3.10  [kernel.kallsyms]     [k] try_to_wake_up
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_init_event
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_entity
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait_queue_me
     0.00%  python3.10  [kernel.kallsyms]     [k] finish_task_switch.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] __remove_hrtimer
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_event_map
     0.00%  python3.10  python3.10            [.] 0x00000000001228c0
     0.00%  python3.10  python3.10            [.] 0x0000000000175d09
     0.00%  python3.10  [kernel.kallsyms]     [k] __get_user_8
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_init_context
     0.00%  python3.10  python3.10            [.] PyType_GenericAlloc
     0.00%  python3.10  [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.00%  python3.10  [kernel.kallsyms]     [k] hsw_hw_config
     0.00%  python3.10  python3.10            [.] 0x0000000000175df2
     0.00%  :1991173    python3.10            [.] 0x00000000001215a2
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_log_itrace_start
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_reserve_hardware
     0.00%  python3.10  python3.10            [.] 0x0000000000151df2
     0.00%  :1991036    python3.10            [.] 0x000000000012161a
     0.00%  :1991036    python3.10            [.] 0x000000000012167d
     0.00%  :1991173    python3.10            [.] 0x0000000000121590
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_all_qs
     0.00%  python3.10  [kernel.kallsyms]     [k] dequeue_task_fair
     0.00%  :1991209    python3.10            [.] 0x0000000000121737
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_process
     0.00%  python3.10  [kernel.kallsyms]     [k] __schedule
     0.00%  python3.10  python3.10            [.] 0x000000000017c3fc
     0.00%  python3.10  python3.10            [.] 0x0000000000175dc2
     0.00%  python3.10  [kernel.kallsyms]     [k] tick_sched_handle
     0.00%  python3.10  python3.10            [.] 0x0000000000175d3c
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_exclude_event
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.00%  python3.10  [kernel.kallsyms]     [k] check_cpu_stall
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_lruvec_state
     0.00%  python3.10  python3.10            [.] _PyUnicode_InsertThousandsGrouping
     0.00%  :1991209    python3.10            [.] 0x0000000000121613
     0.00%  python3.10  [kernel.kallsyms]     [k] hash_futex
     0.00%  python3.10  python3.10            [.] 0x0000000000152305
     0.00%  :1991261    python3.10            [.] 0x000000000012166e
     0.00%  :1991154    python3.10            [.] 0x00000000001215ab
     0.00%  python3.10  [kernel.kallsyms]     [k] ttwu_do_wakeup
     0.00%  python3.10  [kernel.kallsyms]     [k] __task_pid_nr_ns
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_return_via_sysret
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_hw_config
     0.00%  python3.10  python3.10            [.] _PyObject_GC_New
     0.00%  :1991261    python3.10            [.] 0x00000000001215bc
     0.00%  python3.10  python3.10            [.] 0x0000000000164480
     0.00%  python3.10  python3.10            [.] 0x000000000012d130
     0.00%  python3.10  [kernel.kallsyms]     [k] get_futex_key
     0.00%  python3.10  [kernel.kallsyms]     [k] __pagevec_lru_add_fn
     0.00%  python3.10  python3.10            [.] 0x0000000000152321
     0.00%  python3.10  [kernel.kallsyms]     [k] hsw_get_event_constraints
     0.00%  python3.10  python3.10            [.] 0x000000000015ff70
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0975
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a1201
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000017d734
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000308435
     0.00%  python3.10  python3.10            [.] PyMem_Malloc
     0.00%  python3.10  python3.10            [.] _PyLong_FormatWriter
     0.00%  python3.10  python3.10            [.] 0x0000000000122870
     0.00%  python3.10  python3.10            [.] 0x00000000001228ac
     0.00%  python3.10  python3.10            [.] 0x00000000001228b7
     0.00%  python3.10  python3.10            [.] 0x0000000000156654
     0.00%  python3.10  python3.10            [.] 0x000000000015b21b
     0.00%  python3.10  python3.10            [.] 0x000000000015b50a
     0.00%  python3.10  python3.10            [.] 0x000000000015b56c
     0.00%  python3.10  python3.10            [.] 0x000000000015e06f
     0.00%  python3.10  python3.10            [.] 0x000000000015e11f
     0.00%  python3.10  python3.10            [.] 0x00000000001795b3
     0.00%  python3.10  python3.10            [.] 0x0000000000179f74
     0.00%  python3.10  python3.10            [.] 0x000000000018bfef
     0.00%  python3.10  python3.10            [.] 0x000000000018d0f2
     0.00%  python3.10  python3.10            [.] 0x0000000000198ead
     0.00%  python3.10  python3.10            [.] 0x00000000001d4929
     0.00%  python3.10  python3.10            [.] 0x000000000020661b
     0.00%  python3.10  python3.10            [.] 0x000000000020674f
     0.00%  python3.10  python3.10            [.] 0x0000000000206a23
     0.00%  python3.10  python3.10            [.] 0x0000000000206b61
     0.00%  python3.10  python3.10            [.] 0x00000000002773e6
     0.00%  python3.10  python3.10            [.] 0x0000000000277440
     0.00%  python3.10  python3.10            [.] 0x0000000000277464
     0.00%  python3.10  python3.10            [.] 0x0000000000277486
     0.00%  python3.10  python3.10            [.] 0x0000000000277507
     0.00%  python3.10  python3.10            [.] 0x00000000002942ae
     0.00%  python3.10  python3.10            [.] 0x00000000002942ff
     0.00%  python3.10  python3.10            [.] 0x000000000029501e
     0.00%  python3.10  python3.10            [.] 0x00000000002b69c6
     0.00%  python3.10  python3.10            [.] 0x00000000002d9ed5
     0.00%  python3.10  [kernel.kallsyms]     [k] release_pages
     0.00%  python3.10  libc.so.6             [.] __strstr_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]     [k] irq_exit_rcu
     0.00%  python3.10  [kernel.kallsyms]     [k] account_event
     0.00%  python3.10  [kernel.kallsyms]     [k] native_read_msr
     0.00%  :1991036    python3.10            [.] 0x000000000012159b
     0.00%  :1991209    python3.10            [.] 0x00000000001215a7
     0.00%  python3.10  [kernel.kallsyms]     [k] read_tsc
     0.00%  python3.10  python3.10            [.] 0x000000000015ff82
     0.00%  :1991294    python3.10            [.] 0x0000000000121676
     0.00%  python3.10  python3.10            [.] _PyUnicode_FromId
     0.00%  python3.10  python3.10            [.] _PyUnicodeWriter_PrepareInternal
     0.00%  :1991294    python3.10            [.] 0x0000000000121613
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_get_event_constraints
     0.00%  :1991294    python3.10            [.] 0x000000000012159b
     0.00%  python3.10  [kernel.kallsyms]     [k] cpuacct_account_field
     0.00%  python3.10  [kernel.kallsyms]     [k] timerqueue_del
     0.00%  :1991099    python3.10            [.] 0x0000000000121605
     0.00%  :1991099    python3.10            [.] 0x00000000001215a2
     0.00%  python3.10  python3.10            [.] PyObject_GetAttr
     0.00%  :1991099    python3.10            [.] 0x0000000000121613
     0.00%  python3.10  [kernel.kallsyms]     [k] __x64_sys_futex
     0.00%  python3.10  python3.10            [.] 0x0000000000159ac1
     0.00%  python3.10  python3.10            [.] 0x000000000015fff1
     0.00%  python3.10  python3.10            [.] 0x0000000000175dd6
     0.00%  python3.10  python3.10            [.] 0x0000000000122832
     0.00%  python3.10  [kernel.kallsyms]     [k] _find_next_bit
     0.00%  :1991224    python3.10            [.] 0x0000000000121590
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_finish
     0.00%  :1991224    python3.10            [.] 0x000000000012161a
     0.00%  python3.10  [kernel.kallsyms]     [k] memcg_slab_post_alloc_hook
     0.00%  :1991224    python3.10            [.] 0x00000000001215a3
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_task_tick
     0.00%  python3.10  [kernel.kallsyms]     [k] __free_one_page
     0.00%  :1991224    python3.10            [.] 0x0000000000121730
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_active
     0.00%  python3.10  [kernel.kallsyms]     [k] free_event_rcu
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_hrtimer
     0.00%  python3.10  [kernel.kallsyms]     [k] uncharge_page
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a1100
     0.00%  python3.10  python3.10            [.] 0x000000000015ffa8
     0.00%  python3.10  [kernel.kallsyms]     [k] xfd_validate_state
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irq
     0.00%  :1991224    python3.10            [.] 0x0000000000121676
     0.00%  python3.10  python3.10            [.] 0x000000000012b2cb
     0.00%  python3.10  python3.10            [.] 0x000000000015ef70
     0.00%  :1991006    python3.10            [.] 0x0000000000121676
     0.00%  :1991099    python3.10            [.] 0x0000000000121679
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_start_range_ns
     0.00%  python3.10  python3.10            [.] 0x000000000029cdf9
     0.00%  python3.10  python3.10            [.] PyType_IsSubtype
     0.00%  python3.10  python3.10            [.] 0x0000000000137c0f
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_segcblist_advance
     0.00%  python3.10  [kernel.kallsyms]     [k] try_charge_memcg
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_cblist_dequeue
     0.00%  python3.10  python3.10            [.] 0x000000000018c085
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_try_init_event
     0.00%  python3.10  [kernel.kallsyms]     [k] __put_user_nocheck_8
     0.00%  :1991294    python3.10            [.] 0x00000000001215ab
     0.00%  python3.10  [kernel.kallsyms]     [k] page_remove_rmap
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  python3.10  python3.10            [.] 0x0000000000137b95
     0.00%  python3.10  libc.so.6             [.] __stpncpy_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_disable
     0.00%  python3.10  [kernel.kallsyms]     [k] allocate_fake_cpuc
     0.00%  python3.10  [kernel.kallsyms]     [k] update_rt_rq_load_avg
     0.00%  :1991173    python3.10            [.] 0x000000000012159b
     0.00%  python3.10  [kernel.kallsyms]     [k] __radix_tree_lookup
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0986
     0.00%  python3.10  [kernel.kallsyms]     [k] raw_spin_rq_lock_nested
     0.00%  python3.10  libc.so.6             [.] __wcscoll_l
     0.00%  python3.10  python3.10            [.] 0x000000000029cdf0
     0.00%  python3.10  [kernel.kallsyms]     [k] free_swap_cache
     0.00%  python3.10  [kernel.kallsyms]     [k] native_apic_msr_eoi_write
     0.00%  python3.10  [kernel.kallsyms]     [k] profile_task_exit
     0.00%  python3.10  [kernel.kallsyms]     [k] __rseq_handle_notify_resume
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_slice
     0.00%  python3.10  python3.10            [.] 0x000000000011ff0f
     0.00%  python3.10  [kernel.kallsyms]     [k] wake_q_add_safe
     0.00%  :1991224    python3.10            [.] 0x0000000000121605
     0.00%  python3.10  python3.10            [.] 0x0000000000175d1b
     0.00%  python3.10  [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     0.00%  python3.10  [kernel.kallsyms]     [k] do_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] __cgroup_account_cputime
     0.00%  python3.10  [kernel.kallsyms]     [k] resched_curr
     0.00%  python3.10  python3.10            [.] 0x0000000000070790
     0.00%  python3.10  [kernel.kallsyms]     [k] security_perf_event_alloc
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_thermal_interrupt
     0.00%  python3.10  [kernel.kallsyms]     [k] select_idle_sibling
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]     [k] idle_cpu
     0.00%  python3.10  [kernel.kallsyms]     [k] userfaultfd_remove
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wake
     0.00%  python3.10  python3.10            [.] 0x0000000000137a60
     0.00%  python3.10  python3.10            [.] 0x000000000015ffca
     0.00%  python3.10  [kernel.kallsyms]     [k] ttwu_do_activate
     0.00%  python3.10  python3.10            [.] 0x0000000000137ae8
     0.00%  python3.10  [kernel.kallsyms]     [k] sysvec_apic_timer_interrupt
     0.00%  python3.10  [kernel.kallsyms]     [k] wake_affine
     0.00%  python3.10  python3.10            [.] 0x000000000015ffe6
     0.00%  python3.10  [kernel.kallsyms]     [k] __handle_mm_fault
     0.00%  python3.10  [kernel.kallsyms]     [k] irqentry_exit
     0.00%  python3.10  [kernel.kallsyms]     [k] attach_entity_load_avg
     0.00%  python3.10  python3.10            [.] 0x000000000015ffb4
     0.00%  python3.10  [kernel.kallsyms]     [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_swevent_event
     0.00%  python3.10  python3.10            [.] PyMem_Free
     0.00%  python3.10  python3.10            [.] 0x0000000000152260
     0.00%  python3.10  [kernel.kallsyms]     [k] cgroup_rstat_updated
     0.00%  python3.10  python3.10            [.] PyErr_GivenExceptionMatches
     0.00%  :1991006    python3.10            [.] 0x00000000001215ab
     0.00%  python3.10  python3.10            [.] 0x000000000015ffce
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sg_lb_stats
     0.00%  python3.10  [kernel.kallsyms]     [k] obj_cgroup_charge_pages
     0.00%  :1991209    python3.10            [.] 0x0000000000121590
     0.00%  python3.10  [kernel.kallsyms]     [k] idr_find
     0.00%  python3.10  [kernel.kallsyms]     [k] find_vma_prev
     0.00%  :1991209    python3.10            [.] 0x000000000012159d
     0.00%  python3.10  [kernel.kallsyms]     [k] entry_SYSCALL_64_safe_stack
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.00%  :1991294    [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.00%  python3.10  python3.10            [.] 0x0000000000070990
     0.00%  python3.10  python3.10            [.] 0x00000000001385b6
     0.00%  python3.10  python3.10            [.] 0x000000000015ffef
     0.00%  python3.10  python3.10            [.] PyThread_free_lock
     0.00%  python3.10  [kernel.kallsyms]     [k] cgroup_move_task
     0.00%  python3.10  [kernel.kallsyms]     [k] zap_pmd_range.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] unmapped_area_topdown
     0.00%  python3.10  python3.10            [.] 0x0000000000156650
     0.00%  python3.10  [kernel.kallsyms]     [k] lru_add_drain_cpu
     0.00%  python3.10  python3.10            [.] 0x0000000000175dc7
     0.00%  python3.10  python3.10            [.] 0x0000000000138921
     0.00%  python3.10  [kernel.kallsyms]     [k] __mutex_init
     0.00%  python3.10  python3.10            [.] 0x0000000000121dc5
     0.00%  python3.10  libc.so.6             [.] 0x000000000019d300
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_bts_config
     0.00%  python3.10  [kernel.kallsyms]     [k] do_syscall_64
     0.00%  python3.10  [kernel.kallsyms]     [k] vmacache_find
     0.00%  python3.10  python3.10            [.] 0x0000000000121660
     0.00%  python3.10  python3.10            [.] 0x0000000000137b70
     0.00%  python3.10  python3.10            [.] 0x0000000000151e66
     0.00%  python3.10  python3.10            [.] 0x000000000015fff9
     0.00%  python3.10  python3.10            [.] 0x0000000000162f2c
     0.00%  python3.10  [kernel.kallsyms]     [k] sigprocmask
     0.00%  python3.10  python3.10            [.] 0x0000000000189010
     0.00%  python3.10  python3.10            [.] PyThread_get_thread_ident
     0.00%  python3.10  python3.10            [.] 0x0000000000163001
     0.00%  python3.10  [kernel.kallsyms]     [k] __bitmap_intersects
     0.00%  python3.10  python3.10            [.] 0x000000000017f864
     0.00%  python3.10  python3.10            [.] 0x0000000000129eb2
     0.00%  python3.10  python3.10            [.] 0x0000000000188fd0
     0.00%  python3.10  python3.10            [.] _PyFunction_Vectorcall
     0.00%  python3.10  python3.10            [.] 0x000000000015b16c
     0.00%  python3.10  python3.10            [.] 0x0000000000162f98
     0.00%  python3.10  python3.10            [.] 0x0000000000167dfa
     0.00%  python3.10  python3.10            [.] 0x0000000000128e0e
     0.00%  python3.10  python3.10            [.] 0x000000000015b506
     0.00%  python3.10  python3.10            [.] 0x00000000001566cb
     0.00%  python3.10  [kernel.kallsyms]     [k] __check_object_size.part.0
     0.00%  python3.10  [kernel.kallsyms]     [k] get_page_from_freelist
     0.00%  python3.10  python3.10            [.] 0x0000000000121740
     0.00%  python3.10  python3.10            [.] 0x0000000000172b86
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_interrupt
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_extra_regs
     0.00%  python3.10  python3.10            [.] _PyObject_FastCallDictTstate
     0.00%  python3.10  [kernel.kallsyms]     [k] clear_buddies
     0.00%  python3.10  python3.10            [.] 0x000000000012d11d
     0.00%  python3.10  [kernel.kallsyms]     [k] __vma_adjust
     0.00%  python3.10  python3.10            [.] 0x000000000018d162
     0.00%  python3.10  python3.10            [.] PyLong_FromString
     0.00%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_all_versions
     0.00%  python3.10  [kernel.kallsyms]     [k] cpuacct_charge
     0.00%  python3.10  [kernel.kallsyms]     [k] tlb_gather_mmu
     0.00%  python3.10  [kernel.kallsyms]     [k] irq_enter_rcu
     0.00%  python3.10  python3.10            [.] PyUnicode_Format
     0.00%  python3.10  python3.10            [.] 0x0000000000128da0
     0.00%  python3.10  [kernel.kallsyms]     [k] recalc_sigpending
     0.00%  python3.10  python3.10            [.] 0x000000000015b564
     0.00%  python3.10  python3.10            [.] 0x0000000000174293
     0.00%  python3.10  python3.10            [.] 0x0000000000206c7a
     0.00%  python3.10  [kernel.kallsyms]     [k] ktime_get
     0.00%  python3.10  python3.10            [.] 0x00000000001434c6
     0.00%  python3.10  python3.10            [.] 0x0000000000159b4c
     0.00%  python3.10  [kernel.kallsyms]     [k] _copy_from_user
     0.00%  python3.10  python3.10            [.] 0x000000000012d811
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_task
     0.00%  python3.10  [kernel.kallsyms]     [k] chacha_block_generic
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_sw_event
     0.00%  python3.10  python3.10            [.] 0x000000000015ff7b
     0.00%  python3.10  python3.10            [.] PyDict_GetItemWithError
     0.00%  python3.10  python3.10            [.] 0x0000000000174090
     0.00%  python3.10  [kernel.kallsyms]     [k] __tlb_remove_page_size
     0.00%  python3.10  python3.10            [.] 0x00000000002b69c0
     0.00%  python3.10  python3.10            [.] 0x000000000012e0a4
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_user_enhanced_fast_string
     0.00%  python3.10  python3.10            [.] 0x00000000001665ca
     0.00%  python3.10  [vdso]                [.] 0x00000000000007b1
     0.00%  python3.10  python3.10            [.] 0x000000000011d4d0
     0.00%  python3.10  python3.10            [.] 0x000000000018d599
     0.00%  python3.10  python3.10            [.] 0x0000000000122877
     0.00%  python3.10  python3.10            [.] 0x0000000000137bb7
     0.00%  python3.10  python3.10            [.] PyBool_FromLong
     0.00%  python3.10  python3.10            [.] 0x0000000000121749
     0.00%  python3.10  python3.10            [.] 0x0000000000129c69
     0.00%  python3.10  python3.10            [.] 0x000000000012d121
     0.00%  python3.10  [kernel.kallsyms]     [k] tcp_delack_timer
     0.00%  python3.10  python3.10            [.] 0x0000000000218cf1
     0.00%  python3.10  python3.10            [.] 0x0000000000152275
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_zone_page_state
     0.00%  python3.10  python3.10            [.] 0x00000000002b2e46
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_output_copy
     0.00%  python3.10  python3.10            [.] 0x000000000016bf06
     0.00%  python3.10  python3.10            [.] 0x00000000001598c0
     0.00%  python3.10  python3.10            [.] 0x0000000000188e95
     0.00%  python3.10  [kernel.kallsyms]     [k] mark_wake_futex
     0.00%  python3.10  python3.10            [.] 0x0000000000175dbd
     0.00%  python3.10  python3.10            [.] 0x00000000001740ab
     0.00%  python3.10  python3.10            [.] 0x000000000021b5f5
     0.00%  python3.10  [kernel.kallsyms]     [k] tlb_finish_mmu
     0.00%  python3.10  python3.10            [.] 0x000000000015232f
     0.00%  python3.10  python3.10            [.] 0x000000000018d964
     0.00%  python3.10  python3.10            [.] 0x00000000001d4924
     0.00%  python3.10  libc.so.6             [.] parse_qtd_backslash
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_do_batch
     0.00%  python3.10  python3.10            [.] _PyDict_GetItemIdWithError
     0.00%  python3.10  python3.10            [.] 0x0000000000121667
     0.00%  python3.10  [kernel.kallsyms]     [k] get_timespec64
     0.00%  python3.10  python3.10            [.] 0x000000000017958b
     0.00%  python3.10  python3.10            [.] 0x0000000000175daa
     0.00%  python3.10  python3.10            [.] 0x000000000012e6e0
     0.00%  python3.10  python3.10            [.] 0x000000000028bd95
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0984
     0.00%  python3.10  [kernel.kallsyms]     [k] obj_cgroup_uncharge
     0.00%  python3.10  python3.10            [.] 0x00000000002765b1
     0.00%  python3.10  python3.10            [.] 0x000000000012e07f
     0.00%  python3.10  python3.10            [.] 0x000000000018d165
     0.00%  python3.10  python3.10            [.] PyUnicode_RichCompare
     0.00%  python3.10  python3.10            [.] 0x0000000000129ef9
     0.00%  python3.10  python3.10            [.] 0x0000000000137ada
     0.00%  python3.10  python3.10            [.] 0x0000000000188ef6
     0.00%  python3.10  python3.10            [.] 0x000000000018c072
     0.00%  python3.10  python3.10            [.] 0x0000000000151f07
     0.00%  python3.10  python3.10            [.] 0x000000000018901d
     0.00%  python3.10  python3.10            [.] 0x000000000011e8ad
     0.00%  python3.10  python3.10            [.] 0x0000000000188d97
     0.00%  python3.10  [kernel.kallsyms]     [k] lru_add_drain
     0.00%  python3.10  python3.10            [.] _PyUnicode_ToDecimalDigit
     0.00%  python3.10  python3.10            [.] 0x00000000001d48fe
     0.00%  python3.10  python3.10            [.] 0x0000000000151e94
